	"ACH.000030"	"ACH.000042"	"ACH.000053"	"ACH.000060"	"ACH.000078"	"ACH.000082"	"ACH.000087"	"ACH.000118"	"ACH.000138"	"ACH.000152"	"ACH.000188"	"ACH.000198"	"ACH.000221"	"ACH.000235"	"ACH.000259"	"ACH.000266"	"ACH.000307"	"ACH.000311"	"ACH.000312"	"ACH.000331"	"ACH.000332"	"ACH.000350"	"ACH.000365"	"ACH.000374"	"ACH.000381"	"ACH.000383"	"ACH.000387"	"ACH.000397"	"ACH.000408"	"ACH.000410"	"ACH.000421"	"ACH.000448"	"ACH.000452"	"ACH.000454"	"ACH.000458"	"ACH.000461"	"ACH.000470"	"ACH.000472"	"ACH.000475"	"ACH.000487"	"ACH.000490"	"ACH.000491"	"ACH.000499"	"ACH.000518"	"ACH.000544"	"ACH.000545"	"ACH.000548"	"ACH.000549"	"ACH.000584"	"ACH.000585"	"ACH.000589"	"ACH.000593"	"ACH.000605"	"ACH.000606"	"ACH.000630"	"ACH.000651"	"ACH.000677"	"ACH.000735"	"ACH.000738"	"ACH.000753"	"ACH.000757"	"ACH.000758"	"ACH.000767"	"ACH.000771"	"ACH.000776"	"ACH.000791"	"ACH.000794"	"ACH.000809"	"ACH.000834"	"ACH.000837"	"ACH.000847"	"ACH.000858"	"ACH.000866"	"ACH.000873"	"ACH.000876"	"ACH.000884"	"ACH.000889"	"ACH.000896"	"ACH.000911"	"ACH.000913"	"ACH.000915"	"ACH.000937"	"ACH.000943"	"ACH.000946"	"ACH.000950"	"ACH.000960"	"ACH.000968"	"ACH.000969"	"ACH.000986"	"ACH.000994"	"ACH.001001"	"ACH.001061"	"ACH.001192"	"ACH.001301"	"ACH.001328"	"ACH.001346"	"ACH.001353"	"ACH.001377"	"ACH.001408"	"ACH.001500"	"ACH.001523"	"ACH.001735"	"ACH.001736"
"10947"	-0.131111821187465	-0.318732188130024	-0.169798540257171	-0.32575392549071	-0.183810213918507	-0.255363630380834	-0.2637939486369	-0.214373749595968	-0.18863660050868	-0.294537134139947	-0.352283304568769	-0.108924287397448	-0.29590935094124	-0.183665186305768	-0.103958110396312	-0.147248999075213	-0.232303076689838	-0.284225976677921	-0.220654020302752	-0.259618730540813	-0.238040194283783	-0.284524824074812	-0.234093036189226	-0.265523740256198	-0.27709713941998	-0.190973134848659	-0.237782920183171	-0.113031261697702	-0.235957782704269	-0.250596292516306	-0.251950286830226	-0.171407996358898	-0.249226806333146	-0.309935082105255	-0.159171092347025	-0.402009916072831	-0.168571698013517	-0.254944812400289	-0.185047931580065	-0.16101119699756	-0.236986943646459	-0.228974331202949	-0.0288327737350389	-0.315813215220962	-0.398609614656148	-0.120031342628187	-0.242578054554672	-0.147710028116684	-0.179336410933409	-0.1930915484677	-0.20796206561076	-0.0552473256046846	-0.191215009261865	-0.287232771435776	-0.296794004651798	-0.257429776971861	-0.0858768736507831	-0.221563291323896	-0.171921735688327	-0.319852710769801	-0.161196313762874	-0.382594913950322	-0.178646672238712	-0.104556780703117	-0.178055853219285	-0.249802906223453	-0.287480359976745	-0.205188295803648	-0.240921146252862	-0.238614931585693	-0.191603682641591	-0.16051342377442	-0.223039378672293	-0.0587763739536634	-0.187587892467107	-0.171437069128642	-0.146905122729196	-0.253572514797721	-0.30328063435544	-0.0222581393647011	-0.211995706582995	-0.222495144655545	-0.181469559194805	-0.170675450908179	-0.0584089221973206	-0.194846375632776	-0.0441210640736417	-0.216392407918592	-0.390194389336716	-0.108422386069032	-0.181251344194671	-0.113770125477946	-0.140289180886292	-0.34864871649751	-0.00456674877713822	-0.155987995164045	-0.250681770362164	-0.12801788208836	-0.309579685838921	-0.0181779422992275	-0.207928251309306	-0.219304541097624	-0.129577181924985
"84364"	-0.230812310203331	-0.0396896288480954	-0.0492163032323739	-0.127949200870409	-0.0420206108435434	-0.152596756071419	-0.0728028925269714	-0.1592784557236	-0.187427291311582	-0.121316794877295	0.00653528797861676	-0.0213956520338524	-0.273613362921282	-0.0898446542829895	-0.145062625117815	-0.0595603938355606	-0.14418659503082	-0.123128269865564	-0.135468596921193	-0.186897634348897	-0.0620305135929732	-0.0148486499104228	-0.289606999829879	-0.170163550288128	-0.0337926892834791	-0.105547084848965	-0.064960780110062	-0.0626105503917082	-0.241905582251631	-0.120664277274116	-0.170898127919922	-0.0403062301414143	-0.059444207326604	-0.272486981036981	-0.0746958850514525	-0.0511243640426848	-0.0790541706046314	-0.0657982725191692	-0.147786349576174	-0.247145006282928	-0.112400182951123	-0.142695707105332	-0.144902580740826	0.110267414608958	-0.200647340882408	-0.228594550327464	-0.0400224349392418	-0.0796964547404879	-0.0689307878128915	-0.150306982300879	0.0199507809530609	-0.0692899157521069	0.101782405140411	-0.183368792510931	-0.0707781080562972	-0.0926804305500918	0.00570662058207129	-0.16719866973959	-0.104421342473907	-0.0682043569307588	-0.129383838931745	-0.0925147561680106	-0.0861041865828032	-0.150583331536578	-0.0271915259951249	-0.176341561849643	0.0113704442454882	-0.14433152589221	0.0535602619406278	-0.177948107754619	-0.37292501200237	-0.021721106928242	-0.122050933797675	-0.174452354259597	0.029424861431838	-0.0862688181828702	-0.0153801431686218	-0.0570644435589999	-0.105483632128805	0.0157455905109859	-0.189300023022778	-0.160804086541562	-0.142170092362851	-0.0939342457966531	-0.0585386920001156	-0.17221142726263	-0.0474887058234282	-0.0914047497109601	-0.129685289791716	-0.119021068830597	-0.101379723507033	-0.11336594379264	-0.0582395135426777	-0.0226307977785186	-0.0567765338668835	0.0630320104958267	-0.104836318897025	-0.0670145687189057	-0.223434263158384	0.0646529812911723	-0.0178318398342208	0.0715844176192608	-0.0807050723222559
"9824"	-0.21191912302358	-0.16830794305796	-0.234257052249182	-0.103890775820338	-0.147912014775698	-0.231097420636371	-0.0117812953788114	-0.155928866905104	-0.0198892141182237	-0.253879229320656	-0.111013397303776	-0.133604033604268	-0.150727826825892	-0.302658776336675	-0.190916270680055	-0.20152082463517	-0.0833683479595034	-0.13703822119186	-0.127563973914264	-0.362068523105737	-0.379147825479079	-0.142558761890632	-0.126022785171082	-0.280273409197249	-0.16360041104023	-0.194291420377864	-0.297750533131865	-0.120300126771957	-0.107798885061204	-0.29464177841681	-0.134314828873015	-0.179536387845699	-0.136774196097488	-0.205953082697293	-0.265286333081059	-0.424057823393441	-0.267027605743606	-0.14901415262278	-0.0201290626392651	-0.177721227733449	-0.336077861581875	-0.153789115232075	-0.14926422017895	-0.266494018941071	-0.201628727791556	-0.225640150230246	-0.16828384191017	-0.0527730073583684	-0.311253135497414	-0.25872243737447	-0.16549291759222	-0.18472810997501	-0.103044794760547	-0.0749267484983298	-0.235975307602439	-0.350338583044592	-0.147698137818048	-0.168591416064227	-0.300692897121612	-0.356915394020672	-0.370541960959378	-0.229807307642158	-0.189012442795147	-0.0413965795707635	-0.344149920567192	-0.208987726284913	-0.200719430583908	-0.155701669285202	-0.267547397955364	-0.190251185845658	-0.358419796340509	-0.149392165586685	-0.160523461583961	-0.241156290385843	-0.121716420691261	-0.237758183303232	-0.190912224617651	-0.198420787112893	-0.388957079280185	-0.387487597064035	-0.271973739555819	-0.0237961908083357	-0.292575470837295	-0.108593093077221	-0.375478416515059	-0.106212488143539	-0.337675843412973	-0.106354104120108	-0.204572838925464	-0.19560648652973	-0.178480566817468	-0.269769527943804	-0.0502540233287624	-0.150271105557572	-0.0963013126763552	-0.214671103508955	-0.251813004494092	-0.0312667882583448	-0.239922825913467	-0.138111390835023	0.0458553428281407	-0.0141468354461087	-0.132536217219222
"89839"	-0.338074681831039	-0.262690565879677	-0.321085235728188	-0.196843925429909	-0.231538242621912	-0.4135645561942	-0.20801841474322	-0.243133291960614	-0.286837382936095	-0.374466969096167	-0.330947641915327	-0.171307737830984	-0.271190382572028	-0.360599995055067	-0.326399819251225	-0.353984866956526	-0.289482829250859	-0.376070437787692	-0.354507528238798	-0.316050161290781	-0.422793694753765	-0.368900793224289	-0.295587112660177	-0.386647122237068	-0.300853874663577	-0.343128639173308	-0.404841218275399	-0.202749250872204	-0.305609739454849	-0.415704739838729	-0.321242882049589	-0.26814460136402	-0.211911073318576	-0.404093442477105	-0.375210069538407	-0.556909234867164	-0.290710094112279	-0.274873830847771	-0.186239863793596	-0.272501150656876	-0.315203704990612	-0.302629797757927	-0.142146030404056	-0.245803066483834	-0.33388692151295	-0.158230884379136	-0.352604299544455	-0.271646485894433	-0.39161128376074	-0.381989582389246	-0.274691072593212	-0.347358527323432	-0.196627823320978	-0.241140002951056	-0.309567957788364	-0.405733316065026	-0.333363201730082	-0.295117081442783	-0.385961529859458	-0.453529127629405	-0.448635672147338	-0.272659478530294	-0.329133141111461	-0.245030889499801	-0.455528226505932	-0.297365502757389	-0.322296127241995	-0.305260863570756	-0.34679120862856	-0.264941598034108	-0.366777027613199	-0.167116811132148	-0.268717060084332	-0.338086331743408	-0.26779304712054	-0.285693087468734	-0.285354828488876	-0.329280001624477	-0.442944049191712	-0.527095020054379	-0.263936755208762	-0.262281990859142	-0.46605100482435	-0.230041513471152	-0.327771426731711	-0.33468680665053	-0.320311952572698	-0.335961884914529	-0.181943738062464	-0.358277525744688	-0.318915738227983	-0.282091219926188	-0.128812895577518	-0.368054633298267	-0.210796180421241	-0.363941319442958	-0.295250017102643	-0.292882220923748	-0.362526168006924	-0.298314561683715	-0.190947202644535	-0.254505307107115	-0.299326338612615
"29760"	-0.0510567354743331	0.00724114951532077	-0.0292602494482914	0.0260056139725718	-0.0410253113495537	-0.014143153814888	0.0416028525598071	0.0333708290931192	0.0394541990386241	-0.0596562074810159	0.00825532666738644	0.0883039418730285	0.157045332723137	0.0145481985175175	-0.0398632535904978	0.0365826287880202	-0.0306823991466973	0.127089715124857	0.0126241105583563	-0.119181395925243	-0.0528965310203359	-0.087493595290862	-0.0971943973139669	-0.0839950700478032	-0.067414105390546	0.00168207659874065	-0.0771871094282943	-0.0493519498191531	-0.0701031637256393	0.00805171994002739	0.010288168927979	0.0057768809710185	-0.109735488270377	-0.127818231569867	0.0294535373671872	0.00933591525745688	0.00456620365323311	-0.0644559023864236	-0.0382435524385948	-0.0435138515101345	-0.0279217755664011	-0.00630079103569838	0.126310729231043	-0.0851857074310261	-0.0475447574675672	-0.0339356225624744	-0.0430205963423102	-0.0877460146871514	0.0196634879055752	0.0167106627115153	-0.00757172295333562	0.0879101155622735	0.0648995283797655	-0.0289925351159793	-0.0620353252913183	-0.0656168667710063	-0.0837501485167757	-0.0486182340856118	-0.145098404599025	0.00581323555922839	0.04301065659232	-0.00290643030074195	-0.102278552108763	-0.0144922040017637	-0.0278889084681115	-0.0663180768184349	0.0304129943032323	-0.0182596326173377	0.0131387388889694	-0.00690632528664723	-0.16357332937291	-0.0782094202131786	-9.03842781149273E-4	0.0495148561696092	0.0445169122961148	0.0540866401275463	-0.0528403350805791	-0.039562346306435	0.0497966393614154	0.0186387285669132	-0.0339694254571258	0.00885870378503682	-0.040531786184801	-0.0551145954310056	-0.135459188108583	-0.046766033062115	-0.00827212599540648	-0.115930892552385	-0.125361896483653	-0.0716772753566414	0.0286228850217105	-0.0112510986313394	-0.0959776828663592	-0.100934275702912	-3.91115899995322E-4	-0.0602324313840153	-0.0532783694455354	0.0506190713485415	0.0170197379602411	0.0392189419185577	0.00732424234428574	-0.012167573743613	0.106053758584958
"9184"	-1.69705116638641	-1.84927642144124	-1.51919085872758	-1.69362411752475	-1.4119006261336	-1.30754499288157	-1.82433827155219	-1.82246845797251	-1.69899583756447	-1.30162166011646	-1.72700434256657	-1.49946938456631	-1.45525691288841	-1.56500872189887	-1.76355759728733	-1.69418052278121	-1.77667422391092	-2.07834700938883	-1.77466825093696	-1.63143853748859	-1.61539343644988	-1.82815605131785	-1.55618811298489	-1.69465158395197	-1.69664859255361	-1.45329968200619	-1.7494944137601	-1.81571472305237	-1.8239423721829	-1.5001603052426	-1.72471527825206	-1.47872960538021	-1.79499563447128	-1.89322980810661	-1.86326748781052	-1.57769484892465	-1.69306861574385	-1.77354788846447	-1.54462625642397	-1.4893988506018	-1.55664465318656	-1.33723054481906	-1.55252373112836	-2.03647496043229	-1.59852031748634	-1.64036710239504	-1.91978075701189	-1.65177688155513	-1.63271772337174	-1.69205128525131	-1.65651261662772	-1.6922795888258	-1.90620644975174	-1.67449183021624	-1.51263943698337	-1.48848900201929	-1.30602340573834	-1.6068955735329	-1.65596455547895	-1.70324319466299	-1.70597790232456	-1.58567132314125	-1.79235540314011	-1.73524865074686	-1.67525015996998	-1.76327319460085	-1.56672273443853	-1.56090691537624	-1.55408270884138	-1.71165312057789	-1.68931357793153	-1.68198794099872	-1.50758954485894	-1.34357550472886	-1.3403407510766	-1.58518012239373	-1.48156573187372	-1.83710576614592	-1.59566518469725	-1.57382725120118	-1.51115701734663	-1.64435230245861	-1.73168980386698	-1.66792224794734	-1.745066096784	-1.64829064107629	-1.88977941893817	-1.54035230527763	-1.3403308543657	-1.73523385718968	-1.55158463473531	-1.52009856832923	-1.62551563399989	-1.43616639334575	-1.53537486205522	-1.80744852341297	-1.76781761817788	-1.55288073418596	-2.05934940511986	-1.32794627791223	-1.75919800236787	-1.5193243476227	-1.52608210949748
"80152"	-1.04017842324148	-0.821360710579927	-0.739253802549287	-0.907460942428712	-0.821965966316281	-0.74067350988527	-0.690921138853483	-0.685822153626454	-0.528691718792089	-0.699336539435146	-0.755301568015292	-0.792827162152068	-0.895808328844477	-0.83519321833891	-0.700017533224656	-0.919288944194352	-0.491883274883171	-0.864511996456181	-0.764739236367213	-0.772244563659896	-0.762644494471895	-0.759169328552046	-0.660062343073168	-0.42116638815716	-0.672297049459981	-0.571110174562203	-0.446059519985938	-0.939021964738982	-0.601868342170958	-0.756350127875545	-0.720835144925715	-0.761433037096055	-0.704934122621934	-1.01643459064686	-0.705720085533452	-0.93306780464483	-0.842372910056267	-0.684432781973602	-0.780061428787985	-1.05823866549522	-0.57517945304755	-0.516775721839584	-0.702156736637084	-0.879762409731136	-0.655956260527987	-0.723019297870685	-0.761311253535044	-0.652568489508754	-0.968702995612461	-0.76298622662197	-0.855995899087783	-0.478995123287022	-0.86130151114589	-0.790908156635965	-0.492428993447338	-0.493664565216083	-0.376525941905002	-0.795824726557214	-0.847951076206027	-0.696409670342003	-0.578016836412908	-0.79040936322464	-0.94627358557672	-0.810707590285385	-0.66274218779152	-0.794588920645044	-0.55025494114763	-0.577444903451778	-0.803557165488774	-0.590440887063239	-0.624053709264175	-0.573475283119891	-0.976543426681693	-0.603236711153925	-0.525547453914916	-0.766205109778504	-0.362547467976931	-0.68013337426237	-0.757312049124029	-0.510536127273074	-0.600402119510493	-0.542206240021665	-0.689269511514455	-0.752793679543253	-0.709233258445174	-0.430959067923287	-0.884843631373466	-0.706585431142798	-0.593741031810297	-0.684005845941341	-0.739362699502259	-0.629600715464878	-0.753314918598435	-0.838342647115995	-0.594984360467495	-0.742152549432279	-0.881487677916169	-0.783115221015203	-0.70817901971365	-0.508123656379837	-0.711103837440208	-0.765974001242096	-0.565491786827873
"387103"	-1.46022302782147	-1.47041810812475	-1.32377630434248	-1.44368108559273	-1.25236778454893	-1.08473889557973	-1.36532802691132	-1.39182730584134	-1.29921339899923	-0.995369083305503	-1.35816383960344	-1.23504617151194	-1.3111359113873	-1.23595751102344	-1.13835375741926	-1.20508634721977	-1.22118387655085	-1.57573265023556	-1.22326270236952	-1.27323937906446	-1.13761846693233	-1.512897741312	-1.16232235977462	-1.12861759458455	-1.3422356392002	-1.02817455720846	-0.852098110618232	-1.54902504135652	-1.31213675685632	-0.899399775139847	-1.09204332116848	-1.2699756790281	-1.19454767320826	-1.3163597959365	-1.42937900589142	-1.36366736469084	-1.20609579632182	-1.16714402666475	-1.12360098664412	-1.45371214293364	-1.09977055231973	-1.14593030198625	-1.54189149327421	-1.3392935062909	-1.20021423657494	-1.28913954690694	-1.42702097432351	-1.21075413099248	-1.30507057346261	-1.32447061241954	-1.36734096335843	-1.07664464250753	-1.4815546731583	-1.16661283448657	-1.03438447074544	-1.05586396787887	-0.639049639913234	-0.992185093533426	-1.3660563035183	-1.02031888462067	-1.11319586945106	-1.14112900798357	-1.39108028835196	-1.4175606704948	-1.124824802465	-1.29691074949642	-1.08584942100936	-1.14372299043855	-1.4192317406771	-1.33920061501151	-1.20375353217838	-1.12249550403036	-1.28708390032936	-0.978953241734514	-0.895985286785228	-1.2156736408827	-1.07539850156674	-1.31019680944671	-1.19037051836095	-0.995937843016198	-0.841433359526473	-1.27005543835584	-1.42152950233501	-1.11603973898675	-1.11340121782616	-1.10187042286069	-1.26435608938515	-1.15768624033073	-1.11717538216647	-1.29787670394299	-1.16650334721536	-1.07555116382337	-1.29210387654798	-1.15890582373752	-0.971560168519962	-1.23362288952582	-1.27617809243186	-1.18883381526741	-1.45297845644385	-0.720651598365384	-1.1268181793953	-1.1588889873858	-1.03988138345909
"10428"	-0.472697128610036	-0.526743373263447	-0.655333195396429	-0.482350703118949	-0.497301966968373	-0.461110686928169	-0.757157353736654	-0.619953333668823	-0.428665293207514	-0.479550084380116	-0.5557518017581	-0.545960434041497	-0.538105845995638	-0.49899671713374	-0.424589367719777	-0.784762997594533	-0.613136459046371	-0.586764812478193	-0.545933309009217	-0.785878522801444	-0.732188722794007	-0.702437539585812	-0.582784196098483	-0.605978315695122	-0.545010135036762	-0.371151467540484	-0.629610566500449	-0.574843063458198	-0.428240860322419	-0.657100655462231	-0.586288617940896	-0.545311258876835	-0.528281102312901	-0.613782701654549	-0.718889012501615	-0.746415989487607	-0.549355275329348	-0.596674054156494	-0.760573298503669	-0.72825023460726	-0.619307821141707	-0.451057454282904	-0.756826426984223	-0.507259549791318	-0.571449421945363	-0.546542362435136	-0.627940851332871	-0.510050175771344	-0.391188994203697	-0.436083350437434	-0.475527063924834	-0.407282779317219	-0.609988832317723	-0.556796169264108	-0.374880918881688	-0.524787599542699	-0.387783556077794	-0.44641990889033	-0.639015015698049	-0.575052079115223	-0.559058839479685	-0.722666862532008	-0.316605504242581	-0.624373263128012	-0.29932071015722	-0.527423472210371	-0.564468504902368	-0.429075844056575	-0.456862085203547	-0.523372808705466	-0.570336960793291	-0.602476475204087	-0.72696368118512	-0.507813408417063	-0.415004381623509	-0.630736329424122	-0.256595093259266	-0.487339121601262	-0.532376662568731	-0.532193604630323	-0.2253286218093	-0.43310827354628	-0.530106708190033	-0.503806815351155	-0.669928228176933	-0.302547696167806	-0.831708255827885	-0.599574285541	-0.486797504481532	-0.668131748005916	-0.306327853207871	-0.711076044334752	-0.545990863230576	-0.641191564673871	-0.419771400139762	-0.704841004874923	-0.691052438945622	-0.543516522636503	-0.654142349825999	-0.315213018286153	-0.487131763403846	-0.388719442982299	-0.502763960570863
"10164"	-0.137515419741672	-0.356607789740597	-0.185560443326523	-0.400192542228228	-0.274290016110343	-0.271948552598414	-0.105957935459907	-0.202706190166889	-0.293359457174834	-0.158879847012463	-0.437238436831012	-0.322255350972472	-0.41496383981217	-0.274743397610813	-0.213381247317247	-0.27195390517058	-0.160011140297977	-0.331841644889989	-0.394148789042505	-0.268005100562383	-0.266246044302104	-0.301029785328259	-0.337689323168427	-0.243924330042278	-0.288359299070207	-0.184061684426426	-0.279405516303592	-0.302216750047085	-0.309233437037882	-0.149647769224261	-0.272445311575103	-0.339068676849271	-0.231260127943361	-0.244280432727175	-0.248005469997468	-0.213985177467844	-0.252704143717806	-0.248123383390597	-0.315490181948105	-0.353920331614197	-0.30985653385803	-0.151296325057666	-0.294970595181621	-0.211674635110557	-0.334945398942808	-0.209893540403865	-0.359923223532109	-0.29728018191186	-0.332496508546931	-0.241584289062889	-0.356650777254558	-0.350475752464611	-0.417020147090731	-0.0936055116503539	-0.370179657833589	-0.466050139965019	-0.185265934137574	-0.299489116282159	-0.2319172594046	-0.273365478787203	-0.481588334230157	-0.441006971142489	-0.345660145624951	-0.306919281994886	-0.367359138570597	-0.284273330667071	-0.235638564463251	-0.111870059803118	-0.259545362182923	-0.33192174413677	-0.229065493924676	-0.142776249008552	-0.236353081214844	-0.286750601327191	-0.39277634842394	-0.414863202854474	-0.269031258630348	-0.257848848212045	-0.288992385784543	-0.291650612964622	-0.218338407018767	-0.270628981275794	-0.262517354209418	-0.22706433564545	-0.254773338093958	-0.433786383307128	-0.294959533747658	-0.21953753328954	-0.221160080839257	-0.283741663797172	-0.309202746389928	-0.152645768135581	-0.313958265553967	-0.134566406129877	-0.181077142605825	-0.138601362339367	-0.327934281259379	-0.394877406884063	-0.257690383957393	-0.0917372178907764	-0.308404956899858	-0.382075274536039	-0.393739153914711
