	"ACH.000097"	"ACH.000116"	"ACH.000223"	"ACH.000228"	"ACH.000231"	"ACH.000235"	"ACH.000256"	"ACH.000264"	"ACH.000280"	"ACH.000291"	"ACH.000293"	"ACH.000308"	"ACH.000383"	"ACH.000397"	"ACH.000403"	"ACH.000421"	"ACH.000460"	"ACH.000463"	"ACH.000472"	"ACH.000481"	"ACH.000510"	"ACH.000511"	"ACH.000517"	"ACH.000524"	"ACH.000608"	"ACH.000616"	"ACH.000618"	"ACH.000624"	"ACH.000630"	"ACH.000651"	"ACH.000694"	"ACH.000701"	"ACH.000711"	"ACH.000785"	"ACH.000796"	"ACH.000809"	"ACH.000824"	"ACH.000827"	"ACH.000867"	"ACH.001346"	"ACH.001353"	"ACH.001408"	"ACH.001740"
"55750"	0.16255107071924	0.0681873994023109	0.0796653122317514	0.26876325209636	0.0981246166298917	0.169332723163606	0.302117092884211	0.183505167069789	0.0950162633965544	0.0891178288989256	0.152913136577627	0.114660502333374	0.0610924601647057	0.223433972566083	0.0700482163938623	0.076530321749426	0.110218844855883	0.0532789272473876	0.178796339646838	-0.0170790205328865	0.125030883637588	0.134471636084449	0.109824274994354	0.115221753566407	0.127121542177372	0.0764075939245029	0.10962704406864	0.128507204779457	0.0417598382503368	0.120316169290428	0.150650420935343	0.019282809504441	0.165480734635434	0.077897865517852	0.12381201653704	0.13877395907893	0.0756755617640798	0.179967275083299	0.160675351122788	0.172829168330515	0.0730470047796075	0.0603005826481483	0.231519983085087
"10189"	-0.54567034999692	-0.544658153062554	-0.617682694576047	-0.641136735124899	-0.83437850108618	-0.327465672209711	-0.562323653154433	-0.894530958275576	-0.615974401768908	-0.726460557852684	-0.483227543377599	-0.523615748031682	-0.43264252052376	-0.658556808097729	-0.471872234994382	-0.511176702062584	-0.425400439610497	-0.603958665317235	-0.597358670397275	-0.546945584073516	-0.615982188446544	-0.626060533069837	-0.510292495762532	-0.504884206675511	-0.846887962052081	-0.62535794659499	-0.55625808993647	-0.624645543530585	-0.688608540079073	-0.593632958998922	-0.614229234333385	-0.442782566617779	-0.637302547919634	-0.553408953949562	-0.698635443979687	-0.513800870054937	-0.452387621964049	-0.541413494922754	-0.544264347222524	-0.736150590083947	-0.546165351714784	-0.531194962790155	-0.527794927416072
"430"	0.0413147668176447	0.0952032374338224	0.069728056296531	0.108063820004955	0.0646676956631546	0.0861226095850543	-0.147705810324992	0.129632141896649	0.0249821441700426	-0.0191713306123622	0.0064766276228731	0.104241951603891	0.00527534490916167	0.101320922442252	0.0228332505773935	0.00724965335623594	0.0277161472113733	0.0513578587434435	0.0949426345541022	0.101780799094755	0.0178111792884219	0.077419761643765	0.0486912045088145	0.0136642888589788	0.0671851079538598	-0.0191513267431468	0.112472301547617	0.00473138607685727	0.0930043037668618	-0.242910656825208	0.0555420567378032	-0.0201391170366417	0.0668305580295055	0.0755899259980412	0.101160025977986	-0.0590466906938263	-0.0087577664222587	0.0081687536691721	0.00924579947116399	0.105848046995912	0.0461534778322954	-0.00118533361351935	0.142155588887226
"1265"	-0.625098794827673	-0.498400679367202	-0.619589954604158	-0.478956563036337	-0.54651901207672	-0.4837217940691	-0.473426205410419	-0.657208181958001	-0.499191063736526	-0.548392222299853	-0.580134672902193	-0.510717935191673	-0.433158462391776	-0.39800404462145	-0.653438361999134	-0.459848217366707	-0.484549991812462	-0.518060031352036	-0.351443578719541	-0.575561693109368	-0.36179041506675	-0.51391127137273	-0.564559134141048	-0.530408361436023	-0.605052041365747	-0.404986827920421	-0.391121706187874	-0.701156385872415	-0.41261012401934	-0.455822973071946	-0.389229952905091	-0.528363944695667	-0.579295012716966	-0.692160565308772	-0.615231370736616	-0.464113320151188	-0.508401687713941	-0.480440815021734	-0.594183027672939	-0.501198971195253	-0.627028900275433	-0.475215256251478	-0.489677436823758
"22826"	-0.637687380083587	-0.691432963680901	-0.442369373714043	-0.660527848428773	-0.658780519454717	-0.707594772763018	-0.799891048970121	-0.853842659288812	-0.655236482391737	-0.589473111723901	-0.531524165366576	-0.616317115130207	-0.50309286001553	-0.682377465334709	-0.741324699820338	-0.663608891454876	-0.713431154521833	-0.703754312958035	-0.573798679556113	-0.845320419742933	-0.543627144811119	-0.632224499705537	-0.824834082284832	-0.64349528577035	-0.605753738237759	-0.729729046942212	-0.474006839800451	-0.621675863912436	-0.602102254068556	-0.632732632844356	-0.718153384295845	-0.670405928418447	-0.706881532211445	-0.671355878102247	-0.544045327888651	-0.5622857424846	-0.551225398075467	-0.749201889560504	-0.617633409437321	-0.58486306977522	-0.625975752945154	-0.723845909523304	-0.840536975424175
"1967"	-0.962133124550485	-0.641897605669837	-0.715360632575466	-0.72632446782486	-0.890916283986069	-0.882387668332826	-0.768266291935685	-0.942549734903687	-0.743462337135758	-0.675238479457164	-0.661793975685485	-0.729385326238724	-0.761074502656913	-0.817129439033292	-0.843944563005097	-0.674890525531046	-0.95976940364108	-0.894982000785294	-0.687212095483832	-0.919296265920255	-0.840446193886618	-0.914556430606982	-0.986752774974937	-0.735637365954551	-0.70866987894199	-0.670918520125987	-0.67526524368311	-0.729207770891506	-0.821525784304974	-0.618234457590882	-0.754543791576845	-0.844742748314792	-0.74267971964144	-0.80115092201405	-0.688842781629179	-0.812745197387916	-0.838515233676377	-0.850449560398654	-0.721050090556699	-0.672063712275024	-0.727282243211069	-0.627983852001143	-0.660200705861655
"2060"	-0.0482936715198529	-0.0078434621887183	-0.0627311738610814	-0.0916382176236594	-0.0222976359503894	-0.0730786470390773	-0.13842689339885	-0.0480118815230708	-0.156463906113334	-0.00857680460733902	-0.0934299339626814	0.0110333338317079	-0.0481518530487499	-0.148900655192267	-0.0695224446965799	0.0490519622491908	-0.103897048102433	-0.0529517030101109	-0.0695149849155777	-0.166397573434741	-0.0797281007567558	-0.0682377288026373	-0.0507417075927177	-0.027072171536433	-0.0464491974224045	-0.0576641696924992	-0.018594183851399	-0.0601144441036631	-0.0847131128956534	-0.02854838171085	0.00482822546382883	0.00466234654953881	-0.0208295075836242	-0.192620257658189	-0.19727261672528	-0.0300776999407406	0.0883022878903308	0.00863999690934084	-0.00238376984049078	-0.0586883048229838	-0.119206750332346	0.0225545919096244	-4.77300444360249E-4
"2219"	-0.0447716914292678	0.0796717786847661	-0.00895585865435309	0.0805202241383477	0.0283714448024965	1.4746146002768E-4	0.133985500626091	0.0935654659158831	-0.0221591606522408	0.117327483915232	0.161386958047333	0.0565575586802448	-0.00518931822792963	-0.0534028232341588	-0.130793500497726	-0.0260530648038026	-0.0559003123911853	-0.0123501111817196	0.0204101446586178	0.126336497226132	0.0234319179205237	0.0697930141301486	0.0156562324603571	0.043229370437294	-0.0534187988782049	0.0419079324647977	0.0874614826458007	0.0217726059941432	0.0323255465432467	0.0709911869128285	-0.022694939591134	0.048481256459695	0.0750924445513544	-0.0786197323834853	0.0663194425533364	0.0233495974572427	0.107385868240518	-0.0736332517360865	0.0549815223558659	-0.0791785367413114	0.00938258348737422	0.146556012717457	0.0590178913042095
"23360"	-0.624420059697875	-0.572545384182591	-0.51476404842519	-0.412008581263157	-0.798476258520347	-0.674124983422226	-0.778382819613247	-0.578342486488628	-0.686841820599083	-0.345787020448688	-0.579574038891136	-0.529877667013142	-0.445881964829973	-0.487500592849477	-0.536851114407968	-0.688200622126594	-0.702890004842965	-0.523244114823127	-0.44828425854557	-0.480967341639968	-0.648729989720237	-0.621022076600481	-0.468239164180378	-0.465110353956	-0.47039217264298	-0.52960310282472	-0.698156847493232	-0.50346014064714	-0.569692545579017	-0.611833817344105	-0.559156853122192	-0.18531910684523	-0.646833585435636	-0.48083983849379	-0.379554592556774	-0.529090172067773	-0.413092056278665	-0.598755986508574	-0.658906530389074	-0.678644819731595	-0.535208607581688	-0.494324246514954	-0.59263384320459
"2307"	-0.126309841433982	-0.201567935986015	-8.76056000976644E-4	-0.105999513306116	-0.248704767022377	-0.0994212812325537	0.00888310497774325	-0.233252836749243	-0.149850960730731	-0.250467228616743	0.00192430739191446	-0.143602468056691	-0.103586867041055	0.0129557788927242	-0.169039385292273	-0.0456413025381901	-0.00852186738273576	-0.211386243072694	-0.171275111460072	-0.218752072924192	-0.310330581656556	-0.142130797649118	-0.0443452911106033	-0.112206032707848	-0.200115427126908	-0.136565171981026	-0.0754205657381506	0.00107335240216691	0.046686067246798	-0.140674747284332	0.094913410980562	-0.0724782334211004	0.00179051688137423	-0.00866567557866647	-0.192419278683892	-0.123213843297245	-0.115635114152451	-0.133434629011824	-0.247273813400069	-0.0552100775382493	-0.0766491770374032	0.0524253143605415	-0.172543246074049
