	"ACH.000011"	"ACH.000108"	"ACH.000189"	"ACH.000198"	"ACH.000215"	"ACH.000232"	"ACH.000234"	"ACH.000250"	"ACH.000277"	"ACH.000389"	"ACH.000403"	"ACH.000411"	"ACH.000488"	"ACH.000495"	"ACH.000684"	"ACH.000777"	"ACH.000781"	"ACH.000788"	"ACH.000901"	"ACH.001028"	"ACH.001211"	"ACH.001532"
"127550"	-0.0370438477577842	-0.0799570379466574	0.326154519992465	-0.0715514234977332	-0.030245374402793	-0.0467380112548031	-0.0460438114807307	-0.0209764120711903	-0.181587846761798	-0.291495975496063	0.0567607796293935	-0.149388542193519	-0.0755463007015318	-0.192393578019122	-0.0262249429799205	-0.0260728829344561	0.0209062219620233	-0.0304996352311785	6.59238393875793E-4	0.0157476683780214	0.0604315781463495	-0.0637070883773166
"170961"	-0.317170171736839	-0.191859626187678	-0.478777085601915	-0.127152142919335	-0.205071734731255	-0.114425893524458	-0.168638631100861	-0.270361553541076	-0.273587347277872	-0.441643617671416	-0.239488289511524	-0.166233497313474	-0.253244111856137	-0.290701706828292	-0.163863581541229	-0.254196461125118	-0.190343043157217	-0.270144474510291	-0.32569324932299	-0.324671009468523	-0.163317948802534	-0.200272797139955
"467"	0.152432437290912	-0.0879067181223637	-0.123926567896341	-0.0830768442947199	-0.0715228219030065	0.0206527014880699	-0.0830860062985808	0.0432322848220086	-0.103886464198589	-0.253717244559348	-0.273404492316655	-0.166810988175751	-0.117054046398923	-0.0504859863953467	0.0624056175796389	-0.0235245939107876	-0.0568056284425993	-0.100294898283072	0.0588292148459812	-0.0474828734520745	-0.0905462160009025	0.00784605365072389
"527"	-1.19650561618881	-1.40339710031336	-1.4491980444189	-1.35390624215887	-1.36161016988581	-1.42273950644449	-1.13224098341065	-1.29875673683451	-1.38188722215076	-1.49734786715546	-1.59940840223661	-1.38501050611277	-1.3254039577385	-1.36427864630121	-1.38170610786897	-1.15813520499352	-1.48465860099178	-1.39309767341743	-1.27785705911837	-1.28353159480206	-1.3723328637549	-1.41166500170059
"8703"	-0.447618926964312	-0.299119454929707	-0.649100943778532	-0.321094990199047	-0.347390111334289	-0.353841251987587	-0.298998232478808	-0.315632068864752	-0.216592740756818	-0.32487521593088	-0.249638448048358	-0.359448978154979	-0.257102477941168	-0.242174970746085	-0.233239397537382	-0.318874724171605	-0.326384041377756	-0.280314189738105	-0.249676905714427	-0.308693568506938	-0.401833269487871	-0.155696826496379
"725"	-0.158950066363363	-0.119568686307282	0.22176384098206	-0.0342848402078649	-0.124930579616892	-0.023010687339411	0.0354440885553966	-0.0500779880949664	0.0338137251303577	-0.168384620785094	-0.164952550640924	-0.196572887409328	0.0744947418534053	-0.152278964996386	-0.0504166236947806	-0.0651457925821536	-0.0333107088340953	-0.0617406745215414	-0.0317986883097784	-0.0436934766971846	-0.032343124581162	-0.0879901520157552
"132989"	-0.145809513757435	0.109744860310399	-0.183364792683184	0.0133563317284131	0.0361360752443046	-0.0591338355789306	0.0715640152779502	0.0502274109241521	0.102033744846943	0.146104617984829	0.0103437537935752	0.0682383986251522	-0.00292381343274122	-0.0225911251419799	-0.0279592824566339	0.0247198135762666	-0.0273508494911148	0.0221050742943406	-0.0224333459143259	0.00868821653866865	-0.0440181152223752	0.00666248532825313
"64753"	-0.0850513630611954	0.0760812655985493	0.326134947342568	0.143813964089072	0.0410615871369996	0.0338524397377587	0.05984375641617	-0.0413485130090379	0.0869342427478158	0.22276733285043	0.0836874080565701	0.0722868714607283	0.0984508231409391	-0.124347203876704	-0.146137413767776	0.0987253491424894	0.0952763274653362	0.0093608145716558	0.0539075755158728	0.0735340152820102	-0.11301784456918	0.038145124782911
"1233"	-0.06169666989885	-0.0739972734800174	-0.277185977281884	-0.0702629763805745	-0.0547249831987167	-0.0224431827211547	-0.208220460413982	-0.126895197285656	-0.0651765810362649	-0.208385775623298	-0.123728954408935	-0.06703359924929	-0.125516900565381	-0.182245855619089	0.0569364889158976	-0.0877074114792751	-0.116848828294195	-0.147786402517318	-0.117826813450455	-0.152531075516352	-0.138759266433996	-0.126522806921269
"3732"	-0.122995009941505	-0.044753326205455	-0.46920633071757	-0.215331269294027	-0.211437392509585	-0.195910786744729	-0.112979083457831	-0.144745985748149	-0.119252144078554	-0.473728525142496	-0.0913909944897388	-0.130293288106539	-0.205934132279659	-0.283182328904512	-0.131463339712687	-0.119651270239465	-0.124344734627895	-0.0759414210527336	-0.0793918658804371	-0.107870761486277	-0.191701740166754	-0.121097308907181
