	"ACH.000060"	"ACH.000082"	"ACH.000274"	"ACH.000296"	"ACH.000470"	"ACH.000485"	"ACH.000516"	"ACH.000517"	"ACH.000718"	"ACH.000736"	"ACH.000766"	"ACH.000880"	"ACH.000898"	"ACH.000958"	"ACH.001368"	"ACH.001532"
"27245"	-0.294608460482618	-0.165826621374014	-0.175850587348087	0.155781840324729	-0.228156506944792	-0.152352333446807	-0.083865140874765	-0.196175058984117	-0.309082186993569	-0.231438543389004	-0.176906964307836	-0.19054832478903	-0.179492924437704	0.127915314227024	-0.152237430980674	-0.212702316525004
"199731"	-0.429375070204046	-0.297480439634203	-0.527412735655629	-0.406261883647209	-0.503903774503881	-0.33107836853978	-0.34614951025809	-0.476750374908505	-0.546541950196804	-0.387395575006688	-0.424742781361181	-0.432374889511419	-0.462808183478207	-0.443504038263456	-0.504812945608183	-0.486553151247359
"148170"	0.0410291842662777	0.0619024572530722	0.15382314574383	0.105794262656955	0.0707483403151373	0.0610878577956679	0.0725805190355945	0.0331388859903986	0.120233827812686	0.141991152503676	0.0671780458750967	-0.141246164550571	0.0318139738883298	-0.0536672545439615	-0.0354991262348848	0.0713358142597275
"117285"	-0.273645237130321	-0.171927453815512	-0.303732868478396	-0.214036878916935	-0.20638412712549	-0.0503191266365538	-0.0512244960770592	-0.172945588062307	-0.333085152400084	-0.147407200720252	-0.175735170103533	-0.199103741216817	-0.186930605878793	-0.115522365129612	-0.350946087301676	-0.136713036784457
"1906"	-0.0705241967645031	-0.0205764122978189	-0.139481582767105	0.111156784331231	-0.0813819593091505	0.0487432682927398	0.0476993771042673	-0.0374684914640139	-0.0862492754705895	-0.0237952059151948	0.166331238500151	0.151652947125388	-0.0844204081652726	0.104664300105748	0.00709280543600091	-0.0767711803443436
"1975"	-0.790677583179603	-0.5676061901007	-0.770800045828707	-0.644747323570606	-0.75576720447426	-0.783487377538073	-0.562289822247107	-0.56531979337576	-0.809370756579966	-0.465410996636724	-0.797546836574541	-0.728483687223786	-0.43676489317702	-0.651072991330253	-0.832435633824576	-0.640166336304139
"8087"	0.303937085004079	0.114237089216351	0.212484101383797	0.138632923604228	-0.194636478951223	0.109009107150079	0.155312288862242	0.20943742175203	0.13009979569714	0.210770223778421	0.134063159332975	0.171310978511189	0.062555124916802	0.144253204942654	0.109920670585356	0.188287558827782
"130589"	0.0120270117738201	-0.0225880609072112	-0.159806497687963	-0.0471525211836443	0.10299376550491	-0.0260421623907824	-0.0352398488327715	-0.0495266958566682	-0.170462992760962	-0.0167796506488449	-0.0150407666164971	0.0824937007614445	-0.0195915311719871	-0.0970836222003358	-0.0118273562902139	-0.108107375249263
"10473"	0.235909488559711	0.141601463627476	0.223036309877534	0.122262582510497	0.28688693316341	0.16199063050001	0.115460669797145	0.239549762781004	0.287588989151731	0.14895966567758	0.198981487550825	0.235749935905142	0.0550949190269054	0.141378441520546	0.184315642020591	0.170558793673237
"3763"	-0.112625173733051	-0.0435980463528058	-0.0994338369953179	-0.0885135087697544	-0.0642477211128071	0.0189007416968385	0.00127983717879654	-0.0927426941428809	-0.118659766689639	0.0395786821209872	-0.00320025076460309	-0.163531924018052	-0.0838355527714179	-0.152221759765223	-0.0191906084044338	-0.0437669198929693
