	"ACH.000007"	"ACH.000014"	"ACH.000015"	"ACH.000017"	"ACH.000040"	"ACH.000047"	"ACH.000054"	"ACH.000082"	"ACH.000095"	"ACH.000099"	"ACH.000113"	"ACH.000148"	"ACH.000198"	"ACH.000221"	"ACH.000243"	"ACH.000259"	"ACH.000261"	"ACH.000288"	"ACH.000315"	"ACH.000320"	"ACH.000329"	"ACH.000330"	"ACH.000448"	"ACH.000477"	"ACH.000542"	"ACH.000622"	"ACH.000646"	"ACH.000657"	"ACH.000661"	"ACH.000681"	"ACH.000694"	"ACH.000706"	"ACH.000777"	"ACH.000784"	"ACH.000824"	"ACH.000838"	"ACH.000912"	"ACH.000917"	"ACH.000929"	"ACH.000932"	"ACH.000986"	"ACH.000993"	"ACH.001067"	"ACH.001075"	"ACH.001096"	"ACH.001300"	"ACH.001322"	"ACH.001328"	"ACH.001354"	"ACH.001431"	"ACH.001532"
"14"	-0.834384670981247	-0.501802082796144	-0.736557522585367	-0.636581877181058	-0.723658300152639	-0.655688700230679	-0.70504577027461	-0.808377163481131	-0.70504453612403	-0.77703982815753	-0.643329447908893	-0.66803844698367	-0.66110022389591	-0.727190169923257	-0.697576380450306	-0.617615163312249	-0.523072994790376	-0.607005774566531	-0.837448018843549	-0.698060375585809	-0.616685134948158	-0.604251528827739	-0.566443043302765	-1.01019822230124	-0.847895278310238	-0.770544979562316	-0.827746931322898	-0.582039138059466	-0.652575860591711	-0.645777693071708	-0.723832679244039	-0.743148405328322	-0.607143620084969	-0.785627290393805	-0.594236628054087	-0.593477343451392	-0.581562252734498	-0.722049739302724	-0.726968923010714	-0.446505383967525	-0.615201931500726	-0.604878564148607	-0.637408102606472	-0.673336582730955	-0.822079532476342	-0.796785020361191	-0.886991937288428	-0.653985941776233	-0.618835275898393	-0.735772129504291	-0.683754240843554
"28974"	-0.678922038551208	-0.438176311256811	-0.59984240660101	-0.356523758097031	-0.629965681283713	-0.511528303973985	-0.6694033887462	-0.53039765884656	-0.622777361922313	-0.784115949703801	-0.352755552558145	-0.594338951557303	-0.484740974220605	-0.422072863906174	-0.473665355757662	-0.446397634639319	-0.516385536367426	-0.489775147986806	-0.404719706826586	-0.463266810264844	-0.430140703996084	-0.273162035400481	-0.59995152338292	-0.414825802739491	-0.687238102452053	-0.377771062374505	-0.573531864736595	-0.784866221919567	-0.531051349227632	-0.685166916603096	-0.759184751131626	-0.529124566779584	-0.628075076339837	-0.556342091834217	-0.466733285635759	-0.312687950566244	-0.840917112502959	-0.868611363157991	-0.654390819646808	-0.610223573454698	-0.60231097248862	-0.923299550294219	-0.879043180373842	-0.669220693392966	-0.58447195275906	-0.455486300956169	-0.584700002552404	-0.794018924706868	-0.702339854294603	-0.747231448185431	-0.736803943840776
"54953"	-0.267115798198489	-0.476517536876681	-0.276561572503149	-0.168850760180926	-0.390227902960007	-0.200717691503851	-0.214423354868394	-0.176741780301815	-0.150000194011559	-0.163544736119118	-0.250180218015809	-0.235730447218904	-0.354456690636964	-0.134116265806034	-0.389433071668794	-0.205587160217785	-0.103615831119837	-0.27922045274892	0.0451561593457761	-0.373932796630526	-0.227904079449486	-0.159425058319788	-0.11741726901408	-0.162861618497931	-0.265071376617817	-0.251647689762597	-0.276602320319302	-0.235141430825786	-0.161846705715391	-0.30135491427205	-0.234359014885362	-0.226519285936707	-0.283394857320566	-0.190075168008161	-0.131381423133953	-0.0931338421568208	-0.220002446544122	-0.243872985478082	-0.251835952111864	-0.0492080752109884	-0.222821665111247	-0.480557926049451	-0.43236127810609	-0.335853795206127	-0.165136835881008	-0.212698031945977	-0.389210167863118	-0.312737274719477	-0.00148367433127833	-0.125684296413758	-0.267783218723505
"80279"	-0.0476460540047332	-0.120164075903111	-0.0581524467172101	0.0341212015728825	-0.342219429980781	-0.158747893744193	-0.129097064184861	-0.261425655725306	-0.0609901403428423	-0.123508630898798	-0.00284718689839338	0.016821636513254	-0.0627868185305586	-0.164992840108805	-0.184750063381265	-0.0598401615189756	-0.0754378454203315	-0.249959729822125	-0.102231399346705	0.0653240738024109	-0.00570719457190207	-0.194799147899066	-0.141211062879046	0.0031876639550168	-0.00488788691994678	-0.0193405602391349	0.0229039830815276	-0.140957749716524	-0.0102939852116894	0.00836029766628849	-0.126233081547612	-0.0312435404110427	0.00146400690007203	-0.183710719881042	-0.00967536058338732	-0.0617996231493507	-0.292671856955466	-0.207463862795942	-0.0515770145360558	-0.0967176144974004	-0.252647628425768	-0.0574136419852365	-0.404846774276235	-0.0178915159904925	0.0572743582434665	-0.0312142108748746	-0.4416840869249	-0.0127766784556079	-0.194385702562738	-0.041306429427536	-0.00730526387837016
"65992"	-0.246761552165468	-0.40030502810964	-0.218684583364178	-0.231101523401061	-0.391332305410769	-0.348251559749428	-0.272743252511369	-0.221611412236307	-0.218984265997952	-0.278686900327041	-0.179915782442132	-0.20429002856485	-0.258903234029139	-0.278484729906632	-0.451955157823663	-0.214125097317133	-0.267034313095907	-0.214623180545826	-0.0220082365009719	-0.142124536710088	-0.302528896207589	-0.111691535945344	-0.223235791710144	-0.270947834366366	-0.247317492268249	-0.28743395314483	-0.549531755525116	-0.317982539122715	-0.192597970281972	-0.202987585001199	-0.238628681392925	-0.188752785206699	-0.316075883784201	-0.199333689943641	-0.243922647540743	-0.0282444436969408	-0.200895186028624	-0.199129958345392	-0.513501587059675	-0.234635332646351	-0.178781522242644	-0.450142577265851	-0.602331243948097	-0.471510710456895	-0.186113673513888	-0.193276504967546	-0.265477943832423	-0.243616594074386	-0.164472555308142	-0.235082591392682	-0.378896300825361
"9188"	-0.84048405379653	-0.597632625519024	-0.477463649155498	-0.44567115373361	-0.468395856324655	-0.841315493857456	-0.647675275721495	-0.61283462752419	-0.410070434095792	-0.298100836805	-0.294669527330536	-0.600122514796237	-0.481740782867291	-0.415196193499955	-0.582731540405053	-0.495393097735824	-0.493753588498981	-0.548874542013446	-0.34636052809558	-0.551320171808803	-0.510956717562483	-0.514989065684145	-0.67261652186794	-0.510241903794907	-0.852841772525708	-0.579194456440509	-0.552135617313959	-0.589146088107154	-0.730877940737676	-0.696883865407894	-0.69478165059538	-0.658152158121393	-0.907720776691836	-0.585152300264504	-0.739399143700871	-0.558027258951795	-0.822642324035448	-0.505707734345676	-0.41209194513168	-0.536934193121349	-0.752354824251219	-0.632456452591157	-0.63657604068571	-0.661649839947633	-0.607051437513695	-0.570152258559181	-0.671766731900189	-0.559769873167371	-0.762111218906473	-0.474195538578359	-0.493791736567438
"134218"	-0.16325260569632	0.0153568794332356	-0.03004554110231	0.151734326210322	-0.0155469423142503	-0.0236578197965564	-0.199649305626376	-0.0284873571428176	-0.0294889627895724	-0.107701320574085	-0.0984192336322529	0.0335534690389424	-0.260717815724173	-0.0232287383855379	0.0302098099880302	0.0481201192036393	0.0626348275039456	-0.175610722574472	-0.179016865191824	0.111080477362776	0.0349733263439603	0.049593006745483	-0.0924472061313046	0.00271012419582186	-0.0992593589206703	-0.0590876200005361	0.0378731211147809	0.0113045884781336	0.322360542832484	0.179242381551125	0.129765002517947	-0.0921895835761464	0.0995347006188646	0.135651569941266	0.0351204409888802	0.156938533716648	-0.00208606851873389	-0.0121538205623591	-0.156668009024915	-0.0132165958284573	-0.00764594276141114	-0.237044558151649	-0.0219056617433646	-0.00452345284177015	-0.262835336549938	-0.2957819754689	-0.0380236584524499	0.0339111070387818	-0.0423195978923696	-0.0540528090498964	-0.0862346920885137
"79631"	-0.588410897039389	-0.666578343654224	-0.61009886621742	-0.625826811203075	-0.854710223479665	-0.696085646826266	-0.81226797828352	-0.64406649334964	-0.68893963354273	-0.828910332395087	-0.481053720039259	-0.574338267520181	-0.700403042430924	-0.634253551401821	-0.855140738847069	-0.662677911080234	-0.534350248385959	-0.831555475158289	-0.868490752878127	-0.766470310941007	-0.558640052717017	-0.6002024787394	-0.734845268311046	-0.601476419649244	-0.842881079260196	-0.871709865966399	-0.814086094058742	-0.70315926355723	-0.490670291336829	-0.741737477786142	-0.761271104377414	-0.526073505607212	-0.701370299678116	-0.509263888436887	-0.68166355886937	-0.276352614257542	-0.648577595576728	-0.555882901840127	-0.942290240663319	-0.535175175071724	-0.677078981275468	-0.859986578767794	-0.812634869494519	-0.746512773302348	-0.705027738834726	-0.750937229309759	-0.664058445679377	-0.717100790925347	-0.532441712522051	-0.437170048057633	-0.729203643857856
"81875"	-0.772998262702511	-0.643894150804896	-0.486595663243711	-0.460149122353178	-0.578990899538855	-0.744596212429284	-0.643629475064389	-0.564082992096173	-0.459513512069413	-0.471072088183004	-0.44471254970184	-0.638773388965558	-0.503367253434725	-0.75537961126121	-0.594608687548716	-0.43789050476638	-0.461644491213123	-0.542887206839234	-0.685368156492649	-0.608139800243783	-0.531894745464865	-0.344075646910067	-0.517592073230101	-0.760661538654766	-0.491782494101107	-0.56545329945501	-0.56288692765448	-0.538296515066991	-0.58351502908838	-0.458502219837562	-0.466268727491293	-0.386454622383038	-0.344541901763074	-0.539782337338702	-0.311309489132609	-0.397756899063794	-0.488036380987526	-0.583385097115975	-0.64825319913658	-0.560973517382462	-0.524741828217344	-0.565074941539018	-0.716136580240723	-0.603827558821762	-0.357028364569808	-0.487843526770979	-0.805300812019067	-0.550753891860682	-0.426890431610123	-0.661758531327338	-0.566594205661445
"23310"	-1.08116380494142	-1.09829959741197	-0.985446356986226	-0.985738986027372	-1.03803337220676	-0.947894788732942	-0.971896957336865	-1.07724056481375	-0.998437908474923	-1.13139996322723	-1.10071620346257	-1.32055578815902	-0.850488511432802	-1.29087891252943	-0.838029289736799	-1.01366347512032	-0.952258312957876	-1.09146883382388	-1.10962430288521	-0.871082783291548	-0.877852807089383	-1.07668385665403	-1.06584182661011	-1.42852877403518	-0.936794926860367	-0.94217592649797	-0.847889324023289	-1.06779909945196	-1.20967019706922	-1.01563029649919	-0.887109438841405	-1.2860984060988	-1.23004450358787	-1.16074213008663	-1.31294384043131	-0.831653659810449	-1.04993136093134	-1.14321885023102	-1.2702167736018	-0.885804399927727	-0.870743724128793	-0.944757751733894	-1.00175307386926	-0.814558786022235	-1.1730806074543	-0.821774734355733	-1.23370163076963	-0.946904424807231	-1.37219763938053	-1.11035339276794	-1.16226109659098
