	"ACH.000116"	"ACH.000123"	"ACH.000243"	"ACH.000274"	"ACH.000516"	"ACH.000622"	"ACH.000632"	"ACH.000657"	"ACH.000781"	"ACH.000898"	"ACH.000943"	"ACH.000958"	"ACH.001391"
"57538"	0.0846176986461034	0.100579424909163	0.0624522442190051	0.0897418976010224	0.0942488994927208	0.0259536389545749	0.0479937348548337	0.120192794117724	0.0344003161376272	0.0231762412177263	-0.0238456123575041	0.103906538060912	0.0606988313408654
"51742"	-0.175133382387141	-0.153599301228935	-0.159125880589158	-0.319831275956502	-0.288542523552549	-0.141831327303181	-0.157464107160792	-0.115416836040573	0.179666081384421	-0.149170108633349	-0.182764045297704	-0.164527553568864	-0.0752663142372551
"22926"	-0.014044911807731	-0.11745239640168	-0.0433436121377951	-0.0878948729855024	-0.308847110592843	0.0396746003739854	-0.083383568537358	-0.104625080883739	-0.0511158587561179	0.0285635544234407	-0.101644830533424	-0.0721161555121997	-0.0851448083157182
"488"	-1.18986996541179	-1.08592527391406	-1.15767726123409	-1.15938033211619	-1.34354341907794	-1.21790126459836	-1.38857545376451	-1.26908313627187	-1.01409476512494	-1.10438083280134	-1.18347986052826	-1.21589377021083	-1.39665811302623
"56005"	-0.182639107471662	-0.127125333125211	-0.20697862545573	-0.11847689202714	-0.265083279414315	-0.108567330817315	-0.21730470725391	-0.14225397790989	-0.134153517338407	-0.0518087682155976	-0.191721268463319	-0.12533743344653	-0.167180916354775
"762"	-0.145475057908228	-0.0453374311475765	-0.142994640055811	-0.182089053692354	-0.26304202124815	-0.190367274015019	-0.0836832087583293	-0.193721598870064	-0.154854561174609	-0.105878599419882	-0.109967517143057	-0.269843911692746	-0.149991523922026
"60528"	-0.849656906811437	-0.783210093147612	-0.776844778822791	-0.80753799481424	-0.897602319990088	-0.910659887062391	-0.789060120881646	-0.753579190165187	-0.757201569000801	-0.943316662506612	-0.8073958020318	-0.960512977748166	-0.926310478937338
"54801"	-0.910887785637093	-0.7807620998056	-0.854163594609593	-0.717105352814369	-1.19114036105068	-0.837923659964743	-0.855590465864553	-0.816478454728809	-1.00438547398411	-0.840390799471327	-0.926295723974993	-1.00000693289945	-0.945645696565098
"3013"	-0.395185510076988	-0.305830993677134	-0.299287228457876	-0.22221992298282	-0.543573809452854	-0.284634477703333	-0.330025930723318	-0.310966342314088	-0.32235785240804	-0.243493695226957	-0.30794637531496	-0.348431893404212	-0.192722925141049
"84946"	-0.611612283001072	-0.618086796308356	-0.706718136172503	-0.724223327867033	-0.841193401756752	-0.744563324030836	-0.744153159031263	-0.721341539247157	-0.717505491404532	-0.739939180283141	-0.725079215684732	-0.893730446627456	-0.698829019476422
"55016"	-0.0260931197004063	0.0247894931578854	-0.0263275006057144	0.0796112116875173	0.178209942441376	0.0822941177288563	0.0346542173360975	-0.0311824431449751	0.0429302589282668	0.0342026534865428	-0.0436515523535246	0.133881455869687	-0.041286181987704
