	"ACH.000092"	"ACH.000488"	"ACH.000491"	"ACH.000527"	"ACH.000545"	"ACH.000600"	"ACH.000677"	"ACH.000696"	"ACH.000792"	"ACH.000936"	"ACH.000941"
"10947"	-0.26048428835525	-0.198770448626565	-0.228974331202949	-0.197237376533171	-0.120031342628187	-0.143850857040601	-0.0858768736507831	-0.223061814985574	-0.181327350109588	-0.23875843175435	-0.146362406446719
"84103"	-0.027383700850263	-0.0575127060312556	0.104251595642346	-0.0261256962408846	0.0686438749864684	-0.0822376212519459	-0.0120751459173586	0.00929882599042956	-0.0642694883644824	0.03154292087524	0.0216458621196037
"8973"	-0.0199628204289758	-0.0341508634240487	-0.117979446813757	-0.0409726456813988	-0.0473438259559322	-0.0220672225569833	0.00365995700963474	0.0558079238789756	-0.0673641087089363	-0.0827337038434131	-0.0672317530422296
"56259"	-0.604665742694793	-0.731452602900162	-0.747171187471954	-0.829027079879591	-0.777894576724117	-0.709947466150456	-0.648927674171031	-0.887914042475558	-0.698188629156416	-0.778769627084667	-0.969223833348798
"1660"	-0.495958894329667	-0.609551858821657	-0.776106482634204	-0.503862716255035	-0.626327634063899	-0.497132351321119	-0.520868752008367	-0.646527201187674	-0.584676118559322	-0.532614980004101	-0.756045995855012
"27121"	-0.0730768150280654	0.00385325835543538	-0.198833215020722	-0.196865015207918	-0.0580142897680509	-0.0461485251561621	0.0548602035643778	-0.115682783737081	-0.137379167868562	-0.0698257288467111	-0.0527178825785902
"1938"	-1.51364104257625	-1.59267733113775	-1.70863287528588	-1.73023650132836	-1.59627232891855	-1.56045156584976	-1.63796771483221	-1.7262699006694	-1.79195550782304	-1.58287603138065	-1.81886068259813
"1978"	-0.312402221778752	-0.202683815393049	-0.217907034304542	-0.309077733746495	-0.244176259223597	-0.323284536653355	-0.159052250120285	-0.374220634022412	-0.372019250725333	-0.329921805791349	-0.156483455100419
"2184"	-0.04882447027292	-0.00323539719847834	-0.0898253737789106	-0.0206020287500168	-0.0635059914157866	-0.0768471427058394	0.00281455687407072	-0.0541405639561914	0.00137087303253861	-0.0193212338330731	-0.0382439596256491
"2697"	-0.104719787083956	0.0129739245887949	-0.25985885275303	0.00233544715853971	0.017292509423175	-0.0257964608676471	-0.0399215389386272	0.0157775642601164	-0.140059569799225	-0.00836958398238434	-0.13228114659887
"9402"	-0.199012324919102	-0.0967242009576189	-0.252403172381405	-0.114656622628766	-0.0239868946103539	-0.138067953655594	-0.264947276648788	-0.220529074889221	-0.102841977258687	-0.29740856026081	-0.217829028098063
"2969"	-0.200955516220317	-0.240483046934137	-0.389033889808392	-0.461901067817192	-0.377100845906587	-0.45179449230355	-0.382450490251108	-0.407408920693781	-0.30552064468614	-0.3163717474367	-0.428121888140417
"23354"	-0.826700682245981	-0.969281671942423	-0.960754988749441	-1.05881830709035	-1.07846634210531	-0.866024713061433	-0.894263324307325	-1.12705596824718	-1.13563821402397	-1.04853056945165	-1.14333439552424
"338442"	0.107312935867278	0.156178277288418	0.363923760613959	0.0702688715358722	0.0149565345472077	0.0433497105513234	0.172776602021816	0.157263283271661	0.110128866546475	0.0659286632781516	0.287327819073997
"8843"	0.126618967057009	0.101756759367786	0.0496252476816132	0.0502884733509042	0.250402867695927	0.106440173550234	0.115960871401357	0.0586337100760737	0.0584420887995937	0.13903329789202	0.252816477279729
"157848"	-0.0665374614310523	0.00609911607663725	-0.0454724596935142	-0.0661683863116304	-0.0361191881483143	-0.108449394406976	-0.0440760197893807	-0.0709759604908199	-0.0741458946959724	-8.52217078942878E-4	-0.0822276479144236
"9349"	-1.55520156490408	-1.55500119838162	-1.60842707981621	-1.41563336827503	-1.59290265217307	-1.56155292375647	-1.73879868811846	-1.52630441529671	-1.55499627579692	-1.61266955176399	-1.5887473415372
"6204"	-0.387222312283804	-0.294581028063729	-0.467573493839139	-0.259452220378975	-0.215825246336888	-0.413447674734048	-0.517297369967099	-0.388266085611701	-0.293606331148329	-0.248100690956844	-0.31348027631412
"6575"	-0.173838436960838	0.0766456475593606	-0.162959093404425	-0.199359650946349	-0.157889700062927	-0.139341164980486	-0.147744510380965	-0.130671433757322	-0.152637647048479	-0.114249782663435	-0.0911344227731057
"79622"	-0.831930099146352	-1.11437945609316	-0.900896081024751	-1.26636234875978	-1.22696879185517	-0.913195815778078	-0.680769331041838	-1.10795687222975	-1.26743343795297	-1.1083673847829	-1.11271528475251
"729873"	2.12689738213821	1.90364150719294	2.31345822302577	1.95564639099017	2.07308360233925	2.12469589167087	1.94679499342935	1.9525210196328	2.02794031798696	2.21207657504473	1.86740689522107
"58485"	-1.18632134901674	-1.14732306291785	-1.31451366376932	-1.19994363405967	-1.17735387369167	-1.1085176817933	-0.926856183644735	-1.17618777478273	-1.14362619766055	-1.21800737799073	-1.33605576401611
"27095"	-1.12422381056811	-1.02061556103001	-1.17508263876857	-1.06335556300933	-0.987828943723271	-1.132985004638	-0.915955192319613	-1.13552047074382	-1.03503217265185	-1.10726132254524	-1.18440174828641
"51399"	-1.13403955569507	-1.05073724359363	-1.19388798555595	-1.11154136249717	-1.11039302290823	-1.33830235017934	-0.93704406406513	-1.18062832071087	-1.25438972650551	-1.00760339955988	-1.31906208179811
"126003"	-0.788424173664742	-0.708181238187051	-0.910756547565261	-0.730738162307508	-0.866505580442671	-0.654882644376732	-0.606707762762128	-0.707635763799023	-0.762915248684017	-0.774769462709309	-0.975623715990586
"7465"	-1.409116629717	-1.40014438688181	-1.52386587334989	-1.41130674367474	-1.60459740823773	-1.68211808899895	-1.40444667985209	-1.43838135186976	-1.5138992508469	-1.45812421831267	-1.4073994433673
"55954"	-0.845385262184335	-0.942293295473527	-0.875717640489727	-0.884662603584487	-0.810675800454711	-0.693289180300975	-0.616572923565236	-0.999241410741404	-0.895419717915784	-0.851715072657729	-0.99565307955524
"9534"	-0.219570266749213	-0.232764197800441	-0.184235720636114	-0.183872431273665	-0.269597343520315	-0.167133877827713	-0.494810902065584	-0.123916858594057	-0.200189292176796	-0.244614745613179	-0.328440209049081
