	"ACH.000035"	"ACH.000047"	"ACH.000070"	"ACH.000078"	"ACH.000086"	"ACH.000148"	"ACH.000211"	"ACH.000221"	"ACH.000231"	"ACH.000261"	"ACH.000265"	"ACH.000312"	"ACH.000323"	"ACH.000452"	"ACH.000510"	"ACH.000527"	"ACH.000638"	"ACH.000657"	"ACH.000693"	"ACH.000714"	"ACH.000720"	"ACH.000781"	"ACH.000784"	"ACH.000847"	"ACH.000869"	"ACH.000947"	"ACH.000960"	"ACH.001430"	"ACH.001523"
"130013"	0.0990902252435417	-0.0574736172773824	0.0749397515428946	0.208635072861946	-0.0388807856929948	0.0291201994682447	0.101509147394202	-0.00339943874552487	0.0470611604622846	0.0503618242981763	0.00610238767016585	0.083704606190142	0.0631328574450194	0.0629744029243074	0.0573743596695008	0.076705217596261	0.162869874097037	0.0791024918385698	0.0908485633788941	-0.0502992523801979	0.129203032590402	0.100408286548089	0.111402938978429	0.0144617362092278	0.115550192616784	0.0406132875531992	0.074833413593043	0.0448309286806702	0.116537785841612
"10121"	-1.27060050637637	-1.1449637699143	-0.804154936380954	-1.03629776992402	-1.14946592073514	-1.19458022466238	-1.00707387525302	-1.31600368103175	-1.42157023313412	-1.06489760601046	-0.939715855019161	-0.886745125248381	-0.965522270469984	-1.18813660157392	-0.977664757981766	-0.834708246437418	-1.06204945339326	-1.02371529966032	-1.13300275158728	-1.13947716969624	-1.20172820202679	-1.05496040822846	-0.942655337577702	-0.972156855621843	-1.16267993346237	-1.04672184911976	-1.02892465662101	-1.00761895579773	-1.017726752749
"84920"	-0.114911265671422	-0.125098060805681	-0.0508325213639367	0.0208576418415274	-0.183418078858442	-0.142435412198415	-0.0468626064498929	-0.0672596804914716	-0.330872824442066	-0.0949525042949292	-0.0357724729506083	0.118689797932115	-0.082433959808931	-0.135978575422016	-0.111011473608937	-0.111195263046868	-0.110348693816384	-0.116861704817814	-0.103189813139046	0.11616686164046	-0.0580103167529573	0.0991181993688996	-0.274142924241129	-0.156623289763925	-0.0648396891178849	-0.0125352887398753	-0.201189697658287	0.135396303814331	-0.14896180452076
"25847"	-0.272248451176686	-0.64140790992905	-0.470305911316093	-0.425762375209283	-0.62595148759849	-0.591888335057187	-0.671315289086234	-0.69216623844204	-0.757401244868372	-0.756503626489372	-0.692858674999033	-0.497748551437829	-0.438401827293121	-0.57207642043281	-0.321368579379016	-0.364860598285507	-0.683929467586827	-0.534638112889116	-0.467323217856278	-0.594541056679266	-0.373823819456722	-0.353492012369215	-0.633642759122313	-0.731724156910283	-0.4156335761285	-0.475786079257697	-0.493444575883724	-0.371654499472085	-0.662276048361269
"83464"	-0.0708807794598889	-0.0848064558766438	0.0239456899553402	-0.0772315888028128	0.0213971336346031	-0.0353413906616643	0.0337776461218707	0.0255132103616994	-0.111037312985774	-0.117215616054004	-0.0570577810535474	0.0501260030821091	-0.0243637853215382	-0.0426469638089087	-0.0511581289226078	-0.0369636544890244	0.0896300040905584	0.0797756952251426	-0.0527004100556901	0.0608220459587743	-0.0243956005544621	-0.0418563626735331	-0.107261904043998	0.108419853957692	0.0799842483095808	0.0077510825937136	0.0282885689469034	-0.0892521585813527	-0.0773129266478483
"113130"	-0.736386012059521	-0.941791934203813	-0.534041571361129	-0.840456316089841	-0.922234399221293	-1.01814295158147	-0.716766559386827	-1.03777886294983	-0.813036320434112	-0.975725165951096	-0.812357403637965	-0.765381498602067	-0.478972829046225	-0.863566363042096	-0.7689713414473	-0.921854004657324	-0.853112044889551	-0.819210781820832	-0.774770070653263	-0.843518613674204	-0.913359191349574	-0.938391563158482	-0.702515004847085	-1.12619083702874	-0.688016435009407	-0.967154143146242	-0.784396681947683	-0.483870683190049	-0.960368656627598
"53841"	4.36444393434599E-4	0.0836095885522445	0.0088647265152778	-0.0573076140421395	0.0599560696065658	-0.0483070946693843	0.0258613061585323	0.0792256659786996	-0.0353351272254767	-0.096728405296781	0.0195353035737186	-0.00884770629032039	0.0487838467983138	0.00865072232598605	-0.0243584503994041	0.0337486245482316	0.106197023436648	-0.0213360670727945	0.0311068846874851	-0.109129571315352	-0.0195717440907459	0.0296410117171469	0.0630746461887014	-0.055425080293838	0.0143955665699483	0.0183039942028734	-0.0213321326649393	0.00165995983074624	0.0382221710577108
"10699"	0.0617322033615764	-0.0611028292864424	-0.0215020686688363	-0.0467323410420856	0.0524975155318344	-0.0555912545401811	-0.0357567434964512	0.0811041377797994	-0.126254145342951	-0.096513928821332	0.07082032247684	-0.0753608838914688	0.0217532140197059	-0.018520380529709	0.021920568703603	-0.0473134803362124	-0.0900197174164899	-0.00467186972018757	-0.067138162133183	-0.063800991705445	-0.0196957157947166	-0.0430824141872673	-0.0834521199854361	-0.0369608111756995	0.116143772998192	-0.08652421425552	0.0183729524890294	0.0512478672387453	-0.0690539053945573
"10671"	-0.981805112917842	-1.08052485541045	-0.894059967392219	-1.008739506722	-0.986728756495552	-0.877361540230136	-1.17335097753121	-1.145957462957	-1.12873748687336	-1.01485135494011	-1.04887908170114	-1.00281378731324	-1.06386849156907	-1.10185756992727	-1.03393209416122	-1.0322201996186	-1.00164793741166	-0.85574737867029	-0.90145924346011	-0.870156042169528	-0.998865338402883	-0.935251072139629	-0.954865470259644	-0.775227463932387	-1.01395000580369	-0.847976264264746	-0.893230536160399	-0.953592138822443	-1.07493630705529
"1663"	-0.819944585111783	-0.790398184351026	-0.588388883152484	-0.593579654200721	-0.890866419336212	-1.0556327040205	-0.870442017347357	-0.994078370182146	-0.87392491849051	-0.926338760713447	-0.662223040557867	-1.03978606277803	-0.76122096040465	-1.01285008014772	-0.542936638597906	-0.800507218826272	-0.809535968194849	-0.622436645687055	-0.498858531716015	-0.852665435766847	-0.818390214814628	-0.673662925672594	-0.594243682120414	-0.930317950839278	-0.762824140949307	-0.820687874381296	-0.981993827959888	-0.582126065704087	-0.876408007454398
