	"ACH.000004"	"ACH.000017"	"ACH.000030"	"ACH.000097"	"ACH.000168"	"ACH.000183"	"ACH.000198"	"ACH.000206"	"ACH.000294"	"ACH.000295"	"ACH.000315"	"ACH.000334"	"ACH.000336"	"ACH.000363"	"ACH.000436"	"ACH.000460"	"ACH.000467"	"ACH.000512"	"ACH.000517"	"ACH.000557"	"ACH.000576"	"ACH.000601"	"ACH.000624"	"ACH.000653"	"ACH.000658"	"ACH.000714"	"ACH.000736"	"ACH.000753"	"ACH.000763"	"ACH.000770"	"ACH.000817"	"ACH.000821"	"ACH.000838"	"ACH.000953"	"ACH.000958"	"ACH.001111"	"ACH.001450"	"ACH.001554"	"ACH.001735"
"51099"	0.106787524619911	0.0564009345737227	0.0277591181560629	-0.110761003031239	0.0117367554215776	-0.0163634822123956	-0.0418965935711174	0.051335705734104	-0.305294124819892	-0.0547249139864614	0.0974692198392246	0.00392609964959267	-0.0162045951655458	7.8414135050522E-4	-0.0972104204647261	0.0208869898448974	0.0478524397831694	0.0232250237678401	-0.123626452774112	0.0884001068852949	-0.0592719263086429	-0.0182040684138737	0.00999617924459094	0.164377247684437	-0.235562804910007	-0.0399185592658584	0.0823210077243633	-0.0472006194208579	-0.0581874410502908	-0.0703122469168007	-0.143778363393514	0.0807081338722003	-0.0929790573464293	0.0230234615010109	9.31413139056962E-4	0.0695224183744119	-0.113897313397367	-0.0539050934932995	0.00363262604461902
"402"	-1.42822781979484	-1.01625747722649	-1.16004238503651	-1.25618214176867	-1.21426762829444	-1.16169006971676	-1.05433305760099	-1.31012124606381	-1.3252030587481	-1.22176100757104	-1.55697483672774	-1.05131500926814	-0.893206915641921	-1.07067915340657	-1.27062057869139	-1.04576694203203	-1.20743584685462	-1.3152729434161	-1.20106610153852	-1.25340940609837	-1.07819682720188	-1.17545656167755	-1.08547349607376	-0.898219374340681	-1.31675170674392	-1.12017688485311	-1.16425874864522	-1.25353864766097	-1.19011399425997	-1.19289544862492	-1.21531556393182	-1.1034360399381	-1.05396246238736	-1.10623953183231	-1.13195590975984	-1.02307961098549	-1.16078807960347	-1.19162660589455	-1.15687920220362
"379"	-0.522273786410035	-0.443184407848393	-0.444560424229412	-0.473055908272361	-0.488610080023587	-0.298772142442527	-0.275685270544444	-0.391301740611731	-0.53617632269805	-0.523414680787183	-0.564002770401464	-0.458578970490769	-0.127968013935915	-0.391520497816882	-0.194758672643272	-0.529559342775661	-0.416074562369182	-0.561007301935058	-0.468042881738679	-0.368089171210485	-0.453659995993441	-0.425587864710374	-0.530229397755071	-0.317236226346392	-0.579582311959775	-0.438682883725633	-0.410000007385993	-0.352918663675672	-0.314023558449402	-0.432545502935905	-0.415992379429072	-0.61532651445129	-0.589903865468251	-0.437260228271355	-0.366459932822951	-0.396957207852484	-0.425923668574948	-0.395462219425292	-0.374876728297235
"445"	-0.469457505767566	-0.10760968571739	-0.343486815502023	-0.123823646248112	-0.313126801296134	-0.312207489655699	-0.241716524776721	-0.357906759072825	-0.464228732982749	0.156256689810853	-0.229586342012195	0.0269142958304377	-0.167547294324633	-0.234337496314918	-0.317707815572056	-0.280300368800701	-0.270673503132054	-0.35745549010067	-0.287106990314084	-0.187588533378955	-0.360744218262406	-0.321638591830869	-0.267631852558055	-0.262275376251437	-0.405806054217659	-0.202973266461675	6.78184601472275E-4	-0.221642371075733	-0.173137453455843	-0.270001052838872	-0.447184670973171	-0.148759708628763	-0.232022277034106	-0.376995369881562	-0.152706827011728	-0.292208017133269	-0.514380512699139	-0.214841942068504	-0.23010617361765
"25904"	-0.429966784707612	-0.0975508141811291	0.0774347084194475	0.361478536944723	-0.279188837668657	-0.184309283647398	-0.102675691809188	-0.241513108132798	-0.446375679615141	-0.189175921032398	-0.141124475818744	0.121370385243029	-0.0713057517289721	0.0353433101949266	-0.168252793552438	-0.278358703215311	-0.0828435397418871	-0.137903155367516	0.0632114480463313	-0.0844378365088261	0.275883073772362	-0.281492002264773	-0.209707851660467	-0.259389788776926	0.0716657721652438	-0.069086161495817	-0.23038277755474	0.0363953256365937	-0.399047141070957	0.0748980786688986	-0.313535992853184	-0.24508672282876	-0.0759428034266232	-0.239228007578792	-0.0286321304196587	-0.318343934006401	-0.42119735228647	-0.0647720046720566	-0.0946936584531821
"79947"	-1.1343425999223	-1.27689307232504	-1.20063607094021	-1.01148163473626	-1.28883096690451	-1.22088846441605	-1.07076406701007	-0.800986060182345	-1.15905982810671	-1.36791053886564	-1.26511637179729	-0.985412042457375	-0.757790640172108	-1.1406145051569	-1.2142080890831	-1.1524807873302	-1.03428294118683	-1.12319597661374	-1.25211676865747	-1.31284532979052	-1.19150853203398	-1.05569232023586	-0.971373630222487	-1.06787445192972	-1.07940298680289	-1.22683066011445	-1.21781441788766	-1.13374611407197	-1.10347930218237	-1.02627473865795	-0.935077055862588	-1.03897849555688	-1.07831146132286	-0.964911944510615	-1.09859291375546	-1.29850333252204	-1.22293687588549	-1.12326039375762	-1.05157055583197
"25981"	-0.189979070539006	-0.149381478938295	-0.161345026756379	-0.072011697704768	-0.130430617912933	-0.077367608646133	-0.0903919978345133	-0.147154369437289	-0.341266863415413	0.145196051537316	-0.034619777178997	0.00766023894377234	-0.0540605171526922	0.0934304427318849	-0.199728934074324	-0.165853365055976	-0.114159227952956	-0.158730737348873	-0.127322074494963	-0.104384890743003	-0.176686582303854	-0.0496623455036185	-0.117763269312871	-0.13038931070802	-0.248814701130671	-0.134856112014787	-0.0866822999838452	-0.133172667378681	-0.0684093351926058	-0.239827485023445	-0.118164633442078	-0.1380844154888	-0.0761354321301969	-0.1731308934716	0.128469756179584	-0.188449691495619	-0.199444907222383	-0.111767168271397	-0.15174660713961
"1841"	-1.3987312895315	-1.4855665549733	-1.25023488494013	-1.34695333168855	-1.45778173960645	-1.3629215835531	-1.3002157585261	-1.41767038936586	-1.33859578394217	-1.31198674994224	-1.43008502356936	-1.47935504463586	-1.40521637354176	-1.5495995095168	-1.38113471637557	-1.28981553725078	-1.21851396673526	-1.17597017803293	-1.48968360649131	-1.6293198527556	-1.22718473098886	-1.23190633846014	-1.46125619199505	-1.23495237508869	-1.49543226317238	-1.11517470905155	-1.1457370968672	-1.37403795458801	-1.49167807252271	-1.47550934517417	-1.21945759737265	-1.51472433461003	-1.56111481515369	-1.38135527690462	-0.989399539476841	-1.10252849647282	-1.38002686873649	-1.35860997228459	-1.34888870583537
"1894"	-1.09330500558617	-1.05862608282811	-1.09463867205754	-1.01088948484676	-0.752019115279681	-1.25352939068753	-1.14058297541894	-1.03721524498486	-1.02444316782644	-1.02968481185794	-0.974285946209711	-1.07086156819095	-0.87228716007848	-0.841084834578214	-0.913442494175448	-1.05582864387699	-1.05501314563401	-1.03288082784274	-1.25418195830707	-0.841531071909465	-1.00343601093533	-1.07659778721235	-0.902908811869599	-1.25813990318063	-1.23273032530496	-1.02769489176804	-0.934829529698598	-1.22667746440035	-0.923658518102122	-1.19529544145386	-0.846258919457625	-0.810267596239854	-1.13986379851666	-0.718755701479001	-1.15159400046684	-0.945937689729975	-1.11633863770853	-1.05811500471454	-1.24433389778286
"2058"	-0.944514076197505	-0.788927423368801	-0.942453297101861	-0.748332196880634	-0.9735124286648	-0.774264554577928	-0.885980676873688	-1.05111268710218	-1.01298291104582	-1.05989137844551	-0.940117281539431	-0.753177561392636	-0.539663081877055	-0.631537617013342	-0.831436485463695	-0.882997933046534	-0.808089029313886	-0.969995471962573	-1.03292807400534	-0.781101864637669	-0.478541580554785	-0.776991509956496	-0.790071201697303	-0.948671919288339	-0.732773490599514	-0.721603342430129	-0.718382211404522	-1.02060736376335	-0.638588987420943	-0.886801824658769	-0.760984146860825	-0.921975149890241	-1.06884615479962	-0.826287561703272	-0.862711978578389	-0.847621766382975	-0.756770923425052	-0.837131566969638	-1.02389853123259
