	"ACH.000011"	"ACH.000012"	"ACH.000014"	"ACH.000036"	"ACH.000127"	"ACH.000206"	"ACH.000253"	"ACH.000296"	"ACH.000341"	"ACH.000348"	"ACH.000366"	"ACH.000375"	"ACH.000381"	"ACH.000486"	"ACH.000496"	"ACH.000510"	"ACH.000517"	"ACH.000556"	"ACH.000647"	"ACH.000711"	"ACH.000747"	"ACH.000760"	"ACH.000792"	"ACH.000805"	"ACH.000823"	"ACH.000833"	"ACH.000851"	"ACH.000882"	"ACH.000906"	"ACH.000910"	"ACH.000915"	"ACH.000924"	"ACH.000936"	"ACH.001054"	"ACH.001196"	"ACH.001239"	"ACH.001346"	"ACH.001500"	"ACH.001554"	"ACH.001740"	"ACH.001745"	"ACH.001765"
"262"	-0.580582477276525	-0.160483914205281	-0.489207528532202	-0.524609028921156	-0.688766228882313	-0.296146031795847	-0.470693660188879	-0.402327069252691	-0.175430006812715	-0.302792516437732	-0.309375578725595	-0.51008995540982	-0.388236102321911	-0.24489353593213	-0.301244580985922	-0.372793228814396	-0.442162819563638	-0.308277243842984	-0.329035080718169	-0.436565991237862	-0.393284725180808	-0.398098717776598	0.0889163157369483	-0.429279744894708	-0.374067060592603	-0.473864149965179	-0.5778584381918	-0.800604132794497	-0.354971662564229	-0.258786711376431	-0.46497561227804	-0.449064325632005	-0.605043023723229	-0.360727025140641	-0.497729880142751	-0.51536562662033	-0.290402845156138	-0.53715100743324	-0.569680864468002	-0.38231504949006	-0.321317534688012	-0.346302190752043
"9076"	0.015262169967865	0.0448278974511453	-0.0698699485214763	-0.0351018309234854	0.0317907138466725	-0.0331940978835202	0.166106653067721	0.0586898271261144	0.0618219610408908	0.0260848146772308	-0.0154942465445925	-0.109388576937699	-0.108362696087761	0.0228830472869118	-0.0281918864608894	0.0318960023752378	-0.00314400573300756	0.0279608010270874	0.00786009688399767	0.0444816834115836	0.0137626041045765	-0.0282419515489685	0.00577707136929128	-0.0171389562370237	-0.0728209029804525	0.113653885748635	0.0919671342554269	-0.00909471831020281	-0.0481383532282203	-0.00421863991002252	-0.0619196743756325	-0.0353671270905125	0.0906642799500727	0.0847552745727355	0.197842853385654	0.0294472631932495	-0.0138957410376971	-0.110991281409628	0.157240861070657	0.11683425187876	-0.0457254615114526	0.0322796599726091
"51727"	-0.819439544566029	-0.721522974459245	-0.5634448409587	-0.616773531008543	-0.746951030483609	-0.834798880562217	-0.865828045127262	-0.753643820756149	-0.650772910859711	-0.837178138989638	-0.945388456493382	-0.689024381370747	-0.823974087230246	-0.735098203236921	-0.663324680212954	-0.725305495461176	-0.806720810889417	-0.732330964413256	-0.820327852090054	-0.703147534607809	-0.900696020743295	-0.797703008934355	-0.718237475423775	-0.802925793485243	-0.832133958510449	-0.745375355528118	-0.604303965628821	-0.783697771608627	-0.744846220500456	-0.772336247765377	-0.733649657725652	-0.74819154588049	-0.864404543012409	-0.818701006728854	-0.768485173448633	-0.724939655176746	-0.940299424817456	-0.621847226524734	-0.701647334735086	-0.882109499125305	-0.776511259329785	-0.689129129331671
"80347"	-0.775314149897957	-0.722927482908714	-0.865134966718959	-0.535329989423295	-0.676822037902239	-0.717657551136853	-0.64041829467871	-0.752035418988824	-0.607115566050612	-0.791095130537665	-0.738334661713659	-0.540220665742792	-0.950134052966154	-0.854417942119667	-0.918697663385048	-0.669185160854321	-0.58784436299963	-0.818450460126937	-0.63273001613785	-0.878882981655391	-0.845312643224067	-0.626014077575826	-0.551928961048984	-0.811563591281681	-0.850869952152385	-0.750993345311256	-0.630364019325954	-0.869859882834369	-0.423028543901121	-1.04180940976345	-0.764320480797536	-0.669498147318946	-0.817211504343546	-0.663858870460661	-0.857729943702169	-0.670956409223788	-0.838233485602407	-0.661540055734456	-0.724478415352564	-0.618173980010831	-0.72067770604601	-0.639615790023976
"1719"	-0.809060231728393	-0.740933212708	-0.683918841531414	-0.485813065356355	-0.672534375418512	-0.53196504643684	-0.839103867218474	-0.491917561338337	-0.664338121986199	-0.763846062574554	-0.841334498296849	-0.605402726736313	-0.893067962367722	-0.691915875331554	-0.632020605816295	-0.738513952489212	-0.778041826805938	-0.831807937551808	-0.608039040102087	-0.850810993053045	-0.779101414005178	-0.923915450275954	-0.685171753840704	-0.651791321031692	-0.5400104740421	-1.06679441138287	-0.578876874624719	-0.816381552917256	-0.550252795583904	-0.738316810969379	-0.917212393221913	-0.569720698274944	-0.579722198304708	-0.594909670075552	-0.651006388180742	-0.669567020076681	-0.507822966726271	-0.461842415225644	-0.680792118032184	-0.859640851372802	-0.844092192374429	-0.857496194281006
"200895"	-0.518991102848853	-0.292380547467318	-0.156564886804282	-0.267808158353562	-0.41963981240203	-0.169040862677689	-0.350927502687425	-0.159040589592118	-0.241444620100772	-0.275382740284016	-0.476997695797678	-0.43059436615728	-0.210577789069816	-0.127371606047232	-0.17751054663208	-0.34648795114613	-0.410617555727367	-0.39703379838456	-0.205774761094314	-0.388946392274126	-0.275084410647801	-0.448953021854319	-0.244743553090721	-0.353982259039395	-0.324631416560637	-0.322511783656917	-0.351824524188945	-0.215395781004388	-0.168845523804247	-0.318479420592475	-0.500006919465828	-0.258761809760834	-0.254395679091406	-0.31597066527394	-0.272494120788886	-0.248193077902693	-0.235683307862909	-0.248201255532307	-0.290307977267834	-0.327336512004237	-0.297262595223477	-0.376543148443385
"2673"	-0.457163793701234	-0.0728378613578201	-0.258421654408038	-0.0194693007470262	-0.0448701922269429	-0.352013101366031	-0.468454298579573	-0.100570765060002	-0.198421989843709	-0.224440165992877	-0.409737710711251	-0.0920034310018264	-0.381077096615339	-0.260114217353061	-0.218328138612491	-0.0803489608585163	-0.0967791824776539	-0.208123257620206	-0.260353288640068	-0.0799810224589077	-0.305689043693431	-0.26761453107129	-0.214675262187918	-0.340096515307881	-0.210530236958345	-0.417844327625223	-0.0404240503037881	-0.199819843160206	0.00198708388515585	-0.0816916205676222	-0.394505018550531	-0.199419661637615	-0.298342015643144	-0.181829494356805	-0.123767819525252	-0.072074178614016	-0.284663704910598	0.0269365862702027	-0.28152786577377	-0.377687792574178	-0.159170921615531	-0.0523269188592377
"64841"	-0.364486823332031	-0.0716744494314196	-0.503281410762098	-0.421672892649877	-0.242403307942361	-0.257989802157181	-0.364732179197234	-0.129127691407177	-0.329530366720486	-0.307450135639347	-0.192089297973688	-0.306698945590458	-0.289385802809328	-0.356352929350743	-0.227315713892478	-0.299489007813111	-0.152818535334304	-0.244144379925355	-0.29199350075575	-0.461147580909497	-0.335524150798592	-0.223477051449325	-0.277686625666844	-0.440155392475346	-0.198620992835371	-0.37238324177294	-0.277064396427277	-0.386876549183348	-0.225267621172346	-0.298401711313839	-0.456202205772811	-0.216794022050458	-0.333990436462629	-0.22927087232808	-0.334487779749762	-0.348378449455204	-0.285156900627979	-0.288142481898346	-0.452313945046113	-0.287409874556667	-0.205476774319247	-0.31703529934989
"3157"	-0.575943126476582	-0.79125770057787	-0.78301419315159	-0.605897945802543	-0.868431439474681	-1.0184097441161	-0.885928510221688	-0.701472167574474	-0.756647652200315	-1.00467635123397	-0.724143777892868	-0.856962597575995	-0.950768129121715	-0.985455834349401	-1.02590702012431	-0.872755730484575	-1.19085196445152	-0.845422425045838	-0.814469330297822	-0.807913443820288	-0.8716114216519	-0.850397095461076	-0.933697571872966	-0.746374962693484	-0.879132623680691	-0.91600940184091	-0.627099523156	-0.844690765330509	-0.7873470236493	-0.871513045802004	-0.666039493694035	-0.95814069559981	-1.00287766618158	-0.71423822286443	-0.808032825713175	-0.909525737866521	-0.933996852690899	-0.840809689224729	-0.828998384810728	-1.06247761836765	-1.06208003315982	-0.778378621014184
"4351"	-0.196233610921786	-0.00186103046611092	-0.174637235374608	-0.25289260954062	0.029985765659755	0.0491290037808602	-0.246372209039046	-3.74009595404247E-4	-0.0906371410138164	-0.0246586991354134	0.0785493545450943	-0.330699741822721	-0.36393712046142	0.0343319510128983	0.00142325249503122	0.0251836067361183	-0.0669580107214616	-0.0437551657141402	-0.112703836361326	-0.121043844748447	-0.0767724153435756	-0.0248551071146809	0.0944817508392646	-0.0993828126909699	0.13490927228037	-0.0504251424144173	-0.169237078939999	-0.0719635287482757	0.0478115306265662	-0.0168068451527422	0.0695180118151718	-0.19719756410124	-0.0199257763969108	0.0520685374075104	-0.1453932995671	-0.0624510850796043	0.0532420686611284	-0.127621122191597	0.0042500977441458	-0.0643423613056942	-0.00186772916260281	-0.0162490466902431
