	"ACH.000011"	"ACH.000108"	"ACH.000159"	"ACH.000163"	"ACH.000189"	"ACH.000234"	"ACH.000262"	"ACH.000272"	"ACH.000339"	"ACH.000348"	"ACH.000361"	"ACH.000389"	"ACH.000472"	"ACH.000571"	"ACH.000649"	"ACH.000663"	"ACH.000684"	"ACH.000699"	"ACH.000765"	"ACH.000768"	"ACH.000817"	"ACH.001274"
"344752"	0.101487600040627	0.235778508922334	0.0243333172933403	0.10665730036618	0.255456322004525	0.156876284439603	-0.0812208509547961	0.109214004764041	0.111601289166081	0.0969059882158421	0.217507573403269	0.239086553829812	0.163053189099553	0.0401993377863884	0.0508442581761764	0.19333698882295	0.126123649322346	0.0980033229297831	0.215423032215474	0.171003598497828	-0.00767707824589456	0.242111613276542
"148223"	-0.449830752551487	-0.932976133529786	-0.57367837764936	-0.788084052333297	-0.761279324727839	-0.757544222468377	-0.586069836069091	-0.794027188195042	-0.730240590994588	-0.785469439898667	-0.731330436866603	-0.65058436181543	-0.714996496426464	-0.727117224123636	-0.601873355954852	-0.705906024921939	-0.577095840192133	-0.763497973682078	-0.852539248268593	-0.7546254471064	-0.808792845965123	-0.640012432998174
"79078"	-0.0293784345854842	-0.133022111654781	-0.0818030575699401	-0.0231496406154975	0.18948849640499	-0.0426000547092793	-0.0930512616386515	-0.100124182113372	0.00800487355380341	-0.0415674737398304	-0.150154723370767	-0.0786979233210829	0.0446753002252486	-0.116867340461251	-0.0426801627872409	-0.115452125788879	-0.163130598357988	-0.125694760300377	0.0102215018449557	0.0410112383413722	-0.146591066535586	-0.0704176776201602
"55536"	-0.0334181897075724	-0.127803336839484	-0.00819118219341969	-0.0336097970642936	-0.142209151639212	-0.192955845557576	0.0309526029210175	-0.0937753725806737	-0.0806365660048347	-0.108629373790729	-0.233639054779779	-0.188740150335622	-0.0598593389416325	-0.109781371386021	-0.094062838744488	-0.181079259009391	-0.0305605188228823	0.00608051655348883	-0.0702535150189145	-0.0109752575619347	0.0196226771826581	0.0370575272871065
"1025"	-0.774716375958997	-1.15164942645189	-1.11115425992543	-1.04641760165311	-1.24441828676692	-0.996759790741803	-0.946066759725813	-0.993690412025521	-1.02322041596892	-1.03379108477486	-1.16388542069253	-1.2918778428809	-0.917988194818358	-1.04997857904568	-0.818650171444315	-1.03338122711261	-0.995369945036662	-1.017039903077	-1.07829608512106	-1.03388060301583	-0.962616309784305	-1.08506398352736
"1278"	-0.00992889151142392	0.177138165727564	0.0114494654223259	0.100191140117634	0.298921200805338	0.103519710220333	0.0699242687663919	-0.0369832832939765	0.0577349211228141	0.0758393834738349	0.204916032088973	0.197325493708508	0.108726857572254	0.0125586481559909	0.0592241971966023	0.0651352532786321	-0.195994835111263	0.127580384769684	0.0840615767092124	0.0122441013860392	0.0717640418998597	-0.261115918130575
"1644"	-0.015566749484661	0.127249966797894	-0.0869919927383016	0.104915393285466	0.189677357651955	0.113272361603082	0.0427213679026474	-0.00266563406969241	-0.0141031676102265	-0.0147533805474106	0.123397964915341	0.188231431543606	0.0389929026384884	-0.0393252682529416	-0.00241398456741892	0.100630100700095	-0.0580058926205252	-0.00941410108914792	0.0683576221406753	0.0498702394315849	0.0194247041393567	-0.0833447955371508
"147015"	-0.134987278472156	-0.229132088086356	-0.137281347509246	-0.100980805667773	-0.385951055340515	-0.168604201041263	-0.0531037691668121	-0.0625748748497278	-0.0977850596044985	-0.0998287503920274	-0.284347661250951	-0.244434545326404	-0.0681471714018384	-0.0910770889837509	-0.14267412117019	-0.0681155186938216	-0.0894692265601851	-0.123308890358625	-0.0770183159217744	-0.155373465934206	-0.0564533620537951	-0.144196096785691
"26284"	-0.27594839377506	-0.363759846917868	-0.347382170983485	-0.530349812512434	-0.572501435368002	-0.304172807877545	-0.357327230485422	-0.404172832129513	-0.453564743086005	-0.467909436933908	-0.355401268877533	-0.21272251753577	-0.45645439715713	-0.421795243502271	-0.332124074292368	-0.488735332063997	-0.47584606797279	-0.459076881858383	-0.380830175003093	-0.492774407781647	-0.402703513439225	-0.487513274274114
"29997"	-0.547523891041016	-0.810184539241377	-0.454408357768574	-0.570287318466264	-0.79748739258286	-0.580750180189145	-0.441853431116803	-0.546178912022542	-0.450491636371295	-0.61413978463874	-0.745608846479151	-0.506289066058453	-0.707128686341543	-0.472366626848801	-0.658633766261027	-0.663599764112841	-0.64338135389769	-0.666262244611207	-0.605702978160206	-0.594445293925832	-0.575936741695655	-0.767373956291718
