	"ACH.000013"	"ACH.000017"	"ACH.000040"	"ACH.000045"	"ACH.000116"	"ACH.000120"	"ACH.000132"	"ACH.000143"	"ACH.000160"	"ACH.000183"	"ACH.000198"	"ACH.000221"	"ACH.000223"	"ACH.000226"	"ACH.000265"	"ACH.000266"	"ACH.000295"	"ACH.000302"	"ACH.000311"	"ACH.000315"	"ACH.000318"	"ACH.000319"	"ACH.000348"	"ACH.000364"	"ACH.000366"	"ACH.000383"	"ACH.000397"	"ACH.000411"	"ACH.000426"	"ACH.000461"	"ACH.000463"	"ACH.000468"	"ACH.000471"	"ACH.000480"	"ACH.000483"	"ACH.000503"	"ACH.000510"	"ACH.000511"	"ACH.000518"	"ACH.000527"	"ACH.000570"	"ACH.000584"	"ACH.000601"	"ACH.000608"	"ACH.000620"	"ACH.000621"	"ACH.000624"	"ACH.000627"	"ACH.000631"	"ACH.000676"	"ACH.000677"	"ACH.000681"	"ACH.000683"	"ACH.000699"	"ACH.000701"	"ACH.000768"	"ACH.000781"	"ACH.000791"	"ACH.000796"	"ACH.000809"	"ACH.000840"	"ACH.000843"	"ACH.000849"	"ACH.000856"	"ACH.000859"	"ACH.000867"	"ACH.000872"	"ACH.000873"	"ACH.000878"	"ACH.000885"	"ACH.000898"	"ACH.000905"	"ACH.000911"	"ACH.000928"	"ACH.000929"	"ACH.000939"	"ACH.000946"	"ACH.000958"	"ACH.000988"	"ACH.001119"	"ACH.001134"	"ACH.001163"	"ACH.001183"	"ACH.001228"	"ACH.001353"	"ACH.001377"	"ACH.001500"	"ACH.001550"	"ACH.001745"
"25819"	-0.0821358923264485	-0.268282380692159	-0.318086949478322	-0.303741020098115	-0.270354208879776	-0.282076097164419	-0.291540612029749	-0.385787599461585	-0.171488260711301	-0.371725373401615	-0.236494192891895	-0.289260221203006	-0.368511131953084	-0.246602880043674	-0.275064680860921	-0.243009270779753	-0.496434383075558	-0.347784266065898	-0.427382138345828	-0.0317931170144417	-0.315435003102423	-0.330022551504406	-0.247680319405218	-0.408801873337964	-0.238820456914463	-0.234770891264097	-0.202889213421625	-0.285306464747804	-0.0564396603025252	-0.231022991878292	-0.315331012133258	-0.0912574453395747	-0.198986982167923	-0.168800221541826	-0.145453715085255	-0.217986001356082	-0.338903343466889	-0.30927337808516	-0.178032290118203	-0.299131820488096	-0.369114596972973	-0.253595649667011	-0.254905721845489	-0.281654174898778	-0.249758728339625	-0.219488607391727	-0.180336044693137	-0.416122479102367	-0.35147004062663	-0.15666316127749	-0.254294125779348	-0.242462133000081	-0.222196473124582	-0.218918257677962	-0.313129725720822	-0.204194501515473	-0.168800120129826	-0.218517558312873	-0.290973675792543	-0.257682086354728	-0.420702537544429	-0.292391206364519	-0.232095317749598	-0.131421596739445	-0.314598435362866	-0.249650004781926	-0.324659478646047	-0.245588395122012	-0.361140699740279	-0.14433697934801	-0.134459317765007	-0.140851091478761	-0.285895341500299	-0.0607337497716016	-0.321619958186928	-0.244889749742733	-0.143442094257637	-0.436246624847515	-0.205353005208831	-0.324231139618101	-0.190311934695177	-0.170253149803243	-0.190255790399304	-0.238100799136478	-0.241340660176039	-0.300926288564872	-0.252626166677525	-0.221483483796311	-0.234202471002078
"1265"	-0.379651993949068	-0.36899086808968	-0.383774264502441	-0.399859955200542	-0.498400679367202	-0.573076607001218	-0.660866813276845	-0.557100001224103	-0.453854871908484	-0.707585743752681	-0.437201425560818	-0.653565392106354	-0.619589954604158	-0.537860376596786	-0.346857025538001	-0.53626815362688	-0.528845227705954	-0.468880696624356	-0.351905049165932	-0.519645415969415	-0.417149028153923	-0.447576869674933	-0.308638008856535	-0.644503077951873	-0.508625964548697	-0.433158462391776	-0.39800404462145	-0.504892081232875	-0.546532357896297	-0.582749313074417	-0.518060031352036	-0.453015308878293	-0.555393876595323	-0.34612784738109	-0.526097743469235	-0.651495128798447	-0.36179041506675	-0.51391127137273	-0.521616496603414	-0.457219566425762	-0.559186105170212	-0.619187042006847	-0.450878519693047	-0.605052041365747	-0.638087474497329	-0.390927896526845	-0.701156385872415	-0.39269604481675	-0.360640493912928	-0.583662091347052	-0.4532282311894	-0.408811148845422	-0.376659001168349	-0.398724389432379	-0.528363944695667	-0.550872989196662	-0.526673041238773	-0.520999573669032	-0.615231370736616	-0.464113320151188	-0.527888290820717	-0.541150865760067	-0.599805759515613	-0.60442908321732	-0.654471967857768	-0.594183027672939	-0.638543027510968	-0.538230517768877	-0.283419148637899	-0.578574513145122	-0.629085008827809	-0.318906756761427	-0.561406541191048	-0.673037207846408	-0.348076150343768	-0.365878534681993	-0.470708251620236	-0.412154393204757	-0.332012728422242	-0.753294612782995	-0.745608340733346	-0.513686821414628	-0.406821607873314	-0.407192887932627	-0.627028900275433	-0.546022363554797	-0.566223291036954	-0.370977248569304	-0.535778218960989
"51596"	-0.158640897651678	-0.21912106366771	-0.298911008999758	-0.0782543411244856	-0.186530050435567	-0.20764278114409	-0.109765709050217	0.0599037676597205	-0.0505371337127323	-0.013342790673196	0.0219334663255012	0.0650550188430328	-0.216497476264681	-0.0133650254359935	-0.119018784760019	-0.0999106499968069	-0.441296815617794	-0.173026251414977	-0.186598338874031	-0.275292599630537	0.0205686680597295	-0.247475443439539	-0.0588607858445096	-0.25930873558332	-0.0169982268571473	-0.134623118422868	-0.13474510199994	-0.156172313546162	-0.0106623141998835	-0.223157943919165	-0.0608851023565858	-0.176420023195353	-0.176510356104526	-0.0582211795884913	-0.117028661442876	-0.184888041410854	-0.0423444723042687	-0.133531795124121	-0.0805382469159791	-0.0481124348022256	0.0688215600977422	-0.0357420547086188	-0.0616042223372435	-0.0134457484976458	0.0149824581737795	-0.104251600645375	-0.135475539685601	-0.0933636263287743	-0.197827954753857	-0.054186667212422	-0.186993079357432	-0.257924255721541	-0.0393083874873252	-0.144270627319992	0.0682680219088517	-0.117590094968932	-0.118002735746367	-0.0558204770150937	-0.121834197195553	-0.0829975198798551	0.191699054541319	-0.0320793825359609	-0.10446208330136	0.0643399573603621	-0.127056226275589	-0.0254592838722099	0.108866320413688	-0.173530819473337	-0.244126648559307	0.207466840178431	-0.060273735325432	-0.0583058179585453	-0.057814599183311	-0.0935580084463818	0.00251652058127345	-0.111780640982748	-0.0885185888954131	0.0973550728311141	-0.100442203207392	0.161257418608148	-0.125314546866704	-0.187596248718569	-0.114221434744708	-0.0273264597719172	-0.190132198061539	-0.116024789719588	-0.468850823582751	-0.0454072652242983	-0.153030881046103
"79901"	-0.208320667410967	-0.191550998797938	-0.213291069097105	-0.32291521981448	-0.106550346596051	-0.346824270144579	-0.270433149186116	-0.260829613362659	-0.0921683924831232	-0.231837865965514	-0.279237384896189	-0.191468073678853	-0.150922813018046	-0.184092827121342	-0.210410013536192	-0.20002099902905	0.356408088437987	-0.106545137594507	-0.117250489201472	-0.0769569349146697	-0.182490489240772	-0.107016278782135	-0.156500249350616	-0.276744189212339	-0.110280851946549	-0.206903162941581	-0.164476295637933	-0.117611518919219	-0.203538210621459	-0.244476233018993	-0.16251025214549	-0.255403752488946	-0.191770672138705	-0.342838014841679	-0.204749852878833	-0.188993986081235	-0.237303310024273	-0.129022755302405	-0.202615391614045	-0.0520161845051009	-0.196466770354509	-0.156218247634002	-0.158438246445303	-0.218689469777485	-0.0814351682712288	-0.112126362971507	-0.109283112024062	-0.193034227615864	0.147582731268938	-0.0277105354341331	-0.348190576481451	0.0792760080330038	-0.162473391196309	-0.207055358415664	-0.11651120139164	-0.271448992460816	-0.208203945109389	-0.0924447485383691	-0.126896896267945	-0.192709316344281	-0.281519974475346	-0.159471406370126	-0.288349707862283	-0.128720450212504	-0.135359252655193	-0.0817444324459106	-0.172311774203269	-0.125500011513136	-0.0673750617748147	-0.0668474272083489	-0.0987911891418748	-0.0552113004517001	-0.0755218773199342	-0.0813318005571085	-0.206704980087346	-0.0751412180050667	-0.0724641664238594	-0.101421472549311	-0.159236659217271	-0.282493754390804	-0.223181379095864	-0.314180335798856	-0.140875812747388	-0.0704809435850958	-0.241810965048337	-0.0788563399725651	-0.225196806432685	-0.0672255660637691	-0.329204041619727
"51473"	-0.152149597542262	-0.337505671879536	-0.222353127817978	-0.173792170954731	-0.0926801167632759	-0.338392091644663	0.0112316233608275	-0.189943374355133	-0.100249570812296	-0.152094342316999	-0.19245043284218	-0.133688501333453	-0.161791231576967	-0.100352536763199	-0.292768968158854	-0.143456513542613	-0.449338511109128	-0.100768527433423	-0.287405646468886	-0.0129537395169689	-0.139440665843887	-0.0925403168573009	-0.226329780659569	-0.136976826457566	-0.163169286740107	-0.139412758105628	-0.145776842356855	-0.144356508481455	-0.0836434270736575	-0.130058626454577	-0.143833254967184	-0.132901412527632	-0.325097779481568	-0.0127611827827918	-0.0869994416508767	-0.28279820072826	-0.0609897660059347	-0.111990961593942	-0.176937299145239	-0.036558389085532	-0.141971750748367	-0.183078924968317	-0.0799234127910291	-0.154293342103677	-0.0438961629828841	-0.227821820044263	-0.167328314983766	-0.0455370045311039	-0.0911748816446399	-0.0560743567724286	-0.122718662051595	-0.0985348961172122	-0.279172691931251	-0.114680675465439	0.00779938321746176	-0.0888566344679679	-0.169340759140089	-0.262283614824608	-0.145091921207571	-0.153585531645113	-0.133532456034422	-0.144341112882985	-0.212719844636226	-0.10804362218543	-0.189835062331284	-0.158317243053305	-0.0767965646305434	-0.378469206145898	-0.0860513369333615	-0.0384635802727033	-0.117203456159762	-0.285973857685986	-0.156814435870739	-0.0645574219459576	-0.00572409133027588	-0.140635471519479	-0.121526132579023	-0.073703264437402	-0.0644035728531055	-0.10139060232781	-0.143337393735556	-0.165865479118982	-0.232065694996618	-0.203422879597508	-0.161474732643848	-0.0711926337948744	-0.253415158419465	-0.135722633209215	-0.15716909603623
"100288801"	-0.0905960589463667	-0.371727911212503	-0.197849413278084	-0.0564507111110074	-0.22832270214564	-0.190045755142418	-0.0558605644208669	-0.318485718003002	0.0155831573754287	-0.3317078427811	-0.289749009456549	-0.324313148583991	-0.230330155556504	-0.343121427856102	-0.122432433987616	-0.198093744772375	-0.133334786848817	-0.192509372447396	-0.227269580611915	-0.256793226136233	-0.215026249842803	-0.273688387540868	-0.194047157517341	-0.123550907755807	-0.191174672179164	-0.247528626091885	-0.345492386504323	-0.262757068327094	-0.296883944951239	-0.200719752580241	-0.239606807659769	-0.146255192707919	-0.246740829291149	-0.315093186761139	-0.199130137041147	-0.342647908850491	-0.330533530941973	-0.34322007604777	-0.210834193484914	-0.17228927160906	-0.125726947867041	-0.246035145978078	-0.312484429133505	-0.218684833243521	-0.454097528528077	-0.374327479233734	-0.248536920940408	-0.149115503698815	0.0209111977335935	-0.216325156425415	-0.275372927064774	-0.141454427586229	-0.177983790279394	-0.222878409375285	-0.135344737401367	-0.279713085009471	-0.233280679458336	-0.320835720292888	-0.35520516493673	-0.217584591758164	-0.228260898787067	-0.431744911718657	-0.379282562713496	-0.373389858959907	-0.217696041252866	-0.276302043747809	-0.0549726583079169	-0.15041559591926	-0.189997969503394	-0.216091878127499	-0.15350812272776	-0.184652944405917	-0.0618837357024934	-0.295408057674341	-0.181437353467152	0.023743680597564	-0.299595700296009	-0.138243892657084	-0.211642327307646	-0.123122344369078	0.0792133737847329	-0.376739678078003	-0.211553003916462	-0.350351335070855	-0.203615235418579	-0.262636986149558	-0.176896371294366	-0.104789939996491	-0.104406807532531
"3133"	0.0118569059704287	-0.249578025755525	-0.0564879419828297	-0.250693424102426	-0.0180074902841207	-0.0542885967726147	-0.0852767569502589	-0.139559900594325	-0.233776755344973	-0.0883080505845424	-0.0988944123063028	0.00389914014769363	-0.252107610221079	-0.159922855989374	-0.229509030238818	-0.104044908834374	0.0183154154916969	-0.0665655249079099	-0.297328098960665	0.0852105943753807	-0.139454917415741	-0.126849831665286	-0.193819579452406	-0.105779782537075	-0.263928031456764	-0.150055435286658	-0.237361522100897	-0.0794529955568066	-0.26814130805651	-0.0430574196821376	-0.0999836185486501	-0.229599539295926	-0.188470196069395	-0.0717977103212575	0.00430355839006692	-0.0151727952040203	-0.102679435710347	-0.0835552768508255	-0.216120130676698	-0.0680062497959389	-0.105454509135241	-0.0378611386350196	0.0290317047091802	-0.182996378317559	-0.0716743543327828	-0.109278133748429	-0.0707038734037417	-0.193996802360805	-0.21792529330022	0.0020445157340948	-0.125650036120299	-0.0554236241508149	-0.0502143612368312	0.0249178687035887	-0.138699150019433	-0.165489873188249	-0.240190195462249	-0.111435506499667	-0.121854426801841	-0.138635122615645	-0.0266549364451724	-0.172035947382465	-0.100363057300354	-0.100876456976388	-0.280841630713503	-0.0866931725156475	-0.0495695982655643	-0.05182932040936	-0.280221268060143	0.0420000085896276	-0.0587767187946975	-0.0696060203210871	-2.2238814096294E-4	-0.0128627757462209	0.0230587024938329	-0.201998383438764	-0.0216838733094124	-0.051851420054219	-0.0757575489354502	-0.072517515814997	-0.0357483030869998	-0.195222371569092	-0.102419547486716	-0.169530862569054	-0.217046004956188	-0.05376086282025	-0.168883823598227	-0.115207992446859	-0.219160209216361
"3159"	-0.462387081142927	-0.391502889734162	-0.504704231611739	-0.433883196421155	-0.347053825248308	-0.593696130427194	-0.614243829253115	-0.70298635028579	-0.281531055985448	-0.723436835424806	-0.427293767185776	-0.410176358979288	-0.563961821928611	-0.461642392665912	-0.394545088925399	-0.50454342488671	-0.390521662762332	-0.393900744214582	-0.556731868780388	-0.590600378548575	-0.697018787432426	-0.418740156660727	-0.510048198781128	-0.463324685816054	-0.530872178977153	-0.306383466684291	-0.526197594036278	-0.362746310117335	-0.483213117870641	-0.540926327330964	-0.440499627415329	-0.380358158002135	-0.31972942754061	-0.29941645323921	-0.340807899236107	-0.507399373803094	-0.288009870794484	-0.481379444841023	-0.587386098959609	-0.35453928094663	-0.607965527715095	-0.437028765835073	-0.395226139540871	-0.514349062342578	-0.534798694580227	-0.536265054548353	-0.322024233927939	-0.452655430682892	-0.592121876517022	-0.307253621178302	-0.443856358846241	-0.549205857002122	-0.534365689959337	-0.471758805172824	-0.547320740584199	-0.587515889992927	-0.579065740723214	-0.433703972426193	-0.460245131682339	-0.456259324183542	-0.451414478272348	-0.437542300786465	-0.448135129083227	-0.295528402386203	-0.434182207651978	-0.421911129522339	-0.272328003895028	-0.573921337136579	-0.395795339987115	-0.578686662167356	-0.339604589048806	-0.510892790644414	-0.464872115460221	-0.410200397469531	-0.490080010594802	-0.149922563749979	-0.455099844307466	-0.444766230844464	-0.439319444932747	-0.417827369419348	-0.458664258580076	-0.503348623804061	-0.481363938107028	-0.445670120828818	-0.550181329097044	-0.46667822548884	-0.275867004137339	-0.210707448544234	-0.641765936685625
"10581"	-0.345024402914789	-0.693439375877355	-0.667115561099541	-0.59423760122583	-0.57488370254656	-0.651832155465718	-0.649542870327092	-0.453756803884597	-0.636502500414358	-0.63348155522538	-0.564828768024144	-0.33159753213545	-0.677461014206284	-0.529782024156068	-0.627712973263185	-0.578387877815142	-0.627530055596589	-0.484821430464248	-0.591743235272988	-0.713326055563562	-0.621334241106712	-0.616985692489052	-0.536492155809307	-0.676724924100765	-0.714848604884207	-0.613439056890159	-0.703084876702388	-0.425138210908734	-0.881051366738113	-0.611462593677135	-0.480308929625979	-0.659275699052442	-0.733887524394786	-0.552308342082831	-0.604097896857701	-0.338699012089882	-0.480028004048009	-0.416714279773092	-0.499087839705501	-0.339436614028688	-0.801855942700085	-0.492714129142044	-0.412279854294406	-0.853081914179667	-0.425419119150126	-0.530005762575698	-0.600154099250704	-0.508279766526783	-0.588332189348448	-0.426027336806714	-0.578908095415253	-0.645350749483007	-0.568381164824402	-0.565219565537678	-0.751550149472073	-0.521644658770958	-0.663579184962663	-0.658951580530042	-0.788819384911758	-0.691351304855149	-0.537916709417699	-0.526573050758606	-0.723171842594438	-0.611958808707355	-0.542901566561143	-0.766102584813368	-0.546190793407638	-0.389861347281456	-0.505489200045073	-0.434996457745632	-0.679306831301288	-0.696608883736605	-0.569429915686057	-0.486283388847688	-0.649552537446205	-0.556735368158326	-0.783326167735051	-0.67014885511526	-0.362088222607158	-0.780330660910214	-0.464016417973511	-0.577925096332202	-0.536413891026269	-0.7609805323148	-0.646986657625126	-0.550239849266237	-0.56101873544082	-0.584257202197125	-0.38426006948822
"10410"	-0.570300370031375	-0.823064740728294	-0.75051039881133	-0.731838417172877	-0.70228524119921	-0.889645070235883	-0.720659310051205	-0.625134980346873	-0.875598931189309	-1.05056267162361	-0.659153018624176	-0.542615800859616	-0.930302057577826	-0.71969062791487	-0.747242298217891	-0.776379743866018	-0.852211856338505	-0.619400090327782	-0.747792628309004	-0.80613761007408	-0.743143213691594	-0.799879887342455	-0.598767271666134	-0.682037110740838	-0.816497807802496	-0.663800617956335	-0.966764081680633	-0.693377224058348	-0.705313964623799	-0.766831065057813	-0.597676542112622	-0.701377071971879	-0.640542677869774	-0.534964241453346	-0.498220134852436	-0.76803498562124	-0.830035893169116	-0.830623814423335	-0.721297370768344	-0.592435024082421	-0.966955898682643	-0.660454670680969	-0.677045523459466	-0.830857609611502	-0.646608424037388	-0.769356172365393	-0.810401472638089	-0.855391017248744	-0.494388338508207	-0.602396459716432	-0.701517505639507	-0.696363537585126	-0.946893036694728	-0.606721994120015	-0.78692974285865	-0.742539633379332	-0.751912489579919	-0.634038840731687	-0.86666955647434	-0.667330213096058	-0.76292182676919	-0.68129451102148	-0.675222789820538	-0.655269308572184	-0.605014595774746	-0.864130259418299	-0.766759296631201	-0.659596266617796	-0.626355631519759	-0.62717929249579	-0.651718145463848	-0.902472699656125	-0.616232457861769	-0.612942569922444	-0.551151656232349	-0.602452622067323	-0.776553247907532	-0.686482718129098	-0.488843754670792	-0.942736512092698	-0.825068745832599	-0.714921039356119	-0.787318287718381	-0.86002905376583	-0.702652625786068	-0.781428648339839	-0.747520191382477	-0.768022539327351	-0.645785747709536
