	"ACH.000318"	"ACH.000361"	"ACH.000460"	"ACH.000505"	"ACH.000657"	"ACH.000663"	"ACH.000747"	"ACH.000804"	"ACH.000866"	"ACH.000867"	"ACH.000988"	"ACH.001232"	"ACH.001368"	"ACH.001735"
"11332"	0.00880664286632156	0.163167755417512	0.0730117646759047	0.0573204800291629	-0.0828796262755274	-0.0259506507173659	-0.0352981931614293	0.0891370424206824	-0.0376366999374643	-0.101950519909842	0.0384248329007716	0.161395710767152	0.0128859685281742	0.0137949928872639
"988"	-1.28967064583888	-1.30157270024582	-1.12932782990608	-1.20734285720663	-1.22373845514532	-1.35475660800806	-1.11345795580391	-1.37631567326307	-1.09272939376642	-1.28629927512821	-1.25648553025011	-1.15127892299599	-1.22819238721594	-1.19040419447811
"55143"	-1.56471423608013	-1.73068213062503	-1.51049826488113	-1.272008358266	-1.4064829457405	-1.56179551027131	-1.47509056794342	-1.57083790196587	-1.4357231044269	-1.38532559656409	-1.79890772987362	-1.34343156299721	-1.38730185680376	-1.58024888018756
"56931"	-0.015337640033894	-0.0889514068196137	-0.0949921493253734	-0.0494948716239044	-0.0797737352971269	-0.0682680299630046	-0.042817261470898	0.0485367225770582	-0.045340464709426	0.0160177294276381	-0.0663358971244251	0.0443374839496531	-0.0488501614946618	0.0134404815504294
"1960"	0.0321068556033002	0.139168013681743	0.0687624098529745	0.0992399171983468	0.0401989512398493	0.00740829878193906	0.0650989421020763	0.123275165873681	0.02689214828353	-0.0140402997376478	-0.0723133957324185	0.0876766572000335	0.0449867953869472	0.0693908845889946
"9700"	-1.53235331940758	-1.68419070038461	-1.4617141199281	-1.41998631854556	-1.43738941390327	-1.46188559362215	-1.56882476092905	-1.40947053151851	-1.48207554187047	-1.53073973953853	-1.55285027437927	-1.43603894795868	-1.59055663150948	-1.61509755159393
"57697"	-0.127226206128598	-0.465467115359488	-0.232553636431548	-0.200842172978286	-0.255475030993185	-0.209961405620442	-0.209503056904705	-0.30904409668947	-0.157787007773661	-0.131240232634246	-0.195809069290778	-0.392207811084415	-0.0702140559229606	-0.224125101221838
"56269"	0.0473595316020329	-0.0837475991332765	-0.0427651229069609	0.0751008793884422	-0.0272622922965291	-0.0537055653165336	-0.0312190629182968	-0.0498313088955608	0.0558340205394692	0.0878411584295773	-0.0661316639973305	0.031376317400018	0.0689254417865867	-0.0154027662881669
"3797"	0.0895161005888857	0.108484027709627	0.0944269288247645	0.0458148293822413	-0.0920345056465507	-0.0884744426653847	0.00508743430129956	0.080217801036279	0.0686477394257323	-0.0542447061357498	-0.0679645588612656	0.00539585699472055	-0.00612674798745128	0.0031424617944492
"337978"	0.0171915787843942	-0.128311566888672	-0.0190353393132941	-0.084673877917695	-0.0592967252915871	0.0685618135928045	-0.0235156029572276	0.0651410640741216	-0.0513072858915667	-0.00208456388386899	0.069858666148318	-0.0934110774045887	-0.053848577469723	-0.040178035283926
"90390"	-1.4584583718074	-1.25737444123498	-1.52083931479692	-1.50958096822809	-1.35123166151933	-1.55590767943829	-1.44171835381576	-1.47055664558614	-1.40009088090216	-1.39392803377022	-1.57676213385748	-1.45889710896198	-1.30764605049672	-1.50618753451315
"10001"	-0.798085389250178	-0.769564749860905	-0.979634154804622	-0.749763231576364	-0.836905416684771	-0.827652996472907	-0.951004086106685	-1.05871377342538	-0.84732303457128	-0.937378007367595	-1.12974559045699	-0.896884453407143	-0.89763357266137	-0.837362041667977
"64151"	-1.35469727849098	-1.66354057874073	-1.39728654214385	-1.33711845746779	-1.19160524551788	-1.23562435907367	-1.34497849334116	-1.30090312724712	-1.25933334473747	-1.47269336246601	-1.47836746997901	-1.33972978240302	-1.27419213749847	-1.27607551430154
"22916"	-1.53867879875613	-1.42126819925345	-1.3426556889478	-1.27909387763249	-1.48945989164578	-1.48448055496357	-1.34775835402616	-1.44756407405695	-1.46418052984423	-1.42327692630916	-2.13475505389888	-1.51685635009805	-1.55624071356688	-1.52808477269149
"728741"	-0.419889023888438	-0.522846064435384	-0.350274355533175	-0.523950058651901	-0.511606636229319	-0.284312292716822	-0.145253918539669	-0.183748240734198	-0.425957533971994	-0.382112196150926	-0.553719291480547	-0.294196363595476	-0.433850068356188	-0.530796448111537
"116150"	-1.00195752923623	-1.18367803739253	-1.12298821741403	-1.02197353168863	-1.14067393897906	-1.2723944350977	-0.978808923674379	-1.02209584384198	-1.12589948593301	-1.12129862147092	-1.10559466678051	-1.07898220340411	-1.0965073271461	-1.20281120463373
"5005"	0.0426468628340902	-0.0464122699877172	-0.0420433247313318	0.0223969020688786	-0.0090724864714647	-0.0995577770052699	-0.0828428919678256	0.0329963477205088	0.0422876360925448	0.00899767336479105	0.0555487566047261	-0.0300085643289114	-0.0309326294556065	0.0182789824178259
"64773"	0.0423227612848974	0.0442688543211282	0.0877182847811659	0.0499766578445254	-0.0238179017030809	-0.0884581785889417	0.0252999332435607	0.0695201154369748	0.0238025902458386	-0.07929218662393	0.0425898730309333	0.0453139865075757	0.0139840899451716	-0.0412724991311776
"5196"	-0.307392976589033	-0.396613209551735	-0.211802399422872	-0.317358290042967	-0.248530009095776	-0.122512782984935	-0.235270741220677	-0.37041716723361	-0.188946874312508	-0.253960357297978	-0.211263116344365	-0.275888830775357	-0.230639607055993	-0.200645487266496
"27039"	0.0822372631403401	0.226280188563851	0.0842531419737548	0.0886971505675652	0.112391116184775	0.0937335056994669	0.0388509326399736	0.0996065605250496	0.0463245604383659	0.0767772625911895	0.136697125393667	0.169773387111376	0.0939395989721349	0.0826459542097605
"440503"	0.0546549646926348	-0.155454889102394	-0.139114520516637	-0.0616430948625209	-0.0996140304545861	0.0790770897569626	0.0615772866837403	-0.0354602630447236	-0.0475499156814125	-0.0941468779254983	-0.0560568144821845	0.080787305562063	-0.0494511320939178	-0.00876959674086355
"5347"	-1.13108157467249	-1.47655916801245	-1.24820717734742	-1.20431643232842	-1.41900004131652	-1.16760313396529	-1.32395675032351	-1.25776485940833	-1.37601096100945	-1.26999189817865	-1.3999056896593	-1.33599236715094	-1.48551322986184	-1.4178513679139
"5437"	-0.758777209660024	-0.708654788644392	-0.751831532081151	-0.854498681951028	-0.814842040146703	-0.926157360348245	-0.668136094582028	-0.729746037542776	-0.682675316635244	-0.857700537334587	-1.01008599700857	-0.52976492356259	-0.713364314826259	-0.807543576330551
"5438"	-1.49252748435121	-1.30245229266645	-1.53312592510517	-1.44967136156025	-1.46276880351942	-1.43555488095563	-1.5224153274565	-1.52836223843669	-1.46015866108146	-1.4699770503804	-1.57319147557553	-1.41929966170015	-1.47492203610493	-1.40614217560477
"5441"	-1.72023641142487	-1.69459738636861	-1.74833232585357	-1.65634139832234	-1.6177860779791	-1.63927850301491	-1.73279252686244	-1.85429766784426	-1.64251344948692	-1.78240436854371	-1.86840515645298	-1.64499015885488	-1.80188337819448	-1.81947042014177
"51136"	0.0832569296449029	0.145432690932698	-0.0412062649934669	-0.0874576150263821	-0.0314971883499136	0.0512085662679004	0.0661213529209257	0.140936502401804	0.0136183331720988	-0.0319787845818995	0.0356056179073122	-0.0831099706268488	-0.0242145863598988	0.0561098284800358
"10045"	0.0126477115483618	-0.0921973482836374	-0.024679615152548	-0.0525355018137016	0.0169568528321702	0.0661165309614089	0.0117442628080009	-0.049615316739027	0.0221366986023977	0.0464494017513753	0.0382709131891754	0.0651658476155447	0.0139783456991334	0.00242200634433623
"151295"	-0.0870287501018071	0.0755506797479905	-0.081349203532353	-0.0840031480474988	-0.0561334079266075	-0.107266156252231	-0.073425237675353	-0.0621568290710119	-0.145808725343379	-0.0731622399525206	-0.106763600327381	-0.0676626533632267	0.0386157818507542	-0.10510847424307
