	"ACH.000028"	"ACH.000030"	"ACH.000235"	"ACH.000237"	"ACH.000248"	"ACH.000250"	"ACH.000265"	"ACH.000280"	"ACH.000339"	"ACH.000374"	"ACH.000414"	"ACH.000424"	"ACH.000469"	"ACH.000472"	"ACH.000475"	"ACH.000527"	"ACH.000549"	"ACH.000552"	"ACH.000556"	"ACH.000571"	"ACH.000589"	"ACH.000608"	"ACH.000621"	"ACH.000647"	"ACH.000711"	"ACH.000732"	"ACH.000736"	"ACH.000781"	"ACH.000787"	"ACH.000849"	"ACH.000861"	"ACH.000900"	"ACH.000910"	"ACH.000912"	"ACH.001431"
"285"	-0.0695959065302804	-0.0144829466919949	-0.0607841474211097	-0.0221920957775478	-0.0165095846438638	-0.045865634813882	-0.0244638844647298	-0.0694015616628235	-0.0066348081094833	-0.0556094865013698	-0.0277825267960178	-0.0727291617131146	0.0286856376928354	-0.0605355493772335	-0.00493299714753992	0.0264574332029871	-0.0402358294765089	0.007055757204141	-0.0488405349288585	0.00247030057966219	-0.0120764952068438	-0.0107871880483885	-0.0381767382791018	-0.0175525821522543	0.0179781695067034	-0.0543035575102018	-0.00539293926698627	0.0151725173258012	0.0127307161389081	0.0150116271002182	-0.0175568136017207	0.0503796758104373	-0.0360876218542309	-0.0497166267237939	0.0121537772976112
"1060"	-0.457103012034472	-0.684260893112746	-0.420529232121645	-0.551162312002669	-0.511882809257075	-0.222327286689745	-0.516724190240369	-0.439523069117624	-0.639451015850972	-0.722221928148069	-0.562305377757273	-0.464271626395457	-0.585946713497166	-0.725800174813173	-0.527337273153472	-0.638377762521229	-0.574587017687586	-0.457971331276478	-0.59633890036495	-0.450259319352784	-0.608957556152341	-0.561500337736329	-0.548452067516686	-0.389282042731875	-0.531485373852078	-0.687763267011137	-0.590419397158256	-0.567820464676116	-0.565466431265701	-0.549843173550739	-0.725230243654945	-0.550854810936325	-0.45784268600477	-0.44224506986868	-0.566714600708776
"64946"	-0.606158109095172	-0.646592694101062	-0.684838417027637	-0.639658397002037	-0.517408532063775	-0.42682248610121	-0.667267147157402	-0.58104995119994	-0.738065124144365	-0.665792398308645	-0.697535915401459	-0.458750476059222	-0.643301608995253	-0.704621348255608	-0.542760171405625	-0.55033756773781	-0.779180707169381	-0.72873834026845	-0.503441718261973	-0.451860700969499	-0.699407065638606	-0.734151508417284	-0.547477895513351	-0.652915844513406	-0.502882999634795	-0.832734135732258	-0.61307902819828	-0.711041387989385	-0.63129334162443	-0.711878715843085	-0.873914811134512	-0.615300737740865	-0.734432683236451	-0.673175303606785	-0.696457892055849
"30827"	-0.306589856780604	-0.604009491217997	-0.473985574427124	-0.47764434691269	-0.399688788700793	-0.470672314503366	-0.515291818738492	-0.378061841761368	-0.336875047980956	-0.445147806412632	-0.434799275191223	-0.281635961512221	-0.295890599991036	-0.59396260556288	-0.370968555458725	-0.611685984943007	-0.620434853010941	-0.491945999552063	-0.516498053279026	-0.330968587809901	-0.417489024221021	-0.518248411869726	-0.400413536673974	-0.383144736306804	-0.536247182973906	-0.706326091298356	-0.407118662372412	-0.54191189404939	-0.49391870295831	-0.290550378376928	-0.564311680776359	-0.376114570345505	-0.388661788471357	-0.50453836212906	-0.392960313194765
"170506"	-0.513990325103952	-0.513360114806199	-0.627742706172956	-0.685800896645016	-0.331187636124896	-0.396677522375656	-0.549596256806145	-0.377697572067292	-0.696427802217492	-0.451952245392935	-0.625417669665736	-0.61081907670297	-0.623180389252655	-0.473063913180588	-0.503662582641555	-0.436863565577742	-0.555465137044762	-0.720678994301425	-0.583111682326788	-0.323812034365635	-0.465381153656589	-0.460747347067724	-0.427152011907639	-0.466721515556327	-0.523837320708838	-0.655159497146223	-0.607515869167716	-0.479599320318931	-0.605252294920491	-0.581162770223161	-0.438600236753361	-0.624050158512548	-0.442147339914376	-0.70761867300236	-0.675429588038462
"2961"	-0.800065296361215	-0.84006644074125	-0.680006901046032	-0.781754822171244	-0.803892518667785	-0.667822488649191	-0.749497865036567	-0.853379563230322	-0.907291385761696	-0.904033762027115	-0.652853903531416	-0.691371997682999	-0.682237108004617	-0.693850836972536	-0.999559004670894	-0.880365030898573	-0.821534860106028	-0.974562884418335	-0.85361566154076	-0.620170789823805	-0.64014335858687	-0.61505766446172	-0.831442557959782	-0.734779920123485	-0.704859835713742	-0.938597563572359	-0.644243969588606	-0.742397614678801	-0.606518323336494	-0.753207634845409	-0.794781056362655	-0.82322518437527	-0.686989163291061	-0.869573062332514	-0.949991595806981
"2963"	-0.57696295482231	-0.539458184935055	-0.618975751310259	-0.760533402929248	-0.557230209830193	-0.614088795735572	-0.693617805072685	-0.68473381830886	-0.558372323003771	-0.685225184732988	-0.655474574171434	-0.503854090310284	-0.53280484542081	-0.431260422233739	-0.756068391428377	-0.698452483842281	-0.691483651891457	-0.714355215695399	-0.847679036428355	-0.446964159953822	-0.741165138397585	-0.508490147343189	-0.626311533051027	-0.686662229017634	-0.657848417686144	-0.782885263340766	-0.600880163895969	-0.72963193861063	-0.587977218292532	-0.650354327803378	-0.75793374686332	-0.635386345507741	-0.58908844045154	-0.784234239074231	-0.747356012774973
"3020"	-0.270501704377282	-0.680425295097963	-0.486128265762349	-0.602870693161825	-0.721828877035978	-0.559478159582506	-0.552115319121288	-0.344537444606383	-0.44595940964272	-0.68777334093743	-0.646583852271352	-0.462984996393782	-0.447599077848168	-0.407269072329614	-0.450423868591373	-0.36449316875169	-0.48167457482603	-0.633486325660266	-0.464385030719212	-0.416242854933751	-0.535695757955645	-0.69521222261617	-0.514817804340164	-0.553877157989094	-0.647307412704843	-0.774861144107545	-0.649653368573911	-0.527677032337212	-0.435730352505215	-0.521819619633386	-0.345818163714787	-0.53086180238833	-0.514561171960355	-0.603170668604959	-0.610417834639162
"10767"	-0.144925377499142	0.00218398492022384	-0.221761446870551	-0.0546458368784184	-0.0435341331088205	0.125921543087431	-0.0936675594609442	-0.212241292695147	-0.212250564123117	-0.0742377097109344	0.0203048402849273	-0.151170102126323	0.118756824570825	-0.085236255778029	-0.0971186792608586	-0.133650178877118	-0.202047845143837	-0.0986531613402991	-0.133075573322591	-0.0452205112551349	-0.407514117845942	-0.0388890274541609	-0.19035972204983	-0.224936686396159	-0.0196833555529968	-0.330081065425624	0.0246311076451187	-0.14610208543972	-0.130111242572659	-0.0684976156710149	-0.360171623878414	-0.180662386951536	-0.221116889463281	-0.402518108200455	-0.0834536137156971
"23608"	-0.372113855304113	-0.322350830268082	-0.462727266061837	-0.452944372608176	-0.324601570544787	-0.49843983176356	-0.370839263296755	-0.427202399260247	-0.477743867403609	-0.566241951217801	-0.463348924696148	-0.340175559927621	-0.434715367337577	-0.407069973875142	-0.497877780406476	-0.423766670905026	-0.569108039274152	-0.576050888074479	-0.536568358182563	-0.299352566884302	-0.42506755972647	-0.334749613598644	-0.496893417411154	-0.36414279134701	-0.422533757061036	-0.458873859229579	-0.480655687061706	-0.395083545863869	-0.370657043938479	-0.526433548434464	-0.279539254262531	-0.343538220538086	-0.400979101751798	-0.459964785730492	-0.711352879933401
