	"ACH.000018"	"ACH.000123"	"ACH.000148"	"ACH.000188"	"ACH.000237"	"ACH.000257"	"ACH.000261"	"ACH.000288"	"ACH.000322"	"ACH.000336"	"ACH.000348"	"ACH.000410"	"ACH.000421"	"ACH.000425"	"ACH.000433"	"ACH.000584"	"ACH.000621"	"ACH.000632"	"ACH.000747"	"ACH.000782"	"ACH.000788"	"ACH.000794"	"ACH.000822"	"ACH.000929"	"ACH.000984"
"9255"	-0.166525614996139	-0.0244414268875879	-0.043001671982276	-0.0663886969832009	-0.0339386079744697	-0.117102263460996	-0.0978296978315183	0.0728276704063016	-0.115661530757011	-0.218043836526079	-0.133535751950972	-0.196220288832202	-0.0288532199671374	-0.234444703958021	-0.221697089909451	-0.0342760008240493	0.0119987772654098	-0.0562320866001744	-0.0332144999627706	-0.0145240653044548	-0.0217228474567255	0.0480352122692763	-0.12935559020755	0.00787364825543448	-0.310313238598596
"51433"	-0.571159922814916	-0.781737855847209	-0.742348493083151	-0.636537518659675	-0.799272189570831	-0.685613448256793	-0.821350305703631	-0.769843985228507	-0.816021800997814	-0.781600585310769	-0.805644746770839	-0.745344699857451	-0.781494163257322	-0.653452812652766	-0.828947628957312	-0.582012564109983	-0.75865340369538	-0.691933182466214	-0.931432035197469	-0.967163429370331	-0.711310993156855	-0.682642170621952	-0.72622070048565	-0.876860151260658	-0.749284905774698
"23141"	-1.46600995933511	-1.4764122613049	-1.54954934547042	-1.40004726983945	-1.48847431624176	-1.29510368481609	-1.36485422835062	-1.42150035154171	-1.47871696565664	-1.44590002626315	-1.48641575957668	-1.28473154369876	-1.43193113495664	-1.42472931298082	-1.18707769880623	-1.48873240301755	-1.56122466514396	-1.59947891233978	-1.40832248092466	-1.37504812311903	-1.3721848071121	-1.3824455426796	-1.56397751858942	-1.43551692102196	-1.2427693248225
"54897"	-0.330055716169571	-0.0647203336609536	-0.239283548586241	-0.139029048463823	-0.362820951323444	-0.291749139451315	-0.147679242775758	-0.416910317445839	-0.350177301006054	-0.215049433454228	-0.244596431000698	-0.0801212464986572	-0.295098958464802	-0.0978783988797606	-0.434024334375011	-0.316517282156083	-0.403216701949188	-0.369118496740241	-0.292381264529304	-0.2721703712941	-0.256807615636392	-0.324862789552615	-0.240454726841878	-0.315857160794565	-0.297840176531165
"995"	-0.362658453050109	-0.243667476940177	-0.143205433247772	-0.239480603931615	-0.126276311812777	-0.252511433067293	-0.275902090637297	-0.156859897652913	-0.109574883838434	-0.392584555934853	-0.218283669309638	-0.177556760037426	-0.149870995852606	-0.277920749347884	-0.213886124951153	-0.238899725994546	-0.195315497661588	-0.153419828347939	-0.172092639767712	-0.242354247989976	-0.180475812579384	-0.245306381946624	-0.343242894174675	-0.173582796498461	-0.141558006722582
"255919"	-0.37149229439039	-0.31751940615656	-0.323991469234177	-0.29876323812172	-0.592558209683815	-0.1283717874741	-0.284434863842188	-0.292736812730621	-0.2495222432564	-0.198749928768964	-0.23369248115273	-0.44603561358108	-0.483046926331681	-0.312336773617442	-0.321447661318858	-0.246534666432885	-0.322134713718467	-0.318640366913155	-0.209429052427995	-0.162714423915457	-0.395600957579984	-0.318468806942866	-0.241806320069771	-0.334635238638779	-0.176657841801468
"23399"	-0.586305678291161	-0.456631182733723	-0.435484803276227	-0.602539588451905	-0.638341206279767	-0.340579678020964	-0.602794044331147	-0.603520169153918	-0.505448803749361	-0.442020665705029	-0.45012246197808	-0.635040280317267	-0.677966460182495	-0.455854305872915	-0.465518876009686	-0.538061711546417	-0.500122211896804	-0.540183403979118	-0.474100499502568	-0.34490205552424	-0.43908430078136	-0.339728944816084	-0.634313953591358	-0.585123696695956	-0.328693816035884
"1525"	-0.107539361043117	-0.122983029184401	0.0393511845480055	-0.263837335997009	-0.00929125649661228	0.108683352566968	-0.00274190666667241	-0.0270579746572916	0.109393509945414	-0.0718381925128104	-0.00672479088911333	0.0437259762036934	-0.0220140517886123	0.0224883934144507	0.0137128988652435	-0.00759503367972759	0.0328482048504132	-0.226752709680678	-0.0572217907809876	-0.035791500618255	-0.101211502903634	0.117336610845125	0.00196410616420876	-0.106740936495205	0.0512385372662848
"83939"	-0.194865846260743	-0.12908445752835	-0.149325466204214	-0.0437562855339126	-0.172977212879855	0.0604480786402244	-0.148276706227575	-0.214057303513823	-0.353672780948586	-0.153921262771772	-0.0915739139114104	-0.217031199988885	-0.14649437209608	0.10739649255974	-0.138708287213271	-0.0528854737129475	-0.064294724566585	-0.0567430772242025	-0.00329927636401859	-0.112333357650916	-0.0763742130978201	-0.0739256612708882	-0.0489061256184477	-0.111230131854028	-0.0938697626408385
"51659"	-1.27081215075735	-1.33477319417482	-1.59708572644698	-1.45382704420074	-1.43365158353781	-1.30058653351335	-1.56631286589638	-1.56940472024225	-1.35792709072833	-1.72658185760146	-1.5623004168309	-1.38917687970347	-1.40414735530814	-1.50622170705118	-1.2558374554475	-1.52176630724781	-1.77700869304869	-1.61977990661264	-1.33381538528419	-1.43480859808436	-1.43420663718343	-1.41145396838239	-1.66893134818879	-1.59277197051813	-1.41555804677609
