	"ACH.000012"	"ACH.000025"	"ACH.000035"	"ACH.000075"	"ACH.000086"	"ACH.000127"	"ACH.000128"	"ACH.000133"	"ACH.000152"	"ACH.000169"	"ACH.000190"	"ACH.000211"	"ACH.000231"	"ACH.000255"	"ACH.000261"	"ACH.000277"	"ACH.000288"	"ACH.000293"	"ACH.000348"	"ACH.000387"	"ACH.000410"	"ACH.000416"	"ACH.000425"	"ACH.000468"	"ACH.000469"	"ACH.000472"	"ACH.000475"	"ACH.000480"	"ACH.000486"	"ACH.000511"	"ACH.000516"	"ACH.000524"	"ACH.000527"	"ACH.000528"	"ACH.000537"	"ACH.000542"	"ACH.000552"	"ACH.000570"	"ACH.000573"	"ACH.000605"	"ACH.000620"	"ACH.000647"	"ACH.000676"	"ACH.000720"	"ACH.000732"	"ACH.000753"	"ACH.000763"	"ACH.000765"	"ACH.000819"	"ACH.000827"	"ACH.000832"	"ACH.000835"	"ACH.000841"	"ACH.000843"	"ACH.000851"	"ACH.000865"	"ACH.000881"	"ACH.000884"	"ACH.000887"	"ACH.000911"	"ACH.000912"	"ACH.000917"	"ACH.000921"	"ACH.000946"	"ACH.000974"	"ACH.000984"	"ACH.000986"	"ACH.001192"	"ACH.001232"	"ACH.001239"	"ACH.001318"	"ACH.001368"
"9114"	-0.254764379699082	-0.563380263007413	-0.375892955489633	-0.408860165189581	-0.42145402625222	-0.517103032724422	-0.505988068218512	-0.775993059592299	-0.549802160708291	-0.501476162487631	-0.434486291805114	-0.522251927454085	-0.537024289150107	-0.401580956519598	-0.302840391973694	-0.483667551325273	-0.493153882783452	-0.38543246603521	-0.354761417332873	-0.463952627981205	-0.361767039902471	-0.419195629303003	-0.62371253805164	-0.316489637237815	-0.540571206617247	-0.313216810645364	-0.26900446605489	-0.474358272680435	-0.414793323149179	-0.346219957767704	-0.397759983012808	-0.496064091490048	-0.33173646325016	-0.535185131207993	-0.306188023919687	-0.527665737660145	-0.693417241057247	-0.371292097409859	-0.457393113526877	-0.359111657799298	-0.375757691563571	-0.526633443435656	-0.459125366539451	-0.316425645556343	-0.446442170265532	-0.408300852123975	-0.514739694306099	-0.426385529133841	-0.377137364543957	-0.385123230301387	-0.292931560387318	-0.304261978383587	-0.351557899308525	-0.279678928358293	-0.325021301336034	-0.2068110968597	-0.351633866317657	-0.545598340267757	-0.46937408213139	-0.509813027326193	-0.246403628018361	-0.278115617207987	-0.384635376330236	-0.431437179125843	-0.361060714518554	-0.426279171246637	-0.59476710085863	-0.298242294025344	-0.464511020516234	-0.416169976696033	-0.374228187826603	-0.360557394128821
"283149"	-0.108273008681475	-0.191901358821229	-0.16182663417772	-0.0607782029314945	-0.247926456568493	-0.216222078638826	-0.299353648019806	-0.151752037248435	-0.294508963048789	-0.117711070672461	-0.119937985534259	-0.262795845547027	-0.209610929176521	-0.234583508473599	-0.0611797814221855	-0.119306527444113	-0.229675420982679	-0.197446038958681	-0.26105207377905	-0.171096925856557	-0.223338597581863	-0.127583356089276	-0.300537176491335	-0.244004949251404	-0.10297525982074	-0.278110048876229	-0.257118330037874	-0.0876083048543322	-0.242482627279614	-0.132957066612155	-0.231609216811352	-0.259575718859004	-0.300992039274165	-0.28326406553087	-0.100987386837815	-0.255671193114591	-0.384719152686068	-0.346939984556574	-0.262996797498017	-0.0911518995659511	-0.127011960575017	-0.174669227025898	-0.136010177384793	-0.205302483844902	-0.203832272300356	-0.127893571866008	-0.227070117346508	-0.332710402822099	-0.395098558654354	-0.147266371001119	-0.0581841264582203	-0.116718232914336	-0.0838642697899991	0.0130250237285338	-0.154989860815277	-0.215677555683525	-0.278359298168493	-0.109661445229443	-0.110441085740086	-0.201619027163619	0.0353530012893955	-0.437503300588362	-0.0502025905190151	-0.0558228230222836	-0.149110762816362	-0.197530757091154	-0.222484924559049	-0.264628934699586	-0.046844045690201	-0.208902315253311	-0.150763798742494	-0.166092545618226
"387856"	-0.224306972632666	-0.465995131137672	-0.265053670494908	-0.213882774224021	-0.373780156832898	-0.122396117377696	-0.0632131963938213	-0.244330270007659	-0.316569638119779	-0.337797555506507	-0.00577649247268441	-0.134987110396427	-0.238573323302681	-0.436899942376731	-0.289041724948561	-0.228893183730148	-0.293360958788969	-0.220535454881938	-0.256794345482006	-0.579795630270685	-0.198234137057378	-0.226403905410391	-0.271736181484685	-0.547081627716029	-0.207880880756649	-0.183573445247742	-0.143110286444594	-0.31305030939064	-0.350243049628894	-0.281780603958984	-0.352553675368928	-0.144063596349219	-0.162022056015435	-0.242700060976688	-0.26337802659197	-0.217951128543532	-0.29937256278705	-0.17476767550148	-0.177552456799416	-0.165142134717728	-0.118632241449167	-0.330343949846496	-0.250335704021671	-0.173024198091365	-0.159348627088384	-0.243010703488044	-0.241678705314388	-0.457200020006854	-0.259344067314191	-0.0749383476534687	-0.342694390874457	-0.0973183026442973	-0.157170279041641	-0.147651968904276	-0.345938258707181	-0.293517259958998	-0.286165162346481	-0.335749332853831	-0.304586939094597	-0.302102077135851	-0.125439502094291	-0.173292112405807	-0.170391986747394	-0.222986796971277	-0.33136598956841	-0.41375982189372	-0.148499499050961	-0.177361828722206	-0.197811355467436	-0.092823918010874	-0.289183072454074	-0.242558382960837
"1062"	-0.451133138735916	-0.513712776274616	-0.288933737115524	-0.307500353339179	-0.572942856801959	-0.495288038051773	-0.563304608502744	-0.445981252552307	-0.587403963675275	-0.642669958883858	-0.677711822817797	-0.791330645120572	-0.60304939889563	-0.645392737483861	-0.422031850707905	-0.543269050239787	-0.412077212971024	-0.607332368450852	-0.497408853357166	-0.527433300263409	-0.509651326300309	-0.485854143466702	-0.717677945165082	-0.61709227999136	-0.600160012561034	-0.479678766561084	-0.513033302130921	-0.512249163812497	-0.544109246688593	-0.531278552041032	-0.414633517323512	-0.577399679528442	-0.647354741537613	-0.368563781882832	-0.382078205780124	-0.612923134533736	-0.701200533074796	-0.658766098158676	-0.415667356131556	-0.531917881710508	-0.599197215856559	-0.6688835386978	-0.459769885879132	-0.665658634149732	-0.506766683520663	-0.42380375516763	-0.601169164886602	-0.502236780252075	-0.769353848034891	-0.573729639977516	-0.855743027534695	-0.551010940570987	-0.591830197275038	-0.360573005173559	-0.38065107206151	-0.717018218153123	-0.614211648345593	-0.358649770987257	-0.440894766904572	-0.617432823380685	-0.547811494092758	-0.486423997300148	-0.444753908552466	-0.654099289029734	-0.515201011096924	-0.41062920735004	-0.801064035694311	-0.559478298581766	-0.64032687096429	-0.668586543756989	-0.531935009628215	-0.259550149547733
"1307"	0.0115999441637033	0.0765106207827329	-0.0618955525519768	0.343360693414955	0.051553390452521	0.175138644906249	0.0460173243766173	0.073207534781541	0.241319829510453	0.117088851259762	0.133516507040019	0.136577660147649	0.119429022883975	0.0657696414632677	0.143549688237356	0.062383348991328	0.0228877712980613	0.191666083756825	0.0214230780668898	0.0620342507720658	-0.0645144033653386	0.16435097226775	0.144125472389773	0.0454370086126078	0.232760039382202	0.0768916944694299	0.0167805241354381	0.132068453604025	0.168343481956763	0.10012881042914	0.0780301612315835	0.177090737164263	0.118630706696716	0.104747819166325	0.0778394104799485	0.14268957947387	0.225999898139452	0.187998694483136	0.0220145011626329	0.0142323941807727	0.160983526543338	0.13521386215292	0.00251789440530958	0.0771514786646635	0.112699740175535	0.00689199429936475	0.143774370167514	0.0653791448411161	0.242614408140693	0.141457907005894	-0.0706831629589618	0.240840244751011	0.0461978060332433	0.111138647747066	0.026324380601103	0.124071401707484	0.118137242356782	0.0549397157099909	0.064385707412341	0.0668236033204423	0.0906444478219147	0.102587165836221	0.0538257307429043	0.145092445104896	0.00636369945929374	0.151193066370932	0.0494167834044706	0.119480222967992	0.0307553157513606	0.0229762504326679	0.0459888677030502	0.116552084401847
"1815"	-0.0545123831386427	-0.057750843481946	-0.0534635904225702	-0.100841429217655	-0.14877682044712	-0.0887251804396331	-0.0539464346409709	-0.165140890439081	-0.175859378707866	-0.0647295447342785	-0.125091515297371	-0.141896022908167	-0.13330761343991	-0.135616548187387	-0.147970404751939	-0.154740852896458	-0.0912018086169583	-0.0925424158149883	-0.139424348918054	-0.106206733032023	-2.37635649744601E-6	-0.222031601829596	-0.230289374446098	-0.109096639427164	-0.197696270208088	-0.11537746696135	-0.0361253950076786	0.0192376452709192	-0.188782630834818	-0.157703575486452	-0.0319075840137322	-0.180631279838432	-0.081167100368006	-0.142140400977889	-0.370209068368899	-0.0994910117800164	-0.226128169491594	-0.0401183669596565	-0.0428340328526102	0.0480253097243644	-0.0712626797386285	-0.149395519072349	-0.0117268793911961	-0.151115875933231	-0.140133185381001	0.0928161139075878	0.0554715163919034	-0.117679787406727	0.0840534891461238	-0.0816533432781523	-0.0220339742033523	-0.110471090622556	0.0288025540205514	-8.82836294556702E-4	-0.0997317815160581	-0.0284050478493542	-0.0722979057665999	-0.232402046636998	-0.0826649619254828	-0.0130503104101438	0.018171195617238	-0.0843548206592864	-0.1947868965953	0.00891272685807772	-0.168542349175725	-0.339276424951233	0.00444704815379551	-0.112976562225812	-0.282623018018222	-0.137484309061918	-0.0193779182124395	-0.0034191488348591
"2873"	-0.926382670912192	-0.839238009830125	-0.975923541594936	-1.00656345398601	-0.819874922788385	-0.979543885266959	-0.895299395099804	-0.912492314874886	-1.03835419475566	-0.938600340721274	-0.874187740748173	-0.898250459454576	-0.966554274601468	-0.946860281293545	-0.93902150382095	-0.905141681553168	-1.03154563317772	-1.12916504402234	-0.99758778691685	-1.0696546492092	-0.748507910992357	-0.888663878825044	-0.735174788878346	-0.939081664667823	-1.01600449851224	-0.741097791306076	-0.872350472038006	-1.10462166826357	-0.935200739744163	-1.05694701154666	-0.950958915623166	-0.943175673013184	-0.97829105979199	-1.05902337775733	-0.7093315203152	-0.837574416253873	-0.844088781621329	-0.894124885000895	-1.15859747664404	-0.91418555035151	-0.791934985451461	-1.13462725276522	-1.2711124755865	-0.990958207024687	-0.920886772110738	-1.01161099957347	-0.680619168847086	-1.06270829508562	-0.789625488027702	-1.07687221232509	-1.00155895825606	-0.994921823060131	-0.869502459492119	-0.883707517433848	-0.739382511476053	-0.826558775471643	-1.0336133869048	-0.738500368377708	-0.935245718498351	-0.910646894959299	-0.842696640457727	-1.0038017049053	-0.937811531227965	-0.911183278825645	-0.702966873263158	-0.826537545673637	-0.861200462890634	-0.736743293801575	-1.17612428629252	-0.720897024523591	-1.06625421461969	-0.885618355060028
"57508"	-0.642795090433258	-0.5882230702985	-0.651373683237121	-0.632615296568964	-0.606195025996782	-0.508920661716994	-0.468831883612553	-0.519774495331491	-0.820084787160599	-0.562872074042164	-0.622927194548567	-0.301366503610668	-0.729393931672371	-0.658201073179226	-0.428896952778739	-0.575639673906689	-0.704358611685719	-0.584523062289697	-0.627868568043342	-0.673416639613008	-0.287102024613846	-0.580176895546328	-0.605292380545645	-0.511190469699968	-0.459004833593507	-0.476661817606992	-0.352407028148315	-0.47756908801151	-0.281921329876046	-0.560925468902992	-0.752052542896029	-0.665127402596355	-0.556627324047426	-0.613158395824903	-0.627634192609923	-0.632713677148966	-0.587343148341573	-0.27812952318753	-0.609039233368115	-0.600524684632215	-0.574458197034987	-0.610532644305617	-0.525119364570351	-0.646905696903327	-0.357866398718717	-0.540648505132559	-0.59893806033106	-0.54918316118445	-0.622075648791151	-0.65487453947469	-0.586509571254455	-0.436675410560657	-0.616532217040644	-0.344310991375779	-0.548173333682462	-0.427994831525012	-0.329600405712835	-0.528235384419858	-0.382416047080446	-0.643066345447396	-0.527505935434182	-0.683830678398714	-0.550910145820368	-0.547001437086067	-0.767318692769651	-0.485032906711519	-0.537955601504154	-0.644872154743734	-0.83689843150502	-0.475094797438406	-0.581427763954445	-0.581896764216439
"26249"	-0.0673329231730148	-0.198226829489289	-0.138295420397057	0.0762153080181944	-0.283243563085009	-0.23278355111719	-0.106811449158727	-0.185198489051885	-0.239701573284976	-0.256929662649045	-0.233329449879865	-0.235875419260757	-0.273178773274437	-0.147218534555939	-0.128856984770325	-0.298055743101789	-0.256596923636684	-0.326315543775986	-0.0961075868575067	-0.252167388647498	-0.170669889504955	-0.406617577363363	-0.230227502143166	-0.175237374790369	-0.280928027616607	-0.240170282575452	-0.0588301186394356	-0.190019251127959	-0.0957466713172349	-0.0940960593003837	-0.263093026549986	-0.15203495239854	-0.145986420765195	-0.124177352361515	-0.260420501323319	-0.338955269358646	-0.295117969945103	-0.247706215065434	-0.150186995132335	-0.100871536413145	-0.145351519745023	-0.328051679958654	-0.331030181660622	-0.267421032998795	-0.065727685845506	-0.212554900945374	-0.22567404646464	-0.312088242361644	-0.227614935632301	-0.1321213875593	-0.25785929424327	-0.0955917241525513	-0.0907482785359558	-0.171981632671498	-0.180014475456529	-0.222670836643961	-0.218572256510141	-0.172826936103006	-0.117726699107348	-0.0182733382641221	-0.18662755554082	-0.0769891586427699	-0.25424141623176	-0.248398881119959	-0.316493986679182	-0.477393284397947	-0.279389404180772	-0.252787619185897	-0.216703046429487	-0.261681061746147	-0.204695241061613	-0.0884110315204506
"353143"	0.0289162506936095	0.023361306094768	0.114801178671921	0.160561998967335	-0.0110870033793955	0.245654213111158	0.210245536439557	0.0855731454738186	0.282288945119853	0.235463125481526	0.337267609759511	0.217482707439089	0.281704651165964	0.153501947962883	0.169188305998522	0.197785046254251	0.231009511450825	0.158931208767569	0.149909913926065	0.157433262976779	0.0265584477190238	0.0258027849201946	0.120340484848771	0.2280876358507	0.161009917499734	0.089310170025781	0.0987862226545771	0.254003809034742	0.242503230665415	0.186982341036785	0.142831987298563	0.210945307163125	0.0193402780418915	-3.74794411364476E-4	0.291751751222251	0.345485970238427	0.266456519152529	0.296755782568461	0.215673420981676	0.126771909504339	0.146371535068374	0.0208967603649516	0.182904014166666	0.196594890834865	0.101710574947513	0.351439037689335	0.174655554871711	0.234509377022552	0.25264004828886	0.100296262942819	0.261711327122834	0.224668013820809	0.151776409424605	0.212334796991592	0.118836515742265	0.170352163891019	0.114369473032131	0.119432246024932	0.196363508311195	0.338903433310954	0.177494955443383	0.167444777796746	0.156446386306208	-0.0100786166428496	0.115711132429045	-0.264895504123713	0.255893206983363	0.181823548895638	0.233795614577361	0.268871646251272	-0.0251729924298417	0.170995474653673
