	"ACH.000017"	"ACH.000018"	"ACH.000021"	"ACH.000028"	"ACH.000052"	"ACH.000053"	"ACH.000086"	"ACH.000098"	"ACH.000123"	"ACH.000127"	"ACH.000168"	"ACH.000178"	"ACH.000222"	"ACH.000228"	"ACH.000233"	"ACH.000235"	"ACH.000237"	"ACH.000244"	"ACH.000246"	"ACH.000248"	"ACH.000252"	"ACH.000257"	"ACH.000261"	"ACH.000274"	"ACH.000281"	"ACH.000294"	"ACH.000295"	"ACH.000337"	"ACH.000339"	"ACH.000348"	"ACH.000363"	"ACH.000374"	"ACH.000375"	"ACH.000387"	"ACH.000390"	"ACH.000397"	"ACH.000407"	"ACH.000414"	"ACH.000420"	"ACH.000460"	"ACH.000468"	"ACH.000472"	"ACH.000475"	"ACH.000487"	"ACH.000488"	"ACH.000503"	"ACH.000507"	"ACH.000517"	"ACH.000522"	"ACH.000542"	"ACH.000548"	"ACH.000570"	"ACH.000605"	"ACH.000606"	"ACH.000618"	"ACH.000620"	"ACH.000630"	"ACH.000633"	"ACH.000647"	"ACH.000649"	"ACH.000651"	"ACH.000657"	"ACH.000673"	"ACH.000681"	"ACH.000683"	"ACH.000693"	"ACH.000711"	"ACH.000713"	"ACH.000735"	"ACH.000736"	"ACH.000746"	"ACH.000748"	"ACH.000757"	"ACH.000760"	"ACH.000766"	"ACH.000773"	"ACH.000781"	"ACH.000784"	"ACH.000788"	"ACH.000791"	"ACH.000794"	"ACH.000802"	"ACH.000805"	"ACH.000809"	"ACH.000811"	"ACH.000824"	"ACH.000849"	"ACH.000851"	"ACH.000855"	"ACH.000856"	"ACH.000858"	"ACH.000861"	"ACH.000898"	"ACH.000900"	"ACH.000901"	"ACH.000921"	"ACH.000926"	"ACH.000937"	"ACH.000950"	"ACH.000958"	"ACH.000972"	"ACH.000973"	"ACH.000986"	"ACH.000996"	"ACH.001048"	"ACH.001067"	"ACH.001075"	"ACH.001111"	"ACH.001134"	"ACH.001192"	"ACH.001205"	"ACH.001228"	"ACH.001232"	"ACH.001336"	"ACH.001353"	"ACH.001391"	"ACH.001496"	"ACH.001500"	"ACH.001532"	"ACH.001735"	"ACH.001745"
"10947"	-0.0961847537858339	-0.0163872031520734	-0.167085702804214	-0.17595942033818	-0.286143296223467	-0.169798540257171	-0.108037067430461	-0.192406988893619	-0.224783919742592	-0.220573174598812	-0.31343040104793	-0.224510627248215	-0.0147033371336258	-0.280634418559642	-0.13433815749886	-0.183665186305768	-0.184549408703848	-0.159377559713846	-0.057540398023676	-0.155087672174152	-0.166875517758053	0.0534120188905037	-0.234044910643879	-0.178366762643087	-0.0866065980267555	-0.098303872807931	-0.103138810824469	-0.079173475376932	-0.207947069417891	-0.198390320556368	-0.253304700441599	-0.265523740256198	-0.232134331391754	-0.237782920183171	-0.33102651254691	-0.113031261697702	-0.0411547276630193	-0.201564734391738	-0.252822691582281	-0.092914710316156	-0.124300517253216	-0.254944812400289	-0.185047931580065	-0.16101119699756	-0.198770448626565	-0.116553273655869	-0.140652347341722	-0.28551700194218	-0.176449353349993	-0.0285618443430626	-0.242578054554672	-0.148098087796145	-0.191215009261865	-0.287232771435776	-0.136570752297357	-0.116487772124846	-0.296794004651798	-0.266025872390913	-0.19337141164964	-0.211570964268284	-0.257429776971861	-0.196446463482894	-0.222451130744415	-0.179326813102872	-0.411231406672609	-0.325113596424021	-0.274041923248312	-0.267030303796597	-0.221563291323896	-0.0674581118784542	-0.187047069601824	-0.201048266530952	-0.161196313762874	-0.282610915320687	-0.404254573772866	0.0174064528272261	-0.13544604757752	-0.266520081551877	-0.108472294187969	-0.249802906223453	-0.287480359976745	-0.22362313748112	-0.169866873236389	-0.205188295803648	-0.25983037012538	-0.118061543999102	-0.130713623397287	-0.12164733323679	-0.0965480883551256	-0.276652162617772	-0.16051342377442	-0.211726985024709	-0.206683054584137	-0.3079578448629	-0.2113437278693	-0.1445814731889	-0.181772991853646	-0.222495144655545	-0.0584089221973206	-0.212974663687139	-0.057187887870976	-0.208890734374715	-0.390194389336716	-0.18908847835902	-0.26695984471137	-0.269907503472617	-0.0157368592774778	-0.0788791016261736	-0.248867037608513	-0.140289180886292	-0.315970033705209	-0.258843918876706	-0.0753967069012997	-0.181377256963898	-0.250681770362164	-0.19501149346566	-0.178646643803317	-0.0181779422992275	-0.172565659459718	-0.219304541097624	-0.192573536846327
"8973"	-0.114253779757318	0.0220362511194795	-0.0423850149751199	-0.136119134041611	-0.0139136899135036	-0.114386507377324	0.0508329268570234	0.0318728786034954	-0.115174816369309	-0.0668144531502197	-0.00160073397293348	-0.0872779211302374	-0.0351115617572032	-0.179402758509448	-0.0708436311867098	-0.0805124656502866	-0.0918812166718746	0.0	-0.0257903247667417	-0.118289014104682	0.122649890764966	0.0970155556867049	-0.103826794102328	-0.124054430165087	0.173974062534	0.0555605802925429	-0.0102845810097801	-0.26251786222819	-0.136030805802309	-0.0825552442310088	-0.0775402408338902	-0.218073695704964	0.0100491100908996	-0.0631319195919848	-0.182958929951219	0.0730421366808185	-0.00845463875984785	-0.119527662219168	-0.0688410498943287	0.0591804430775286	0.0866609227306501	-0.0795138624292752	-0.0822162947215898	-0.070355770050575	-0.0341508634240487	-0.0232800225222624	-0.115098106783311	-0.127060986851387	-0.0625863006205553	0.0634637228793323	-0.040178212420749	-0.0307242036826294	-0.0186421352591905	-0.0239983785556355	-0.169131413329059	-0.120280675198632	-0.0782779232859186	-0.0648533458203607	-0.0896134443060755	-0.197554249926282	-0.0261304109740804	-0.0360877782800976	-0.130384117803514	-0.0763009262520649	-0.174636322321176	-0.0653932054835637	-0.146628357086553	0.0430408563802969	0.00719811715914671	0.188451876924201	-0.0157509222299369	-0.0396665799698588	-0.0580879375229601	-0.0640852202788921	-0.101920101297445	0.0820184204343867	-0.100238879260502	-0.0616553487161693	-0.0359692151976851	-0.0513997162164034	-0.144508864137955	-0.0975273270961542	-0.0517380353462982	-0.0504473318545252	-0.0752151095405322	0.00598248231629954	-0.0940129952288578	-0.0798322938984032	0.0301053117060134	-0.0443844438924492	-0.144196741129199	-0.0096784008520245	-0.189654646718702	-0.0277712046891408	-0.0621946877497614	-0.0996499638234482	-0.0642839138559016	-0.0518445892905478	-0.0242935978479794	-0.13888921526349	0.134817772996243	-0.0585640346057212	-0.0636442268189245	-0.0883944698911755	-0.111551886954741	-0.203493568750255	-0.0197011354990241	-0.0938415420389154	-0.0503667041707054	-0.0625692074117348	-0.0343843347485986	-0.0985232025481539	-0.0817992159873321	-0.0158494614351631	-0.0795667597596379	0.0905027803872016	-0.140321926784325	0.0804932174772951	-0.0675357418960281	-0.14488250524933	-0.0368809250055088
"56259"	-0.645236727767767	-0.701104717807713	-1.05123531415068	-0.790228974810492	-0.674489859062087	-0.582027746219708	-0.85731801498997	-0.81628067801905	-0.765109547903367	-0.653147799626922	-0.6004379805249	-0.624500313722731	-0.609573599542995	-0.563809812511414	-0.638774866398063	-0.655654270676099	-0.744838104446513	-0.750258444933274	-0.775156953496052	-0.802283977534298	-0.840423918305442	-0.614755226105836	-0.701701937153667	-0.663177066901272	-0.69513332854316	-0.888908254750348	-0.854370354488406	-0.919973053125709	-0.636472421091041	-0.62773988256434	-0.486358223351325	-0.935154709762052	-0.58325550330587	-0.863986889943714	-0.556438375250276	-0.685811685862793	-0.776471918434373	-0.747576696448699	-0.51568689683553	-0.687502475747272	-0.684617761150104	-0.642318385670738	-0.603583758216505	-0.646144986186671	-0.731452602900162	-0.637582727844193	-0.694636301096969	-0.584691213058915	-0.677277009402763	-0.620099736822229	-0.736159404426444	-0.741187934017446	-0.879282739510104	-0.571723222912135	-0.666402285926259	-0.648799363536067	-0.713176620714328	-0.628752204222947	-0.684547850608316	-0.856130149880823	-0.838180340714377	-0.675330041326832	-0.806912726075308	-0.847196179616957	-0.556290394305835	-0.533700058195391	-0.807955213339217	-0.729841882508786	-0.538708130047993	-0.613068801022612	-0.642855843971227	-0.624434437110095	-0.663897734634967	-0.651415074298402	-0.538064651746355	-0.815370391278013	-0.79784129311232	-0.714091753356362	-0.831866240230775	-0.509652522582148	-0.59591713811075	-0.682366252823659	-0.684130915444666	-0.489887572276653	-0.683029459805353	-0.35753631838601	-0.780756693699694	-0.770120338042142	-0.72172454227656	-0.687957873927798	-0.73391727249865	-0.705589280190863	-0.600289760502842	-0.630299445710151	-0.565477825203934	-0.866371359870536	-0.77972436833227	-0.55782785264505	-0.770217599725128	-0.726488752735824	-0.706176862103707	-0.588264371449107	-0.706888855065234	-0.731582062630127	-0.70898019650322	-0.827582148311268	-0.685719890920819	-0.744990682852688	-0.761506401895941	-1.00185522574562	-0.854519928261408	-0.621210348501613	-0.787862402280346	-0.482744485560448	-0.601498060953306	-0.442591990527398	-0.834983639971716	-0.920854109095036	-0.796400153505037	-0.549430064487326	-0.870766050235005
"1660"	-0.540142494427558	-0.624013813003973	-0.46432451377895	-0.687468017537257	-0.612749382474511	-0.699350286008984	-0.593392065494646	-0.57241266003214	-0.498568689723114	-0.500717619302239	-0.30910847683807	-0.512648443698633	-0.687291815387379	-0.53714754121719	-0.611534853529356	-0.35961005822545	-0.801194378819736	-0.731974292052471	-0.518870878528491	-0.50349606170745	-0.594297286734934	-0.597031126058732	-0.839752912030525	-0.242965014433237	-0.398452439275166	-0.627094831119784	-0.721092627685432	-0.591774300130472	-0.539196244987349	-0.686933133157874	-0.577148959857903	-0.856570122267791	-0.256459331093355	-0.719551429459828	-0.777793699860543	-0.744755532803992	-0.509126750763577	-0.75316000957846	-0.527095878201694	-0.476858558567075	-0.480925676574829	-0.585838709267791	-0.601012031851012	-0.644035806392076	-0.609551858821657	-0.641468298143794	-0.718015623976252	-0.641534324539706	-0.774638489635438	-0.444875908590062	-0.819644612731809	-0.67048213786518	-0.549440627829949	-0.758326518430641	-0.4468010546297	-0.50289293373369	-0.547162143480701	-0.517338439064135	-0.558176556345911	-0.329719800725195	-0.515117203048668	-0.541779068079099	-0.930965779648323	-0.63837718542321	-0.846124211086988	-0.422138229722767	-0.700525695593657	-0.660512225633853	-0.586173620568977	-0.633038650240072	-0.44690099804241	-0.46867425812468	-0.440517725962423	-0.593029000581662	-0.390016815579126	-0.292246158827247	-0.783411311927893	-0.534030110159348	-0.762236613738668	-0.42790528212133	-0.578839283495808	-0.587986280040327	-0.622208637083966	-0.587971383554264	-0.607395406983508	-0.386503230097397	-0.639140663524984	-0.369331155389849	-0.597299064787399	-0.512614532538385	-0.654756456686812	-0.637553591691344	-0.74031546510634	-0.681441290341705	-0.492170576626224	-0.874704662383981	-0.511710425705061	-0.721384571801948	-0.64302169695481	-0.695417363752438	-0.754567539175812	-0.726911275671841	-0.807458445986864	-0.595229625945665	-0.581945910477412	-0.398339190484886	-0.655032508025264	-0.474731908663314	-0.628196359012067	-0.703583928533316	-0.407099268462781	-0.575211737166137	-0.33954603557574	-0.437018175477982	-0.647474974181247	-0.659131893330978	-0.512231389803312	-0.656400038544077	-0.622070195584486	-0.642813381492087	-0.635975865836875
"27121"	-0.156904877227831	-0.0198514171428062	0.0118299273267973	-0.124811281428259	-0.0117979564971008	-0.122853948081696	-0.00752517696532017	-0.0249480610251691	-0.137739187515643	-0.0588609298223568	-0.238603002637913	-0.156010504629093	-0.207357701108361	-0.312222193635311	-0.0947901692224041	-0.0212810877053484	-0.0346398018228559	-0.227729815824015	-0.0808898663879939	-0.00255482128937291	-0.0894353703778102	-0.241384749578183	-0.10989018812611	-0.106630624631595	-0.0707338111401501	-0.0565321466552685	0.0493092473765981	-0.0649570727588997	-0.224873307603081	-0.152744249958455	-0.186110463418885	-0.113159523433772	-0.117755674074675	-0.0984407408231708	-0.171263117852969	0.111540152019265	-0.0229489360071193	-0.123238170557672	-0.194303143805959	0.0211404300416113	-0.0976051402355911	-0.21129060137184	-0.0701865901088722	-0.146886322764113	0.00385325835543538	-0.140936752189298	-0.158546075785152	-0.08338290525446	-0.177726533866573	0.0456724446734725	-0.174536037775121	-0.0994175322585956	-0.0200366480733441	-0.152522954329498	-0.121933135826142	-0.164307101002568	-0.255674741885666	-0.0875045628724294	-0.139363376929951	-0.12315044959082	-0.0176604739234756	-0.0092504323648379	-0.0800848198978605	-0.176297728651368	-0.205310331013219	-0.137974012890278	-0.181453589261732	-0.119897061031427	-0.174437879810898	-0.0352088462473414	-0.0785613273197133	-0.0667470093753908	-0.0743909832758598	-0.0435958861799209	-0.164606774115541	-0.0766848365123392	0.0137315005636613	-0.267456238070074	-0.101645540044276	-0.0812648495104707	-0.169004864629166	-0.198891487930473	-0.134789861970689	-0.0188780063929701	-0.106590491221496	-0.0666199693877075	-0.143820955630177	-0.103238686531849	-0.202103843575586	-0.126281059529919	-0.177695541372033	-0.0896999668930426	-0.0397988737794717	-0.0145084071837582	-0.100471451867722	-0.061135763836831	-0.171767109848841	-0.0835135759742066	-0.16563552295714	-0.166434340660374	-0.10571575659248	-0.147250035031369	-0.21486088916924	-0.0530306716635662	-0.142508463359915	-0.262801857882538	-0.00778253457305846	0.00329284017639228	0.0727108624155801	-0.165693321536618	-0.267006463391412	-0.119707073586855	-0.0753678959824123	-0.194592498072901	-0.115307242869705	-0.0299084180996601	-0.19244090419117	0.142326066520645	-0.0702260582249321	-0.030445540753614	-0.0310710693385196
"1978"	-0.259901422091417	-0.262227187896297	-0.243223204055193	-0.355117487179178	-0.202531417198227	-0.236865548097888	-0.343164812523302	-0.255636200273441	-0.358068336741982	-0.328511613887323	-0.370982803719655	-0.207469979260555	-0.303481194128865	-0.209076930716361	-0.387251250555848	-0.205931975109901	-0.325377104733165	-0.448001569755828	-0.283748608399545	-0.473884357507099	-0.464615354104947	-0.28411945635428	-0.30519393428772	-0.245596480257782	-0.0768786391739247	-0.528176554702165	-0.0819221024618735	-0.47088432859228	-0.300512262547544	-0.280747882307194	-0.255491887792557	-0.300460730504898	-0.267714739045766	-0.324909395377394	-0.370557346019954	-0.198120445616141	-0.336886006135414	-0.343708958320709	-0.477816127401442	-0.246572663458921	-0.266041573367178	-0.354397752948736	-0.216584582439533	-0.293653005629923	-0.202683815393049	-0.351276276869864	-0.299910642922292	-0.333437193078667	-0.361733773871898	-0.22998985998938	-0.353514562696045	-0.301232905751493	-0.30147714775494	-0.306172882948038	-0.325411185389741	-0.190591572468754	-0.349125807894404	-0.206642316142943	-0.291652041123502	-0.395346800388974	-0.343894319015419	-0.288417750611574	-0.247123232892949	-0.273116515123574	-0.307856283742611	-0.329631032554793	-0.306718923858855	-0.178117660737884	-0.22838724807756	-0.21999207180393	-0.0808665311072807	-0.27670182890245	-0.285911644510912	-0.287920253085741	-0.259184042389382	-0.159560439758263	-0.245128549825155	-0.321156282418071	-0.167951854043563	-0.208748137832554	-0.348679501260159	-0.119045790994441	-0.429034118009039	-0.27782135088405	-0.316230624840444	-0.264513536007375	-0.243637437893765	-0.364933198115731	-0.288299446823385	-0.39113717738332	-0.314984640969807	-0.334391745755103	-0.275213437287283	-0.298483349043237	-0.21145344971964	-0.221034693356599	-0.160838728288188	-0.337699535409271	-0.266246032030451	-0.57696456281697	-0.371279236677921	-0.309450275817707	-0.268974503157213	-0.172109455562208	-0.390861353341356	-0.333031847344155	-0.0175662269250123	-0.210469287893977	-0.417409838170058	-0.239441450442699	-0.363574293504589	-0.27452691295904	-0.248183042102469	-0.436953124202579	-0.379027400485819	-0.362258993403477	-0.268141728738106	-0.0442860435197816	-0.389847591411532	-0.245817989211933	-0.122305208426009
"2697"	0.0298726239281585	-0.0549989006756495	-0.211617184158216	0.0919793154195482	-0.39980944087843	-0.0703071677148037	-0.138424743844637	-0.0801826386216921	-0.0621486084459881	0.0390237942291273	-0.114174258869464	-0.180840716260185	0.0549089894229867	-0.0444326090396129	-0.0182477567881048	-0.0699254998628183	-0.135412314552615	-0.055510858122855	-0.0034706283435195	0.0419201224333785	0.0914679130197117	-0.0611526014591892	-0.0708293910136527	-0.0595582870937629	0.0137574087040849	-0.220270259504784	-0.208151694307217	-0.0731758540233059	0.00510508125283412	-0.0732693373131516	-0.0626544501989804	-0.0309277987371244	-0.0233733353908231	-0.0890033926765808	-0.0537645754979229	0.0182797383667105	-0.171933501133274	-0.0181445344024886	0.0230424056467688	-0.198627846870517	-0.131695956791203	-0.0393983549659632	-0.0701359320213133	-0.0532597414157011	0.0129739245887949	-0.040236586639475	-0.0831890205416222	-0.0613406509939355	-0.105108165785807	-0.0945157629711226	-0.02744918200057	-0.0236128229872538	-0.145943133869876	-0.0487762941883411	-0.0283317122113756	-0.143438897266374	-0.116366335446256	-0.0687390154624946	-0.0279474285730361	-0.109527497512929	-0.0316487019568767	-0.18802850678169	0.00158407431748131	0.104920200489937	-0.0466949114237214	-0.0802224193028268	-0.0044138932904096	-0.13359654493678	-0.0706712400638892	0.0495800782985358	-0.0716334046295084	-0.0246460215117623	-0.0771855362932189	-0.202073678925129	-0.0306506459559402	-0.157716850172247	-0.0845418626975031	-0.143189961246415	-0.0283675758962176	-0.0511042427672642	-0.116064621417243	-0.0696168817808531	0.0825935123807238	-0.0726549227282706	-0.0444168396979011	-0.0151103092078994	-0.0677686800221503	-0.0658023225438462	-0.012831272298716	-0.0556623970251744	-0.0704954665054983	-0.183585352081564	-0.0171315442088599	-0.0256567344596524	0.00503469994679213	-0.0568040737435281	-0.0650206980326829	-0.0872775018424886	-0.0971163592103235	-0.101043379865495	0.197460002401163	-0.074960967575404	-0.0803541052830513	0.0487452703677074	-0.0463171235133082	0.0583988898766053	-0.0183991943793491	-0.145190744744012	-0.0620133159756597	-0.188236237983029	-0.239925198317809	-0.0882730290584843	0.0538728102582705	-0.0194584402954814	-0.0155724704665675	-0.0895232890158366	-0.0720769412613611	-0.151087149319791	-0.0925407840014209	-0.0697395816299511	0.028846454320858
"9402"	-0.0538617371168177	-0.141564498678466	-0.211044265003115	-0.131176466295342	-0.382605440625464	-0.16681721543412	-0.198717101002736	-0.187675383996724	-0.206164047832074	-0.169906105854355	-0.287129750027996	-0.217655487654094	-0.147729506975493	-0.240622409931	-0.269807133714886	-0.186968335820577	-0.161217545294196	-0.110141565209692	-0.107313241875039	-0.252460573292358	-0.234317416553377	-0.138037150271594	-0.145765378414494	-0.229747040350325	-0.274201867056139	-0.0888519528335648	-0.320627405474764	-0.430338653333343	-0.101639196429773	-0.268430869667026	-0.205128006573127	-0.201789272816745	-0.267124288404838	-0.277472554685574	-0.190827498405913	-0.158179408254686	-0.20724241456649	-0.266548511154862	-0.154859832097777	0.0207904040295467	-0.125235983362456	-0.17909908455902	-0.108195985032241	-0.276482713208657	-0.0967242009576189	-0.240531517117685	0.0521977041785925	-0.132367618227122	-0.0346868419396154	-0.112452479242606	-0.0498233857842575	-0.142020980839054	-0.245813952575898	-0.100098199554823	-0.363120611117405	-0.0909867080023226	-0.0724639298477512	-0.197330893089195	-0.238522399197112	-0.172937314298693	-0.276293925588062	-0.0566219592107892	-0.304098336632527	-0.111946257536592	-0.142447426102761	-0.24649329965282	-0.317754630197618	-0.198810883410792	-0.135709063669711	-0.0870477237319373	-0.1856723071768	-0.222233782952291	-0.37515541046767	-0.36395733779896	-0.201804411588435	-0.251256280580127	-0.217461650240351	-0.109078952154401	-0.224971363884244	-0.35164986824809	-0.0757564603979065	-0.119141363562291	-0.594501595349695	-0.128710043813055	-0.191421263611516	-0.205313357469966	-0.291968222866589	0.122549115923446	-0.209259960704793	-0.232111796738446	-0.0984495420297774	-0.0961703365269033	-0.204221045496532	-0.205756101169394	-0.120265010366511	-0.356814415146684	-0.248525188698883	-0.0837328497663186	-0.195525472026405	-0.510796774425187	0.0777252429028231	-0.215638522168966	-0.232052586094778	-0.0972350598819065	-0.240418448721958	-0.0907481419890823	-0.291738371010905	-0.527353096171969	-0.135297842096561	-0.0876806776519244	-0.126599886254816	-0.229646017411578	-0.197068915215755	-0.27427182737604	-0.06405395147397	-0.313880469731124	-0.136103659224133	-0.182741749914304	-0.205912069555129	-0.18226300519845	-0.108047219618343
"2969"	-0.165246565654438	-0.218994481528957	-0.40631738211046	-0.294983833499026	-0.493861358812025	-0.290155371323727	-0.185534385944228	-0.393831754961843	-0.115700176018738	-0.281781113950332	-0.268611516481919	-0.278842328547164	-0.296779002927417	-0.221296546100721	-0.146362745309378	-0.271952411113859	-0.45312090820495	-0.268391189099974	-0.167520988695851	-0.252873657184058	-0.371252895985479	0.0321957974504768	-0.355702135227685	-0.359991793794682	-0.290239879268071	-0.439560518176199	-0.283430921328455	-0.581805995205711	-0.400360329658236	-0.321278552519625	-0.441072215760281	-0.443562487469885	-0.176127001459748	-0.255863639936811	-0.31849280150567	-0.329560068583098	-0.503125705920296	-0.242726980509949	-0.423129317628981	-0.0677771949256987	-0.230216458333441	-0.298704682483404	-0.217987171733475	-0.261260451183471	-0.240483046934137	-0.0850713576862907	-0.27828756646026	-0.287166609679019	-0.384986694353104	-0.262730360176173	-0.328122575169073	-0.294413168868204	-0.306749006688542	-0.340199767409784	-0.320899837524901	-0.250573115108714	-0.259397679460189	-0.241473975158454	-0.293537868524864	-0.429272524929269	-0.138479866328761	-0.218466285977508	-0.419101568363923	-0.218875499764183	-0.222533874282383	-0.335923979729862	-0.480577078709791	-0.361476588769899	-0.314134439720057	-0.166034353357285	-0.317404156454958	-0.193262361562148	-0.248499026085647	-0.217446560422645	-0.563775771645766	-0.0919187536712932	-0.304466236763452	-0.291154269331238	-0.289106566472963	-0.336922334976863	-0.176356071193243	-0.475853995503831	-0.391407286402458	-0.284955903474618	-0.316577603644701	-0.206418163079967	-0.396828257977916	-0.434128061560373	-0.337989038276583	-0.360962681477717	-0.148217892648271	-0.351327782431717	-0.436241784836933	-0.32852519472424	-0.390525917542071	-0.246306980126721	-0.299773300693032	-0.336209419294216	-0.295653834491192	-0.197990339023056	-0.386919250496776	-0.375826199358235	-0.286774994738817	-0.357238165948288	-0.32575534063072	-0.228835086619243	-0.331272925091419	-0.516598581773169	-0.270137055137251	-0.359461188713694	-0.339153967959144	-0.367084310899701	-0.333752682748201	-0.528130883638884	-0.393991278242173	-0.196395313793523	-0.385939737176807	-0.244515801070502	-0.220346026202539	-0.432990783115716	-0.313959994751344
"23354"	-1.06034593359492	-1.22644254968133	-0.96543566856956	-1.15376304255647	-1.32656734243071	-1.04394010028502	-1.18910100869577	-1.25991830745898	-1.08615693553891	-1.08724366488478	-1.13766843678447	-1.0459843880964	-0.979133225478359	-1.1574963030779	-1.21327843312764	-0.87720708175306	-1.20407519022122	-0.922178849383091	-1.11288654458333	-0.987241408823207	-0.698749298306277	-1.01317915026044	-1.15829633040761	-0.858742750097979	-1.10569925155031	-1.23949747532585	-1.19942270955757	-1.25717751140781	-1.14527790941502	-1.14623950261409	-0.970093731368465	-1.09133600035639	-1.2122872924772	-0.761313480242963	-1.26268978815632	-1.18826798789697	-0.84351561633782	-1.16530437783971	-1.03717364196874	-0.976699548806956	-0.908635903250835	-1.0961617188934	-1.06623070995397	-1.04272355659749	-0.969281671942423	-1.02907702687459	-0.916530638423664	-1.23075999176503	-1.1692168095896	-1.04632862260701	-0.868162792496016	-1.08454081254486	-0.791205988671519	-1.16113730977814	-0.992745391314363	-0.91272764411336	-1.16364256788617	-1.03767976479132	-0.985354047118342	-1.08792924983948	-1.17599036323323	-0.861871890805577	-1.09576626901365	-0.837341729975081	-1.1339021742536	-1.20620169634654	-1.13682480670731	-0.854694933650506	-1.18423263445142	-0.92925610046828	-0.883744515014299	-0.825059411938678	-1.12280039277949	-1.13541992513658	-1.07133495806429	-1.13216471530785	-1.07921864060781	-1.19926455086285	-1.09139202149018	-0.896849581247011	-1.0569188223084	-1.38706099882363	-0.951816531738024	-1.0474183712249	-1.25045686270587	-1.00941427227699	-1.19737048289013	-1.14728372098214	-1.02007008306191	-1.16407210099792	-1.12977750088811	-1.12867574049087	-1.06880516340593	-1.15033026008794	-1.20510019207099	-1.1177476889821	-1.25905006225351	-1.08250590947841	-1.07525882589172	-1.30659600637409	-1.37759768310348	-1.06511691924071	-1.08455983629524	-0.758448309051799	-1.18171582089747	-0.966664436439742	-0.882451138118491	-1.12429795348838	-1.05329255104084	-1.03383085310859	-0.913811893689821	-1.02266686394995	-1.35952629612828	-1.14674408683847	-1.15432414410461	-1.33749642569301	-1.25105572594456	-0.975997795546704	-0.926659923359534	-1.28897958550055	-1.07815462816869
