	"ACH.000009"	"ACH.000018"	"ACH.000035"	"ACH.000040"	"ACH.000042"	"ACH.000053"	"ACH.000067"	"ACH.000082"	"ACH.000086"	"ACH.000087"	"ACH.000095"	"ACH.000118"	"ACH.000142"	"ACH.000159"	"ACH.000178"	"ACH.000183"	"ACH.000215"	"ACH.000222"	"ACH.000238"	"ACH.000253"	"ACH.000260"	"ACH.000281"	"ACH.000291"	"ACH.000295"	"ACH.000307"	"ACH.000316"	"ACH.000320"	"ACH.000331"	"ACH.000348"	"ACH.000366"	"ACH.000368"	"ACH.000374"	"ACH.000397"	"ACH.000407"	"ACH.000410"	"ACH.000421"	"ACH.000425"	"ACH.000461"	"ACH.000485"	"ACH.000487"	"ACH.000490"	"ACH.000491"	"ACH.000499"	"ACH.000502"	"ACH.000512"	"ACH.000544"	"ACH.000545"	"ACH.000548"	"ACH.000550"	"ACH.000585"	"ACH.000589"	"ACH.000606"	"ACH.000619"	"ACH.000630"	"ACH.000647"	"ACH.000651"	"ACH.000652"	"ACH.000693"	"ACH.000696"	"ACH.000735"	"ACH.000738"	"ACH.000746"	"ACH.000753"	"ACH.000757"	"ACH.000762"	"ACH.000767"	"ACH.000771"	"ACH.000787"	"ACH.000794"	"ACH.000802"	"ACH.000809"	"ACH.000811"	"ACH.000831"	"ACH.000858"	"ACH.000861"	"ACH.000873"	"ACH.000900"	"ACH.000915"	"ACH.000936"	"ACH.000943"	"ACH.000948"	"ACH.000950"	"ACH.000957"	"ACH.000969"	"ACH.000973"	"ACH.000996"	"ACH.001001"	"ACH.001053"	"ACH.001061"	"ACH.001067"	"ACH.001336"	"ACH.001346"	"ACH.001353"	"ACH.001496"	"ACH.001523"	"ACH.001735"	"ACH.001740"	"ACH.001765"
"79777"	-0.153308251744449	-0.0272095630483879	-0.230335634685419	-0.0166949238946946	0.0114948507677033	-0.0994256767250645	-0.128557794298494	0.0341282424224914	0.0172317678769286	-0.1384681487436	-0.0727639048392554	-0.0478310328535444	-0.0876637623501176	-0.0556496054465766	-0.0676436327248642	-0.149171538314268	0.0516104654522594	0.070411450563874	-0.0629795380126512	-0.0681446932900973	-0.040854309048142	-0.0986744457273812	-0.0120618633285502	-0.102363101041003	-0.00192333915633672	-0.092375543843601	-0.131690068505566	-0.0372764326720552	-0.109984704074914	3.59835399865356E-4	0.193401711401112	-0.0496668673573746	-0.194459860953608	-0.0516098844553051	-0.108956517631353	-0.101087428888694	-0.100558786715851	-0.0171247598078004	0.0190816027155188	-0.104507742487176	-0.128069400868318	-0.0913804569703263	0.0464438912331998	-0.0326989044804103	-0.049295607357611	-0.122038564580474	-0.068706018342499	-0.0327967025766682	-0.0456408896291841	-0.0110720760558628	0.0185895084115299	-0.0414962274243083	-0.0847305273862281	-0.110420135013603	-0.0198083261196633	-0.0652688705507487	0.0924280408669683	-0.0953405022260701	-0.0986358575825872	-0.0878484521879902	0.0194730192351848	-0.313919900205274	-0.0175832871656492	-0.044059593060933	-0.0225354318833899	-0.0743076344714416	0.0313440069245654	-0.0354565248278382	-0.00510648780414404	-0.150968118525984	-0.0356516686844478	-0.162315191966506	-0.13900325668312	-0.152612572830342	-0.0065815756631131	-0.146839997669465	-0.241590651115454	-0.127927792378477	-0.111277452452993	-0.151846831463098	0.0353325482739181	-0.0837640388101624	-0.0932140273224902	-0.123268683865024	-0.108189808321506	0.0294745553022113	0.00514766665004056	-0.0869313095673217	-0.170594501667861	-0.127283025218713	-0.141175970414807	-0.138808111499454	-0.126037948971459	0.0996435501582664	-0.0554456039514583	0.00108854191706751	0.0904938471610107	-0.0464914698611641
"580"	-0.571427586674921	-0.596777444725445	-0.425159058159388	-0.557735296758515	-0.309665063904275	-0.570430763018174	-0.648920926729989	-0.653360630988668	-0.575667043067388	-0.932003987602657	-0.293325599239287	-0.827298661928602	-0.566080498509508	-0.886386413260662	-0.755265025844381	-0.383957549910979	-0.607042975747339	-0.467755898044135	-0.341102479157005	-0.595623170663517	-0.557475287497682	-0.270241767303898	-0.534753272542359	-0.571111587997033	-0.616084559195766	-0.697980353557067	-0.544420355258326	-0.530826442689289	-0.765163641993947	-0.500993107113572	-0.798735946142629	-0.557811171697521	-0.74286856557428	-0.492069357176168	-0.729194735124358	-0.732484072430254	-1.07057694361962	-0.383976666347416	-0.729874317081213	-0.503258966022207	-0.511529086389037	-0.396735829363155	-0.773174682728669	-0.71302997535078	-0.468230490611887	-0.644738817402906	-0.565941218007161	-0.665872019253646	-0.555652740561427	-0.318323869885182	-0.745385077946165	-0.719697146495951	-0.545349274107317	-0.676551771194341	-0.503470877158906	-0.15067388189721	-0.515825514433267	-0.803544912371018	-0.866640483524524	-0.660005748822178	-0.845914746784031	-0.623376081001312	-0.459334055735075	-0.455174987629996	-0.682752301341212	-0.183669072009078	-0.928815167407145	-0.591637304590114	-0.462242158966303	-0.486992460265135	-0.541545453794693	-0.644799406898854	-0.659679614538155	-0.873278780411244	-0.855307826197562	-0.650753181625165	-0.591055335233777	-0.238710514516162	-0.560941949754088	-0.781814976676887	-0.707261408586256	-0.64404577358222	-0.800998250794861	-0.601632132066837	-0.589449635970362	-0.665009794688701	-0.543046942779417	-0.461463831094292	-0.732539941574628	-0.665342507033591	-0.688330300319647	-0.762916756298699	-0.778034178833076	-0.713932870174438	-0.766387055748173	-0.44335423331947	-0.657958466993084	-0.487261751389858
"672"	-0.61421510980063	-0.397504798256478	-0.67746955614682	-0.595785416561085	-0.250325914779944	-0.442644062009969	-0.459459087429561	-0.490220662267086	-0.71110047126808	-0.723381230749898	-0.282295911897701	-0.614770623121857	-0.674598035266257	-0.666244973236762	-0.61069446191544	-0.537287504217875	-0.719171675948719	-0.38313112621365	-0.297318977068922	-0.408489595484489	-0.398614678549053	-0.314950089830846	-0.463396757234362	-0.499714222960633	-0.313648109040992	-0.499652327327439	-0.351097982239231	-0.472509595191853	-0.684494570930439	-0.482324234401107	-0.573909887118495	-0.56179289107159	-0.676715818560048	-0.760647679536551	-0.714279086928738	-0.750846605288038	-0.69940585668437	-0.207466775949382	-0.351210048330694	-0.3523319030837	-0.515704198736425	-0.348117423074491	-0.544730296185606	-0.553054786553263	-0.528297308492948	-0.499303871366169	-0.390107826741308	-0.564337267700399	-0.515574347146884	-0.319648074411409	-0.636746489791398	-0.522032811771892	-0.372470155333323	-0.305935273435583	-0.509247207520525	-0.345655542147997	-0.523192831070175	-0.527970864626143	-0.74265067747971	-0.459548470196489	-0.539065755397481	-0.419655128220151	-0.421421271550125	-0.378895703072337	-0.51353707489226	-0.401148302204372	-0.520869686237399	-0.429352145058462	-0.300458262339225	-0.442793674164716	-0.36645537599013	-0.460949656196675	-0.531441976653323	-0.718697656676536	-0.458830263791195	-0.545642248259918	-0.556404169964373	-0.26347401156911	-0.462755705067259	-0.547870603450449	-0.609418053729455	-0.452692714018235	-0.544669579682496	-0.480070263078175	-0.605696252975503	-0.496828865419646	-0.581654288999787	-0.470710210117363	-0.774480480517567	-0.725165390706185	-0.416525647567252	-0.466334185674023	-0.65654400444535	-0.351321996342081	-0.714868635406439	-0.294869528048221	-0.592596213805721	-0.326023278831551
"79872"	-0.677729541693306	-0.284353449207808	-0.35049176577087	-0.181748445926353	-0.447108554428275	-0.590281168501635	-0.561017422275118	-0.620251700120767	-0.325195710414826	-0.497803572810501	-0.705174088125965	-0.378643959961974	-0.518964033672231	-0.497454353351295	-0.465524890062551	-0.581712447556913	-0.408436159593164	-0.51516653832125	-0.471301094087353	-0.519742724907379	-0.600148129986099	-0.448763736164775	-0.583772663631658	-0.391028010698594	-0.335405040924646	-0.369396642188146	-0.305528801399051	-0.560822368006669	-0.515940579227391	-0.631621224582901	-0.407693390515828	-0.687438938602825	-0.889617489065466	-0.499858233554741	-0.481593681006987	-0.320524878171187	-0.521559210359465	-0.627866306050873	-0.439084490175865	-0.741944950808305	-0.472278405490969	-0.497550046023352	-0.302883301524095	-0.638551077048171	-0.745406970493664	-0.466293776035535	-0.378623088856961	-0.741397887660387	-0.737012473478552	-0.940534267277656	-0.628820649816878	-0.265303445308273	-0.644254538273319	-0.61474757327523	-0.324591984744931	-0.451501863538038	-0.581492060876994	-0.343014501957624	-0.667012573682828	-0.560202739323276	-0.673715841217613	-0.430409433160945	-0.663883715544157	-0.317400903727127	-0.267049392555661	-0.585982672223636	-0.860894393124228	-0.537776744118968	-0.568654193060317	-0.48105299751071	-0.363300543980223	-0.590258712877246	-0.358550204214994	-0.429286240631175	-0.483811083356073	-0.560366339709536	-0.359306542616887	-0.502241733356878	-0.491252852454678	-0.479453846162772	-0.533871951438701	-0.612467411162316	-0.719758442682797	-0.638327030283203	-0.432081750823493	-0.761707622568237	-0.432763400685036	-0.839332662058144	-0.471950499205224	-0.288135305181605	-0.359149336360512	-0.499568567370971	-0.51158258884938	-0.536814866295778	-0.605786951385645	-0.636967722992516	-0.518818527270916	-0.661045449934143
"926"	-0.128862282541864	-0.234924705153819	-0.363400269094333	-0.187005684593536	0.0167438800169971	-0.231940080871841	-0.113628567491647	-0.121868524248676	-0.239330371776331	-0.101185991299044	-0.0570688253599323	-0.0986595173498778	-0.249058060659036	-0.201237460910397	-0.105163275747078	-0.138714593313701	-0.11656944430635	0.105450183996465	-0.0747047953449381	0.0538131796809359	-0.210315808035894	0.111497965651366	-0.162828402402397	-0.0750641734996821	-0.101690780069235	-0.02586544740649	0.0603759303939233	-0.127559604407371	-0.127849750341238	-0.0872398569815887	-0.115220732318644	-0.180512555297082	-0.0637638016445757	-0.00960277791075661	-0.0565762508372948	-0.140557707723928	-0.113271452334861	-0.124244159992982	-0.0352423185479712	-0.0850101640488201	-0.253824486470525	-0.210507448784283	-0.246701624273068	-0.195491133533424	-0.376362389715501	-0.209408003509092	0.0363315097700896	-0.350955153327291	-0.083484237516933	-0.119268338198336	-0.245713814372727	-0.373581481596345	-0.267435525718302	-0.204485925965704	-0.0787039907990996	0.0123224324417428	-0.119298613897806	-0.108357193333242	-0.176110805419301	-0.105738807283236	-0.160963419880875	-0.137353854873478	-0.161305501693367	-0.0121476813735991	0.146827496010918	-0.028136452317815	-0.197722904360136	-0.236784284017743	-0.26752631592585	-0.105964652254433	-0.0444349220230096	-0.213520805996951	-0.329425065861321	-0.146529844331447	-0.258785539031634	-0.167755674466976	0.169514003517301	-0.144506237376236	-0.128362999041494	-0.169103328762424	-0.0918494508270012	-0.154986799941786	-0.301413082652748	-0.27752350571881	-0.202579274749827	-0.0777535969495088	-0.231785345939948	0.00199583025431224	-0.243382870898476	-0.11226410410668	-0.390023015568129	-0.218979981277408	-0.119831952273511	-0.148605682763405	-0.280855078883379	-0.124529553694461	-0.207847289287603	-0.197572906855879
"166979"	-0.100548512705126	-0.0498883463687787	0.0979181865594392	-0.157995583916518	-0.138965389433682	-0.231980143755972	-0.0657114116887263	-0.261920494595505	-0.284731656762646	-0.207470928571024	-0.233934570889838	0.0292025679909837	-0.111343056919215	-0.14641292749141	-0.0295160563369548	-0.164066350483963	-0.08225101621605	-0.0859712154314026	-0.106517333717252	-0.236276178173134	-0.156428648644332	0.158038272680209	-0.149028863450916	-0.138615221829303	-0.0504499713128186	-0.012718589329001	0.0925187470172069	-0.323445405137937	-0.201650093321627	-0.0127780360560727	-0.321017955572322	-0.250402958572208	-0.187819315546167	-0.024443592600094	-0.217052877237249	-0.191505576767649	-0.15445301124552	-0.221389398853464	-0.202558144212286	-0.0622748290103959	-0.153773585595048	-0.2226601783531	-0.0989144203844665	-0.155844788263719	-0.140885636373809	-0.0683372064210959	-0.285683850863492	-0.156682225980309	-0.069699847195652	-0.177470283626317	-0.226875885438096	-0.284395994266351	-0.175516814265229	-0.288187743789285	-0.153489053220492	-0.084622092128987	-0.171381129156006	-0.151331737580824	-0.188639353369224	-0.19196504839912	-0.197611803131023	-0.222138190129717	-0.100947910477208	-0.168429077922031	-0.0913121651574299	-0.197885392727233	-0.159874863642974	-0.210720160747402	-0.124192349427863	-0.334256055351766	-0.104680377391857	-0.284716619502222	-0.0638341809861764	-0.00536259543530132	-0.194080697763862	-0.245457093070541	-0.198749187110476	-0.0508416358244202	-0.263049965723233	-0.156232987166099	-0.213352277466738	-0.160247240910077	-0.158965440146885	-0.197751865188269	-0.209898942460478	-0.23400561806722	-0.0753902624262347	-0.20960622915601	-0.117556944629812	-0.153333744712117	-0.157249696557483	-0.264772072751167	-0.146147591987635	-0.201777469455005	0.00608760577143792	-0.0711961273726293	-0.338632915779957	-0.155102258894053
"51379"	-0.156662221042469	0.0236018434953265	-0.167107385288239	0.0615625711697575	0.0981050915274133	-0.220478453255484	-0.101535997060724	-0.110074109396972	-0.127329080329671	-0.171845499597322	-0.131891293620958	0.0562420441533641	-0.130760707422637	-0.0516971098130182	-0.107396799561107	-0.140077777867582	-0.150494184525349	0.247951784901728	-0.0540814751234752	0.0188535472469295	-0.122236306065223	0.0162633135112008	-0.0951632856349931	-0.231756116415912	-0.0569703246134588	-0.203706616399622	-0.0609918303027264	-0.117083372366791	-0.111112364860561	-0.0423101627564877	0.0481477885966475	-0.170605006133671	-0.0623503798193484	-0.111228034625111	-0.175234076536745	-0.267172799703145	-0.128600295720067	-0.0126424729894655	-0.207879839759367	-0.0602750742600718	0.0262806623766177	0.0175781996488355	0.105660760203809	-0.0875790255776599	0.00641003352374098	-0.277242936657437	-0.140209734770284	-0.0215802142866016	-0.00272656482500646	-0.11109631266438	-0.0754559726690317	-0.179847310303115	-0.119923492036265	-0.088626803865596	-0.170644249540767	-0.0697897243145926	0.180094519879524	-0.129867084494121	-0.0611825820135106	-0.0663588649947453	-0.00617562471434221	-0.134556435773718	-0.0445881803362577	0.16096959513236	-0.111646112019515	-0.0616703615166117	0.0430660216623655	-0.0588087929077275	-0.127052635496419	-0.115889657062501	-0.135500095424896	-0.126547310337312	-0.176962456224191	-0.211603200703098	-0.11329333331539	-0.177361751444656	-0.186708952994308	-0.218245841044296	-0.145128900023261	-0.117327539129539	-0.111078528611746	0.00987832707173739	-0.133051521002701	-0.144535856998796	-0.0638974054324609	-0.300668577647236	0.0101091789702581	-0.147004787959931	-0.0098030507155586	-0.129468683285071	-0.0417219985319777	-0.204529236389602	-0.176252557216962	-0.0450285215594827	-0.0532580105351517	-0.114668599225989	0.0211494961269732	-0.124427107178221
"1660"	-0.892353860596577	-0.624013813003973	-0.624392986052294	-0.671920528905298	-0.477342815153442	-0.699350286008984	-0.525995936911558	-0.778284291610365	-0.593392065494646	-0.95212745778263	-0.562426742645232	-0.63639890568052	-0.72223468815592	-0.476594617361114	-0.512648443698633	-0.39905768746315	-0.723582078728793	-0.687291815387379	-0.802083462427129	-0.578676964326783	-0.696298563366327	-0.398452439275166	-0.950388838933873	-0.721092627685432	-0.42329700311923	-0.512603357273176	-0.799130890206077	-0.716407043804542	-0.686933133157874	-0.541927345151051	-0.605707103177282	-0.856570122267791	-0.744755532803992	-0.509126750763577	-0.457920091597351	-0.622071390599028	-0.597626571353948	-0.703942488870197	-0.608924913475355	-0.644035806392076	-0.637203694171541	-0.776106482634204	-0.411438561494076	-0.71247096331659	-0.561108051225718	-0.53674743485297	-0.626327634063899	-0.819644612731809	-0.546703264364845	-0.679074714171388	-0.702924807425681	-0.758326518430641	-0.651615367125991	-0.547162143480701	-0.558176556345911	-0.515117203048668	-0.580105957871928	-0.422138229722767	-0.646527201187674	-0.586173620568977	-0.453738024648564	-0.44690099804241	-0.604898229857701	-0.440517725962423	-0.168568856416756	-0.38979082353283	-0.638663919125243	-0.519135956754383	-0.578839283495808	-0.587986280040327	-0.587971383554264	-0.607395406983508	-0.456449967017757	-0.654756456686812	-0.637553591691344	-0.753278618713551	-0.681441290341705	-0.461358200555699	-0.532614980004101	-0.842495542435937	-0.727248060104912	-0.64302169695481	-0.857721867788504	-0.858469193025585	-0.726911275671841	-0.595229625945665	-0.869809972578092	-0.651940198766746	-0.759870111704314	-0.398339190484886	-0.437018175477982	-0.761696062492732	-0.647474974181247	-0.512231389803312	-0.864493833863525	-0.642813381492087	-0.69703874335072	-0.742346737521127
"81624"	-0.0211021544327577	-0.146260146457215	-0.164426100597767	-0.187296096871266	-0.20127528711706	0.00854235557944959	-0.294078131712846	-0.249429489832929	-0.239265842594118	-0.391483236467984	-0.189958193101832	-0.127823606060216	-0.46290003099134	-0.337084493088962	-0.442807996616368	-0.186835713510321	-0.20995703298119	-0.163592075268449	-0.410926817284726	-0.110076949660645	-0.246638014634784	-0.00860543848693483	-0.157435243694906	0.0316794129364886	0.0389528748340012	-0.190151959819158	-0.368490683045467	-0.153342582499199	-0.216800462469223	-0.225134214894473	-0.0522773223430159	-0.249231070929659	-0.254385285922949	-0.381220114752387	-0.0496831873741185	-0.301745825995289	-0.308149509447691	-0.208138185138061	-0.188513142924549	-0.219601236190745	-0.321543310616747	-0.304516526656825	-0.397456121715923	-0.221897798799334	-0.0564755334592756	-0.526243941282204	-0.152113589920102	-0.256792552062303	-0.29004547784847	-0.42017527971237	-0.144920844562858	-0.15112694106873	-0.468684314350409	-0.37718315874862	-0.103274243385355	-0.104383269705236	-0.146083104973092	-0.364699569755989	-0.359678319703527	-0.44618023609299	-0.244196013991873	-0.0789931884529188	-0.198199565536433	-0.266817985896922	-0.0253055725596388	-0.0881695650864098	-0.298137984318437	-0.312032213122355	-0.19549826788112	-0.209007250984701	-0.263366458924467	-0.21569299318061	-0.112507564238927	-0.151289812913889	-0.140162329210655	-0.405178901792351	-0.102221696463403	-0.140456104417479	-0.1285572086281	-0.180901689188379	-0.25087434472043	-0.137781660631629	-0.10281741439703	-0.114083874657036	-0.507523044391102	-0.104264132534058	-0.245627811446021	-0.212244258169033	-0.105606402442988	-0.148027228205135	-0.151615941148733	-0.232405035980983	-0.275618841491872	-0.0347268209966717	-0.341033748264521	-0.270263045242784	-0.193737078364599	-0.222230098948085
"9457"	0.0971154269866691	0.176946686040983	0.249004399696599	0.309517535821782	0.163860689228817	0.283247314118553	0.339463426333063	0.205064472754398	0.132685385388795	0.474227414329383	0.298099304439822	0.165905111182337	0.333424602027177	0.176641546286808	0.171150846756359	0.0699616065247551	0.201442023734348	0.154734136464982	0.211898923337973	0.175771188214716	0.276797283628562	0.173278203811098	0.256127128009473	0.19602407699585	0.201679113556111	0.215355420094204	0.102426149854631	0.242096404744744	0.218420157810165	0.35342597363298	0.22740915043469	0.263429060659626	0.279839886896045	0.279613560286084	0.266409427108307	0.167922720594206	0.239551926368443	0.170388121691843	0.110570342571832	0.138822342442179	0.0750765661254098	0.163225520283385	0.23938957794886	0.228983752345962	0.00990766712193907	0.173074730869555	0.18171185556109	0.188415787580093	0.233457256871807	0.227142283472355	0.248514365294488	0.245737491998428	0.31198341586801	0.285871309028881	0.212342772762158	0.284745472511149	0.175626677555287	0.270811458789633	0.229238960598801	0.211995336006112	0.230448953159742	0.257060201950062	0.276321588627057	0.11124139101476	0.226049545621156	0.255663431729247	0.131466190018014	0.235627142102522	0.267341112147402	0.223029279349564	0.1456926295985	0.243982021661179	0.382647086357962	0.319616344884142	0.327462849274023	0.164776904676432	0.226978138748108	0.223169304359994	0.233865583795015	0.272061847259826	0.238501786887269	0.110855979590343	0.184887994872631	0.213042991746217	0.206713311238072	0.26587675766781	0.218375872018482	0.17272415391651	0.171266033224894	0.216322499376394	0.0342423889878851	0.273719122245753	0.242880414025126	0.111682053986415	0.142500010001803	0.264266972620354	0.112844688501819	0.255442814570586
