	"ACH.000152"	"ACH.000211"	"ACH.000215"	"ACH.000231"	"ACH.000469"	"ACH.000616"	"ACH.000630"	"ACH.000647"	"ACH.000835"	"ACH.000973"	"ACH.001232"
"84696"	0.0190539174461809	0.0170457598591679	-0.0772622463381271	0.0442512068002255	-0.0373795099451054	0.112191566566479	0.00577540448435598	-0.061876782889021	0.0421423357143179	-0.0191680943138804	-0.0150019835271753
"25814"	-0.50971493452728	-0.365022511741984	-0.207926882342533	-0.537571393593274	-0.13386904164917	-0.226309776999957	-0.294988132155429	-0.394444351892018	-0.555996419317664	-0.232405414777573	-0.457164675020658
"10523"	-0.953994137645123	-1.08487104729114	-0.847896344988907	-0.729527307430116	-0.894567195744183	-0.933072097808316	-1.19827249547026	-0.990451469970618	-0.848565828576064	-0.874496494003545	-0.755281457708518
"84916"	-1.51219750094548	-1.42277050284631	-1.40491959949761	-1.51799615849309	-1.41035608322251	-1.42602309984062	-1.46067627931994	-1.42299322525284	-1.40615410600078	-1.47736013945444	-1.56205043933276
"23604"	-0.0422470386659742	-0.0464776512547343	-0.115378006056915	-0.145574578275239	-0.119251293565246	-0.079414179674965	-0.0211312685848202	-0.0484594531933368	-0.0603835245341946	-0.199842223325744	-0.0328150469893936
"11218"	-0.712409340874919	-0.482651097267992	-0.647436303105258	-0.74308323038769	-0.698136862299544	-0.765347201814264	-0.566321677483431	-0.578634419678604	-0.680004959326648	-0.733913417701295	-0.760807225441699
"54487"	-0.390103047477059	-0.310093612885996	-0.245569531083889	-0.190357282832549	-0.0655838286545084	-0.244751982040895	-0.260374145736011	-0.139634487894319	-0.289460590112071	-0.178617663357792	-0.35352902410592
"112812"	-0.176288274093451	-0.170903979552297	-0.272820994398444	-0.391826983182826	-0.227128773369942	-0.381006782035564	-0.373175428746041	-0.291240070178286	-0.303145173834187	-0.269530273985253	-0.254320180674564
"51659"	-1.51471033429375	-1.41073223831645	-1.56932804738765	-1.47032204119631	-1.5617405155871	-1.26213461114615	-1.39893855489882	-1.43850974153689	-1.41715521699169	-1.55763467024854	-1.42940251821697
"2962"	-0.407499254156233	-0.250314602156426	-0.300751743722482	-0.398502397086923	-0.194311144772581	-0.317941508303423	-0.273957531319631	-0.527047778127193	-0.234887491528074	-0.214473121407549	-0.319906870870548
"3752"	-0.255746463460143	-0.178032963675783	-0.276355896819865	-0.25977181967015	-0.255800309115956	-0.2515179668504	-0.126113110264591	-0.16273533651985	-0.235819578610884	-0.236372673479602	-0.190016197280296
"57708"	-0.0967388457428017	0.0341305094548925	-0.105314762768561	-0.0147300318895734	-0.0572449418261763	0.0370031669089397	-0.0463917085168696	-0.0027814664150357	-0.0211710940809047	-0.0575464108469243	0.0788107229418327
