	"ACH.000022"	"ACH.000025"	"ACH.000037"	"ACH.000047"	"ACH.000078"	"ACH.000099"	"ACH.000142"	"ACH.000215"	"ACH.000223"	"ACH.000235"	"ACH.000246"	"ACH.000250"	"ACH.000253"	"ACH.000256"	"ACH.000264"	"ACH.000337"	"ACH.000348"	"ACH.000366"	"ACH.000368"	"ACH.000395"	"ACH.000460"	"ACH.000469"	"ACH.000475"	"ACH.000522"	"ACH.000544"	"ACH.000545"	"ACH.000549"	"ACH.000552"	"ACH.000556"	"ACH.000576"	"ACH.000591"	"ACH.000608"	"ACH.000619"	"ACH.000630"	"ACH.000649"	"ACH.000673"	"ACH.000683"	"ACH.000711"	"ACH.000714"	"ACH.000718"	"ACH.000720"	"ACH.000732"	"ACH.000748"	"ACH.000770"	"ACH.000787"	"ACH.000809"	"ACH.000832"	"ACH.000841"	"ACH.000851"	"ACH.000855"	"ACH.000858"	"ACH.000861"	"ACH.000869"	"ACH.000896"	"ACH.000915"	"ACH.000926"	"ACH.000937"	"ACH.000950"	"ACH.000957"	"ACH.000996"	"ACH.001031"	"ACH.001048"	"ACH.001053"	"ACH.001277"	"ACH.001318"	"ACH.001523"	"ACH.001765"
"51099"	0.0171833988633094	-0.0634844597427035	-0.00183214428241422	-0.0320273961048469	0.0436286536798746	0.00226088920596634	0.0569207634127694	0.0340907901541993	-0.0722172659900297	-0.0117293717544267	-0.0677198295333685	-0.0657490128026936	0.00691785070775762	0.0175128792521538	0.0022345871861623	0.0525304218278117	0.0232786423739536	0.0235764434775645	0.0403876567854799	0.120488630250484	0.0208869898448974	0.00222569408244915	-0.0203289967889613	-0.019864600482593	0.0261242939592797	-0.0312448382782772	-0.0583594457900308	0.022528174353133	-0.0332580503836114	-0.0592719263086429	-0.00253457237066355	-6.58909620406061E-4	0.0126110266421584	-0.0373175221220145	0.052795271132013	-0.0287240995564482	0.0170247350272406	-0.0260225768743116	-0.0399185592658584	0.0426997789040267	0.0154342549493565	0.156288047274623	-0.00240075200340949	-0.0703122469168007	0.0415108440541642	-0.0543096365864638	0.0291463197922116	-0.0199965865735441	0.136620802867645	0.170070017014391	0.0368358991498847	0.033294851605051	0.0737193425560204	0.0169954307694009	-2.29309981747202E-4	-0.0224659461492509	0.0113800047216181	0.0423606392976106	-0.0547334316475677	-0.0214453276568053	-0.0791026865183269	-0.0362850278679169	-0.0578811096358359	0.0236460557845858	-0.00784622415486628	-0.0697153380236427	0.0125718473241147
"64431"	-0.488954417297063	-0.902242497087883	-0.967956198294534	-0.519551202007487	-0.872468170598632	-0.698720530259517	-0.680443614978532	-1.07999381034413	-0.529490358012709	-0.582789484322274	-0.811339433948282	-0.867501323948545	-0.719795250802266	-0.824610921322816	-0.677573354254859	-0.94450569608947	-0.782090864680329	-0.926109843522926	-0.872504258288287	-0.876027087426426	-0.909722110915385	-0.806745589643339	-0.926866771886203	-0.795371941594404	-0.845411508912234	-0.892158876589707	-0.867870026307225	-0.782553077223097	-0.711482578285335	-0.840761585017442	-0.89154260349696	-0.469152021900083	-0.958252340129522	-0.850473741690432	-0.889963757370517	-0.83494766399599	-0.586225586683048	-0.942619260566468	-0.989621750314115	-0.86796912381553	-1.06328611878698	-0.805527409182422	-0.919166632961108	-0.6550067967545	-0.806425363314379	-0.542706403647649	-0.908363881452239	-0.800597603036758	-0.990902072868678	-0.781816787164469	-0.878292496539766	-0.794363154302243	-0.739064864333514	-0.895796002565786	-0.727295699621974	-0.51480941561802	-0.704683912346059	-0.8928280321761	-0.662039896508479	-0.821459623273937	-0.650977389229427	-0.849318080466881	-0.994901083090633	-0.83228399442685	-0.754171147259963	-0.827585942275207	-0.842430952852574
"258"	-0.0591030041068356	-0.015783557071974	-0.175140751810118	-0.0678243417186808	0.0431463171175424	-0.0514068276184261	-0.179524109603686	-0.0286477068644206	0.0143166200223295	-0.0309880757256196	0.0357483091421409	-0.096739664961317	-0.100899370311287	0.0101902804609589	-0.0750663499150966	-0.0527174543026916	-0.0967822076121841	0.0855094733628348	-0.0752979499549949	-0.0432938666730884	-0.04281627287355	-0.142582356279615	-0.0358401303498112	-0.094074499188633	-0.0129371443883186	-0.132054082376491	-0.045568906859023	-0.115786253395683	-0.166978791392331	-0.00226005223507641	-0.0463699542263631	-0.0921570579082249	-0.128770260513771	-0.0554648591737962	-0.138283281559779	-0.139759693578575	-0.0306433795805519	-0.110833407209504	-0.0726536282662516	-0.0201369548522278	-0.0726223767389966	0.0222491487085216	0.0525949677834886	-0.0893776466732604	-0.0793324511245798	-0.0979039834332813	0.00483157311676224	-0.159277570280457	0.0195315379431173	-0.0884795604510045	-0.028368327298278	-0.0218696700441313	-0.0393830273682555	-0.112528688632893	-0.0735700588230443	0.0731847340574623	0.0770828591554096	0.0899910068851474	-0.0723750717210131	-0.089325781610055	0.0506506505946883	-0.155517219708986	-0.122846913739999	-0.125174686877289	-0.113545368132976	-0.115283170738503	-0.0543477008899292
"132946"	-0.111202182684143	-0.19531014228807	-0.0969025108291634	-0.0625709251155812	-0.00940543076277201	-0.0634637524550872	0.0208143224063451	-0.0364929409281974	-0.0616682968095035	0.0783720327447959	0.0139415119342345	0.0404838854269924	0.0213124345584581	0.11370372175029	-0.00378263727102965	-0.178987828938665	-0.0979995132836876	-0.107727675648053	-0.0571153736357712	0.0734542771619393	-0.0983951888549563	-0.149733503398065	-0.0385213689651727	-0.169867976364801	-0.106514478943511	-0.0805844376340585	-0.0180213776810867	0.00107858751738627	-0.123379373087782	0.100393326398834	-0.130068350434491	-0.0221163791377089	-0.0444844047199217	-0.0585221962061701	-0.123439396108379	-0.191342731337183	-0.0708871842102747	-0.120890531185334	-0.0701821795763302	0.0716144209885583	-0.127930932623221	-0.294173109812029	-0.0721853758269384	-0.0219276777996272	-0.111582666450287	-0.00778971336370684	0.0869044931676172	0.00481514790876768	-0.0172127921513485	-0.265262031542551	-0.0522514445307897	-0.0946802521424426	-0.0261534981917597	-0.0531581542335413	0.0129940057349405	0.0641654079400801	-0.0103015039196345	0.00779201378640864	-0.242723442370806	-0.106449006787645	0.0138726494855902	0.00826899190289716	-0.0382465003539145	0.106067351548215	-0.0647044119361702	-0.0583116115553603	-0.0997273051273651
"56898"	-0.187784991694065	-0.261183942873871	-0.0356817283833558	-0.318749762597712	-0.165867560183997	-0.0598708685768718	-0.101813105247171	-0.195399521333865	-0.327349649163184	-0.105365105618328	-0.146617022649289	-0.15413241423332	-0.22216849478937	-0.0701989957864367	-0.132913705326186	-0.116854549580415	-0.166953803804806	-0.198828675075077	-0.187352006300169	-0.0360904004255088	-0.0609360748297833	-0.115716068015157	-0.1631297660788	-0.161095264027429	-0.300122256713341	-0.15879383937255	-0.103228679154988	-0.281460502058022	-0.254094711823035	-0.173313973845793	-0.0968005082348329	-0.130031073636925	-0.281220586878504	-0.266350168165459	-0.163930941742294	-0.257927854390256	-0.139927740020054	-0.266793859810847	-0.0589189564934408	-0.176359940538839	-0.17375527542784	-0.0691410262120174	-0.100532663893631	-0.0988522492759093	-0.218296664686578	-0.158447042849279	-0.167258806937956	-0.120095731078094	-0.250429954203584	-0.357118198591283	-0.160756406216193	-0.330691529685747	-0.120405564888937	-0.259874752930746	-0.259233839810451	-0.101566928600764	-0.048144336328686	-0.28875555009368	-0.262544282055404	-0.434239225841283	-0.181383787895496	-0.219999781720976	-0.11672094680257	-0.195120263839021	-0.177523653309855	-0.235265398127493	-0.12536180973058
"79872"	-0.539935295680972	-0.343579624795168	-0.428224822708285	-0.360238253819002	-0.372559466293185	-0.574129375656143	-0.518964033672231	-0.408436159593164	-0.45433130374337	-0.469424671865607	-0.514207052296268	-0.562223933243912	-0.519742724907379	-0.523532293564606	-0.306686644845745	-0.633524345329246	-0.515940579227391	-0.631621224582901	-0.407693390515828	-0.443840507899384	-0.548284024142253	-0.523460082154599	-0.364359234151296	-0.571637540295535	-0.466293776035535	-0.378623088856961	-0.520852185032065	-0.219240643678301	-0.227308626817151	-0.600600402354191	-0.517960596451012	-0.534864974236908	-0.644254538273319	-0.61474757327523	-0.488856375450484	-0.506003234040572	-0.478365400910358	-0.342936524184945	-0.428291899187511	-0.425611757811456	-0.506245774536515	-0.492160987884356	-0.385926002129487	-0.38828026900406	-0.537776744118968	-0.363300543980223	-0.516905665584124	-0.559870669714863	-0.581588582991723	-0.397513831968032	-0.429286240631175	-0.483811083356073	-0.428476014578571	-0.767532287147346	-0.502241733356878	-0.620836656911594	-0.492692345171791	-0.612467411162316	-0.719758442682797	-0.761707622568237	-0.392705532430933	-0.561697247145042	-0.839332662058144	-0.700230290135635	-0.494763485617442	-0.605786951385645	-0.661045449934143
"2919"	-0.377420096060514	-0.255160356457801	-0.321115337482449	-0.0391667673495823	-0.20363872200679	-0.142869262976877	-0.31196580574539	-0.153618750863511	-0.166630922012359	-0.159512082941514	-0.248967590968103	-0.227892815450887	-0.356672457486412	-0.234117578988232	-0.279827744698878	-0.0374830369342014	-0.214027280123049	-0.302949943608776	-0.343160860891909	-0.199501407190731	-0.141515930443796	-0.184905642387688	-0.266533533758415	-0.152715680917036	-0.374869660756178	-0.3117214020438	-0.268073788960634	-0.439878453614144	-0.291394773672985	-0.132840548579814	-0.144059677299795	-0.288581141549998	-0.200852892583177	-0.216334089727659	-0.268502472475074	-0.249947456304434	-0.139441015381815	-0.348133323391462	0.0897878118545338	-0.437210871832588	-0.340666436639575	-0.357775728191855	-0.215325899953367	-0.42585665979319	-0.303709475602688	-0.167070449195837	-0.231153013063442	-0.221715658737892	-0.274493205522602	-0.404396042789555	-0.176783686081286	-0.222362684025682	-0.292116526309875	-0.218428810215668	-0.279120714987857	-0.18764433639833	-0.178291374663878	-0.0184204255894538	-0.253299809499948	-0.537420079981544	-0.228969966658374	-0.253408770747973	-0.263608765726435	-0.109627689883402	-0.333177961073317	-0.200689298786748	-0.252759549627171
"2921"	-0.175117413285192	-0.124445184000808	-0.223670052598221	-0.105067057578064	-0.20600780230503	-0.191910842622159	-0.149265034626554	-0.168721240100593	-0.106215757446216	-0.0800362267890309	-0.138089423743556	-0.14880257208358	-0.143338477936521	0.112937332302526	-0.14502809113021	-0.118379847174405	-0.132004592792504	-0.209215958047191	-0.181885346055743	-0.305953783288652	-0.255383615212127	-0.238035209761322	-0.203583614586119	-0.203619715447826	-0.270486491699814	-0.147074938875336	-0.326732907226343	-0.250949374718534	-0.253987866941386	-0.32710297653049	-0.112891461984953	-0.20274725731907	-0.215005608156324	-0.186611048746217	-0.216612950415834	-0.150987951097069	-0.13867082184949	-0.149637992672198	-0.0672559624218024	-0.134748399131681	-0.188799074836625	-0.136130935942375	-0.129269341888994	-0.42737581195548	-0.18550788087954	-0.182444860708772	-0.0974564673409453	-0.26611319527849	-0.157881944428835	-0.13095734721174	-0.0903441714973567	-0.270292193567187	-0.128188776658831	-0.143096078054865	-0.327757762713277	-0.180847579657523	-0.0492335784329804	-0.0338948182196573	-0.174341484764179	-0.185915376973821	-0.0415864709928367	-0.218701159482164	-0.154255768415006	-0.36042985330789	-0.263580068248404	-0.286751639875537	-0.120415413899513
"1642"	-1.19959673818126	-1.36201989573939	-1.42531531732043	-1.30621905199201	-1.33861188728163	-1.3080611141947	-1.23162067746782	-1.16049451730888	-1.30532619511562	-1.30855983111398	-1.27660181405063	-1.29887508500715	-1.24895136404038	-1.44713679806042	-1.2921021263253	-1.55773104996231	-1.22439516969653	-1.24351100527906	-1.37037383260306	-1.34791812754367	-1.2706580652137	-1.4065642280028	-1.30835636787813	-1.37056956592457	-1.47775311894772	-1.3321806042023	-1.2575274442575	-1.28908845971565	-1.31791146602972	-1.4643597408608	-1.37869444129211	-1.15004212641222	-1.28800627429137	-1.34389939951934	-1.42237758936247	-1.24861646568116	-1.39908163666289	-1.26454207514696	-1.4843696887509	-1.52870911365539	-1.41838258170107	-1.5410189727315	-1.33323012877252	-1.37552714238704	-1.38880669063313	-1.37287774250415	-1.3807267450118	-1.29869288667336	-1.38806921807698	-1.53204377252352	-1.36907097306221	-1.26600331322089	-1.31521156573641	-1.49429749002407	-1.2324052474047	-1.1933381133409	-1.42510495843427	-1.41442063088894	-1.44779763895216	-1.27650188487096	-1.54068964431246	-1.3260699926127	-1.31063898473109	-1.20773942973713	-1.27071875805147	-1.5010910357081	-1.20517378671729
"1662"	-0.99606538524814	-0.911344057998214	-1.13407136960671	-1.10787315326105	-1.11633212022969	-1.07976759813011	-1.18065524550927	-1.02256315978808	-0.961763380847509	-0.94310722104484	-0.953674321895557	-1.04824182966479	-1.02136843174555	-1.1757240437357	-1.18288325583374	-1.16438067455735	-0.856632514071849	-1.26496698370349	-1.19006657055503	-1.16256527089857	-0.988412206585823	-1.14804323541564	-1.04844409174656	-1.07947549008662	-1.26811848393835	-1.16904554325631	-0.891639913437722	-0.978747192108117	-1.03405624152893	-0.756263957931395	-1.16455435155487	-0.872334139889516	-0.853240843719627	-1.08696872602395	-1.10709194321633	-1.13553203392606	-1.13708339084514	-0.94687810294278	-1.01457404114173	-1.05376659093978	-1.04953257506725	-1.05628115129685	-1.0936280984466	-0.982625016618397	-1.18924083187438	-0.928096954193715	-0.99883451190772	-1.04118303525702	-1.02145098209975	-0.788692746273772	-1.01719636184907	-0.917538123575711	-0.786407643665641	-0.996688736222786	-0.958073584025083	-1.07852083096955	-1.09591294210291	-0.846572451569259	-1.07840410156526	-0.985293175150166	-1.07354244917019	-1.15603767165085	-1.15807207913643	-1.24983589851825	-1.00918988349267	-1.19283213622282	-1.0012865872595
