	"ACH.000009"	"ACH.000017"	"ACH.000021"	"ACH.000047"	"ACH.000092"	"ACH.000123"	"ACH.000128"	"ACH.000143"	"ACH.000148"	"ACH.000159"	"ACH.000233"	"ACH.000272"	"ACH.000274"	"ACH.000279"	"ACH.000302"	"ACH.000329"	"ACH.000334"	"ACH.000337"	"ACH.000348"	"ACH.000363"	"ACH.000365"	"ACH.000381"	"ACH.000424"	"ACH.000425"	"ACH.000467"	"ACH.000475"	"ACH.000488"	"ACH.000521"	"ACH.000556"	"ACH.000570"	"ACH.000618"	"ACH.000619"	"ACH.000620"	"ACH.000621"	"ACH.000651"	"ACH.000657"	"ACH.000693"	"ACH.000694"	"ACH.000721"	"ACH.000747"	"ACH.000758"	"ACH.000791"	"ACH.000796"	"ACH.000851"	"ACH.000856"	"ACH.000866"	"ACH.000885"	"ACH.000889"	"ACH.000898"	"ACH.000910"	"ACH.000921"	"ACH.000924"	"ACH.000926"	"ACH.000932"	"ACH.000936"	"ACH.000938"	"ACH.000941"	"ACH.000943"	"ACH.000946"	"ACH.000947"	"ACH.000948"	"ACH.000974"	"ACH.001001"	"ACH.001028"	"ACH.001038"	"ACH.001119"	"ACH.001163"	"ACH.001192"	"ACH.001275"	"ACH.001280"	"ACH.001300"	"ACH.001368"	"ACH.001523"	"ACH.001554"	"ACH.001736"
"55602"	-0.151740353599791	-0.133372512552718	-0.164371922377428	-0.173269652792379	-0.126259958440803	-0.129654712016744	-0.0766096427001777	-0.216859667367229	-0.08244079482075	-0.178630441784129	-0.469547497435758	-0.259301245624621	-0.141044534059721	-0.240645400611312	-0.103118665447481	-0.254437571113658	0.116024838939687	-0.26171755873633	-0.251594834717303	-0.217125205744279	-0.0448600456111768	-0.103175290946998	-0.243146895950928	-0.140942637241313	-0.316462650898815	-0.0650624855456552	-0.10400602380601	-0.141550394700646	-0.0337643085322894	-0.205220791698446	-0.0169913696778366	-0.0578897033697158	-0.227812566423097	-0.166624163027928	-0.130949939691038	-0.138685299363266	-0.0846414147818542	-0.00839104388911563	-0.218701220283924	-0.0377934343538877	-0.281583314112372	-0.132620043278245	-0.211825631599021	-0.0383020267647282	-0.0504915066185745	-0.250483403088985	-0.253136090707034	0.0649485731467576	-0.174195187578238	-0.225070782132744	-0.0988334374273313	-0.243148617545173	-0.154279198719835	-0.368715783316487	-0.252369121250378	-0.11824266969684	-0.229711111687516	-0.0372085780400726	-0.130591535598101	-0.0407034564808656	-0.0814269314896291	-0.139942347115745	-0.17080286294192	-0.0910614896669658	-0.426217367307065	0.073036203756343	-0.275675897687823	-0.317163500231756	-0.214420826789259	-0.505844245555252	-0.13007359147577	-0.184784946974862	-0.0308969424838968	-0.305667746000501	-0.329226600412665
"1841"	-1.12316320236401	-1.4855665549733	-1.31071542333281	-1.41843069773816	-1.37785784725018	-1.12483685088817	-1.29837923875518	-1.15736709133416	-0.563044242214144	-1.29561229081674	-1.36034890766185	-1.45045368174974	-1.28912204922086	-1.42911328899422	-0.855838243233282	-1.18202639932202	-1.47935504463586	-1.50389107558766	-1.49445255735038	-1.5495995095168	-1.34964223210792	-1.37057123225517	-1.3940272041286	-1.29790752503972	-1.21851396673526	-1.32796265415986	-1.06280005346316	-1.19331948645839	-1.53221333349191	-1.22836044473415	-1.38351342459105	-1.50940449524265	-1.36811312641074	-1.56902256386136	-1.33790657732315	-0.94249147439504	-1.23298371257745	-1.07345821922846	-1.36153770046163	-1.05173138119563	-1.40298642922293	-1.41774870433227	-1.434078957475	-1.22186918989259	-1.29745827821489	-1.30343229816	-1.05242454248005	-1.31867434821762	-1.4179056156207	-1.54009878067817	-1.30990408970394	-1.39745366187761	-1.23598323088173	-1.15989652196252	-1.2070641755127	-1.39631750782208	-1.5758038302134	-1.27270187170912	-1.28058096450342	-1.39556484886492	-1.14229816631407	-1.28637461526233	-1.15491602821419	-1.29078728108342	-1.54598037587056	-1.30729604509828	-1.28638531504864	-1.41554628658132	-1.04503176106149	-1.35055056033078	-1.2461484148342	-1.29862483266556	-1.43414893503608	-1.35860997228459	-1.45371056888488
"2079"	-0.95076520579319	-1.22829832212581	-1.06810701476611	-1.07102831781816	-1.12898987158691	-1.19395912506548	-1.15664735719846	-0.949230143119459	-0.972636744091602	-1.13459415891085	-0.928298295461682	-1.22122989001216	-1.20322416883017	-1.25426907614845	-0.95472936130055	-1.03023839456192	-1.20476742544064	-1.21553188418277	-1.11711397929822	-1.09987361223037	-1.01110520834262	-0.890270604958781	-1.2708562843597	-0.900252884882872	-1.18530480251664	-1.13371888307447	-1.02632848392279	-1.01551581954506	-1.14365569695539	-1.03358411728123	-1.08005601180808	-1.24654961186579	-1.15658136978146	-1.45123353191809	-1.02126818043342	-1.08277070367268	-0.960419809616371	-1.17101517383601	-1.06283263547987	-1.21589541607481	-1.16325610821473	-1.2138275263104	-1.2865136152125	-1.14509312756095	-0.859103882976757	-1.11846990625526	-1.10917312360346	-0.939488038946594	-1.09159512812054	-0.884940033176177	-1.1308167748615	-1.18574021642781	-1.00357481382002	-1.08039238668118	-0.894466781821363	-1.2197842343424	-1.21677699210193	-1.0167983933538	-0.903641537392983	-1.02539646906052	-1.05274120810641	-1.06367024663456	-1.07876070279376	-1.05041076185939	-1.22343046811648	-1.17037118684801	-1.21745566883815	-1.16350662208388	-0.980184892323242	-1.10143726351126	-1.04069911252463	-1.0711787770589	-1.05104045258766	-1.03997050870063	-1.28082428455321
"2633"	0.0327884011472366	0.175182682524532	-0.0452852585769335	0.00177149454896823	0.089319770960817	0.0635792988880542	-0.0146689557640559	-0.05178804251492	-0.0614401537602115	-0.0753397931271764	0.0158543060381675	-0.0462344658803474	-0.0185127695373156	0.020618552165299	-0.105290919216448	-0.102843484492468	-0.0990468798111006	0.187806609993872	-0.0278870170012362	-0.0252433750960822	0.0421301411384588	0.0575525241832018	-0.128920094150999	0.038152453431022	-0.087315787778046	-0.00228095778401038	0.0514211723630304	-0.0461216546327126	-0.0411874095332852	-0.0714749165699685	0.190051418488963	-0.0623162306749395	-0.0741274054036741	-0.0603477435584426	0.0287119386468263	-0.038084452201692	0.0304277299474062	0.0129324698498429	-0.0584475253019692	-0.173521267793238	-0.151472561879357	-0.0491206597148009	0.0187601333282124	-0.0922341216491273	-0.0989994906685634	0.0201041514286567	-0.139830619123767	-0.110182418388011	-0.127918123773206	0.192573769972662	-0.0890607369659886	-0.0246874608586886	-0.0194767106212821	-0.167715042570989	-0.053225153951174	-0.0105073419130848	0.0283849123410921	-0.0474654085627082	0.0129242641726528	-0.149516029705459	-0.0205256541130034	0.0395174144881571	0.011030660673534	-0.0478833049952471	-0.0183498660337937	0.0111647208450084	-0.0387161329401907	-0.0591371367090274	0.0490270691083235	0.0865009363278299	-0.0308758629590743	0.031349477909053	0.0324494001856151	0.0590922127086618	0.235980283182418
"26128"	-0.207307101365534	-0.320762038672192	-0.254497046514047	-0.0836158264832737	-0.120097293882982	-0.183262621287455	-0.130719974101871	-0.207519515751918	-0.354109357314976	-0.249851538838317	0.0435537471914801	-0.0823667674891102	0.0488536228854743	-0.27724878663684	-0.1936960052151	-0.234826143519726	-0.260560261020333	-0.364239465871938	-0.16810368204461	-0.128791421763192	-0.0590922516775127	-0.27831573262083	-0.035745275965905	-0.361283535030272	-0.264671858677658	-0.250841857056035	-0.125639921203747	-0.0707348503690274	-0.303831580415279	-0.110841657030971	-0.176933042750256	-0.163963395185891	-0.00484382008681501	-0.0461622743269065	-0.181601321829133	-0.13437006556943	-0.110450648534216	-0.121998324943893	-0.0742119316430748	-0.521422052198554	-0.126164767733289	-0.146474696471075	-0.232515558281205	-0.244497927345241	-0.233243878013174	-0.153115643624502	-0.205661493601326	-0.0811927452789401	-0.167378880106046	-0.62103682309475	-0.108588278475022	-0.115957336669085	-0.25582822784571	-0.255443588789103	-0.162306632579856	-0.132607560427427	-0.117937009590434	-0.198816757176335	0.0238518121617178	-0.481577591289033	-0.155152048357837	-0.11705105795411	-0.245752588416546	-0.145544783721501	-0.405926658065099	0.00177772808525356	-0.00315904587100655	-0.138247678058495	-0.0412642367153249	-0.131919727304834	-0.245817589954078	-0.152876593983777	-0.147922270347903	-0.100853584513769	-0.181641858795138
"4700"	-0.450974224436695	-0.470432603572812	-0.439264957470107	-0.868642567869663	-0.478971363123114	-0.520376120111268	-0.848276009712865	-0.555829159205634	-0.479393903012469	-0.397675958254776	-0.405992896092616	-0.398324018411669	-0.445326847447136	-0.425815038028848	-0.803380109233487	-0.923088453702311	-0.587248391517281	-0.520658627810247	-0.551403258382266	-0.647652083554995	-0.735857472151479	-0.467413197259799	-0.512132463412973	-0.496406704600405	-0.6818021632583	-0.599613201154512	-0.836697772938591	-0.481255520734677	-0.595121429011733	-0.61714450969202	-0.997330608359585	-0.40494626485842	-0.611038661325732	-0.423447852480589	-0.978910540037774	-0.447252549935877	-0.735083683794237	-0.576899845338451	-0.394715398233514	-0.784777390473647	-0.799524941054253	-0.429472443538254	-0.600319837019256	-0.691890983292196	-0.528262293956195	-0.637591461758947	-0.889907001052278	-0.745515411320125	-0.682224858657679	-0.833810710909564	-0.45524839520169	-0.776446561635298	-0.583699230966589	-0.583146061686629	-0.504360732207707	-0.618671575706034	-0.505297942013517	-0.84743608377592	-0.36005854506924	-0.929143370015233	-0.392144952627614	-0.546247312107629	-0.939220873502479	-0.522480140379185	-0.851283208295375	-0.576341673296693	-0.678704321190114	-0.535590669478407	-0.585417538205189	-0.509926108213441	-0.525915663462349	-0.492244007283099	-0.478337378684989	-0.625015508270276	-0.520737137399741
"4709"	-0.343807894343056	-0.427177998730224	-0.384880659289421	-0.869632347489858	-0.410548134214602	-0.540389569567439	-0.475618614959723	-0.422725901815191	-0.393350352825239	-0.464899146526142	-0.537443867589537	-0.422513819031548	-0.397340085814231	-0.546159606744261	-0.53930505922605	-0.694616426759835	-0.437901280831272	-0.337491883604862	-0.540013078626093	-0.534955827805803	-0.472388868877012	-0.324871399723683	-0.478833236710409	-0.495015710774435	-0.823770026032773	-0.478384068896071	-0.741276268585197	-0.452418575256405	-0.591916677763667	-0.274243787429143	-0.553573994066155	-0.45363107218867	-0.51965194523879	-0.35995090959265	-0.962531487194794	-0.551387077267987	-0.479639116367828	-0.548705016025219	-0.449499826331578	-0.648907289956763	-0.53322008413094	-0.367940727920616	-0.577119288129796	-0.637364863916969	-0.337950346707797	-0.520741017107917	-0.92646154942271	-0.415191582487349	-0.643072389739044	-0.659347698675702	-0.422160576152927	-0.776692450824611	-0.561555420660936	-0.599563216684545	-0.557241986728749	-0.553520545410664	-0.408047579529947	-0.736233246704296	-0.451075644058481	-0.718252392154953	-0.410921116802708	-0.492743119764622	-1.03440629179208	-0.492214033898058	-0.913386949653752	-0.502770993750901	-0.518358664611875	-0.430167573726587	-0.512364529363818	-0.500454310420815	-0.423635166814267	-0.549116359137526	-0.346806808618283	-0.422203916108065	-0.458985419045815
"4714"	-0.423402642948509	-0.511006470500156	-0.459107557468056	-0.970949652242672	-0.381062505940275	-0.57845108460985	-0.485570638520646	-0.379726209190703	-0.608540917218943	-0.612587003017991	-0.609675978899402	-0.356872274059533	-0.401600883606216	-0.612111728682509	-0.618501776158166	-0.832858083096176	-0.550089310008744	-0.610847278195451	-0.641140504169343	-0.562158438409424	-0.517446402799203	-0.377529624676462	-0.413685143272664	-0.596322976165118	-0.784980551441127	-0.504656923931736	-0.815649967034146	-0.394091772654719	-0.691266906119356	-0.358652996166948	-0.908100726005316	-0.531626279462169	-0.601799859397891	-0.37696207181084	-0.922283469163395	-0.612458403486294	-0.607529000996735	-0.71171856820082	-0.459871354769165	-0.66717707406695	-0.653376943539011	-0.351504886331658	-0.631606602437144	-0.768116425202502	-0.462930675632384	-0.729309081596616	-0.883315048540697	-0.689996257019715	-0.717970765212571	-0.85523666603351	-0.581417641607897	-0.798430713623358	-0.595054110080145	-0.439006640309354	-0.601353598552397	-0.838041178181894	-0.527399200118265	-0.763759758053884	-0.4744872185316	-0.745750192951384	-0.489269661706271	-0.514886811562251	-0.846252358597589	-0.54157719254234	-0.798500889846218	-0.495594572022511	-0.56618132359123	-0.474161211615271	-0.569713309799604	-0.497625179350809	-0.524222699769373	-0.356888406815486	-0.484707172283116	-0.616065712919656	-0.445492144891434
"4715"	-0.273736339878191	-0.625832145666555	-0.407321447160915	-0.776763090205292	-0.388604414569997	-0.402651171705165	-0.408172727375583	-0.416203454608019	-0.295370985336129	-0.38368323766606	-0.411344538194441	-0.366715416628048	-0.332834202240483	-0.509086418150399	-0.592917199677176	-0.699365030159921	-0.500509634058315	-0.461356931616394	-0.413523209480338	-0.516818082688473	-0.548146462114054	-0.259398273230716	-0.51258861382708	-0.41457087675807	-0.757493116019945	-0.408709046330074	-0.669460970265644	-0.439087770838195	-0.494899479851076	-0.2922670312829	-0.641130255130613	-0.456697786719605	-0.625079590320662	-0.333589086398179	-0.902192124976922	-0.458866578173556	-0.517222603333178	-0.585814874233734	-0.258382460401958	-0.724901512562057	-0.576806844920318	-0.213528109274733	-0.464393825944065	-0.541422021003131	-0.478977641463475	-0.569688738299656	-0.796072121012433	-0.602431980345204	-0.530264753044667	-0.696729100600915	-0.432829631353114	-0.718590540272775	-0.53616263571211	-0.510112681275302	-0.499942420579404	-0.558147962812487	-0.363149601505891	-0.630427819104449	-0.4641221606836	-0.795550266328385	-0.408810631949104	-0.349247587498209	-0.883730969825652	-0.534909739356498	-0.721176313876132	-0.390223559936775	-0.505509081141562	-0.379037309896235	-0.523727327293506	-0.290180732177451	-0.337251849401316	-0.406548057682226	-0.428160189727979	-0.444031241688875	-0.362619009575462
"10914"	0.09961914758036	-0.324372442738284	-0.152927551488107	-0.188414065266996	-0.151380732809504	-0.141449687838641	-0.138451739470979	-0.35059485350637	-0.119523933989825	-0.37145737766184	-0.230267531633105	-0.310524439366764	-0.0728796772693416	-0.445340571036972	-0.278841626719533	0.0153748925612258	-0.258552423251347	-0.427606525866203	-0.150018276036466	-0.462173548955757	-0.34467977328138	-0.0455879532182734	-0.308539669991728	-0.164311018275852	-0.116826106207613	-0.18495102268549	-0.103297395522311	-0.0918870778749637	-0.130683708970594	-0.22915673888689	-0.116476047023071	-0.228718021652232	-0.434494036889823	-0.131309561572156	-0.098365412870254	-0.104938131267563	-0.135297009090782	-0.214003048732203	-0.286364796875472	-0.245696470470112	0.0111881201548022	-0.168095602014903	-0.214212058513077	0.0655001974219168	-0.0704686545274651	-0.301781715094108	-0.349726184845447	-0.315141563625521	-0.30237264894941	-0.197350386483253	0.0555848185056617	-0.402668355143536	-0.104857135017281	-0.365814095421017	-0.258455215802513	-0.316194705822181	-0.211064704161883	-0.218298963852219	-0.136066822120455	-0.184624178187546	-0.00336042669069732	-0.171530463662362	-0.33528803619505	-0.0529708027147253	-0.353120193367771	-0.236902834314835	-0.184280705799228	-0.351376808802457	-0.160068710868633	-0.321124286358237	-0.257051110295615	-0.270683765542928	-0.00254718140189369	-0.15135269238961	-0.242312587888774
