	"ACH.000004"	"ACH.000018"	"ACH.000035"	"ACH.000055"	"ACH.000087"	"ACH.000148"	"ACH.000178"	"ACH.000183"	"ACH.000198"	"ACH.000204"	"ACH.000266"	"ACH.000308"	"ACH.000311"	"ACH.000312"	"ACH.000339"	"ACH.000341"	"ACH.000424"	"ACH.000480"	"ACH.000548"	"ACH.000556"	"ACH.000576"	"ACH.000588"	"ACH.000593"	"ACH.000638"	"ACH.000657"	"ACH.000671"	"ACH.000693"	"ACH.000696"	"ACH.000706"	"ACH.000748"	"ACH.000765"	"ACH.000769"	"ACH.000770"	"ACH.000782"	"ACH.000783"	"ACH.000791"	"ACH.000817"	"ACH.000821"	"ACH.000824"	"ACH.000831"	"ACH.000833"	"ACH.000855"	"ACH.000856"	"ACH.000867"	"ACH.000869"	"ACH.000885"	"ACH.000915"	"ACH.000938"	"ACH.000948"	"ACH.000957"	"ACH.000960"	"ACH.000968"	"ACH.000969"	"ACH.001038"	"ACH.001048"	"ACH.001053"	"ACH.001197"	"ACH.001280"	"ACH.001318"	"ACH.001377"	"ACH.001450"	"ACH.001532"	"ACH.001554"	"ACH.001735"	"ACH.001765"
"84516"	-1.26337153118539	-1.18593248118574	-0.951638594423904	-0.832165078077716	-0.915948285587649	-1.2924839431511	-0.925082637168339	-1.29348722469637	-0.841343077472359	-1.08314951473089	-1.02813060976563	-0.823496290332075	-1.01198413055885	-1.02303185716832	-1.10053639391534	-1.17563885397427	-0.922498651604357	-1.12350043586117	-0.788731679148093	-0.92603245005625	-0.978982045337831	-0.96340536073447	-1.0050709358368	-0.899506496364152	-0.912544024386045	-1.14817362287851	-0.89339137288232	-1.08530845513679	-0.950208091217538	-1.05546550799052	-1.35971182644248	-0.923478763608968	-1.01833232784556	-0.941960104713522	-0.997385649197042	-1.10152000296442	-0.976520016717556	-0.905936634491732	-0.875766999489053	-1.0809649142014	-1.27021873301652	-1.00806854548088	-0.899613904720689	-1.0053957086803	-1.14661387808744	-0.91479641663336	-0.974855872472284	-0.953230432032455	-1.04663427472099	-1.0749475738975	-0.886944344789492	-1.10944925781482	-0.949270780972128	-1.03478867865628	-1.00431636898759	-0.895257975857372	-0.92473366703411	-1.03741155233104	-1.27055901396056	-1.00940466660878	-0.995544867719038	-0.899710341849955	-0.917602536152169	-0.90807087749675	-1.05545763230302
"84301"	-0.128905054624763	-0.161676130799625	-0.363075281792315	-0.490089230816799	-0.34641837373347	-0.495661357056906	-0.1358850962701	-0.382394035565377	-0.444466277004748	-0.466429532670826	-0.0552118564182499	-0.810306005399969	-0.297308358707094	-0.139421663266592	-0.199413353797465	-0.123298113499868	-0.353261859659038	-0.398191741033154	-0.207049458102691	-0.14694609748146	-0.477485182004857	-0.643037737589801	-0.110784867698641	-0.478517631605071	-0.117334525328087	-0.213627087237631	0.0315888664399285	-0.61517549120332	-0.134574643784219	-0.0786385406159678	-0.441091021962038	-0.173871766819408	-0.808016789900885	-0.171933166803432	-0.169970982135925	-0.315993627193102	-0.659423318383937	-0.175399263276059	-0.205503249817939	0.030886168848423	-0.293086121175719	-0.0399008389240669	0.00767036573311394	-0.140976760682433	-0.354169360552718	-0.0238943522793663	-0.45496432209047	-0.125486939317586	-0.153514217675079	-0.151573961632028	-0.129986100823828	-0.620886476595851	-0.0377131739762806	-0.296457649245941	-0.0883201752298998	-0.300772537879067	-0.292058153893572	-0.209586185777922	-0.0587078825996707	-0.178094368966514	-0.0915878788465872	-0.101722025642314	-0.186295515203278	0.023967740410009	-0.5291517167373
"29980"	-1.58320687492228	-1.24856060093946	-1.16037370702033	-1.34299597095396	-1.40419498509575	-1.26052777938764	-1.36948618603678	-1.2699605405072	-1.39364301156628	-1.13501543594206	-1.50396973758724	-1.56222408993626	-1.38725394485478	-1.4990200544126	-1.35093723628179	-1.58261845986516	-1.42452535629613	-1.39774531340421	-1.32773975095562	-1.33757323245976	-1.35188009996243	-1.26686257309987	-1.44712892334402	-1.41574530025569	-1.44992089579168	-1.24564605682023	-1.40070581284092	-1.47421039629799	-1.48575231370931	-1.53733580788601	-1.24586153984193	-1.42140551128265	-1.53203811808408	-1.40428614905431	-1.45051586722927	-1.41611864049166	-1.10060378765744	-1.80895611259209	-1.53567465066999	-1.31341835431965	-1.53360708715338	-1.53938135173655	-1.47301309509838	-1.43149281853454	-1.3134576840279	-1.4022411067565	-1.40149230966478	-1.31706342332368	-1.55269743000578	-1.26127299938767	-1.66747354448619	-1.25368291029835	-1.48109084599934	-1.36249447790186	-1.31204475069195	-1.47369279517543	-1.55626670433503	-1.66955284328129	-1.31810975821831	-1.48780633081887	-1.36411623196345	-1.51455450258253	-1.59152335311578	-1.43952077095328	-1.33646126438618
"4000"	-0.0743104604920418	-0.164130647254361	0.0168707431875994	-0.143724865204786	-0.149493295873356	-0.304726630262402	-0.0121414561288846	-0.136698058767846	-0.0437928240378468	-0.186811381789259	-0.093423457729374	0.0328451815896892	-0.0920195213874387	-0.0825800728465111	-0.296543089938669	-0.0847220268224657	-0.0259209275129472	-0.13232648413073	0.0623252440596537	0.0532834328609519	0.105916965106852	-0.09832863819811	0.0919795269535966	-0.177601014871003	-0.164221229267496	-0.12930125969351	-0.0223535476541513	-0.140317768511024	-0.0642359601564301	-0.0299197907005216	0.10574539209657	-0.0188336454109599	0.0415748092851254	-0.113210591510786	0.0367041011849936	-0.117023569277846	-0.0318909545851638	-0.126709407392031	0.098440334969332	-0.00107610629388409	-0.0418146989305028	-0.0953975374495347	-0.0885829035853883	-0.0170763905264294	0.0522806389943304	0.0511493520217758	-0.0311588629210415	-0.00286255036937331	-0.176051737908322	-0.0351054910948631	-0.0901369758304227	-0.132880135082282	-0.0395156328055828	-0.0267761278917395	-0.159715120681919	-0.143525269068909	0.0717326114626559	-0.235835926815147	-0.267346916105446	0.221524325918317	-0.0819750530694175	-0.0247956669755939	-0.124438320770666	-0.109963205929246	-0.073792767634508
"4001"	-0.0998136113195685	-0.164453286826626	-0.1942377565498	-0.352509346236394	-0.203314836509151	-0.160289903628315	-0.0452754235927758	-0.0266614785959875	-0.170365542954032	-0.215514373609297	-0.120830303847772	0.0237955800738325	-0.142917575527207	-0.0529598005827863	-0.12454979032024	-0.451698500231159	0.0555945742016305	-0.231135123871068	-0.25250589961896	-0.0687907497330544	-0.08089971646389	-0.0863862123598549	0.00171419252829421	-0.159714721491598	-0.151092350199352	-0.00893792141487358	-0.147522504051531	-0.277084812108303	-0.0610529828163966	-0.226134377698107	-0.154073511451956	-0.170240589097646	-0.00994719323532833	-0.228635252922419	-0.0778902677140072	-0.155086965377628	0.0326956318724746	-0.55641556257656	-0.0873237105067976	-0.257413907524097	-0.23519448626118	-0.212214796826353	-0.142774984837536	-0.151444975793459	-0.321239032249915	-0.127709789066815	-0.156654989148575	-0.0707081907582166	0.0569416548278291	0.0775044255378056	-0.0957912259092582	-0.219261039337755	-0.162257187717771	-0.138878785646562	-0.183604761810625	-0.223198537223454	-0.318219221681347	0.00143341715380374	-0.0566170762516357	-0.0262829099745917	0.172365260008352	-0.0623801546434559	-0.0633028828845477	0.00760514710371789	0.0490106120917549
"55154"	-0.943180336714516	-0.942952009893018	-0.695441777937119	-0.684167060952236	-0.621783414856024	-0.991589130063226	-0.609901575674063	-0.763065740412621	-0.620578332456951	-0.823786542831063	-0.561449520277652	-0.54326427929004	-0.629699143322806	-0.756859107865544	-0.92414361388474	-0.725171849488097	-0.701653806593504	-0.883011199879892	-0.740082510260035	-0.584037433029737	-0.959134088593801	-0.903739438774816	-1.26148030627453	-0.72603395416545	-0.730922148471247	-0.715438934336829	-0.633658801117632	-1.00476485114189	-0.423234187885968	-1.08950270812259	-0.905937430097445	-0.732168867538772	-0.667034503162375	-0.756182419543967	-0.440410382092814	-0.968350199431412	-0.392853309139098	-0.759570037340973	-0.292182531578207	-0.734633874841282	-0.520039838226546	-0.400479934760453	-0.939803062359441	-0.283017801203858	-0.635525707129906	-0.751246661431016	-0.893096962761642	-0.900359898745964	-0.39082532074699	-0.964311453348238	-0.882740161094547	-1.01556164679814	-0.525069561853899	-0.398415467877171	-0.800612116243575	-0.802933270993573	-0.868246292914901	-0.69813274581154	-0.892079781972082	-0.628095969244208	-1.01478487847127	-0.72111350143996	-0.745365346031984	-0.686495410355237	-0.634545829166882
"4779"	-0.129842508060011	-0.156766325286866	-0.321305105247236	-0.197802778299802	-0.157920759757587	-0.177573366567059	-0.0230183424901786	-0.0838246213899437	-0.0393977156464515	-0.13689554914728	-0.00622244178930298	-0.362037933345991	0.0264316529479997	-0.0729896283059731	-0.0199897614088042	0.078222997529859	-0.228152731432811	-0.0589111760359046	0.053098526670534	-0.0184068997375895	-0.0262698445667742	-0.270698376773172	-0.0545910838322924	-0.450824046001228	-0.0497664559335302	0.0155860524867889	0.0377685472987097	-0.0896907839016542	-0.0838834332368645	0.0851129483992126	-0.0543296162192285	0.00530951514059218	-0.472250426353964	0.0463436624689339	-0.0667886100296945	-0.0742468998036205	-0.410769893201382	0.196063049109472	-0.0643078638841406	-0.0316514405698305	-0.0735808898191987	0.201370652818262	-0.122749108592082	-0.0936279840578232	-0.101631955787003	-0.0757165773719515	-0.204511876060996	0.104019118506123	-0.00449427344830733	-0.0419478848055108	0.0467570749568205	-0.29196700573903	0.109048089321438	0.0219274998843587	-0.15522715608533	-0.105616373409572	-0.116111148654289	0.00764761953141927	-0.115721496545936	-0.00357569633554452	-0.0122685294602247	0.126076153897594	0.00992152032368294	-0.0338504222026051	-0.456473173557889
"55768"	-0.408030307942158	-0.184272644650338	-0.304715825477596	-0.23962555532777	-0.503437214824532	-0.371788130050271	-0.0226162232785522	-0.203322565181562	-0.162807068256352	-0.415603830153941	-0.0937419217443967	-0.849118145447609	-0.0863066270383408	-0.131698174693997	-0.141473566851144	-0.293700765948163	-0.193076410807636	-0.414923602126417	-0.145451455440402	-0.010293105230972	-0.394082786225459	-0.466233983917746	-0.0923058293613006	-0.366527388173769	-0.0979723157927379	-0.245652054287696	-0.175260229282278	-0.461862140065379	-0.108590395350323	-0.290790142512433	-0.232198222408021	-0.119827140576657	-0.741803998408593	-0.0105712217086308	-0.275629875221745	-0.329998655957093	-0.544355743139912	-0.0638021666070658	-0.155470927923724	-0.0802164506172216	-0.427971406698272	-0.213328132731797	-0.183199396369846	-0.248022825189705	-0.493529045132717	-0.124470273310805	-0.430393722402351	-0.0884038778288551	-0.184941333476749	-0.174475375105828	-0.0616283608519083	-0.505514708802295	0.0148722711129302	-0.265505932233279	-0.371113061228243	-0.420757784892427	-0.209855087113494	-0.106306227979659	-0.177588735239399	-0.199710951722226	-0.228380125583379	-0.0620041162741947	-0.219912525302253	-0.11171176940573	-0.220224645012546
"79142"	-0.182380048665402	-0.0896714779852672	-0.108615059907719	-0.168583035458454	-0.130193745974139	-0.349520690875437	-0.206221166565938	-0.109593987764081	-0.230294212780501	-0.409758477364732	-0.199402971801968	-0.146472998510281	-0.165991251144686	-0.166281132833182	-0.346142652421662	-0.268985835267578	-0.478378536804917	-0.361440458721792	-0.109785294457643	-0.189663897181141	-0.148686774720493	-0.478959401633335	-0.205501384750322	-0.313263304970826	-0.301984880950573	0.0564284945204199	-0.06051214606854	-0.267857507701804	-0.283783731066265	-0.0390108029923742	-0.0710081703287994	-0.121901799824144	-0.0469865756894686	-0.338982153321582	-0.0444120525191158	-0.185893353815493	-0.17897725754442	-0.217963485219232	-0.180078835969544	0.0141853317966232	0.327353046892324	-0.18423057816995	-0.1143402159472	-0.152043570208088	-0.0115879362832693	-0.229199998865159	-0.25543059071821	-0.0569497559709788	-0.0834198958471301	-0.51682987351926	0.0113192186760769	-0.289626071414024	-0.260251823031651	-0.413701685412481	-0.157755171125273	-0.363997391748331	-0.242176998063211	0.0521854985275309	-0.182517478403617	0.0163981835639538	-0.227282357507904	-0.256206016569435	-0.338802696912221	-0.250232300374881	-0.158432068799161
"25886"	-0.159570824827341	-0.455550347996925	-0.491177352665961	-0.280947351776299	-0.285778128007467	-0.230044063555845	-0.285599984963583	-0.467143476859931	-0.239446496336644	-0.0802116654791968	-0.205259030047298	-0.397070151666112	-0.238544063077944	-0.193662179951244	-0.290341782699375	-0.476231932329993	-0.0940933092996786	-0.247177874380417	-0.00285332967458499	-0.146446276646147	-0.231925623545656	-0.170511137926384	-0.28118898742027	-0.258954079958532	-0.23352009633455	-0.477376809472301	-0.224080559696289	-0.16280889446142	-0.33283199271617	-0.159614701741707	-0.260710297319534	-0.219752340522904	-0.298628956257775	-0.0847952718302463	-0.175226579271563	-0.297366128630612	-0.836875020063076	-0.692590542163276	-0.208412900200046	-0.244315783932023	-0.473031222188336	-0.239925169233124	-0.342999939681897	-0.218796883679683	-0.39840879784008	-0.0790585794785275	0.00316815892672989	-0.216415977306535	-0.155881537506972	-0.0423192552761152	-0.124292770008267	-0.716434798680493	-0.138461466189132	-0.141192556366464	-0.400165255273502	-0.136472097589754	-0.279237979358908	-0.146062893105407	-0.156126712202189	-0.309388177211558	-0.414814516842384	-0.0390370381204483	-0.298270146292665	-0.21411735603975	-0.275022353668877
