	"ACH.000018"	"ACH.000022"	"ACH.000025"	"ACH.000030"	"ACH.000041"	"ACH.000042"	"ACH.000045"	"ACH.000053"	"ACH.000087"	"ACH.000113"	"ACH.000116"	"ACH.000118"	"ACH.000138"	"ACH.000142"	"ACH.000146"	"ACH.000148"	"ACH.000169"	"ACH.000178"	"ACH.000183"	"ACH.000188"	"ACH.000221"	"ACH.000222"	"ACH.000235"	"ACH.000238"	"ACH.000253"	"ACH.000266"	"ACH.000281"	"ACH.000291"	"ACH.000307"	"ACH.000312"	"ACH.000316"	"ACH.000332"	"ACH.000350"	"ACH.000352"	"ACH.000362"	"ACH.000364"	"ACH.000365"	"ACH.000374"	"ACH.000387"	"ACH.000408"	"ACH.000414"	"ACH.000415"	"ACH.000421"	"ACH.000448"	"ACH.000452"	"ACH.000458"	"ACH.000467"	"ACH.000473"	"ACH.000486"	"ACH.000487"	"ACH.000491"	"ACH.000499"	"ACH.000518"	"ACH.000544"	"ACH.000545"	"ACH.000549"	"ACH.000552"	"ACH.000585"	"ACH.000589"	"ACH.000593"	"ACH.000606"	"ACH.000619"	"ACH.000620"	"ACH.000651"	"ACH.000652"	"ACH.000665"	"ACH.000677"	"ACH.000738"	"ACH.000746"	"ACH.000758"	"ACH.000762"	"ACH.000767"	"ACH.000771"	"ACH.000773"	"ACH.000776"	"ACH.000777"	"ACH.000781"	"ACH.000787"	"ACH.000788"	"ACH.000791"	"ACH.000794"	"ACH.000802"	"ACH.000809"	"ACH.000811"	"ACH.000827"	"ACH.000831"	"ACH.000833"	"ACH.000834"	"ACH.000837"	"ACH.000847"	"ACH.000858"	"ACH.000876"	"ACH.000881"	"ACH.000889"	"ACH.000911"	"ACH.000913"	"ACH.000915"	"ACH.000926"	"ACH.000937"	"ACH.000938"	"ACH.000943"	"ACH.000960"	"ACH.000968"	"ACH.000969"	"ACH.000994"	"ACH.001061"	"ACH.001183"	"ACH.001239"	"ACH.001328"	"ACH.001346"	"ACH.001408"	"ACH.001500"	"ACH.001735"	"ACH.001736"
"411"	-0.26602583862328	-0.26010982860978	-0.199783278488938	-0.36048530166182	-0.287579104826849	-0.326078932774205	-0.184756545749891	-0.249135663855201	-0.421832590609926	-0.279671030228269	-0.197533739516862	-0.190324936889747	-0.216141984328453	-0.206252597371087	-0.110808440077347	-0.206553360109842	-0.322702483582823	-0.270363479118414	-0.258606473481914	-0.358029333855091	-0.0948029389216836	-0.13455052122368	-0.190430364026734	-0.199167092467477	-0.239386483317451	-0.239194182293734	-0.216782568769915	-0.257528660581178	-0.251680753663654	-0.249795451215309	-0.0877781202064246	-0.314958816419596	-0.355186231890671	-0.158795374559691	-0.203019788413373	0.0205435899624114	-0.200806208961447	-0.282190047653444	-0.126487935611632	0.0953125440286358	-0.134335614544568	-0.221095807002266	-0.172570456024238	-0.283437772671652	-0.123290900900526	-0.220702246770871	-0.107022404541029	-0.246723813478987	-0.29818942281869	-0.314257085426192	-0.322775736401467	-0.131588941602005	-0.302650209091678	-0.510022977124591	-0.222904166862141	-0.43340980227912	-0.275281719973581	-0.290861215611281	-0.219170498600175	-0.273951791096383	-0.341445181825961	-0.279500128743904	-0.224121033171934	-0.444243743964238	-0.221071248338035	-0.275710146592074	-0.368125815538576	-0.254674122661158	-0.140953787284437	-0.260028753056464	-0.343091727463132	-0.208281263824634	-0.317254159379968	-0.271414714556912	-0.274216017385785	-0.267956869319962	-0.20174321448016	-0.345450652658912	-0.252558631801036	-0.156959897645593	-0.337326588308565	-0.281384421307723	-0.114418993011247	-0.147367860094966	-0.144886449978053	-0.119881423365655	-0.131161854258434	-0.365461345678418	-0.297343687512678	-0.212455004651918	-0.225497930473101	-0.215902866036659	-0.301554234462816	-0.122153339956753	-0.272342869575798	-0.305257522666951	-0.400736923683969	-0.100264567086168	-0.315896589721863	-0.15189019817693	-0.275744198691568	-0.0808799069561549	-0.324768859062808	-0.2561265860245	-0.513046187605927	-0.239812376420815	-0.164072673492064	-0.177373043487985	-0.233665873968776	-0.221349485530879	-0.134774281277407	-0.136934988144346	-0.176900436458329	-0.163245645022476
"56647"	-0.331921439021988	-0.116488777958672	-0.40030525882863	-0.362163965163071	-0.421365317598931	-0.357389093449085	-0.199036937557438	-0.499465565066536	-0.467831254195112	-0.239595551347866	-0.336939658057903	-0.479485118222098	-0.193235149365817	-0.377097398242246	-0.45980275170632	-0.376612502766544	-0.313778044467642	-0.303184789393997	-0.325660866189665	-0.332958621797285	-0.125667605588361	-0.191654774531578	-0.261469634565188	-0.363663158553143	-0.467291757146106	-0.294202957452245	-0.233804221748819	-0.233635250073851	-0.342062941760238	-0.437972467259516	-0.360916991491107	-0.298309701455396	-0.0971965479699601	-0.320355295851085	-0.338657264849577	-0.117001500378882	-0.221066798040352	-0.16940440551016	-0.278120802859472	-0.137455678074774	-0.350244560536765	-0.252457501963984	-0.258063320040779	-0.363310347466798	-0.332679977130864	-0.348726634354945	-0.48042678713029	-0.312338366734092	-0.21257941238886	-0.206916690974934	0.0122804208926888	-0.175889563345226	-0.262263025307172	-0.210975578805471	-0.419842632918786	-0.329023888221815	-0.323210480225344	-0.365361327062981	-0.436074192247207	-0.263528199430427	-0.274789317761951	-0.153887158476535	-0.271776037113391	-0.350739495888035	-0.498354404653174	-0.382302457148355	-0.547779977207776	-0.479530348382357	-0.236206533763658	-0.337125802093088	-0.226159542193655	-0.411135805998628	-0.454189446268573	-0.358317859306308	-0.518951044797535	-0.185632453090481	-0.291985379740808	-0.203029188689594	-0.305684970125848	-0.308689063243364	-0.310744842906644	-0.251779009900787	-0.227026284049016	-0.500534761391399	-0.552048755498714	-0.548442544411744	-0.276712452964115	-0.20061392323582	-0.309846537189472	-0.279929599116033	-0.326599934566983	-0.239771489956181	-0.388070688746276	-0.425908097880319	-0.248814904649476	-0.23004828984857	-0.250075580479177	-0.325764560423691	-0.286670602072436	-0.363209350327373	-0.364070584577831	-0.359585099161303	-0.27596923438557	-0.209464118073872	-0.124795931718126	-0.31057850282829	-0.375002041000503	-0.385115107882155	-0.291354709084697	-0.230365626061914	-0.35794883577906	-0.175334086243572	-0.237634186891194	-0.298088958795624
"80262"	-0.0771849224292706	-0.184113775482745	-0.102819019235584	-0.10016475869038	-0.0627571509757424	-0.162524924488992	-0.169937144102942	-0.127710901372886	-0.303645374862623	-0.124735212513915	-0.0630212798127371	-0.0234524856570834	-0.118455170130381	-0.044289424127595	-0.353373309424423	-0.192469891144672	-0.234620155340811	-0.178597297809821	-0.195775107076792	-0.193080219414267	-0.232331207297587	-0.0760554547729546	-0.186317870590092	-0.229572136497198	-0.208223580592599	-0.282188995501251	-0.386093652448302	-0.0823180806562454	-0.104643951146458	-0.242319240869674	-0.174178962997941	-0.126406328661852	-0.226672186760443	-0.194753168210009	-0.202233292469051	-0.24639626411261	-0.216392082880884	0.0659154332754089	-0.342190747600906	-0.0692140906938748	-0.281985550565828	-0.164976919146923	-0.100185401935176	-0.250172750086633	-0.172841694343631	-0.167670098527505	-0.233857000398769	-0.0300836655220723	0.00196717601790083	-0.301279271869095	-0.0727338861592475	-0.0786244592455883	-0.0995159251269726	-0.224895485520972	-0.195167446735173	-0.0305895307577661	-0.0985763292971577	-0.265811465496665	-0.033810529495522	-0.205149629613721	-0.138052522129518	-0.342305000776879	-0.09855897150821	-0.346721439619673	-0.183577608417674	-0.157846813082209	0.00522356101925134	-0.188081759590981	-0.237085467773404	-0.175992915831366	-0.128985928534852	-0.208978756845497	-0.245274618232162	-0.145770111005345	-0.201749885899714	-0.122014431571106	-0.18291923429033	-0.06951261303027	-0.195694072396163	-0.170650176719043	-0.210985395270494	-0.0913947977245137	-0.133353806190595	-0.135061084732528	-0.164035575833315	-0.130657019112675	-0.305259422442894	-0.261297829455985	-0.229134495309691	-0.182157508365538	-0.124218229000975	-0.202073192909006	-0.213850370873721	-0.282016989475735	-0.112192158461915	-0.138955252871135	-0.0550395486144138	-0.206871218853424	-0.175110409777788	-0.257892032512866	-0.129049493718781	-0.181805402309716	-0.247398754170641	-0.150030328720528	-0.137139951652415	-0.0896728051807594	0.00359927405656885	-0.1399226984164	0.00601043816815794	-0.0585443403405208	-0.202235156950392	-0.093627558211835	-0.144444293257249	-0.314082528741848
"246184"	-0.320227906568538	-0.302135491462419	-0.295040875236496	-0.462013916668342	-0.446286096859982	-0.495513078946283	-0.522111399440616	-0.473868671784795	-0.546474077194129	-0.300516821604231	-0.445563684901789	-0.673479408555482	-0.342844410822328	-0.431097006878994	-0.472499494567538	-0.633602681499661	-0.382848997055133	-0.498355878172943	-0.246653157477979	-0.472114175991126	-0.685779553345872	-0.549845890187284	-0.570795934790856	-0.569868523910557	-0.39072672475759	-0.532888457369531	-0.342900248571093	-0.460051832435675	-0.523753647576755	-0.527704326424128	-0.546838966760554	-0.479219479607911	-0.279547094834784	-0.400525227527504	-0.418560689666636	-0.368818177486435	-0.401134483438727	-0.509180969179722	-0.618775845851764	-0.484446872386453	-0.656432298095	-0.239082614494223	-0.619180794584865	-0.523953829275454	-0.175150723400206	-0.451062204118366	-0.607199446457693	-0.53948745974135	-0.320275922346637	-0.57075093475684	-0.697530477981931	-0.170288893213422	-0.382599646558944	-0.436760342168943	-0.217948112785144	-0.611565449374375	-0.529471994151946	-0.401567984577212	-0.474016776202381	-0.285395186979044	-0.41510513324576	-0.27226756678627	-0.457827511232062	-0.566551829664868	-0.40303856210264	-0.536558637030392	-0.50691471206461	-0.619201690687174	-0.503105108709865	-0.643936381235654	-0.455394653307261	-0.633819943544031	-0.574360857727179	-0.242454684279515	-0.39986020098735	-0.2945917904766	-0.391887210780927	-0.342514774139969	-0.439831351053356	-0.576435304950873	-0.324821062027024	-0.276086805396821	-0.2412077018682	-0.590339195380577	-0.649667860677268	-0.617121232759291	-0.475466073349112	-0.391788190036269	-0.715655681986442	-0.314044281627679	-0.74991213116783	-0.887236921154688	-0.30295072039304	-0.275713428350927	-0.564102938914273	-0.419064338561321	-0.545101334227226	-0.204375547484093	-0.346347017288848	-0.435136786274337	-0.239177651908082	-0.316805553545056	-0.52349106390136	-0.451734656745087	-0.611635485566817	-0.559052117658772	-0.234742040987419	-0.430435157572844	-0.433065991728285	-0.56491655163591	-0.495437495646881	-0.456661283806952	-0.330896689124901	-0.421969641596766
"81620"	-1.02867773130027	-1.04361756175123	-1.1504486810077	-1.03018082034882	-1.01805067210469	-0.954784955393554	-1.1859076197203	-1.18303092947047	-1.08640184977297	-1.01285851618116	-1.14590192490522	-1.08159678714308	-0.83669080648903	-0.887172094558201	-1.32562039291568	-1.02361930836845	-1.04370152845742	-1.12068468320324	-1.13031668733263	-1.10349483348809	-0.924856681435419	-0.93518318063928	-0.951209048601681	-0.993847261921433	-0.917788005830578	-1.28414107051443	-0.895165268530563	-0.908821709843229	-0.911396762406836	-1.10181938672673	-1.21510303057493	-1.22004144066248	-1.17460688589137	-1.13617638553125	-1.08221675959989	-0.910455304088023	-1.09363929870141	-1.18455303041256	-1.12440376751227	-0.928738477531954	-1.13200730287305	-0.880368528940266	-1.20828300157058	-1.10463466582322	-1.12935458170402	-1.00156069416668	-0.950033765334503	-1.14057286808652	-0.794814334658799	-0.97238780437334	-0.999068947143298	-0.921997149540101	-1.10086765913995	-0.881227889039449	-0.834785906676501	-1.00070030287032	-1.0705651176704	-0.887684823810617	-1.02916276544972	-0.880944052500833	-1.01971407733648	-0.810708879267809	-1.23757515204271	-1.26469613431195	-0.821616607309711	-1.1608254400953	-1.23656977013942	-1.2340730578304	-1.39550170355242	-1.28799084906371	-0.994450052177395	-1.39419877993753	-1.13464205405774	-1.00481418067376	-1.02617097348483	-1.08556518645762	-1.16004846454779	-1.04161365030721	-1.11345042558404	-1.06899332300977	-0.948576054771545	-0.97697368974667	-0.817378029778053	-1.09381526654928	-1.07519997028773	-1.11972687008331	-0.942465768265035	-0.859165061402735	-0.900943361997797	-0.873465978772113	-1.10357200994041	-1.0018747227802	-1.04552731112984	-0.750617869206092	-1.09277686895593	-0.819302494994902	-1.24907119204876	-1.11481844326397	-0.871180816654784	-0.847696703755281	-1.02521404063407	-0.93016593269705	-1.04096060232284	-1.12606913238604	-0.92022735725671	-1.15625223751213	-1.049552737806	-0.916350299549999	-0.874517012957573	-0.907327554548105	-1.37956102341124	-1.06874224658806	-1.07451549741335	-1.05094431121104
"23177"	-0.40702760703913	-0.320681106026764	-0.422645580379454	-0.357510438176773	-0.528809830789123	-0.316600841346958	-0.37882873146599	-0.267252141381893	-0.440261407472082	-0.374877884562899	-0.484002008294404	-0.358908806936759	-0.335183281605971	-0.325983920209057	-0.364761515641132	-0.46136192777901	-0.428442751000797	-0.363976722173338	-0.271602484123672	-0.397072191885978	-0.243650936751919	-0.18764849236872	-0.389787199698962	-0.452946783731681	-0.549640020345183	-0.380334953720306	-0.33892623660038	-0.416635613543997	-0.332224202840789	-0.439819149948597	-0.312768585136917	-0.393053588051899	-0.40971222797436	-0.346576391065762	-0.335315609725921	-0.477515755493735	-0.460796336207524	-0.416074336177922	-0.422816041687868	-0.216243230558816	-0.409709594590606	-0.458619873958276	-0.377502730291979	-0.396013631315464	-0.338825584457458	-0.334584758622922	-0.46759652484346	-0.466192864054641	-0.452273940069205	-0.347863723923993	-0.384582560465165	-0.194257256320863	-0.413962539785471	-0.498848464063089	-0.34703660795743	-0.505916617318864	-0.556800724377231	-0.392298891901199	-0.380633613388518	-0.359312299655579	-0.294979017080217	-0.326374160076881	-0.446786170284399	-0.44931284857679	-0.427189645379577	-0.445025393086671	-0.308110425260527	-0.499192052138664	-0.452918829282915	-0.514125907010996	-0.423430091640857	-0.395573863084567	-0.327255022621579	-0.395688739860522	-0.372850436596182	-0.330314589517863	-0.340655991595426	-0.456846025817208	-0.33553285589746	-0.41123745809991	-0.479432688890423	-0.295843566350003	-0.389734358967257	-0.367384140453995	-0.399888010594267	-0.443411067203207	-0.400224281762866	-0.466224636308709	-0.471235099521303	-0.307691674552393	-0.48155752790275	-0.317227394329646	-0.397517619068225	-0.367041243905245	-0.290118087203449	-0.268348741315526	-0.468534899864547	-0.36064451233733	-0.477061182692586	-0.365114392345365	-0.32873906112035	-0.461687035140677	-0.410796890517793	-0.577595716907012	-0.389597589026812	-0.397385709048013	-0.369429437091588	-0.614642003674562	-0.414084519879397	-0.314333613624326	-0.39046832361944	-0.273972535538738	-0.431181722915874	-0.508426791271412
"23644"	-0.575029612856394	-0.271731591635657	-0.391354378750704	-0.261551346499916	-0.343736504158829	-0.482903184905755	-0.194922725632822	-0.460212471578205	-0.382781904622976	-0.232056764840567	-0.52156183014292	-0.480366370164926	-0.351604383431609	-0.44350551903065	-0.497979386089787	-0.449211759915376	-0.354573898035048	-0.540765460704787	-0.447663756731832	-0.336551672018335	-0.492095050607201	-0.454104073927637	-0.563433954807425	-0.410836821552532	-0.35359429413075	-0.47666529021306	-0.732828272258515	-0.288001259592257	-0.475304531484217	-0.516611213908312	-0.475462905813002	-0.403473281883123	-0.233344570433561	-0.438360444746185	-0.327442678038672	-0.61581005461415	-0.160114628406493	-0.458508597376974	-0.447337582535495	-0.612376350305984	-0.323734841473026	-0.481688777203591	-0.462712749968333	-0.332358821889881	-0.377233459564688	-0.482651290505381	-0.315294767106734	-0.457111424569728	-0.368006456450016	-0.835014745039961	-0.347205272301443	-0.424224181803155	-0.400959881698453	-0.447271018387405	-0.402516720778655	-0.315447219361871	-0.308085242932348	-0.670623024968406	-0.267160121839745	-0.270635101119073	-0.442744791727607	-0.454805325021382	-0.314931403618149	-0.579033023722312	-0.501988138162982	-0.343944353405922	-0.342151251674347	-0.633234543498857	-0.472837423014941	-0.544426156627308	-0.636212138139685	-0.349144502743645	-0.50800842740753	-0.36077352832457	-0.359965844310947	-0.457748700488918	-0.410779224779715	-0.540130797640377	-0.457800059132265	-0.553314330977802	-0.678829857313777	-0.557205707947775	-0.40913368964136	-0.47219204632967	-0.390685493201226	-0.448551012518556	-0.460824942984698	-0.50623937765812	-0.446415521403449	-0.380497039400857	-0.380241818474196	-0.510494955805287	-0.347513511014579	-0.453807928857365	-0.591434613811084	-0.580936836892663	-0.381454486283144	-0.483479856145892	-0.412739258987705	-0.509632657990263	-0.344737561092068	-0.358744141752995	-0.53229675475615	-0.425570272181904	-0.422195868569416	-0.477871946101657	-0.437201621246827	-0.226465082243702	-0.378110892891955	-0.4394646931773	-0.473392871971944	-0.465879881706009	-0.483592140688454	-0.557068628468289
"11336"	-0.533323056073339	-0.595238149995314	-0.599044825325478	-0.181703140059059	-0.561047479483283	-0.870946460073246	-0.373884387830366	-0.535949804886441	-0.465026655037967	-0.487553274467799	-0.566047164410961	-0.661843268577644	-0.488647265249238	-0.291955329271039	-0.41850197764168	-0.658224394800561	-0.66630670306203	-0.536138350228606	-0.550624517374983	-0.38926450463947	-0.640756483279396	-0.496471469283386	-0.782622469465562	-0.359551151764525	-0.637230091497948	-0.770522882724425	-0.612292173516518	-0.748120135190799	-0.595865577289411	-0.770656515806868	-0.586263852495257	-0.586531443087138	-0.271197387626122	-0.547784953875617	-0.629333785523933	-0.572558108012049	-0.581886680393753	-0.291901583937812	-0.622221171107762	-0.430625970751627	-0.466992452021798	-0.586152929548456	-0.733152463514634	-0.490531852751169	-0.627906905622865	-0.622616871083755	-0.770837452065097	-0.649820333566036	-0.593573066056482	-0.624559734044067	-0.336761762706971	-0.384497249354062	-0.746952436243455	-0.517880783694646	-0.41959532388483	-0.484387482690323	-0.3998610419935	-0.565326819591161	-0.724992799250361	-0.752499665638421	-0.570559562986906	-0.557510499287923	-0.636123103677708	-0.571439351915059	-0.607804613125135	-0.85026359353092	-0.604206322174722	-0.6818029075987	-0.440965027841712	-0.677129693405587	-0.497429697522772	-0.53142023349902	-0.680687707857075	-0.618820284345184	-0.519909629834271	-0.604149447087816	-0.489853971920776	-0.522695804766216	-0.46733107497349	-0.540935478188922	-0.447251671184911	-0.646918490508084	-0.406353659060218	-0.824094620771628	-0.66056653883146	-0.386037179812981	-0.578470243783113	-0.603337182478626	-0.635575845319704	-0.401581765661417	-0.533064063123534	-0.556201522781386	-0.587932077033418	-0.403917583653097	-0.531374707337418	-0.547125059695353	-0.632233815506607	-0.577658701540291	-0.559992834013284	-0.563377816641375	-0.496108873258959	-0.491672260596803	-0.682872052497927	-0.730739404984907	-0.453105732612849	-0.585028159846593	-0.623420421868891	-0.529678040586134	-0.552046517859041	-0.626948764710695	-0.509717243350311	-0.414873386903801	-0.500554805123633	-0.584298671320584
"2733"	-0.577180411425784	-0.579633155529878	-0.434724680366146	-0.344991261545451	-0.770415052934777	-0.606340589049985	-0.599450621098626	-0.485433922627316	-0.353386587054565	-0.49160673124545	-0.709398157943245	-0.711401780408702	-0.71297713667017	-0.572097639068618	-0.468528357837756	-0.682279207651168	-0.748514434447954	-0.697298871652855	-0.736060765977417	-0.496569984379045	-0.883017659917231	-0.771511565266822	-0.725492018894486	-0.43255453367115	-0.582801835903998	-0.838143308410568	-0.549437990344644	-0.800897751622478	-0.459217588894432	-0.607349312967045	-0.609311107847919	-0.679333501253278	-0.816765507390122	-0.610662749170962	-0.563131556942673	-0.673107181670249	-0.621290100433004	-0.621172759173689	-0.820753595810437	-0.540270414201097	-0.674617248374165	-0.355969253371585	-0.759606287101085	-0.631334473157718	-0.434546097972086	-0.793609310639011	-0.647195562279072	-0.817247621524749	-0.511854935730432	-0.645441738236479	-0.863283034617183	-0.42365599627843	-0.568675720100328	-0.612860330110651	-0.496106880405338	-0.515254604991143	-0.58526741710693	-0.617873335699792	-0.942736126117386	-0.534090671170869	-0.595079553751862	-0.49261155121607	-0.625680777995764	-0.698302529433664	-0.787002928633571	-0.562924041454696	-0.680168554215078	-0.612070302553766	-0.734908063599729	-0.863685158472014	-0.297344016406665	-0.833551549916225	-0.711457624586797	-0.386887897437373	-0.573381214824613	-0.511696133848163	-0.625530562337703	-0.623083852416481	-0.682632544912373	-0.538974653116416	-0.276322153839042	-0.532453122195028	-0.522278114734095	-0.517009148923377	-0.813716087681607	-0.776457640129533	-0.631359174253038	-0.705371563386446	-0.775698991237669	-0.725491208111957	-0.838597074243104	-0.770691739399242	-0.575870892045952	-0.350080771997112	-0.502003493640076	-0.606642638636428	-0.700295545291771	-0.436193262550672	-0.523391664198293	-0.614612315587569	-0.343803824190419	-0.690420492677485	-0.748234533835711	-0.64541016771241	-0.649466658949876	-0.634205795209007	-0.636920249267506	-0.519831867812331	-0.656226399593237	-0.588832596590514	-0.513005833566715	-0.683154829085761	-0.571431285882651	-0.638989316157908
"3020"	-0.341463378083155	-0.286755496923236	-0.588326059073226	-0.680425295097963	-0.373602557807236	-0.638972793117125	-0.525849725806488	-0.606060566293469	-0.757070368253693	-0.781126318922422	-0.556593049174767	-0.539156180052236	-0.407061221347537	-0.449088909479667	-0.488903717197882	-0.582609728479284	-0.502812006533778	-0.449625157956908	-0.466935380001497	-0.46500061409493	-0.365858566618156	-0.268271561959728	-0.486128265762349	-0.630062121787847	-0.293484253415237	-0.653131537293821	-0.557813690529189	-0.5569918245047	-0.385733532928656	-0.430073184800905	-0.374898265659948	-0.566573091613042	-0.487303491197146	-0.577294668436671	-0.671893252161619	-0.47026089683079	-0.458517664532317	-0.68777334093743	-0.61076520553466	-0.380533191918758	-0.646583852271352	-0.539715723096244	-0.50611244580246	-0.591172883194334	-0.499617650874597	-0.667655522140038	-0.254509190534249	-0.622600115332494	-0.5650318902466	-0.560485465916564	-0.392368451059951	-0.141507803633599	-0.538824424197815	-0.587882165992771	-0.640567521384908	-0.48167457482603	-0.633486325660266	-0.345405746934094	-0.535695757955645	-0.717021176361673	-0.478867700904591	-0.362119951930188	-0.586414928100581	-0.394851834322551	-0.453401314314809	-0.406757114331367	-0.767696343209768	-0.564377501931846	-0.370466588626667	-0.577963435704017	-0.568689275562267	-0.216034237054269	-0.544963989215408	-0.576451700618676	-0.653606297946664	-0.476423651146599	-0.527677032337212	-0.435730352505215	-0.527435203959391	-0.635932127410592	-0.593729014336122	-0.538961937556898	-0.596163223789836	-0.330435597241499	-0.495363174462865	-0.501670101786787	-0.444996642344228	-0.538570075594092	-0.634950350217145	-0.464054249432812	-0.355245436384621	-0.633295093938234	-0.602039155265737	-0.446759232733907	-0.613371811992032	-0.485212069220652	-0.553311382180942	-0.529381941712804	-0.767188818440103	-0.717723826761368	-0.500269083886229	-0.471430141326468	-0.660222880809857	-0.758508518444474	-0.374032754779994	-0.495143942382566	-0.581804610397063	-0.63434451704811	-0.435684738300063	-0.597733558230733	-0.681337430163541	-0.336942752065183	-0.357850082187823	-0.529690403969314
