	"ACH.000036"	"ACH.000040"	"ACH.000052"	"ACH.000067"	"ACH.000075"	"ACH.000178"	"ACH.000237"	"ACH.000243"	"ACH.000260"	"ACH.000278"	"ACH.000322"	"ACH.000331"	"ACH.000368"	"ACH.000407"	"ACH.000433"	"ACH.000445"	"ACH.000464"	"ACH.000496"	"ACH.000502"	"ACH.000520"	"ACH.000550"	"ACH.000591"	"ACH.000601"	"ACH.000616"	"ACH.000673"	"ACH.000756"	"ACH.000766"	"ACH.000799"	"ACH.000811"	"ACH.000827"	"ACH.000839"	"ACH.000928"	"ACH.000993"	"ACH.000996"	"ACH.001048"	"ACH.001050"	"ACH.001075"	"ACH.001183"	"ACH.001322"	"ACH.001654"
"200316"	-0.0305744464115088	-0.0433328845694897	-0.0538716402292724	0.040416504506649	-0.0606368863101475	0.0094290838396848	-0.077678626840265	0.0172775002795805	0.0552983877989042	-0.0485461256911983	0.220691716418283	0.0642521634188477	0.0498945131602974	0.0544749475761871	-0.0294751178863974	-0.0177556630287883	-0.018629642137674	0.0525375033829003	0.0732473646737698	0.0507894923063111	0.0799364876052878	-0.0675682492219342	-0.0815407440048287	0.0210694700063287	-0.00762740653583682	-0.184795711663094	0.0574798405796884	0.0791370126281915	0.0276543355023575	-0.040459308820877	0.018255384906469	0.0682670407651352	-0.0232498036010844	-0.0299729135660225	-0.0592123100216827	-0.0504964132522077	0.0783683037960503	-0.0929832518510311	0.045584358579197	0.0263054772631649
"503582"	-0.394554473757631	-0.464265280478055	-0.521055508882495	-0.569893879456617	-0.54449639743419	-0.491212564719284	-0.636016356493285	-0.481639087408241	-0.552598941195791	-0.736376016381151	-0.701208066679061	-0.556727289993138	-0.615959254387857	-0.633663494721263	-0.598942003636562	-0.39665428887888	-0.614399260851727	-0.681128074999869	-0.553809143012873	-0.613623481122088	-0.495813717718931	-0.286716786105682	-0.537761220606231	-0.523080345031838	-0.507053993506098	-0.494694418908724	-0.568257270369923	-0.478640264804218	-0.569092490001566	-0.521192708939489	-0.467879944643171	-0.429356729534902	-0.392951930907155	-0.692285304242296	-0.520281844244834	-0.428505203516255	-0.423572797914703	-0.512356359215564	-0.627288570459974	-0.619096789289489
"91947"	0.00876327541352898	-0.0868198444395615	0.02013438432368	-0.0350367440783975	0.0206437185561685	-0.0140275459523003	0.0551512437898685	0.0664902702318923	0.196548658647402	1.41013706651294E-4	-0.235330543969568	-0.0191591118847297	0.124372260239549	0.0284245667758511	0.151731660446244	0.063954532705542	-0.140558727030608	0.0388535582365247	0.105656081457607	-0.107089976244263	0.0231888021862325	0.0817097889722964	-0.0625853265781083	-0.0025523380300795	0.00304129408929364	0.143743519188394	-0.071492706693524	-0.103384700923003	0.115481746273378	-0.0220604489588832	-0.0353395645152199	-0.0549035286029149	0.0914228378624638	-0.0892397606987139	0.0321392258494356	-0.0894220311584572	-0.104057515533338	-0.0191468815692327	0.0565916478168836	-0.10824216697833
"9184"	-1.2207441026006	-1.44484985794508	-1.57470832594279	-1.4035154670987	-1.44105976485036	-1.54184981509372	-1.76714157376913	-1.90925674827865	-1.66804544857928	-1.96910882013961	-1.33793172859725	-1.63143853748859	-1.73944654008369	-1.69243483060834	-1.18564629606584	-1.51060819150804	-1.27753000446771	-1.8194267128701	-1.74960845096705	-1.50385746156521	-1.50938469001003	-1.64959411335284	-1.52611886761939	-1.35104409956339	-1.51090343682317	-1.69922453438822	-1.59556127054715	-1.15562067628292	-1.2727836793072	-1.62004544926778	-1.31245792753817	-1.38379853209865	-1.57217618569604	-1.43699195092333	-1.54434728948959	-1.18746215187618	-1.68339988214345	-1.42628339200897	-1.08298107620788	-1.74655993877148
"54955"	-1.1205754139879	-1.58227038953918	-1.47945191652111	-1.22495169319263	-1.53872892072677	-1.45427767353742	-1.51647428079337	-1.75844928440425	-1.5244979837365	-1.44120656112248	-1.25105946120495	-1.51327304973943	-1.46810565559388	-1.63061826053086	-1.3598708727424	-1.37607868310537	-1.44435060441876	-1.82418597800816	-1.60493927694841	-1.36577447392267	-1.64688095260886	-1.61302955503318	-1.35855535078035	-1.54613978740777	-1.46621181709741	-1.57097870868494	-1.69725749503778	-0.933282680626087	-1.11035221635752	-1.56506053459765	-1.15781602962065	-1.23131263574799	-1.4234601855848	-1.15023757164775	-1.53407047322994	-1.55046016304371	-1.44492888436674	-1.47528729454766	-1.28170835544821	-1.82982767339995
"83658"	-1.35564779660058	-1.34491257443655	-1.27998814959608	-1.36546229371533	-1.51072106628199	-1.23186641210027	-1.58490562072967	-1.45322465233419	-1.40717517036807	-1.30943853739451	-1.55014738725681	-1.29446234960878	-1.34463942457981	-1.37517674326827	-1.3376477418761	-1.15926517695301	-1.52882268057083	-1.53611041511876	-1.43610365874535	-1.32883334333261	-1.51710545083861	-1.36250225135628	-1.41665697275227	-1.3914278292427	-1.3997458781816	-1.5622996979285	-1.149434559167	-1.30264435099415	-1.44260342334209	-1.21100555659677	-1.38217732772366	-1.10662603064132	-1.41028546106461	-1.33374383764411	-1.42438131086606	-1.53222342183167	-1.24406828795185	-1.44266539276466	-1.37352940572053	-1.35411403376017
"79645"	0.083586037970015	0.0127599389922661	-0.00437087340620973	-0.00444934647211721	0.0624673313452851	0.016708935838635	0.0691142453265263	0.0582461319062889	0.0104410226771434	0.019746806445175	0.195447648333428	0.0356335962989583	0.0636896781230688	0.101239138697449	0.0535460090858541	-0.028803332802349	0.0833091061528149	-0.0778961467038003	0.031876446298439	0.0569025309335542	0.0892463475883456	0.0725387480794744	0.040542674130761	-0.0441833962721174	-0.00686158102922833	0.1505139646173	-0.0259941848184076	0.0761237613223298	0.0281839037959212	0.00575926076864663	0.0335065932633271	0.0742602196699006	0.00371206792692294	0.00516110479443067	0.0375126250683542	0.07851909173642	0.0723759855620275	-0.00431202828257326	0.0322861403201895	0.132649270264996
"8665"	-0.567645898244483	-0.651532471323244	-0.7607157584903	-0.883031565970574	-0.792017681998502	-0.774262174698269	-0.898040248193868	-0.784465521566241	-0.918858668820377	-0.754489800595455	-0.533614825691435	-0.841183276123252	-0.935671810734585	-0.780626822272072	-0.346805282816877	-0.598134866255779	-0.61816637013331	-0.548080562510706	-0.596215266269344	-0.801732322485637	-0.822634637205148	-0.752408527250817	-0.841141940273891	-0.541265738969653	-0.479104097778938	-0.985839329235003	-0.633148580460982	-0.555057524906679	-0.446851072453881	-0.843120741986574	-0.54064643264455	-0.88657058481114	-0.885757590465219	-0.638745152538414	-0.753654702122896	-0.697110654227095	-0.727344664401002	-0.831409067325994	-0.686038323704067	-0.880912048304724
"1977"	-0.789270455912507	-0.776978312467064	-0.729329007254107	-0.874267381879207	-1.05243681626597	-0.880966184289055	-1.07233018609472	-0.971012581128634	-0.899143324123624	-0.87071312276554	-0.896294333274881	-0.803704034489802	-0.735596899462407	-0.828847863956787	-0.924920055864194	-0.771313553577714	-0.803749474947765	-0.917047407512535	-0.768064880107899	-0.995612897283466	-0.905567410823988	-0.82277223659476	-0.847683576880385	-0.761153932666622	-0.765612973243492	-0.826053129256707	-0.779574978846364	-0.604073209913678	-0.681038809939467	-0.854805002133986	-0.788577586212232	-0.968586994447593	-0.544753290909434	-0.853433681058379	-0.975063885583803	-1.01566547927944	-0.845433602931726	-0.939776213287534	-0.837382810804797	-0.856572883704618
"266977"	0.125869624726526	0.0412950390477116	0.076660282760232	0.0325507148030231	-0.0186962756302663	0.130215840324882	0.0986835026727648	0.046501436902836	0.111491070165965	0.165935008575512	0.216017408562456	-0.0106241444653262	-0.016782102716447	0.142515083160953	0.0902815995331582	0.102077958806052	0.0673396861780022	-0.00173121526386922	0.110302468387639	0.071175489552432	0.0959116591762608	0.0861909369000966	0.0717240033022194	0.137813073536015	0.0395602320905793	-0.052549664945013	0.0173544395240559	0.0097518929081545	0.0108093228346024	0.0823541539522551	0.0444085420006255	0.0582340336508736	6.89550532445412E-4	-0.0185196797862458	-0.0396857703887081	0.159557779158374	0.0315785919590589	0.129526907467042	-0.0578924388242283	0.0821767835900448
