	"ACH.000007"	"ACH.000042"	"ACH.000045"	"ACH.000053"	"ACH.000055"	"ACH.000082"	"ACH.000138"	"ACH.000153"	"ACH.000159"	"ACH.000160"	"ACH.000210"	"ACH.000222"	"ACH.000234"	"ACH.000235"	"ACH.000237"	"ACH.000242"	"ACH.000281"	"ACH.000330"	"ACH.000334"	"ACH.000374"	"ACH.000401"	"ACH.000459"	"ACH.000470"	"ACH.000476"	"ACH.000491"	"ACH.000502"	"ACH.000545"	"ACH.000552"	"ACH.000589"	"ACH.000591"	"ACH.000677"	"ACH.000684"	"ACH.000758"	"ACH.000776"	"ACH.000784"	"ACH.000787"	"ACH.000804"	"ACH.000805"	"ACH.000809"	"ACH.000837"	"ACH.000839"	"ACH.000856"	"ACH.000885"	"ACH.000968"	"ACH.001048"	"ACH.001232"	"ACH.001239"	"ACH.001306"
"79370"	-0.0601631490203963	-0.0105178049086043	-0.138103939588025	-0.112983216881734	-0.0694670251887717	-0.140109148628872	-0.0870438367493946	-0.0817922590702049	-0.089966268424118	-0.077066387010355	-0.00825596612367751	0.0570605427839235	-0.0635775184635275	-0.0463988302719463	-0.0992384281307495	-0.050592511444552	-0.201496727423235	-0.0695358779254757	-0.172904386099677	-0.0535282599667536	-0.0814465619337395	-0.0729768170096549	-0.158466032835441	0.020024321658502	-0.0652946978031051	-0.0662212279129626	-0.0879859426055853	-0.0683315405733772	-0.0478589281869155	-0.171536194759962	-0.0675598954661751	-0.130999497740624	0.0788443318229562	-0.129617289895131	-0.00256754528800296	-0.00108211527544512	-0.0327189499783584	-0.14984117995285	-0.082730530472554	0.00899969284757715	-0.0612630018193525	-0.126034555587931	-0.143210568264904	-0.124490405337379	-0.00379190093034807	-0.17693513557297	-0.137316411108686	-0.0891110191164346
"332"	-1.05741978716565	-1.11460235031767	-1.2102066390734	-1.24185736806073	-1.06287100328296	-1.08560511140749	-1.30733858723614	-1.20531007648759	-1.05435574894316	-1.32030005495771	-0.856521000216202	-1.19579531849885	-1.09051399881662	-1.10865026340843	-1.13872769387389	-1.24875117083216	-1.17319745303461	-1.07538880682132	-0.930704427855628	-1.18976767856416	-0.996104038449285	-0.900738362353266	-1.07690838464339	-0.924476503766955	-1.0424959973896	-1.03251379643676	-1.1323889407572	-1.04482057944236	-1.11671206259232	-1.32983344458537	-1.00596136255322	-1.1429987563723	-1.08317121587373	-1.14383041127179	-1.25048626171355	-1.09652449552259	-1.19205825968794	-0.898620891885023	-1.14734951090071	-1.15578223783055	-1.22652817626186	-1.01366010177284	-1.0190248785919	-1.10243390605928	-1.13808770498908	-1.18283921888349	-1.18969564382345	-1.18065098682138
"10576"	-0.924119654470211	-0.964572650123276	-1.00518749296344	-1.155857591053	-0.710646408550523	-0.895463419671887	-0.817751616618511	-1.39503327999209	-1.00127532459456	-0.901146634783761	-0.877373225886041	-1.09550505836646	-0.909511997596376	-0.822224563944208	-0.993741526335613	-1.01761057208871	-1.11671143506598	-0.831378984496909	-1.21804604001878	-0.791159299709904	-0.905420845442006	-0.674279176342971	-1.097327310011	-1.12557490602763	-1.04511509925879	-1.00096214094749	-1.1276428491035	-0.858718504586112	-0.946408468297744	-1.10766054012206	-0.988919233499819	-1.06466151659692	-0.960849050950098	-0.839787391098846	-0.96466716008917	-0.919136528195713	-1.04604366647656	-1.12301831773646	-0.944291398758284	-0.851242810415707	-0.786054539819101	-0.99533010462488	-0.991640214923153	-0.917028826693493	-0.957978740146658	-0.952885926815251	-0.938710665130256	-1.04192672654674
"10575"	-1.02982473189801	-1.27772239826159	-1.29946227545101	-1.42760539458447	-1.274080575103	-1.19643258174749	-1.32811099241454	-1.08693272242688	-1.43412113676493	-1.42023868464978	-1.35234915066954	-1.35320468889375	-1.10560010326333	-1.13978307965095	-1.24361187763546	-1.02800491329743	-1.36868657483399	-1.37273335619747	-1.40433610526732	-1.32283424370354	-1.13100333890452	-1.23491455584525	-1.15033252730609	-1.31779042946503	-1.05898726716788	-1.31945341141964	-1.22159038299205	-1.28118120131452	-1.25285968085753	-1.56539225501212	-1.08542767533031	-1.46480652721019	-1.22161559565579	-1.31444356175035	-1.28041738304337	-1.34310721160601	-1.25790054695429	-1.36483620155955	-1.18253848988406	-1.12611883514578	-1.25806561634047	-1.4206006105041	-1.25778883653586	-1.33559782262332	-1.24548831392166	-1.22749579091219	-1.23101227359372	-1.41594274997198
"939"	-0.364654218151194	-0.232565778907299	-0.273784157637634	-0.244724376186983	-0.166110200889025	-0.201601403501005	-0.257477062411112	-0.377248749560041	-0.227288528026274	-0.210234824462524	-0.147648359860101	-0.131117895185827	-0.362870154357467	-0.188611090361045	-0.203668662247508	-0.164815179238553	-0.396650457500789	-0.214301759530974	-0.177551945145581	-0.177529528558913	-0.371400344933077	-0.0850827902193858	-0.355447135962471	-0.16970589714426	-0.155753478343729	-0.259667335111967	-0.151723225924423	-0.311417863158695	-0.230547579881229	-0.360011781730789	-0.255108137702269	-0.0209994440311416	-0.252732324669926	-0.167977071409489	-0.236528103800488	-0.232600307935042	-0.185516065696719	-0.0514390912206646	-0.241430949783817	-0.165041314505618	-0.228682994398876	-0.282644351512326	-0.276452208302103	-0.197554562624852	-0.196737596204429	-0.228162388436976	-0.283563038723521	-0.183350340843593
"8872"	-1.58703767715922	-1.49652837153116	-1.49112116015082	-1.51031364549035	-1.64241373006969	-1.72558782773307	-1.45978202259565	-1.59794786817938	-1.40604448828859	-1.67176244664218	-1.60068944147898	-1.53913639553402	-1.56063912449488	-1.48438731624736	-1.55777023402804	-1.24099553098138	-1.32184787393118	-1.36581591654333	-1.83129470356128	-1.54587171175382	-1.42586429435275	-1.26290136781787	-1.44195189390722	-1.39640115835292	-1.53335420617871	-1.50830572577994	-1.51232061787645	-1.55104881173977	-1.3049502864282	-1.39492840293309	-1.17573795427169	-1.42142145121104	-1.48127866819735	-1.47197139092802	-1.73770262884313	-1.35286975480324	-1.64269238833302	-1.38766645705836	-1.50508232147324	-1.70565556143487	-1.35923727920055	-1.48088198152671	-1.38853432369566	-1.45699995977074	-1.63226662827879	-1.73335520469078	-1.6225048740239	-1.25781830306173
"1363"	-0.00174937726316379	-0.199249823501221	-0.112746960805342	-0.207011943055018	-0.0635933225055113	-0.27540783591725	-0.0501277948731994	-0.426530075219309	-0.214331205796931	-0.192429530693443	-0.177008703342859	-0.147676399292642	-0.443262525846882	-0.16055008188725	-0.181597658315459	-0.138366797593041	-0.138925714483139	-0.0811173053549924	-0.0988576160126648	-0.114178810763269	4.45600223600085E-4	-0.183130420258204	-0.146445213882769	-0.172822728053658	-0.218498936444428	-0.168798964181247	-0.186508100665752	-0.157376813782095	-0.182866185487402	-0.204280306317021	-0.227024761229295	-0.184671344763594	-0.120387308719538	-0.184420635216157	-0.174940518541808	-0.190801459735001	-0.0722156371719887	0.0149346973924149	-0.19814734863587	-0.253642206995589	-0.0645993846400235	-0.187340281060514	-0.186904914914997	-0.0804026938131387	-0.0999889578346996	-0.219838151823972	-0.207149887500702	-0.128223816323349
"1915"	-0.900686432614957	-0.91019656900614	-0.986093180523661	-1.12449577326782	-1.03995006756937	-0.860190072745075	-1.05127007612136	-0.942153611557992	-1.18395677250132	-1.16162823468096	-1.30027831525897	-1.13196929365013	-0.936247924438267	-1.01946089957101	-1.05906799702243	-0.919962470472554	-1.03122174233841	-0.81837629789152	-1.22617703900679	-1.06404968181252	-0.776133328729822	-1.12847106566392	-1.12853777860466	-1.00146197075089	-0.968673586559736	-1.04667139302659	-1.02817107549741	-1.04292112314859	-0.928751019794774	-0.938688280960413	-0.814138000511386	-1.15545332930571	-0.941173098522038	-0.979818644866074	-1.06897753103812	-0.888494325535099	-0.791840914773565	-1.16696742814066	-0.942989925397669	-0.914862033936525	-1.02348862588933	-0.905675334751495	-1.04283122881259	-1.07109845902448	-1.01541538795029	-0.935912644616062	-0.77617462269266	-1.03049457973747
"55810"	-0.0543374633819799	-0.0449922183296151	-0.0366414515396309	-0.06703803989898	0.0809109855337315	-0.0287627342013598	-0.0996903565741895	-0.107980858703946	0.00262382787925684	-0.231179668121675	-0.119601029828665	-0.294020035559861	-0.0905091947831797	-0.0792560006786733	-0.133102230096713	0.120674823820906	-0.221792484485043	-0.1268722946466	-0.172903329339412	-0.129063575057551	0.00608509473861363	-0.0835908928458962	-0.116300703515922	-0.0936521793458633	8.08298587204793E-4	-0.0767314989944472	-0.131968015938194	-0.0144810776880487	-0.077580721338924	-0.2593477950183	-0.169080970592918	-0.015989698805141	0.00554347043815601	-0.115929695872888	-0.0457877318331274	-0.135239181091345	-0.0403693395132107	-0.0601778973700428	-0.11750693351386	-0.00886022704510607	-0.144075324544416	-0.00259858838498816	-0.0815787410327988	-0.142079681668917	-0.0339564800564502	-0.166311600558547	-0.0830780311036013	-0.109403788134802
"10399"	-1.45869224693396	-1.362951542841	-1.37088271911248	-1.37576102837163	-1.47400004491383	-1.46769468008025	-1.57971446741389	-1.9887457540243	-1.29295586912091	-1.38971365584137	-1.58093315886834	-1.54724879173467	-1.50433563914075	-1.53283117420323	-1.6225749542268	-1.75218620639099	-1.48319390852182	-1.52723655413211	-1.5949855195652	-1.36548149470747	-1.45281395823427	-1.48700526188791	-1.37608572754073	-1.51708691112601	-1.56989943195332	-1.41467545940693	-1.65994118088684	-1.43678445044514	-1.33555772244368	-1.65567058214031	-1.36041818761401	-1.74652697982676	-1.47269574395631	-1.54961033392519	-1.49080666221836	-1.5347002373963	-1.8432469683614	-1.58924595991093	-1.42548406606154	-1.47183514897441	-1.54058005718035	-1.73207725597993	-1.27849053202116	-1.87264660778152	-1.49869997420082	-1.57141045784823	-1.49207517588781	-1.31168987605395
"2784"	-0.11272337865832	-0.0984849003292369	-0.115153325508767	-0.0893066654998815	-0.137200069271398	-0.0681951866059019	-0.138400241137647	-0.0977829881536379	-0.13446993624448	-0.1894761661758	-0.2111363058045	-0.105524501629688	-0.112696135901528	-0.093905330447922	-0.0994657134958159	-0.166815480804782	-0.0738659065990268	-0.130647178832688	-0.247830575700907	-0.0923003927089677	-0.127484441956425	-0.0911867265134031	-0.236629657035363	-0.0367137787173481	-0.0311472213128418	-0.223182449505318	-0.0290106244733538	-0.133274513432365	-0.13668032483581	-0.093745177639579	-0.100502923607755	-0.152851665351586	-0.0949241307653495	-0.213157281934065	-0.0933238952888581	-0.0840377357059619	-0.0264411719227566	-0.101436056614473	-0.0830312311867166	0.0113462383822165	-0.185139296638811	-0.165977712599379	-0.0512545049051366	-0.0362034801551698	-0.130323997453355	-0.136125449786831	-0.155349515088667	-0.108899777684873
"27239"	0.0268150241751	-0.0509795309807294	-0.175435793385496	-0.0676190179618081	-0.00176903241205942	-0.140004455311289	-0.167166345211576	-0.200259047960674	-0.106468047555882	-0.245536166399725	-0.309324680715258	-0.235521651700579	-0.152262543533471	-0.0783018545096025	-0.0755430345020774	-0.228762777272912	-0.172115257885151	0.00610058360012411	-0.16254469953643	-0.019707669717871	-0.0244900596939811	0.0539997547390045	-0.252186718746428	-0.218417223051304	0.0195229381049617	-0.115843616768053	-0.127672224630999	-0.198702930440493	-0.14342815112079	-0.128656637809347	-0.158279785582407	-0.00776251916051217	-0.253956457521362	-0.120621466105882	-0.0527901854867089	-0.0540255555032669	0.00340421616418857	-0.00212303597813997	-0.0860403151817658	-0.0978270299456395	-0.0499539744621835	-0.00603378332377566	-0.126298001051284	-0.0622602691377019	-0.106891259268738	-0.155428038920027	-0.152282515522133	-0.0962729981977484
