	"ACH.000007"	"ACH.000022"	"ACH.000054"	"ACH.000067"	"ACH.000108"	"ACH.000113"	"ACH.000123"	"ACH.000178"	"ACH.000238"	"ACH.000244"	"ACH.000246"	"ACH.000331"	"ACH.000339"	"ACH.000341"	"ACH.000348"	"ACH.000364"	"ACH.000368"	"ACH.000486"	"ACH.000487"	"ACH.000507"	"ACH.000528"	"ACH.000571"	"ACH.000600"	"ACH.000627"	"ACH.000638"	"ACH.000663"	"ACH.000792"	"ACH.000794"	"ACH.000811"	"ACH.000819"	"ACH.000824"	"ACH.000829"	"ACH.000834"	"ACH.000836"	"ACH.000851"	"ACH.000876"	"ACH.000885"	"ACH.000898"	"ACH.000921"	"ACH.000936"	"ACH.000941"	"ACH.000948"	"ACH.000974"	"ACH.001001"	"ACH.001048"	"ACH.001054"	"ACH.001075"	"ACH.001283"	"ACH.001328"	"ACH.001391"
"51"	-0.0125342718426178	-0.0817142172306861	-0.134777834182299	0.0429801595680646	-0.123813549891222	-0.0744408329087392	0.0846184057150043	-0.208950654980275	-0.0517502689218374	0.0664276610906618	-0.0552348980673039	-0.0422035217753163	0.066095227007274	0.086432332640266	-0.0267205457266235	0.0576952063285262	-0.0221545520239169	-0.102228467047068	-0.0618153334342895	0.0933493970433918	0.0761858899085626	-0.0488453730553605	0.00284796870402981	-0.192994685105878	-0.340680684434034	-0.375996797373186	-0.0461255425758888	-0.0337641854655773	-0.250831727969546	-0.205500331899544	-0.178460388314352	-0.135462770611076	-0.0705531904428246	-0.11597338829308	-0.0434580006699969	-0.178762813158311	0.0472464628466815	0.0903264856897156	-0.0217017666034918	-0.149821323355086	-0.142938769945211	0.0673641580400098	-0.156561917534129	-0.0272744078002609	-0.0544686345976124	-0.0726372864633924	-0.140378017318912	-0.157170202268291	0.0170964615694283	-0.344705400118073
"267"	-0.30384519764442	-0.323209555586939	-0.261017026604528	-0.239249087663821	-0.267839238302989	-0.17029834792366	-0.122743215727699	-0.226133106655278	-0.242351987494139	-0.280390154551781	-0.140605559650804	-0.240701227429253	-0.226354502830532	-0.228658261793605	-0.324308091168662	-0.24505372998689	-0.098456570339535	-0.240023794646555	-0.163089946010888	-0.209260603998206	-0.173896455245316	-0.235390200470158	-0.146670494584509	-0.371229214494568	-0.39378116287661	-0.296394780757559	-0.262074204582704	-0.2043946596923	-0.104905677899415	-0.3555111246365	-0.289873737395206	-0.304710645709858	-0.303732111691571	-0.194939266892133	-0.318395425650933	-0.272307914059953	-0.159098374757741	-0.0363900864556748	-0.419121558515259	-0.152820077586124	-0.270640478717939	-0.315328498834504	-0.0977386141895561	-0.238347111149474	-0.120469065667305	-0.221370427410468	-0.15319508912507	-0.278774792573569	-0.185390224661059	-0.127847563093037
"205428"	0.345766606393685	0.161966150075567	0.0406253379040536	0.0202857791423727	0.183846580495574	0.0888579866839235	0.274684156121915	0.164820687672642	0.195985378226078	0.296571876010892	0.18442812822006	0.0713256685300509	0.192420233748078	0.16844638225757	0.220551535196444	-0.233640750614977	-0.108788678362573	0.189045053931578	0.0914165620836489	0.128544736370943	0.150899219837897	0.0938582916620402	-0.0141254224353953	0.109797722790992	0.250123663770857	0.204892298029377	0.125450889998591	0.243971030740868	0.168872891929851	0.154619334231359	0.232837360833877	0.210878920415602	0.188791322118385	0.0963835984650715	0.0742149883628237	0.15787966582641	0.221903038982279	0.13370218248393	0.163113716396692	0.129349319933171	0.267582923054264	-0.0487259908419646	0.244649482299493	0.237406607019004	0.117634511014121	0.153785507042654	0.288240584161846	0.195145818181483	0.211023457866047	0.20878174000504
"890"	-1.04601420574531	-1.12486125060248	-1.10630683874719	-1.14087326735145	-1.03363991505191	-1.05208754252336	-1.1175718980916	-1.02276411571044	-1.22889111297191	-1.09812370215963	-0.838264890096341	-1.14927124934736	-1.06777898111197	-1.14403508997519	-0.969327845156553	-0.977657460079425	-1.17985234546886	-1.14017303654635	-1.16943310669658	-1.07423901311195	-1.16698722851392	-0.994600457238028	-0.794764639270823	-0.948786440635028	-0.907512871698006	-1.27268893928913	-1.14047453641272	-0.956774240975877	-0.644643521967403	-0.949649241760271	-0.956198106654575	-1.13369447228171	-1.16660907979291	-1.17690265464263	-1.08643517486928	-1.25807608343658	-1.10785326223772	-0.958857900222592	-1.19229478869053	-0.886504152975465	-0.956098197641205	-1.12734264565282	-1.13647739077386	-0.996257556303738	-0.704819219064644	-1.166500940159	-1.07820819337129	-1.13038477242481	-0.962551251221166	-1.04794064128182
"891"	-0.517045381125942	-0.36849197266858	-0.590727956049735	-0.232180692912921	-0.613664549323836	-0.435646207716397	-0.689740858571317	-0.79965926986785	-0.60600503770775	-0.477418195405194	-0.517662543659378	-0.571593888720736	-0.633269078617024	-0.66969021267604	-0.677884898356999	-0.478936542453852	-0.47324792799877	-0.635621541581368	-0.554349277594619	-0.646432324756445	-0.664187908106282	-0.486915868953362	-0.440627897983351	-0.788705148657098	-0.657434471890814	-0.600418782256243	-0.752412467533572	-0.611307035974394	-0.366745734990806	-0.607230089295833	-0.601425262708944	-0.549724159461798	-0.694515875679451	-0.642723138153286	-0.655450031871334	-0.480796039720992	-0.526874160878384	-0.504207080716219	-0.624185176586123	-0.805479694747475	-0.692235477518091	-0.529360287922274	-0.54243197578622	-0.670694610990932	-0.302893757743121	-0.692722023758539	0.13669050604112	-0.398830915293551	-0.550464191114727	-0.752066437140318
"1314"	-1.2001775870102	-1.35321592111924	-1.29041483650813	-1.32123267961572	-1.51722962088422	-1.2403054235757	-1.12791402003349	-1.18568449052501	-1.45544441788308	-1.1694638517305	-1.268731489476	-1.10580002720699	-1.3029551210037	-1.14936724349477	-1.33384160249611	-1.26561203581236	-1.39942203089727	-1.0540848518682	-1.36157207718649	-1.18786244685095	-1.17024984229999	-1.3518857726528	-1.14179647496636	-1.02500275378032	-1.07657509452383	-1.3899056925138	-1.23129168390638	-1.17027526834049	-1.25225400363852	-1.35178147996276	-1.11061429797399	-1.23653038257353	-1.16263514893206	-1.23724302506334	-1.24430272910623	-1.44060971626031	-1.1987657685647	-1.14330137668155	-1.19485714586837	-1.18494981488245	-1.30597770163707	-1.170412813806	-1.29807374798604	-1.25073116196564	-1.40433089494857	-1.20234842746316	-1.1938215652495	-1.26821610006988	-1.06287183586908	-1.25988084520495
"11316"	-1.01860182914485	-0.753378475407144	-0.815738832390356	-1.05872404172625	-1.27225629067072	-0.899282600842949	-0.896883908456097	-0.825630992798386	-0.942148265460593	-0.958168313881437	-0.946131129946046	-1.13825296604231	-0.977564211960447	-0.669384444714031	-0.94891292632494	-0.83449962100849	-1.25750809072757	-0.864721590482109	-0.924519369499558	-1.10215912540864	-1.06766667828168	-0.95183900342849	-1.09659446285282	-0.910047009793082	-0.916422695332158	-0.969204450759461	-0.993820616235047	-0.912007978676433	-0.747117685130618	-1.29038465058853	-1.04213896270524	-0.955703074002683	-1.05459706697071	-1.03374433225685	-1.04007194618957	-1.1878380729996	-0.895019919938301	-1.15187789521087	-0.963277208952581	-0.914596182751694	-1.18236194040741	-0.839074024314421	-1.08598798046925	-0.916197749737097	-0.867978362890055	-0.907409479383348	-1.06160059573301	-0.871544637692052	-1.03055964453116	-0.940311076069586
"9150"	-0.683411472922065	-0.724558139771293	-0.83145743474422	-0.917405471504327	-0.685874417836227	-0.860715748066164	-0.802172328351364	-0.837860276196093	-0.720580712286888	-0.950717753738315	-0.882324742164759	-0.832000580058618	-0.873272712735828	-0.730351866314702	-0.863803561426888	-0.697033001301656	-0.964151604886199	-0.71394377315278	-0.843476041002658	-0.789541106537762	-0.95328171073211	-0.895361981935203	-0.788538253614324	-0.65582400729781	-0.81109657397307	-1.12339587650116	-0.945233689051561	-1.01737971737477	-0.719107538391879	-0.752967336455745	-0.817379467338285	-0.869935189171585	-0.659599157425892	-0.56793694200024	-1.00851660857452	-0.917273687254286	-0.830429255765237	-0.773440595829091	-0.667453833958843	-0.801652520672955	-0.762340726038747	-0.924052868102326	-0.846805616137765	-0.829833475703911	-0.835866673405195	-0.807611731553413	-0.766232814251673	-0.862037054450099	-0.701871939961338	-0.738373668095205
"25979"	-0.124714371073485	-0.121115793317695	-0.141846056879841	-0.216767363772583	-0.251254832298645	-0.0878295223596482	-0.164522701678104	-0.240759386424651	-0.206157186127192	-0.19563370370796	-0.0501170388957467	-0.265197060076983	-0.36397793447346	-0.27737160980116	-0.176938793521857	-0.240215535724489	-0.142825265693345	-0.199877726794621	-0.305332878574756	-0.195211021571253	-0.145530973244246	-0.152897248884616	-0.0122864584203569	-0.206686405405576	-0.12893570776043	-0.174952452021116	-0.174948756884783	-0.0950882342308709	-0.194273395352549	-0.0626659218081489	-0.0499163791975714	-0.132017977436584	-0.101628291288443	-0.122633523787131	-0.228594152873762	-0.131626720688858	-0.0289606345483869	-0.256443738276548	-0.198315922780425	-0.13895418996108	-0.226290109772829	-0.213964018639307	-0.109802784031151	-0.083177497241731	-0.109396488654034	-0.2755020840284	-0.19829224457344	-0.0436042295711038	-0.0945386837962682	-0.141547341256936
"1965"	-1.46355775740807	-1.32804607397331	-1.49943994964262	-1.5797374075798	-1.5492128251464	-1.5003221595032	-1.38765715257755	-1.4868264208756	-1.48747699263405	-1.5695810353581	-1.4933329081548	-1.50209996000616	-1.33273337996798	-1.67269695512698	-1.53543731279288	-1.39665596600486	-1.55864567931961	-1.40691361605855	-1.65365176636493	-1.41331626734264	-1.53954238452869	-1.66531879159849	-1.45583096628504	-1.46042655094285	-1.47805368251928	-1.69996948612378	-1.30525554360739	-1.42657900800698	-1.52623472562981	-1.31864979424283	-1.35462599293426	-1.60143155497242	-1.41991968154689	-1.56380581069186	-1.54674976989276	-1.77044177398624	-1.67600804676693	-1.51808647478102	-1.52193110481883	-1.45092110397492	-1.67415905951882	-1.49643850486099	-1.48723558035901	-1.39908076045442	-1.59935584907226	-1.44744859842377	-1.50964812309083	-1.5029590249046	-1.52231020233201	-1.49052265151801
