	"ACH.000015"	"ACH.000040"	"ACH.000041"	"ACH.000054"	"ACH.000055"	"ACH.000060"	"ACH.000078"	"ACH.000098"	"ACH.000099"	"ACH.000120"	"ACH.000123"	"ACH.000127"	"ACH.000132"	"ACH.000137"	"ACH.000163"	"ACH.000246"	"ACH.000255"	"ACH.000259"	"ACH.000279"	"ACH.000312"	"ACH.000316"	"ACH.000364"	"ACH.000366"	"ACH.000393"	"ACH.000414"	"ACH.000420"	"ACH.000452"	"ACH.000470"	"ACH.000471"	"ACH.000476"	"ACH.000521"	"ACH.000537"	"ACH.000600"	"ACH.000657"	"ACH.000823"	"ACH.000832"	"ACH.000872"	"ACH.000905"	"ACH.000907"	"ACH.000943"	"ACH.000984"	"ACH.001053"	"ACH.001054"	"ACH.001163"	"ACH.001192"	"ACH.001196"	"ACH.001277"	"ACH.001283"	"ACH.001300"	"ACH.001301"	"ACH.001431"	"ACH.001552"	"ACH.001554"	"ACH.001740"	"ACH.001745"	"ACH.001765"
"51703"	-0.0213368363012584	0.0150354488838121	-0.0207239213835917	0.0666173353310711	0.0523435059786323	0.0741376157064318	0.153621950026623	0.0667232348445003	0.0773863014501164	0.154503227960582	0.0341153790235252	0.0486017857505943	0.0513412725492678	0.064483133733256	0.0317987326418976	0.152629180346294	0.069913906757284	0.0241957401225082	0.0285384978438177	-0.0541080877225635	0.0936938007653355	0.155880905208521	0.0324498226890312	0.0150142616494261	0.0872175699232849	-0.0392362063015338	0.0674026143247974	-0.0291971977040381	0.13798730850641	0.0752736459566117	0.166453826356713	0.129905703746505	0.176042141999584	0.0309870792399818	0.0536104622474006	-1.58888523461343E-4	0.133155347891734	-3.09753005456926E-4	-0.00730118408145533	0.0819556815614225	0.0620451366298137	0.0408145446988544	-0.00697742136831941	0.0957074649312465	0.0591420129500542	0.104279522189765	0.0859455424748485	0.0573877005002968	0.0636373499901401	0.00982837342911444	0.150983530341512	-0.0260151745351683	0.0853040795082136	-0.110855061109555	0.080834686858675	0.0861142503141059
"533"	-1.11758956272283	-1.12771425083064	-0.91888639621915	-1.0577528398416	-1.07100776740474	-1.12419435211041	-1.01090725833227	-1.14241682625693	-1.06134522082111	-1.08409777422859	-0.963807225504618	-1.14503104202734	-1.11082949235072	-0.959637758471141	-0.684267981288089	-1.14365661393613	-1.16501285004387	-1.25793251546293	-1.11255284135747	-1.20246084259859	-1.19260567330701	-0.992359232359505	-1.25312194248209	-1.24623722726266	-1.26500594727093	-1.06037978695133	-1.16678435136204	-1.28107658561805	-1.21250573289248	-1.25187493091894	-1.29770051849285	-1.16861546643171	-1.3830036798294	-1.22338442851077	-1.24486933541111	-1.12592472350729	-1.10479438743308	-1.17737710780881	-1.44033170770233	-1.14039672939051	-1.10859339081872	-1.02751533319259	-1.07667741802623	-1.12138652262512	-0.880561732347356	-1.17045970430915	-0.976381890968335	-0.876361013370863	-1.07398000588521	-0.880096980654989	-1.14946999824335	-1.18186753004094	-1.2381262953258	-1.27285119602065	-1.30782023988355	-1.09026131473128
"527"	-1.40417868227798	-1.32420938025649	-1.22337002514716	-1.47715308196236	-1.49042839640062	-1.1881937325073	-1.40435002410486	-1.45231404694045	-1.16784696545389	-1.29087324235289	-1.40163477516031	-1.4767587435376	-1.35875175935925	-1.07462656188471	-1.20807842220595	-1.31706245185222	-1.25881017402755	-1.4448218983038	-1.53588778080933	-1.40832884479348	-1.20905337693166	-1.36404396442652	-1.24023509710431	-1.52479261738413	-1.47522755074342	-1.16044492648055	-1.45037472625006	-1.49464881115245	-1.4524789378296	-1.40939169057108	-1.6611456662726	-1.51115281577922	-1.35509498430742	-1.36722622886786	-1.30712454199711	-1.2011399850562	-1.41597703251814	-1.46540532618249	-1.36733271459811	-1.54820126024435	-1.38491365872479	-1.44120209143967	-1.5700461682607	-1.42602899353392	-1.23459130776477	-1.32868315051788	-1.31071057459788	-1.39125523786167	-1.14872572968187	-1.18850579923464	-1.15052445619988	-1.19803666813504	-1.40679920796871	-1.72137830541775	-1.65012757201496	-1.47091007754575
"526"	-1.53012257446635	-1.25309318814562	-1.08893096736869	-1.4679636771018	-1.40439073405088	-1.28839369963467	-1.28416560197355	-1.28415396774808	-1.13736471595367	-1.2043070013535	-1.45959453675721	-1.45728292752568	-1.49195839499325	-1.31954881482544	-0.970837948050441	-1.3018719353671	-1.25738350655601	-1.54372361333777	-1.29382774997523	-1.3479875836176	-1.19710781780168	-1.42233127251053	-1.32067391787917	-1.27327802735915	-1.45671121413239	-1.32329710443738	-1.37107161667887	-1.71642389048902	-1.3598820834638	-1.58088898875131	-1.45365226740732	-1.59910191986893	-1.50330968503483	-1.36493264456797	-1.3093392542547	-1.66859313596522	-1.8356574476938	-1.31062303036728	-1.3849249861076	-1.61595503339626	-1.41416746212519	-1.56755977432227	-1.26772473929314	-1.4822101764163	-1.34978476789985	-1.3714904663425	-1.54422453352219	-1.53225088119595	-1.43281542174221	-1.10275761922548	-1.40020692972341	-1.1939012444886	-1.44331456572781	-1.59889398556112	-1.55306879222713	-1.43838102766826
"9296"	-1.25555894504053	-1.39722024835381	-1.19143533767303	-1.2997603774455	-1.42657815621476	-1.24480455890586	-1.41023539000644	-1.12867134802963	-1.34494562587811	-1.15695363559099	-1.26509928237411	-1.3697357717257	-1.25720045249905	-0.870750611858218	-0.985395550760594	-1.3240791960646	-1.3714177744967	-1.46527056668655	-1.63321725948526	-1.35408201536444	-1.38957678185728	-1.30978724922133	-1.31078021206859	-1.30919069642585	-1.21044094218191	-1.28259366250429	-1.56609827686926	-1.55649019185756	-1.444644565493	-1.52738081536839	-1.37799985328656	-1.56301098141109	-1.25640810372517	-1.39044406118964	-1.28986607478612	-1.23386432547364	-1.23655264943273	-1.26618990059455	-1.37397179038718	-1.28708757653743	-1.28452795738307	-1.38821230010883	-1.39863716495076	-1.52263080700761	-1.36927771381223	-1.48772333264645	-1.34822542896544	-1.21057950618441	-1.39201025824495	-1.19156814904863	-1.2624127660807	-1.10142608649546	-1.30850878262602	-1.71681618120872	-1.40240394211034	-1.22385456127631
"100127889"	0.173762536715292	0.16342040696864	0.224802562170838	0.185693638551383	-0.0533472641186875	0.127325468673931	0.2487775517772	0.13650583455665	0.18792334464697	0.261592189669115	0.125083574320239	0.145007641282693	0.14858818719617	0.120710488169105	0.210317988283306	0.1913052039804	0.109087075394563	0.130619375523451	0.139991146287204	0.133986532398496	0.154716834161422	0.333583019983341	0.130110721872108	0.111945686880639	0.110118867551753	0.234743010901808	0.0767792601541397	0.143393843098105	0.0971298732865084	0.0783951023728213	0.0865579485912072	0.256546025745964	0.111236793921054	0.127860648154278	0.135253261712706	0.161874647032814	0.174512694293712	0.152783003820915	0.126325096357768	0.0940626017536091	0.107397991071979	0.0915310688000922	0.252937344973958	0.14892043238751	0.133406603814206	0.13705936620867	0.120443952709937	0.196527177309083	0.175420608245893	0.132279151549486	0.0571840150691999	0.196098514332104	0.199983195092172	0.134007737096502	0.108687876501904	0.143598274102131
"28974"	-0.59984240660101	-0.629965681283713	-0.202565856458735	-0.6694033887462	-0.545117765192872	-0.757961087002624	-0.663448574133177	-0.998224059713618	-0.784115949703801	-0.888709592554695	-0.584387134765384	-0.602246602039255	-0.528925802615066	-0.578227268608261	-0.85370863173129	-0.956575051637344	-0.706843839072045	-0.446397634639319	-0.559476119374632	-0.530890806836262	-0.865073255833557	-0.881013999351551	-0.593562541264117	-0.557254659467008	-0.528851677709446	-0.935838068351687	-0.720574326594236	-0.721435443701035	-0.727963352928343	-0.598770880959354	-0.581044097086863	-0.820430711463113	-0.938152084074488	-0.784866221919567	-0.797779566610299	-0.732655045575047	-0.994159017269773	-0.673096276767038	-0.666897345456899	-0.822068855861542	-0.723568364351124	-0.362622050745911	-0.516241714202547	-0.493232181749133	-0.629902091455338	-0.800227334281976	-0.6564270074401	-1.06535209148587	-0.455486300956169	-0.692592972405438	-0.747231448185431	-0.426760607714413	-0.77256045658539	-0.623638211550896	-0.505897173450246	-0.596550745136186
"25770"	0.0555852696102963	0.146566757239958	0.067902750714175	0.154455296392525	0.0688983463311374	-0.00248478201457232	0.194606679412662	0.0950420286377796	0.130868560628123	0.168840159105138	0.00183264466307052	0.152357454332162	0.0107778382572301	0.0665462429316444	0.0848192970130393	0.0853294058370186	0.0273119501809874	0.0748713562558697	0.144874297007965	0.130630877505464	0.16106630013685	0.0546362951520059	0.0534034856715732	0.0183137711103701	0.148517308068683	0.132687516457625	0.0820208423685355	-0.0254061013704348	-0.0263694108303317	0.124003814756747	0.0433705936070929	0.226819319441884	0.272417882917058	0.0179211741201999	0.0888725279855013	0.011044307636589	0.135259926518023	0.0935812879799743	-0.0297205789374069	0.125506077753448	0.0886861208422349	0.00982306870196083	0.133537535653982	-0.00720577628528084	-0.0759017764276625	-0.0258416133982316	-0.0500883294697623	0.112024407447676	0.044575023446337	0.0265216952159592	0.119289364075459	0.0661740516404024	0.126761935532468	0.0269965545348294	0.0978649405832021	-0.0015976376701683
"9973"	-0.190158214651161	-0.121643459103091	-0.240015690159048	-0.152008601045923	-0.172187349464381	-0.17983113481852	-0.13004806940822	0.0299751203463952	-0.165520853856505	-0.355355074944487	-0.235863809144424	-0.192504037936835	-0.124764800071095	-0.0712418114087231	-0.272824357704823	-0.426992134176214	-0.213224537859343	-0.159962414761886	-0.219500939299426	-0.259841707683861	-0.17880075000417	-0.374018977412056	-0.347803473964297	-0.215081486542483	-0.194961880237902	-0.200697931543393	-0.290803036555433	-0.120983450236016	-0.331769630069707	-0.186570582337899	-0.415360308794028	-0.316262467827673	-0.346047173221853	-0.155356582931029	-0.245523964203888	-0.350903422745079	-0.382053789495704	-0.319822201190319	0.0381986071557107	-0.14825041522878	-0.299601319118381	-0.154892912725137	-0.185732957331116	-0.192526763468076	-0.197242675753786	-0.182775536717857	-0.109829186690631	-0.334034908022028	-0.157218989598815	-0.140964799030199	-0.104488826196053	0.0251177270529368	-0.223924867393968	-0.0972729849805949	-0.242300042047957	-0.0815631025868779
"1044"	0.084213688324614	0.217639721242838	0.086643653456059	0.162040988337128	0.149119945869212	0.0701240766453661	0.141821154340315	0.163715321774217	0.0988962585770508	0.178094187875642	0.0808443817756676	0.0532076481303959	0.0191333311409684	0.0495885373709367	0.12146414597261	0.123624235366005	0.00776987640258723	0.0730562987301489	0.0789447820262639	0.0111019256088662	0.148496875590186	0.214058657858877	0.214483643768533	-0.00611383447294055	0.164673110626082	0.165187910559797	0.00924967984393213	0.107716778391797	0.203692643346862	0.0739847721441106	0.170110321172539	0.13687908719441	0.0910446344020308	0.100767076991719	0.0478598799718547	0.297336855531185	0.273121933167285	0.149144928885551	0.0407192430641882	0.0929704911720249	0.119999569688109	0.200188877667151	0.0129058027446872	0.109629752839239	0.0935376236032173	0.143264145683355	0.0656861923014748	0.219721407110182	0.040141067145668	-0.0086671599086816	0.0700083829872156	-0.0482243438668078	0.0192766916975569	0.0427529030203528	-0.0113752679383641	0.191710866042181
"1810"	-0.688591671750143	-0.634623910723219	-0.753438201038707	-0.181464177254218	-0.652878518424263	-0.826601893461427	-0.439611154328061	-0.692989405077207	-0.202019070244327	-0.660117281918985	-0.691734814000872	-0.653051609284737	-0.531047277575242	-0.718903342693475	-0.654986372769946	-0.673478716308102	-0.772524501912181	-0.384348394079501	-0.673537147231545	-0.633813209228373	-0.82076229901771	-0.777694680912071	-0.674460687791991	-0.577880308799902	-0.634096948881228	-0.701619580808664	-0.848934864203841	-0.763503529508109	-0.965072234323752	-0.69392760193593	-0.833747219303819	-0.852388652118762	-0.664638646807756	-0.74212919458613	-0.782810545555807	-0.862546215191656	-0.829049498112796	-0.874699641431694	-0.58566567120678	-0.747893763709641	-0.736289677887566	-0.182234884864149	-0.749656160884022	-0.687947785500804	-0.52472175520722	-0.496072640998692	-0.599332616739096	-0.923750291431052	-0.73040629754848	-0.520685032181415	-0.698915834499988	-0.691456928187173	-0.789079181439244	-0.494810714210811	-0.51402784520308	-0.333398471723791
