	"ACH.000004"	"ACH.000015"	"ACH.000042"	"ACH.000097"	"ACH.000108"	"ACH.000118"	"ACH.000138"	"ACH.000159"	"ACH.000243"	"ACH.000246"	"ACH.000250"	"ACH.000291"	"ACH.000308"	"ACH.000324"	"ACH.000332"	"ACH.000339"	"ACH.000348"	"ACH.000352"	"ACH.000374"	"ACH.000393"	"ACH.000433"	"ACH.000463"	"ACH.000471"	"ACH.000472"	"ACH.000475"	"ACH.000488"	"ACH.000511"	"ACH.000517"	"ACH.000542"	"ACH.000573"	"ACH.000618"	"ACH.000622"	"ACH.000646"	"ACH.000647"	"ACH.000665"	"ACH.000695"	"ACH.000747"	"ACH.000781"	"ACH.000784"	"ACH.000805"	"ACH.000811"	"ACH.000819"	"ACH.000824"	"ACH.000827"	"ACH.000832"	"ACH.000836"	"ACH.000838"	"ACH.000872"	"ACH.000876"	"ACH.000900"	"ACH.000910"	"ACH.000921"	"ACH.000924"	"ACH.000941"	"ACH.000943"	"ACH.000974"	"ACH.000988"	"ACH.001031"	"ACH.001061"	"ACH.001163"	"ACH.001275"	"ACH.001277"	"ACH.001336"	"ACH.001523"	"ACH.001532"	"ACH.001554"
"149840"	-0.270551361293938	-0.170931540123563	-0.231565044361128	-0.340368178882274	-0.287925730705722	-0.17316679987021	-0.209465613737441	-0.0528257010097669	-0.432951309157317	-0.225432887652701	-0.233042140861696	-0.222979850957512	-0.341376527333293	-0.277236245525211	-0.338526482198735	-0.239897289309088	-0.180789437597871	-0.288646091609233	-0.435090131975718	-0.369693690927225	-0.083444926361338	-0.144164730264127	-0.114406219927168	-0.473606416608969	-0.361302158305131	-0.370831291026648	-0.325765258576693	-0.30163950008799	-0.2772021845828	-0.286580839534536	-0.152900923821287	-0.106700745602282	-0.368977553257702	-0.315886726235771	-0.279510119331473	-0.36932213306367	-0.413495115936902	-0.109136265632684	-0.296208581432059	-0.38790548559261	-0.258032272193957	-0.361091344475453	-0.284799471494217	-0.160435975563644	-0.355649857723039	-0.295728198530154	-0.176814148093195	-0.287675931076545	-0.293204509870774	-0.220548515786969	-0.111875766873742	-0.323798565606089	-0.467745528527971	-0.0679737255735511	-0.297853330959936	-0.314100535735448	-0.369741665687361	-0.385382258766541	-0.415441232767328	-0.286364538047557	-0.407277654041262	-0.0763371176556815	-0.108405485955608	-0.253048731362795	-0.361834405664815	-0.17331623647828
"9793"	-1.18758219566104	-0.972601184069855	-1.09188673559613	-1.33946506628742	-0.94088951895583	-0.98253781872445	-1.00426664956016	-1.11917443879382	-1.05673097624633	-1.25957687717685	-1.02412726094834	-1.10515829149068	-1.27247564289883	-1.22239347325696	-1.03337257236509	-1.05803114116368	-1.02564858270852	-1.00945646356379	-1.065444543236	-1.17635297009321	-1.11294376665957	-0.867745666265952	-1.0827407392333	-1.2265675066996	-1.26610775576025	-1.03580731329905	-0.947960340043023	-0.978372771794664	-1.09287124221246	-0.982158154816226	-1.0348252479685	-1.06254846408453	-1.01387621737099	-1.10272774020924	-1.05179266351612	-1.06066731419936	-0.919417683302507	-1.10627557040135	-1.02293296117187	-1.11658269147831	-1.0225047248194	-1.01359447198858	-1.0536714169772	-1.00501260280012	-1.06087038817005	-1.10043568879542	-1.17101403673134	-1.11231305366144	-0.841657642766372	-1.07832111794841	-1.19032680118815	-1.08011813496631	-1.1623119113705	-1.38099166600632	-0.824871026952805	-1.13830892704632	-0.891536838076381	-1.16209303077909	-1.0303523369195	-1.21055973490104	-1.04182642068365	-1.0929088076618	-1.1949848696303	-1.00624487752459	-0.966303715992216	-0.902275129438255
"1308"	-0.120440427034733	-0.260754444363747	-0.280867682603994	-0.121326008570748	-0.268944638897861	-0.257100311086012	-0.220798741314843	-0.337631737133555	-0.368136624155387	-0.116236757704438	-0.303049910693593	-0.26972003753858	-0.285825880975987	-0.39815357144048	-0.235896485171194	-0.214510986749696	-0.27538695893115	-0.247317021539399	-0.350291772354118	-0.243036006493724	-0.394256726106939	-0.29291390991985	-0.114458825944097	-0.312037189701567	-0.298150216643065	-0.287920732141312	-0.281023084522512	-0.20304201171873	-0.212938645195753	-0.243231906869314	-0.224016625545171	-0.409467550061961	-0.341368049122464	-0.154905154061248	-0.301783007314944	-0.423801849482174	-0.327688465468112	-0.320654146074998	-0.294996426424542	-0.324340415155888	-0.417986348023821	-0.217815860006606	-0.225271246195848	-0.338794411362783	-0.251434268547018	-0.281131996123356	-0.280895564458649	-0.376669633352735	-0.269232357166173	-0.212957576150578	-0.208408843795007	-0.335371787225943	-0.401597177039329	-0.399201100605289	-0.231652494677315	-0.38332801161425	-0.182769723103247	-0.196333221302502	-0.232194559604996	-0.262157868224962	-0.160462345461729	-0.310754168788193	-0.439861405473547	-0.206283179574022	-0.247898984724214	-0.286340825154066
"22818"	-1.00135104632119	-0.810171945411018	-0.853578372917592	-0.925026875589348	-0.878685678533425	-0.916342444071316	-0.872295566277335	-0.930180303804239	-0.915175704379792	-0.822088078511245	-0.879833720227417	-1.01751342026322	-0.815602634752762	-0.833770108192665	-0.931293321401971	-0.997558864390106	-0.970605778896738	-0.889627970026606	-0.787394426875401	-0.853231979170253	-0.863184471918001	-0.849771912998151	-0.944826224157719	-1.11747783126906	-0.9214390762895	-0.722949289474527	-1.01295461390456	-0.808620362753307	-0.892822737048829	-0.852464109417223	-0.730660939195521	-0.869102055007773	-0.963408134021134	-0.997669319854988	-0.966036383620245	-0.808399294973219	-0.810644834118751	-0.7824632137951	-0.670377813964709	-0.845137428301048	-0.87875990003383	-0.991286062236758	-0.923372201790308	-0.973226689229054	-0.77754028382169	-0.844403125447859	-0.971357609808457	-0.836620155880864	-0.993079012835056	-0.822343500361396	-0.685619781525995	-0.907158707625902	-0.820058656252473	-0.72254868143775	-0.851229129635355	-0.80339917790071	-0.782276171486352	-0.861034259701052	-0.776217752430058	-0.919869869080678	-0.829286489490713	-0.90927688864839	-0.979217578329104	-0.717853294392507	-0.870126540847495	-0.860804055674563
"54973"	-1.12156079282299	-1.21621043227164	-1.11131918321752	-1.46056924536893	-1.31627606511644	-1.26878868530259	-1.08995600543099	-1.49901273550481	-1.23272573033781	-1.47300066315132	-1.31858329521643	-1.18055287153444	-1.51383467402433	-1.22925065902688	-1.34589881573498	-1.39500523837326	-1.2646951952847	-1.37911405772232	-1.46633625531242	-1.33427677742043	-1.35780308043485	-1.24317510316112	-1.41665127567924	-1.34416710467204	-1.25592481296921	-1.14301518116156	-1.23896042486817	-1.38523275474704	-1.14682660722138	-1.31927523853223	-1.23155379858149	-1.53073405292905	-1.05249398852841	-1.2840839799762	-1.16038941102759	-1.31663942619825	-1.07826369059088	-1.24891749111424	-1.31512952421379	-1.39360819810062	-1.35291295227165	-1.31370441772883	-1.14109403646331	-1.23679433782364	-1.39391441885824	-1.31611230371474	-1.21348876588085	-1.36530000043955	-1.29791717073154	-1.3581547848426	-1.36638321302962	-1.30565840193794	-1.02646406444135	-1.30433651345396	-1.29849624449622	-1.29152174095843	-1.25847532932947	-1.36630706416237	-1.28239532115355	-1.20910595687857	-1.08172392617744	-1.2960581797941	-1.33094354784367	-1.14445409957608	-1.28327126648753	-1.28468337012657
"57703"	-1.05503234181452	-0.846335507608124	-0.919583405720893	-1.13915346611979	-1.05838920681235	-1.03029871994187	-1.01454642594965	-1.01847715059879	-1.02379579017599	-1.05014108157553	-1.04140733716714	-1.0637713292117	-1.16403007518927	-1.10697305872363	-0.919263386796252	-0.945879058933783	-0.979350991613836	-1.13780050532953	-1.18338432450103	-1.03751016007894	-1.14974801751006	-0.883589602377584	-0.837703954096139	-1.19942197363009	-0.968327989731274	-0.866767680351551	-0.90120099205609	-0.885264193698374	-1.01354252688332	-1.06169505836485	-0.977082689009359	-0.918844048539034	-1.00407023704202	-1.08242581117007	-0.944417305842379	-0.831980112723875	-0.999001374637045	-0.647616218284988	-0.980428573141257	-1.12756790498667	-1.02205243491645	-1.14116866591335	-1.09797095776053	-0.93144813021436	-1.03456273377097	-1.0327992262398	-0.983679809482632	-1.05501078502023	-1.14585076381894	-0.963398614629541	-1.10308312085881	-1.12337549467192	-1.04667166792904	-0.986720429919373	-1.06809494864161	-1.01557377668345	-0.865662109632512	-1.09653554988126	-1.03493249475805	-1.08466045073316	-0.876005250517344	-0.970172570643661	-1.21903495764969	-0.961005162556509	-0.912942492227413	-0.956153787656817
"79980"	-0.717292765397174	-0.56700186040075	-0.628541468917772	-0.647774477297447	-0.678299727764958	-0.708023452226151	-0.603506111766201	-0.490447988755065	-0.694619988745711	-0.693985266593135	-0.603996326631054	-0.605515741634077	-0.590927428387634	-0.633689322798271	-0.666880269444955	-0.723550405019045	-0.655240830358712	-0.872409066221066	-0.590135989787324	-0.864979187530234	-0.605126280558108	-0.55737213049591	-0.730179933877765	-0.776552550577378	-0.75728794703822	-0.64966141372593	-0.627379918503495	-0.728018295386394	-0.735758249061299	-0.648253134650676	-0.520973297039389	-0.764538441445339	-0.718627690901702	-0.631602929985794	-0.75478816465588	-0.725759383768643	-0.810447965866796	-0.673731386264471	-0.671370791788572	-0.664922983572043	-0.717990443392601	-0.717354375003016	-0.478060011900271	-0.524628390654267	-0.706480915474381	-0.65009443728004	-0.858041559295066	-0.573998917363546	-0.778545220431277	-0.496804726824447	-0.497084938320373	-0.781171875490348	-0.624331257839696	-0.951902475304503	-0.731299914795226	-0.725778337298455	-0.603441841794716	-0.704608990685447	-0.58334980636008	-0.745823379691754	-0.575157048630894	-0.600647207063327	-0.789864989361331	-0.566139450085418	-0.614516561541256	-0.621885292399224
"1933"	-0.510055720279008	-0.61808784495022	-0.67632277380144	-0.558145069902713	-0.824466808577437	-0.505014315286153	-0.643046085035163	-0.756747379416283	-0.514412944257607	-0.752714270913488	-0.710625941121056	-0.742921058916025	-0.645876983253767	-0.681179061784446	-0.588720546465473	-0.593286286011086	-0.685102645968536	-0.638904914029235	-0.770369211097972	-0.797875099819588	-0.586068213514674	-0.548520465401019	-0.635020731937056	-0.655071479707345	-0.759448093359978	-0.753861579830747	-0.579070370400593	-0.648154743020148	-0.601530949319702	-0.676914871236347	-0.527833300571621	-0.628808824447765	-0.683859555765207	-0.5121686349783	-0.700496545655932	-0.872767073564944	-0.643902005431348	-0.702956205124641	-0.589979025518899	-0.739404676030107	-0.746029724872949	-0.468721649435641	-0.835454438371065	-0.61998742914159	-0.597070914189096	-0.647782895749458	-0.426477580317404	-0.528009934110418	-0.764835279245729	-0.693748103884405	-0.866823816682442	-0.807205924572453	-0.74348193655485	-0.693946075870022	-0.593347233664815	-0.735500711307796	-0.632950747217703	-0.740654600240017	-0.69421721376228	-0.676583930616713	-0.628771816628232	-0.459707589272882	-0.706055436282933	-0.755532522216713	-0.618534277635882	-0.630621398163702
"1975"	-0.718738498500874	-0.712759505178245	-0.649010038837007	-0.506412718707806	-0.521572939228562	-0.504773284265368	-0.488625200307168	-0.685504117267797	-0.542772604734051	-0.722067713765323	-0.566647033494703	-0.724542967303157	-0.726551103518891	-0.722265068073396	-0.627439311711222	-0.691017372086567	-0.612042950873087	-0.619518757576125	-0.840218787559605	-0.613716862975397	-0.641317822391456	-0.539480170576333	-0.504369931808072	-0.726317599213273	-0.671082320660755	-0.64099955941168	-0.701082561825762	-0.56531979337576	-0.796351837149825	-0.630233841407439	-0.575783569248535	-0.359560436777693	-0.578126446515694	-0.607732144397436	-0.815250523155349	-0.721750679488596	-0.536829142950619	-0.591138619557501	-0.603856083026385	-0.754195884017882	-0.53492644612883	-0.531901391143341	-0.54310393487199	-0.693536728236915	-0.546925345195093	-0.594942229663017	-0.636783134706796	-0.367973997369928	-0.818520163354905	-0.716791619771169	-0.677504348851321	-0.667502649683164	-0.556603328212064	-0.607797881882465	-0.533355683356061	-0.748216264979313	-0.746970864994657	-0.548340121732641	-0.490330349422587	-0.66272332698297	-0.663941642283188	-0.665217976013702	-0.641673402599557	-0.732655921530756	-0.640166336304139	-0.611193759014006
"668"	-0.61674152206383	-0.30412730087169	-0.364833837617463	-0.40584733615872	-0.535719460463361	-0.429249999453331	-0.222915061082681	-0.516706754461527	-0.510009944521099	-0.50500859651561	-0.348053939330023	-0.356375143906794	-0.419858501794106	-0.574849990320234	-0.41381975485068	-0.367052037464462	-0.237006618284197	-0.367186325440155	-0.337968334813963	-0.493924720679366	-0.142668657794587	-0.466172991316939	-0.225638166450398	-0.442838679800363	-0.393528601272109	-0.373340777044249	-0.494995535271618	-0.338579779338922	-0.344312334217791	-0.245687324428346	-0.372296947319706	-0.317722121847377	-0.424512983166092	-0.35888224978042	-0.211558415146323	-0.318808809909873	-0.485789438572564	-0.423678113099871	-0.403932942861445	-0.228033344629946	-0.210765553829959	-0.42639705387014	-0.38822256796106	-0.329088637747439	-0.305742370546446	-0.397309896158014	-0.310929790123593	-0.285479010199338	-0.390334362871447	-0.429347134532608	-0.246814893613993	-0.498293313571007	-0.423119242487116	-0.378679432060304	-0.292162323601676	-0.368932090966859	-0.270019371643147	-0.321411568337347	-0.301750874097918	-0.381171788801607	-0.445879025287404	-0.401891211762506	-0.288901192050889	-0.467887949899197	-0.475237661073242	-0.356064140949165
