	"ACH.000007"	"ACH.000041"	"ACH.000078"	"ACH.000099"	"ACH.000120"	"ACH.000137"	"ACH.000148"	"ACH.000159"	"ACH.000163"	"ACH.000223"	"ACH.000231"	"ACH.000237"	"ACH.000246"	"ACH.000259"	"ACH.000265"	"ACH.000279"	"ACH.000280"	"ACH.000312"	"ACH.000316"	"ACH.000323"	"ACH.000335"	"ACH.000366"	"ACH.000444"	"ACH.000547"	"ACH.000600"	"ACH.000748"	"ACH.000781"	"ACH.000837"	"ACH.000905"	"ACH.000906"	"ACH.001053"	"ACH.001054"	"ACH.001096"	"ACH.001192"	"ACH.001196"	"ACH.001277"	"ACH.001283"	"ACH.001300"	"ACH.001301"	"ACH.001306"	"ACH.001431"	"ACH.001552"	"ACH.001740"
"10097"	-1.22446825807896	-0.878041018799386	-0.724135396255269	-0.857777353201685	-0.609242632169722	-0.806946181276803	-1.0474964656221	-0.943377725011434	-1.25691709931341	-0.922531762288849	-0.820562851249061	-0.84719497101653	-0.868549075218996	-0.885123878561105	-0.932832109180288	-0.673839520152584	-0.998389111546751	-0.864987890740092	-1.18331736063435	-0.996735167848618	-1.05490064160627	-0.763345084555389	-1.1397876435804	-0.953416300630476	-0.763135560073198	-0.902153022678514	-1.02443931292891	-0.971548315838341	-0.980841992374361	-0.847611828180766	-0.691028107370471	-0.656524166980392	-1.13576439052171	-0.886728505908245	-0.649463749483026	-0.5225160238214	-1.06706676941864	-0.794642357678541	-0.512208585557448	-1.11790412843705	-0.670595663370147	-0.985536781012612	-0.921609906098088
"10096"	-0.136024002683122	-0.298853358369132	-0.0991094530826969	-0.22323143929606	-0.228606273029315	-0.447238032221283	-0.271726446692194	-0.374945697462545	-0.513914572424001	-0.397330768795426	-0.430356396796878	-0.341284316890753	-0.403640258613741	-0.170992493725211	-0.351383394608668	-0.158570369598653	-0.414167527675773	-0.0833312179462241	-0.339564935020322	-0.467243909907647	-0.476454398756575	-0.132975050717606	-0.338680341879396	-0.336021853304916	-0.42223171686013	-0.513242778477171	-0.238044740886167	-0.335055994716687	-0.500651399691719	-0.354182339948462	-0.472042585567136	-0.108406618297996	-0.383136125991249	-0.313296633691073	-0.318768590419798	-0.343401243269098	-0.524742082161646	-0.249314932790574	-0.169869972378222	-0.473856200446792	-0.36101786895965	-0.321578541849756	-0.432106899214974
"51074"	0.0873943248914261	-0.105001770219013	0.0525837852407685	-0.0167178177219654	-0.179533867772354	0.011920016780936	0.0877713378985225	0.0117258549019643	-0.0655415134737971	-0.0313869763822345	-0.0941397224856071	-0.0121238698385528	-0.0864038996916523	0.045124878182216	0.0414169579842059	0.05636004375154	-0.00596692386799573	0.0195554319083395	-0.209806041571828	-0.0424950018628508	-0.142643423744631	-0.0475263092968836	0.00887650260131518	-0.141360636834988	-0.134342904932751	-0.0436097879205697	0.10150377911452	0.0647581968048381	0.0383353435458088	0.135423584507034	-0.1181162421818	-0.0226971683880358	-0.0585478460125169	-0.0135124678292746	-0.0811957632754873	-0.122432180636096	-0.0562621125398694	-0.0419306058003433	0.0173283976662239	0.127201912694314	0.0567174716902939	-0.00173686325202844	-0.0625883098294746
"10094"	-0.696832744907603	-0.442801309314188	-0.347078543132796	-0.438227893527987	-0.47703832254555	-0.689804159839018	-0.461099414271335	-0.293492118953219	-0.901328557777764	-0.518448423930835	-0.633633611137939	-0.493435050560887	-0.365318311424014	-0.548171695406497	-0.398336680056585	-0.355298139533857	-0.579435420938668	-0.365282600076931	-0.735612405801306	-0.815296929413093	-0.627206338891493	-0.286618591590175	-0.524208404232836	-0.592275023911642	-0.64096774078659	-0.541501028611618	-0.504222957773536	-0.399028278484296	-0.514978669199599	-0.468458607751545	-0.460846287249275	-0.391915159234453	-0.511917385111054	-0.418211734224075	-0.42245496559517	-0.315068622201505	-0.62482730507723	-0.356371981568491	-0.355413131414321	-0.535866215690314	-0.340470454918995	-0.651320663615954	-0.625313866590303
"10093"	-0.534744228662209	-0.370546836225639	-0.14499867957906	-0.473783532804552	-0.524832233357602	-0.50000765351889	-0.69117054807533	-0.581883014628057	-0.590100407292183	-0.527691309264253	-0.525925339197473	-0.486867057595759	-0.67100761867264	-0.452963851807454	-0.555093144942009	-0.338545318634863	-0.697209405019583	-0.613664196356327	-0.707250600927604	-0.824221118188044	-0.615213897381028	-0.263565932874156	-0.528528062333923	-0.980753622401526	-0.562554979375182	-0.752086492453089	-0.711104351680311	-0.435452995181543	-0.434619348512135	-0.549046348951719	-0.599570170639413	-0.488088308309631	-0.605921333839405	-0.441447985209236	-0.437349166229605	-0.210524295574176	-0.66487953294817	-0.498228320600524	-0.280306333718357	-0.560219779073432	-0.516738676071376	-0.735219851880877	-0.60507347671245
"488"	-1.02344917679337	-1.27154272926837	-1.24049351862169	-1.09978310024784	-1.17291145705688	-1.06004712747177	-1.25865592742125	-1.00844464803108	-1.17463423763291	-1.27537615833805	-1.32126902427759	-1.10189684729215	-1.10218335192597	-1.14681212071455	-1.00006038414585	-1.30462646791408	-1.29406028666112	-1.23202028346093	-1.17433434063775	-1.18459153957434	-1.25236978823006	-1.19985168224984	-1.05458567777249	-0.911692325308956	-1.11247188086567	-1.37310161736712	-1.01409476512494	-1.14763745602969	-1.06122155618753	-1.14166428782719	-1.30442618469155	-0.958457903186823	-1.09261558042266	-1.24562769345408	-1.06470747681215	-1.1593495218481	-1.34668516215062	-1.17692844386079	-1.20357391181095	-1.22217554343594	-1.18322029946111	-1.2623761988165	-0.385510989334131
"55845"	-0.506203186357892	-0.420757789846944	-0.282732684206415	-0.435363887832719	-0.638876386074782	-0.22768546977609	-0.249574483095211	-0.347455479465303	-0.687971622878951	-0.466059890052765	-0.311950321780518	-0.393478348734609	-0.323643041412914	-0.331402278912591	-0.32167310357298	-0.47184334613309	-0.545728137924927	-0.559024090253472	-0.601165170907065	-0.516887126713317	-0.276946056388543	-0.3496792032954	-0.430688204936973	-0.403680617297107	-0.473585149723484	-0.324180086413929	-0.351505387749887	-0.239655329866815	-0.411000733142499	-0.278693636234357	-0.320378937805014	-0.378228406728112	-0.412060619680058	-0.42897617556799	-0.441456180767767	-0.387187837077666	-0.457523549215226	-0.454515460890708	-0.489816793834094	-0.0849942999571365	-0.420985280323922	-0.506455191552326	-0.174698467908067
"55009"	-0.114158545681499	-0.162251469146333	-0.240060589131957	-0.212733994947561	-0.0248021591661239	0.0281921889366685	-0.0659738475172514	-0.0944313125213951	0.0510810604715953	-0.138983331465572	-0.00409128874221482	-0.240247810484448	-0.2181927446456	-0.147590920018197	-0.0719296126881813	-0.161771078310447	-0.336343805216941	-0.178672083479551	-0.186121022091047	-0.293052262959998	-0.0805890441049451	-0.214072702069231	-0.210160664386304	-0.343345593563626	-0.175253752721314	-0.332781204081977	-0.0451666400149603	0.0396887193864052	-0.0455941161078945	-0.223247028817646	-0.127717042162527	-0.137193682682251	0.12389725883522	-0.155583843636448	-0.0980840414579818	-0.0461122584633323	-0.0851129848228881	-0.0434789742161648	-0.268898566401628	-0.257461826326897	-0.098440212751181	-0.250581876020727	-0.0982192133285076
"285237"	-0.561702312995794	-0.186505030738857	-0.191483831139292	-0.541314785626018	-0.498762589622766	-0.527329884656364	-0.365970850670543	-0.453605973091494	-0.81394789298579	-0.561152067882267	-0.628636447816752	-0.375801755470014	-0.455519049136797	-0.195862572823185	-0.503735416369092	-0.201214015887776	-0.638551833367934	-0.180540832874451	-0.498999301504117	-0.420126911031034	-0.588375960635937	-0.252467061083238	-0.286394922120118	-0.552313089687785	-0.487417372133089	-0.757961041456473	-0.33499075833503	-0.398214403593461	-0.289660521884222	-0.38239608021173	-0.085201714699072	-0.171133641684907	-0.298284182501074	-0.212997729749499	-0.397816465821229	-0.435169421659519	-0.267899600600301	-0.452980189032361	-0.175322357928812	-0.237526329186346	-0.20500923981783	-0.331006231569612	-0.314284302168503
"8555"	-0.0587657345779495	-0.271557055587279	-0.192258927097237	-0.121174451694719	-0.0804425281298942	-0.148647063967299	-0.136042756922208	-0.246390233964469	-0.288883107976672	-0.237861181501722	-0.0771154036761399	-0.202103289210809	-0.183880447770839	-0.155925361966438	-0.107466337658929	-0.135265518164793	-0.154456645508924	-0.211103727936386	-0.220031475593888	-0.217851086201872	-0.168613071940054	-0.111323837052383	-0.116890073182985	-0.051824400794191	-0.206457105029264	-0.24162601944226	-0.239311006656313	-0.164140982960824	-0.121677684066434	-0.147238558763973	-0.255848499568543	-0.100215294431899	-0.390415125626509	-0.165066485209619	-0.117586701491459	-0.166466074407881	-0.16234505843712	-0.120440897202431	-0.15059557110985	-0.304038400026861	-0.111229617179622	-0.105632370048493	-0.153872742907001
