	"ACH.000013"	"ACH.000030"	"ACH.000097"	"ACH.000113"	"ACH.000183"	"ACH.000255"	"ACH.000259"	"ACH.000311"	"ACH.000324"	"ACH.000366"	"ACH.000488"	"ACH.000527"	"ACH.000528"	"ACH.000545"	"ACH.000619"	"ACH.000638"	"ACH.000665"	"ACH.000792"	"ACH.000834"	"ACH.000867"	"ACH.000915"	"ACH.001275"	"ACH.001408"	"ACH.001431"	"ACH.001554"
"10947"	-0.172756221523891	-0.131111821187465	-0.30521332222579	-0.07219375168927	-0.214713856965347	-0.250010197229397	-0.103958110396312	-0.284225976677921	-0.152940160784259	-0.12688318736305	-0.198770448626565	-0.197237376533171	-0.225738340049486	-0.120031342628187	-0.334536528454202	-0.24419839267008	-0.175095515315694	-0.181327350109588	-0.240921146252862	-0.313686861145657	-0.211995706582995	-0.328179833047366	-0.309579685838921	-0.17550274741354	-0.132212404825088
"8973"	-0.0887447083287532	-0.050154134434078	-0.119594593628165	-0.112165268517548	-0.105263803354686	-0.0558108634031384	5.0651596321141E-4	-0.0660815648060767	0.0134073889051552	0.0500276370083025	-0.0341508634240487	-0.0409726456813988	-0.188128215700736	-0.0473438259559322	-0.112695481003919	-0.0279480248446965	-0.0310793074994905	-0.0673641087089363	-0.125119332706855	-0.0898466151632825	-0.00994941334245561	-0.0879488249773814	-0.230853428654477	-0.0785281390455787	-0.0484552384553957
"56259"	-0.763348530656616	-0.863381605391933	-0.784132883268882	-0.849439916454748	-0.926574846643536	-0.874797219489952	-0.710453761485639	-0.827319117339234	-0.716571933480255	-0.898052060033962	-0.731452602900162	-0.829027079879591	-0.952044224440552	-0.777894576724117	-0.600750210376151	-0.830892844596711	-0.905348939702194	-0.698188629156416	-0.698523515080447	-0.864907549058166	-0.890171260380071	-0.841921846379102	-0.766653104834868	-0.958049573719401	-1.00047765118118
"1660"	-0.681730761186576	-0.580458292020899	-0.457272196047547	-0.444665645985109	-0.39905768746315	-0.484638201933857	-0.448325581275339	-0.445403325425859	-0.499737939341674	-0.541927345151051	-0.609551858821657	-0.503862716255035	-0.612764627497952	-0.626327634063899	-0.651615367125991	-0.716612589420294	-0.463921906148255	-0.584676118559322	-0.666711794426173	-0.89951159618749	-0.461358200555699	-0.37527822530364	-0.618349089030105	-0.622025901721476	-0.517933189321133
"27121"	-0.111209874958024	-0.0777808266388435	-0.307502722597278	-0.061853854547654	-0.181706631277344	-0.11257250850488	-0.121864830626003	-0.232383671431622	-0.00754714863629822	0.0857266157400848	0.00385325835543538	-0.196865015207918	-0.163033884593493	-0.0580142897680509	-0.161734962243888	-0.0539605820626617	-0.128862882327126	-0.137379167868562	-0.183496335432627	-0.205865153067278	-0.120714958740495	-0.115267482504501	-0.19287966510783	-0.058481142543723	-0.124497824665083
"1978"	-0.271127922438822	-0.243548413997756	-0.50684694827094	-0.386688463998159	-0.305801952839088	-0.238459610848338	-0.169905858685864	-0.286712441385373	-0.302786019123195	0.0803877642168511	-0.202683815393049	-0.309077733746495	-0.314770436561305	-0.244176259223597	-0.213273618042354	-0.217624859176292	-0.308167493022661	-0.372019250725333	-0.321736722862803	-0.265784661162568	-0.355487516923211	-0.348877975128502	-0.211767061573502	-0.190583574041696	-0.282338517821273
"2697"	-0.0628930838629707	-0.0504846159045636	-0.0429206994158969	-0.0968070545040068	-0.0152232240188456	0.00943712344337375	-0.0291399549677578	-0.130326854670059	-0.110460541051574	-0.0826701218689362	0.0129739245887949	0.00233544715853971	-0.17480206913491	0.017292509423175	-0.144413311526761	-0.015920235914294	-0.046216760308277	-0.140059569799225	-0.0286885223601173	-0.0265370983655927	-0.0198465852033418	-0.0916391765769393	-0.00142607873448835	-0.0236153015671051	-0.0651886826281731
"9402"	-0.141387518690243	-0.255700818533204	-0.189901404148067	-0.160217337099419	-0.252874534803688	-0.311389553549594	-0.164529180998535	-0.278865344631147	-0.276094851307412	-0.13756343069117	-0.0967242009576189	-0.114656622628766	-0.366032905522767	-0.0239868946103539	-0.188812123341993	-0.0988286512483578	-0.211163945421862	-0.102841977258687	0.115950174118682	-0.182530357747136	-0.192735415863086	-0.209182253464083	-0.0748555655303573	-0.291754416875698	-0.202530611768071
"2969"	-0.261829987570662	-0.367706422012904	-0.513142596399404	-0.356656892042315	-0.349333231134698	-0.393574142813893	-0.253959944954676	-0.164213569944378	-0.272721680829431	-0.339141575484339	-0.240483046934137	-0.461901067817192	-0.301031634160489	-0.377100845906587	-0.32249556169838	-0.399049338082495	-0.372216228888675	-0.30552064468614	-0.395719761879536	-0.441576120647021	-0.16706591594504	-0.149609553979059	-0.352038699659226	-0.356186870470758	-0.336228255595695
"23354"	-1.11089571542403	-1.20079201198955	-1.03293620285278	-1.05091316983116	-1.19950347586872	-0.959873116740369	-1.21125040668811	-0.832103774733111	-0.928264718790131	-1.20015807346754	-0.969281671942423	-1.05881830709035	-1.07499738788631	-1.07846634210531	-1.02859280634199	-0.995419998179763	-1.12175674314725	-1.13563821402397	-1.03680167874335	-1.05969028058826	-0.777559489034794	-0.920253436820429	-1.02198379639383	-1.12391043714015	-1.22785481147974
"338442"	0.13191788702769	0.205518484061924	0.070973422407899	0.20972886272164	0.24388299890295	0.234542111337887	0.155752292616228	0.159934395255332	0.0896540389663419	0.100312388872025	0.156178277288418	0.0702688715358722	0.159210462588486	0.0149565345472077	0.0785526959034618	0.139465495395141	0.123358541756114	0.110128866546475	0.0775634700720173	0.140434962789616	0.231452759180832	0.182874195257467	0.201245814241696	0.0828457568397166	0.182393951540442
"8843"	0.0932440132707933	0.111685923689339	0.146828659980514	0.21882526148668	0.0631505768545738	0.185291830372421	0.0558180410051902	-0.0314662402534787	0.075220340926917	-0.0225284680466662	0.101756759367786	0.0502884733509042	0.12747955835836	0.250402867695927	0.211232343068568	-0.00166202114691769	0.0766092407285791	0.0584420887995937	-0.0803731754829008	0.0624175127109329	0.371912071387141	0.135512057460484	0.147374194213326	-0.08762433472737	0.162996339058738
"3336"	-2.06874222289587	-1.72628305784649	-1.65805813602037	-1.53938091526631	-1.66482333972337	-1.47251755819355	-1.77230420122702	-1.89377528397958	-1.47609944840258	-1.5476175514861	-1.55108716487709	-1.68021769118841	-1.51606170249297	-1.48805695335659	-1.62056630512643	-1.63220193974297	-1.43692424807462	-1.74648847509011	-1.5465835000967	-1.70614272394591	-1.53087522705959	-1.4173004191363	-1.86044074790693	-1.58509305320544	-1.79415159224593
"157848"	-0.0886474889915769	-0.0530333079853188	-0.0596388151738871	-0.0626473113686338	-0.0940111863817962	-0.0774253134746215	-0.0720487389248367	-0.0717236631434337	-0.0173083899551219	0.0481339031225671	0.00609911607663725	-0.0661683863116304	-0.118571779682412	-0.0361191881483143	-0.199943996615272	-0.0616938638075842	-0.0613617932723683	-0.0741458946959724	0.0229793085540126	-0.229569377498796	-0.122492062390899	-0.0480013105591121	-0.0600116072488326	-0.106162999627798	-0.0453271916681811
"6139"	-1.70196531660754	-1.65369750141727	-1.63844874307491	-1.52644744515857	-1.39780663930435	-1.48213271093192	-1.57868338456214	-1.9215041843062	-1.31432230663119	-1.45636531686569	-1.60922607812096	-1.55476598957089	-1.35200324421607	-1.48104805267011	-1.5174679570822	-1.52461992584131	-1.29877383493981	-1.62129050880224	-1.53847556495053	-1.64760931858372	-1.61000802200059	-1.51219215745267	-1.81014111245806	-1.57428264160851	-1.79391313293659
"6204"	-0.30120887849434	-0.44119850907782	-0.423461252394479	-0.30173287107796	-0.309891215717567	-0.317158180130453	-0.312651463501556	-0.36471593476192	-0.326911597824585	-0.332909974932069	-0.294581028063729	-0.259452220378975	-0.364290542808477	-0.215825246336888	-0.354220961668766	-0.31224327008193	-0.403426670656357	-0.293606331148329	-0.44485144373121	-0.511650729855871	-0.295189024836436	-0.359872854501885	-0.518459739315319	-0.39997437832527	-0.255119483453331
"6575"	-0.0670517846603984	-0.116028216413989	-0.180300955432275	-0.225955944693061	-0.156659638851022	-0.0859984049112601	-0.177484257420422	-0.237066197316821	-0.206979079786941	0.0196842007458349	0.0766456475593606	-0.199359650946349	-0.158248042134985	-0.157889700062927	-0.114047638494314	-0.0511290450871473	-0.163628904431901	-0.152637647048479	-0.0246374288073166	-0.199643042965594	-0.13175207469163	-0.145047143203874	-0.0312673291983785	-0.0579722758117714	-0.168987316389571
