	"ACH.000009"	"ACH.000012"	"ACH.000013"	"ACH.000021"	"ACH.000022"	"ACH.000030"	"ACH.000116"	"ACH.000120"	"ACH.000127"	"ACH.000143"	"ACH.000148"	"ACH.000159"	"ACH.000215"	"ACH.000256"	"ACH.000302"	"ACH.000308"	"ACH.000329"	"ACH.000339"	"ACH.000352"	"ACH.000363"	"ACH.000381"	"ACH.000383"	"ACH.000416"	"ACH.000460"	"ACH.000472"	"ACH.000488"	"ACH.000491"	"ACH.000517"	"ACH.000527"	"ACH.000542"	"ACH.000556"	"ACH.000601"	"ACH.000605"	"ACH.000620"	"ACH.000621"	"ACH.000657"	"ACH.000683"	"ACH.000693"	"ACH.000711"	"ACH.000767"	"ACH.000770"	"ACH.000809"	"ACH.000823"	"ACH.000835"	"ACH.000849"	"ACH.000851"	"ACH.000862"	"ACH.000866"	"ACH.000887"	"ACH.000921"	"ACH.000926"	"ACH.000932"	"ACH.000936"	"ACH.000946"	"ACH.000947"	"ACH.000974"	"ACH.000984"	"ACH.001028"	"ACH.001038"	"ACH.001119"	"ACH.001151"	"ACH.001275"	"ACH.001289"	"ACH.001368"	"ACH.001500"	"ACH.001554"
"285331"	-0.00206291373101807	0.0154239761196416	0.0497247250344996	0.058493734898738	0.0562913020512484	0.0919882299092558	0.14712202293278	-0.018769309431451	0.0885054892418867	0.188318856083953	0.00577645411506465	0.0461434590206045	0.0382427594063077	0.01077600906493	0.0739389910678492	0.00419827709264921	0.0813653616512575	0.016468573724443	0.0847075913310162	0.0342711049595096	0.112504440750955	0.0359856085602983	0.0840620705490311	0.0460109386595558	0.033883757733546	0.111605833244603	0.18919151179978	-0.0146720739740588	-0.0138009414322428	-0.0207248374031347	0.146419061309982	0.013983260258531	0.13477240494868	0.00967491902960733	0.0477986081373539	0.152778131278452	0.0222485258842892	0.0368829271190771	0.0104945220506368	0.0702183301641251	0.189841738358865	0.0505435724192772	-0.00382187509776226	0.0584606915375492	0.189519315966745	-0.0510346864896178	0.161571580708274	0.0408883845917351	0.00833961771316122	0.0781021945388561	0.0780167865472521	0.020563093222278	0.0822143980902393	-0.0232476154292298	0.104620016614558	0.0465137078103257	-0.0962999076798401	0.0993888891540157	-0.102315671587094	0.0964894169441497	0.102226696927421	0.0841229911607561	0.0889157842490597	0.0408443002007941	0.0252104688519215	0.0415373000481304
"904"	-0.242257508004227	0.0529385975389655	-0.247098988884293	-0.169716823494212	-0.075969955368282	-0.15817573738967	0.00849466503367583	-0.0943226628989641	-0.123599750621876	-0.121674870117375	-0.161935374571583	-0.142243380410122	-0.114985804950103	-0.162593356044221	-0.0468751461204478	-0.123644388846864	-0.150157302836762	-0.257838762254396	-0.190876858263822	-0.225090618346749	-0.0580653457076545	-0.124389651263509	-0.0762058699159349	-0.0862224576699419	-0.107909906621194	-0.0715494939741363	-0.095652000931668	-0.250463590049202	-0.143084910338576	-0.267710302452908	-0.358464351862813	-0.0383986086796064	0.0530908890616926	-0.266030443934503	-0.238533723959182	-0.0210006909303653	-0.0964530023202265	0.0046998614333783	-0.102550915930767	0.0466793615315038	-0.0739934970111405	-0.0447429769110151	-0.117402722070895	-0.223578624516285	-0.018575157179224	-0.0560978606889989	0.105189318341063	-0.0101336839431901	-0.142427365297827	-0.0905671488466212	-0.244132963802931	-0.22842635610572	-0.0874065040390889	-0.110394538672431	-0.0306925412820086	-0.187545817215254	-0.153888340809792	-0.303629669356901	-0.115124837434652	-0.338182762702634	-0.242889799033302	-0.0320692428303249	-0.067684412664173	0.00365851803637164	-0.154805054600426	-0.076105145805653
"55779"	-0.128103766391656	-0.0754952914231829	-0.261228402729127	-0.132126927045911	-0.11734854773871	-0.199986254840708	-0.158368808473947	-0.135457882662219	-0.132524049531233	0.0183393221986452	-0.0455158992138861	-0.0707898074201843	-0.219636843009121	0.0579172589852721	-0.24567689483669	-0.0548825475813723	-0.12511193278327	-0.102916988695514	-0.0903857033717226	-0.118346041896391	-0.121974727512537	-0.137566924349135	-0.216320356084946	-0.216482193379741	-0.106774883132107	-0.155391906959693	-0.121092797278188	-0.13142756572952	-0.166447668381903	-0.152866740316819	-0.154225960193243	-0.106292317367406	-0.137727097559473	-0.131928276906236	-0.148502262559905	-0.217188935675451	-0.0661828403554291	-0.11960881757244	-0.150053705328426	-0.0709533844408839	-0.0518629535964384	-0.191490395895572	0.0364695650255854	-0.247460802940498	-0.22022659553118	-0.168612887511195	-0.226121064800054	-0.0767447971848105	-0.139814988056566	-0.163045646845402	-0.190933994870832	0.0832518394557206	-0.110453351889135	-0.165280499848788	-0.0502835994036563	-0.121100247518903	-0.073762112575624	-0.193620887931219	-0.128886088592557	-0.169625350631874	-0.133364081458633	0.0323460653004595	-0.030551513918427	-0.16338072885528	0.0434844043443779	-0.124241997248878
"57647"	-1.42538061807044	-1.45160594043919	-1.44112492281645	-1.40981146028183	-1.45107802016133	-1.31931397681746	-1.23648079664407	-1.19243176136465	-1.24082528754009	-1.29344822959835	-1.18440895164528	-1.17911362599553	-1.18982033795104	-1.60650440716544	-1.39731502290855	-1.35772480284913	-1.30901659319378	-1.31905758501619	-1.4035681961554	-1.41065802822221	-1.28005703295276	-1.22319213917335	-1.40052010619299	-1.23371755579816	-1.30353484234046	-1.12731146423224	-1.36066947047961	-1.27893423394134	-1.34231130599864	-1.38362958227224	-1.35703774248073	-1.27928966733454	-1.4867905166488	-1.45636693381947	-1.13913323835573	-1.36547164289114	-1.20767379167809	-1.35101601336762	-1.27364196638228	-1.25781069171368	-1.38740579755659	-1.363931052495	-1.43524042627778	-1.46206557014376	-1.34883118758068	-1.21689875762428	-1.3699656240565	-1.3225006961917	-1.33363097592866	-1.29521497369993	-1.25425230510568	-1.28135345107297	-1.35363703269332	-1.42110448082249	-1.27088043866759	-1.18438944404384	-1.27932653694129	-1.29552413056497	-1.22194897957222	-1.35011901512399	-1.25730620430982	-1.17847185533783	-1.22365397488973	-1.54671600722519	-1.39380432381729	-1.34579457105876
"8661"	-1.3819218862118	-1.35051701008436	-1.21518989271213	-1.15558013397782	-1.26559954578458	-1.3786375037983	-1.16798794754545	-1.19256523005453	-1.38811568998408	-1.31316484154991	-1.16835427272348	-1.19105011249125	-1.28582966068657	-1.35679317789259	-1.5038043371389	-1.4390271590209	-1.35906245597096	-1.12153279190303	-1.17765932270581	-1.16202434526298	-1.28998379815122	-1.21837811375772	-1.22040061440954	-1.43123061787115	-1.25023631688491	-1.27378643637138	-1.43666994871314	-1.25429104038789	-1.21591816898099	-1.27627731849455	-1.25103436786862	-1.24823134732657	-1.41612440451978	-1.09744731427712	-1.27472993227684	-1.20396981218351	-1.24195816389811	-1.29776557771671	-1.40837317412676	-1.43635034929069	-1.17122341159776	-1.25369388365023	-1.2981447064029	-1.3220755456442	-1.36111361289669	-1.23161236453268	-1.48595603966778	-1.01715829208802	-1.29654968345951	-1.13391071569612	-1.36310478508018	-1.20957122354815	-1.32201133691185	-1.08792777662354	-0.999138272940467	-1.17511637410313	-1.17711264870311	-1.4177921369089	-1.07965418976221	-1.41366739816111	-1.18989428129486	-1.22406663659071	-1.15948036485372	-1.2829654400398	-1.25759778358688	-1.19739557764668
"1975"	-0.582839671156331	-0.613480594444893	-0.647811702688394	-0.743156064269655	-0.562400711323474	-0.608326137231104	-0.61529714804893	-0.591335116014562	-0.590810461525666	-0.804331560124605	-0.761609885282075	-0.685504117267797	-0.620524164790127	-0.729131974390782	-0.571648077619939	-0.726551103518891	-0.679673150449162	-0.691017372086567	-0.619518757576125	-0.631188361284852	-0.551982941451865	-0.528814720557478	-0.697543718487021	-0.741552600493977	-0.726317599213273	-0.64099955941168	-0.647053006557669	-0.56531979337576	-0.474918118786755	-0.796351837149825	-0.807380232425893	-0.619283640478549	-0.535325088774705	-0.792227224937608	-0.796473882573686	-0.667319557375788	-0.643490172037594	-0.610507784832154	-0.60123999612893	-0.753581485279268	-0.721164123205606	-0.647263103342671	-0.582463092976517	-0.645726058428573	-0.633079800620114	-0.623676647690801	-0.574874826526558	-0.808203437021306	-0.683467210073798	-0.667502649683164	-0.813593030198509	-0.754529445350354	-0.568494184339263	-0.759978073868914	-0.740345376483765	-0.748216264979313	-0.950147939341452	-0.839260483196743	-0.831100790961846	-0.881028403767703	-0.671965085083817	-0.663941642283188	-0.638984613497417	-0.832435633824576	-0.638783072327568	-0.611193759014006
"100133093"	-0.54310854004634	-0.739621086374159	-0.700606274454277	-0.877846734979505	-0.564857879769706	-0.829423627963199	-0.732780573107972	-0.654223796832368	-0.733622963440962	-0.69813102798597	-0.925124477386908	-0.664525333386268	-0.924109958663337	-0.793085035499098	-0.85732534683307	-0.874627647175858	-0.737308881060198	-0.792654882884446	-0.583352836675787	-0.668615165134923	-0.666231459520108	-0.672101872645153	-0.688926680048033	-0.784930602815328	-0.93853021491611	-0.788617425973991	-0.721643828076015	-0.795375410420675	-0.673218139739384	-0.772807870119916	-0.762440156492733	-0.688568444585279	-0.774804828946194	-0.724875019176862	-1.05480486954682	-0.8552277776341	-0.914322348097522	-0.842521085334506	-0.981046809181376	-0.749548651874949	-0.773059328132899	-0.659697223975414	-0.532549905098516	-0.714582171603941	-0.628936724566027	-0.91513354978915	-0.906203551095998	-0.8814733131535	-0.699970675939528	-0.711895242071594	-0.594651973112203	-0.650628266360565	-0.688099321271931	-0.695223832786791	-0.731975522456638	-0.77623196432	-0.811311611527395	-1.07494915359523	-0.835237948045757	-0.826777169475619	-0.859519840171066	-0.604782554435924	-0.687684564106451	-0.799360678431324	-0.625160337046506	-0.753030364475803
"23048"	-0.128734089506409	-0.0471807813171285	-0.202233909595792	-0.114946946816717	-0.109899520663578	-0.131299738687613	-0.032446537588672	-0.0876050470710443	-0.0783401159544788	-0.0510318213269	-0.10306427283602	-0.131165176319868	-0.142027943284666	-0.226675774295727	-0.11996326464972	-0.0839891278852264	-0.0494427723920592	-0.155918838250396	-0.12926460363736	-0.114944402224336	0.00915458771979307	-0.0965880644442885	-0.20622688742593	-0.0745752313614239	-0.120411369311761	-0.230698493952611	-0.227458904640933	-0.249176650187366	-0.165105861703436	-0.220045632875555	-0.173733423751215	-0.130912121523405	-0.0879728456360986	-0.279748401510311	-0.174447626270879	-0.173410721127763	-0.17728743334064	-0.0727492766905367	-0.123844108015554	-0.130216089805763	-0.1684678464834	-0.123062752373377	-0.0304342930452508	-0.135596614601748	-0.161767749460353	-0.0752571057945043	-0.148034722754493	0.00504191519026219	-0.24334021718264	-0.0773245803566644	-0.159169119013502	-0.104510162440954	-0.0896699098017073	-0.204666537865891	-0.127913346770916	-0.140429405545424	-0.178262462582446	-0.179565273818241	-0.0893593266997352	-0.193261382756902	-0.130602643983547	0.0368468999805711	0.0351924266275311	0.0123972668422461	-0.187047420010873	-0.102206439634696
"653427"	-0.146822622849738	-0.298471480804511	-0.0325285816027358	-0.16776161115517	-0.0167717475542565	-0.195681606486312	-0.100001101608387	-0.110953571915381	-0.155302645716599	-0.159358735988729	-0.171941442117761	-0.19412106493503	-0.159937633338487	-0.242454527426728	-0.202949572986212	-0.150237559435205	-0.189374071035524	-0.138776222271363	-0.106412127714244	0.0733943168213815	-0.0470398623997391	-0.185102117433443	-0.235942644200847	-0.0575966472130181	-0.173311008218616	-0.187923903254341	-0.217413676487609	-0.0863256472001788	-0.0494041714494533	-0.180608615153904	-0.129573114336356	-0.13813002467281	-0.174647542531392	-0.0430762251934087	-0.034771096192475	-0.273486097207811	-0.140057087553204	-0.0402439880282169	-0.069315838968165	-0.0173751773852234	-0.21984522780949	-0.0829628568488509	0.132057911769327	-0.0122565192602377	-0.313186625543655	-0.0370683406344753	-0.24312082320948	-0.160443452767401	-0.0727584318876992	-0.208725553389711	-0.133683445219996	-0.0337401714447646	-0.123069053023647	-0.0254969208284445	-0.0705478697507192	-0.120924370637504	0.0106603169893641	-0.139293268714167	-0.318034178780318	-0.298781078464159	-0.285766859385112	-0.149085761386473	-0.10362556127912	-0.127151542306988	-0.202888029314943	-0.0720467334815542
"57508"	-0.619215461364103	-0.642795090433258	-0.410414067714534	-0.370827495270055	-0.647596721006598	-0.501079866722501	-0.506511967812562	-0.494362770592787	-0.508920661716994	-0.536852426667735	-0.529980080184977	-0.535042193566994	-0.529872019373745	-0.588824502307247	-0.366209272188155	-0.631046258276122	-0.580279210000018	-0.403522430282741	-0.505734806080298	-0.561040279154275	-0.434961465762604	-0.425712128442683	-0.580176895546328	-0.446779567825355	-0.476661817606992	-0.464843664556474	-0.642540692042204	-0.455575868665665	-0.556627324047426	-0.632713677148966	-0.611764542612043	-0.461597315138001	-0.600524684632215	-0.574458197034987	-0.316373634257069	-0.421873714824634	-0.441101290160432	-0.440433707965145	-0.557378201357467	-0.499344937150813	-0.539834114566197	-0.466252709185494	-0.492557394123871	-0.436675410560657	-0.680038011850086	-0.548173333682462	-0.606037246854958	-0.581396578191288	-0.382416047080446	-0.550910145820368	-0.463215961209564	-0.510854608228832	-0.536319875299656	-0.547001437086067	-0.581487521807368	-0.767318692769651	-0.485032906711519	-0.50292314443618	-0.690765058961901	-0.469401070354753	-0.533015267079408	-0.556051154780505	-0.535602038455449	-0.581896764216439	-0.613624077597201	-0.480441122551426
