	"ACH.000007"	"ACH.000011"	"ACH.000108"	"ACH.000169"	"ACH.000178"	"ACH.000189"	"ACH.000234"	"ACH.000250"	"ACH.000262"	"ACH.000324"	"ACH.000361"	"ACH.000411"	"ACH.000415"	"ACH.000542"	"ACH.000556"	"ACH.000593"	"ACH.000623"	"ACH.000638"	"ACH.000649"	"ACH.000657"	"ACH.000663"	"ACH.000721"	"ACH.000734"	"ACH.000753"	"ACH.000781"	"ACH.000784"	"ACH.000787"	"ACH.000834"	"ACH.000901"	"ACH.000906"	"ACH.000912"	"ACH.000913"	"ACH.000948"	"ACH.001211"	"ACH.001274"	"ACH.001654"
"15"	0.0947861814291471	-0.220329541929559	-0.340161296909325	-0.188684597154652	-0.175661586069829	-0.114033189906127	-0.117855191747545	-0.186879518362329	-0.121023096551255	-0.181602425161686	-0.230804284594192	-0.252997744320369	-0.134833106746941	-0.188870876996075	-0.147894555286033	-0.155504219731864	-0.143722080595823	-0.122742416347551	-0.105098415811837	-0.0489573111304896	-0.17975292621839	-0.0876725018545232	-0.0501837191627099	-0.222242302900623	-0.18186475965213	-0.203827512808542	-0.113472046435835	-0.234886524935408	-0.128572863031155	-0.00817090800273962	-0.188829022635341	-0.245987750881428	-0.177343046402162	-0.218046087556999	-0.128802557356396	-0.213139658016155
"54987"	-0.215261081985339	-0.161753453973161	-0.233765079579389	-0.296807624364029	-0.260708238477201	-0.123915716574768	-0.0573478983200567	-0.172170077280193	-0.197159025957215	-0.165677112560095	-0.114076776515455	-0.118688028071609	-0.277276308585437	-0.267117714060548	-0.15625306403304	-0.398355499886612	-0.262747444511126	-0.162844677544273	-0.183414290059493	-0.227456045401191	-0.0771308040439987	-0.263677881199313	-0.201545673539387	-0.188082240920036	-0.165884757595852	-0.216704388106344	-0.15207903776028	-0.155699155200746	-0.22450936214309	-0.225352045577197	-0.249124339788257	-0.131913846858458	-0.267937238866788	-0.335066275355527	-0.113410438790864	-0.137586444597254
"51244"	-0.855923789533941	-0.762352704082058	-0.7384209497453	-0.711816547177388	-0.659490076549278	-0.751810685039957	-0.618617091642091	-0.736172316242453	-0.907536887183551	-0.598389777792099	-0.773273608915692	-0.846017871090226	-0.749857584289802	-0.444834476758962	-0.724468537019218	-0.550880842030808	-0.721874967550233	-0.640124287325283	-0.582250004082384	-0.653455146895431	-0.643486489313272	-0.690733626014428	-0.56909682787132	-0.562025940757736	-0.772099193437396	-0.695564877709791	-0.762757002909057	-0.786988054977844	-0.687590011742809	-0.626226906641403	-0.758393994838792	-0.621976315781889	-0.744592903596331	-0.774651137152488	-0.448707617818372	-0.70980128323505
"948"	-0.139530825702348	-0.174778173102206	0.0594095244560307	0.033229794963428	0.0235359528744296	0.0733447230772589	0.11179565833733	-0.0124867574000685	0.0520293311726931	-0.0175341711858092	0.102827149942331	0.0647937059797516	-0.198307703128214	-0.0155391083106714	-0.0858472942868983	0.0552471839629128	0.143675970860744	0.0308693775639763	0.0655008943403289	0.0266016967380445	0.0952857526841681	-0.00850207641284579	-0.0420669598180267	0.011953881894219	0.0519626625692349	0.0371800968276657	-0.00757266970981724	-0.0195290073382485	-0.0119700590031781	-0.0116042403451863	-0.13543367011701	0.0326978445847901	0.0827041455897156	-0.145615994551447	-0.120406898977073	0.0795977040505598
"8318"	-1.54363036188261	-1.43384977490274	-1.40035027640554	-1.43812022630028	-1.37321025139588	-1.22793180169372	-1.37980093427596	-1.47767897946982	-1.27065313158653	-1.53834042219269	-1.20717284854166	-1.42627645981577	-1.42654723409963	-1.32133690023419	-1.46398834037308	-1.33738132802559	-1.4755851630626	-1.51462279406096	-1.42290841166389	-1.51964521381872	-1.35355060071062	-1.45429148272219	-1.48998791239219	-1.47647730892707	-1.50386682059541	-1.4377338828695	-1.46323097836567	-1.36213032752471	-1.57829588723458	-1.44117661367171	-1.52526989516667	-1.49058554600884	-1.5812956687866	-1.48392930302952	-1.5215416005887	-1.51365403227952
"1022"	-1.27349377289254	-1.46461110936308	-1.36256294511303	-1.28341046233081	-1.29500996927055	-1.15384266556606	-1.08370805594948	-1.36191658418726	-1.35383711336448	-1.34049187586478	-1.22506194264789	-1.43102857389572	-1.52719531616686	-1.36279765514018	-1.34533616572248	-1.39409797181387	-1.3551825324644	-1.28002007206352	-1.45594573346795	-1.38153972161594	-1.57350217868073	-1.28820372537923	-1.21911902396623	-1.47458550304268	-1.51655326389994	-1.41570023258851	-1.39755327159288	-1.46051516482853	-1.48781448740499	-1.33806974935793	-1.3565798279276	-1.18669773307467	-1.43078109766915	-1.12649676100519	-1.2083966389389	-1.46750998093471
"1642"	-1.37188433912043	-1.52194510200085	-1.47060309479514	-1.31389587073197	-1.29137733806041	-1.47819662108567	-1.2986806907031	-1.29887508500715	-1.47126177262553	-1.29497451726835	-1.43020989508504	-1.47132915910966	-1.53441879580716	-1.36756237335625	-1.31791146602972	-1.34078104334985	-1.33080653282878	-1.29772238527146	-1.42237758936247	-1.43538817275191	-1.42454754448685	-1.36435505924026	-1.28194834672137	-1.48761189630759	-1.51687716693627	-1.18858358669397	-1.38880669063313	-1.34305926771989	-1.34220434941521	-1.26758945408421	-1.41920141035595	-1.24679421965322	-1.24574970936087	-1.25048649453237	-1.33032068741043	-1.37101456523278
"79033"	0.235631696777192	0.206016018743722	0.252551000996774	0.26492959208957	0.19683447747134	0.168915601438912	0.104090234327098	0.151115719931972	0.0859945076606487	0.181036180065659	0.174268043539554	0.19386070171237	0.144988677038306	0.161224177556319	0.226568809603524	0.135735467697264	0.299654606898583	0.170461910752228	0.145547474755813	0.159457919334648	0.239899705082998	0.189960074167961	0.104631136311144	0.125682500422641	0.230800329004536	0.0991173270870613	0.20791777234648	0.116282206415255	0.167239345544176	0.0520082094511744	0.150684301377965	0.176844230258559	0.134582373376609	0.262150387809261	0.119370118236809	0.173162436496053
"165215"	-0.194946123986892	-0.213141945319004	-0.173275755488804	-0.0705610882853622	-0.0233539191466429	-0.275268821862157	-0.155596960764328	-0.167411693313223	-0.167916844182168	-0.216124995394153	-0.225655010580583	-0.304185619183348	-0.0830978997194186	-0.129861834765816	-0.115196901703235	-0.183014378370196	-0.108300880617549	-0.0187225311145503	-0.160235254072494	-0.0846877424675216	-0.198076656352817	-0.189173665683384	-0.218311086420907	-0.146480206078531	-0.21277299937009	-0.155352337626184	-0.0370069099351834	-0.077255022748391	-0.1218911957148	-0.0854810353117708	-0.185764597477223	-0.123066747099421	-0.103917034511435	-0.269037545759532	-0.0425466847493731	-0.15986983912588
"493869"	-0.207450168215157	-0.405485036004149	-0.199064203035015	-0.173195447055375	-0.195624173789363	-0.339557089547139	-0.306132584573397	-0.10704268231481	-0.115099851230569	-0.205663772211785	-0.260844507511562	-0.283407628521324	-0.271990457126655	-0.213320526387886	-0.193506256130782	-0.263386725761364	-0.287912252566193	-0.411404923983178	-0.226248425161835	-0.319091483296054	-0.284301370157058	-0.310188325291167	-0.18728435905079	-0.285784394213592	-0.244942710210102	-0.173240958497258	-0.240336698164368	-0.195578961379982	-0.238646701181271	-0.223469056543483	-0.394592643515334	-0.204116706814705	-0.398881547978844	-0.477065767792669	-0.199557314195693	-0.224630242465235
