	"ACH.000067"	"ACH.000246"	"ACH.000312"	"ACH.000324"	"ACH.000393"	"ACH.000444"	"ACH.000548"	"ACH.000589"	"ACH.000616"	"ACH.000632"	"ACH.000767"	"ACH.000785"	"ACH.000805"	"ACH.000882"	"ACH.000887"	"ACH.000901"	"ACH.001053"	"ACH.001192"
"54936"	-0.329426101636985	-0.2856459152468	-0.336522100106554	-0.289624992819184	-0.214384502975679	-0.281342437555557	-0.267555345212175	-0.228062471514535	-0.278653527145591	-0.294847189212713	-0.0967759116140702	-0.26783891188416	-0.293258902768854	-0.214068472529597	-0.24874430525469	-0.320655004140416	-0.340997484876171	-0.203466202457741
"130340"	-0.232503799596528	-0.145831887359017	-0.207419879666567	-0.250303105678043	-0.26074060681097	-0.155855949476876	-0.108444631873487	-0.0943850339093231	-0.3275940046083	-0.0962274022630322	-0.0653519953145827	-0.169052506821657	-0.153607912326785	-0.0892411183870175	-0.147284092254543	-0.130771214310766	-0.275479646586448	-0.332135721270492
"55108"	-0.0458964523309649	-0.0425893106577122	0.0470024589057461	-0.0781370019088174	-0.00228938010524658	0.00461070266001745	-0.0232025581535916	-0.0774501334969431	-0.036200192560935	-0.174395908901212	-0.0567503976625139	-0.0894584078250479	0.0317920992264058	-0.0236053110444715	-0.0819530558553848	-0.0734645058894889	0.0687934744238943	-0.110987306745084
"10664"	-1.33132782351636	-1.18266276324976	-1.24818592845121	-1.2425546887749	-1.20596190527017	-1.25496537638197	-1.16236571393531	-1.19878105295782	-1.12207596157169	-1.38503152734286	-1.27353600748382	-1.52745605800073	-1.23037365848331	-1.11345971454288	-1.08333832414239	-1.31219540728228	-1.19630577894914	-1.23189012111088
"149069"	-0.260653543140223	-0.216520525234093	-0.239735864802396	-0.300947783986942	-0.176983406006946	-0.00188345843884521	0.00130658620099164	-0.152304548802945	-0.126467087294577	-0.242089634269242	-0.14559324945252	-0.255263881574452	-0.166734044585307	-0.152187727364487	-0.285318215290935	-0.266822078068553	-0.227432788123788	-0.147670870578603
"9700"	-1.39605617921104	-1.25466635624655	-1.43714228819554	-1.42143871706943	-1.369168500005	-1.44253367412093	-1.33853316517324	-1.50008099403533	-1.37049576506351	-1.38038052108044	-1.45657318416361	-1.783152623946	-1.36794415391967	-1.2812074584392	-1.29502524492039	-1.39881375291908	-1.21904833409923	-1.50974796624173
"100128071"	-0.313819783154366	-0.338372036508578	-0.417039877971875	-0.347431601394582	-0.310463515636004	-0.328004787471826	-0.271918441282712	-0.26492734013496	-0.239724622650129	-0.284818916538608	-0.284424466007347	-0.392167438797337	-0.378991053821059	-0.271388689674073	-0.484089211071669	-0.382238068215527	-0.209816292183425	-0.476748981301896
"54751"	-0.451536885615014	-0.452166650779444	-0.622822997761058	-0.361798468098182	-0.648376216168296	-0.455502932920461	-0.331437568627986	-0.426691356193754	-0.575405313916458	-0.444562172772215	-0.417813214681768	-0.449746122515937	-0.376238846551641	-0.420660955059464	-0.469389374288584	-0.469506905126295	-0.515656987411737	-0.446383235776111
"130888"	-0.332920210015514	-0.18837752641239	-0.127738840896795	-0.188617111867288	-0.352319305955997	-0.246992805725572	-0.189614465151914	-0.190047864925246	-0.36187684602869	-0.219034900132353	-0.083178198664306	-0.129691150338438	-0.187094244852753	-0.209155087949444	-0.211066387389243	-0.187586174359214	-0.302339961517433	-0.224986904419823
"252995"	-0.115885792569169	-0.132021502209578	-0.112337274838068	-0.09330585467758	-0.0663685988787084	-0.11290782413511	0.0327937492928259	5.53649452208455E-4	-0.0472245323845875	-0.120750135724053	0.00572235572813611	-0.102497884972969	0.00132120035621816	-0.0724559828382215	-0.249482583707671	-0.181819697816875	-0.00565842600210564	-0.0151270922853419
