	"ACH.000035"	"ACH.000036"	"ACH.000040"	"ACH.000052"	"ACH.000054"	"ACH.000092"	"ACH.000099"	"ACH.000211"	"ACH.000215"	"ACH.000237"	"ACH.000260"	"ACH.000264"	"ACH.000266"	"ACH.000278"	"ACH.000368"	"ACH.000393"	"ACH.000407"	"ACH.000416"	"ACH.000421"	"ACH.000445"	"ACH.000452"	"ACH.000460"	"ACH.000464"	"ACH.000473"	"ACH.000496"	"ACH.000502"	"ACH.000511"	"ACH.000517"	"ACH.000542"	"ACH.000545"	"ACH.000550"	"ACH.000573"	"ACH.000616"	"ACH.000624"	"ACH.000627"	"ACH.000673"	"ACH.000696"	"ACH.000735"	"ACH.000787"	"ACH.000796"	"ACH.000811"	"ACH.000817"	"ACH.000837"	"ACH.000839"	"ACH.000912"	"ACH.000917"	"ACH.000946"	"ACH.000947"	"ACH.000969"	"ACH.000973"	"ACH.000974"	"ACH.000996"	"ACH.001048"	"ACH.001050"	"ACH.001067"	"ACH.001075"	"ACH.001353"
"116987"	-0.104995086290065	0.0289840291598236	-0.31985803124428	0.152438187886064	-0.0371408964825011	-0.190474496647149	-0.191819824196884	-0.132351102038753	-0.156870533102015	-0.109877869547199	-0.142097663480364	-0.0620888155768026	-0.0158858770519248	-0.195455889030726	-0.0535862899095493	-0.147121343592448	-0.0439612836346516	-0.162709184576061	-0.128002390672964	-0.19790244716057	-0.0660570016646314	-0.165427577825464	-0.132482014923895	-0.0382079618744264	-0.0680525162739607	-0.145911492257474	-0.200601545405384	-0.128447848337669	-0.109231100910358	-0.125674738304323	-0.166846666768097	-0.147739049290262	-0.0572487995610574	-0.255768658796758	-0.327557853113876	-0.176575609510144	-0.164470081655056	-0.0640065398654812	-0.156266017342415	-0.0561189657904645	-0.0784205193998446	-0.0757368039237478	0.0280080571967865	0.115283787376867	-0.125406531895079	0.0108970962915769	-0.35173235598418	-0.15043397183892	-0.136384530816883	-0.102869981286224	-0.198016531739705	-0.155449157691013	-0.228724548045227	-0.0553119628274644	-0.19129337088334	-0.0528770691841519	-0.0354845329671369
"317"	-0.0646259281646176	-0.0132822790315678	-0.214293104908443	0.056577618167697	-0.0135625385475504	-0.00212926835027994	0.097449274581603	-0.134132642922204	-0.0655312213071235	-0.106905860748226	0.0505329644860235	-0.00789544628369621	-0.0179788533770747	-0.274804363058177	0.056048033329952	-0.0151278096311888	-0.0253476657771857	-0.0956477778497834	-0.0780477529569306	0.0477095035550949	-0.0380250882474745	0.0144808517608133	-0.0788015397209555	0.0152330229459663	0.0579178109595697	-0.018558918383706	-0.0390178319850656	-0.0391430285277909	-0.123626720657244	0.0104333702165959	-0.208552977954345	-0.0672418715953944	-0.0771825257043514	-0.0169595144586002	-0.0956333846313736	-0.062487445952169	-0.0530441890543625	-0.0925064787368985	-0.0252584197375274	-0.0948284038935662	-0.108505239865979	-0.0579396110578252	-0.0452279938385217	0.036828829670446	0.0679900742292314	-0.164518742065514	0.0393189291072141	-0.0329919636928625	-0.118465361073397	-0.0600235343823548	-0.134446779567723	-0.107980995106116	-0.0865275074256049	-0.0238135138408497	0.0878948219244551	-0.0990573266314136	-0.14199046736305
"378708"	-0.197173010765364	-0.201707651711796	-0.279939784403654	-0.277472912274117	-0.0418370213951608	-0.304269467565507	-0.193761928818746	-0.22032049963956	-0.165833733844318	-0.368046375777587	-0.243310701850656	-0.118971661182127	-0.0587793368498351	-0.460893689220093	-0.252993448579888	-0.175202634114872	-0.236172787137576	-0.152885153649575	-0.25206343072932	-0.323526045104182	-0.28253969131057	-0.182671734909199	-0.0498104410744195	-0.0556736463340579	-0.256661040949409	-0.198799519405442	-0.287958114109471	-0.143806081302899	-0.170135982200124	-0.208474862856921	-0.28868817344361	-0.296401385052674	-0.3254582254445	-0.212191037703118	-0.264376036167463	-0.188347626579849	-0.257174915807935	-0.335171224329135	-0.12526438792986	-0.214641104094557	-0.192323215185098	-0.224646781883228	-0.10547249525062	-0.241296485815544	-0.219756495324106	-0.0545519754400373	-0.245192263890508	-0.313118230308283	-0.0069743001568863	-0.114886966343237	-0.239405335408402	-0.271437652125243	-0.193856108206624	-0.0899013440245889	-0.27701010312822	-0.094287866015082	-0.185239952578287
"9826"	-0.175292890795018	-0.118796467106309	-0.297851772951756	-0.304385535811084	-0.168968130206455	-0.377239118727557	-0.177029614877056	-0.245464319879971	-0.284599737864367	-0.234410935789584	-0.200037665776235	-0.332716583991394	-0.146725934977838	-0.291635854725679	-0.163043118061519	-0.181575303391118	-0.227488426907734	-0.311346606302223	-0.184453490687319	-0.211589628072916	-0.18738703330863	-0.0952857098215511	-0.11765215065494	-0.108970087856519	-0.0766314575637111	-0.342380978309546	-0.242574385393561	-0.205950334723881	-0.251715684513367	-0.226421598405004	-0.190087527669065	-0.256151034958877	-0.193014613731009	-0.200145690634634	-0.231679714219683	-0.238447988850886	-0.230796614067007	-0.220572988983432	-0.216955396552492	-0.201581241599	-0.251224406598936	-0.276960046842971	-0.175800601727133	-0.24866380349055	-0.350731481931613	-0.170487081697509	-0.201774527608689	-0.275797626960411	-0.210846607451349	-0.201755919599873	-0.0970454658473268	-0.284461318561126	-0.242667010825871	-0.107285840702594	-0.189263242611317	-0.183352926640951	-0.173642636536261
"631"	-0.0936077209127224	-0.0879849521006974	0.11332529424583	-0.207523122115788	-0.0437456563067476	-0.0854283521825221	-0.0645611652387541	0.105809815642798	0.054726609543948	-0.0797919510216713	-0.0290799338431176	0.112394008523164	0.032397642576572	-0.15210512347416	-0.133072701830882	0.0817189913386774	-0.0594247147115331	0.0991447748321255	0.021893769195639	0.178307531717426	0.0138674715609295	-0.0345167358348106	-0.052274797445677	-0.0129156601736371	-0.139806592820289	-0.155313165180949	-0.163059765462912	-0.0247600222111346	0.0411137045100222	0.0577581685321148	-0.0184916488290027	-0.0547989284770391	0.0671365770956851	-0.0411053136710839	-0.00770089329913707	-0.069717055777816	0.0766274247022582	0.0595349398005334	0.0302503097291386	0.00540729837043217	-0.0314420990901956	-0.0296794101401225	-0.0196966813434547	-0.136016078968599	-0.0697640016519473	-0.0873385185613056	0.0227642396619008	-0.0819887315331132	0.0784228259501437	-0.00893961634134595	0.0268260684157345	0.0647080439634234	0.0367752949442441	0.133226027044256	-0.0331897955573937	0.00332207944005804	0.0566174589131911
"51755"	-0.40978801083951	-0.437611995723542	-0.297090818317014	-0.420061444548005	-0.186279527206373	-0.12954459257219	-0.422234209107264	-0.465548398892547	-0.150010011866235	-0.496802285898653	-0.326586386062073	-0.379525139178888	-0.397136436924785	-0.4610971955159	-0.0479751051868819	-0.274198069743569	-0.159565401714983	-0.55224160847515	-0.430789259534076	-0.0952653382890846	-0.443550752215603	-0.515833195624109	-0.276699562628897	-0.259961111052478	-0.357087684138617	-0.281939882412361	-0.194397139874217	-0.308694387877416	-0.259746601979325	-0.308337911936989	-0.260327081024341	-0.484082754900961	-0.325497753553336	-0.398009693315209	-0.349193277920912	-0.39488460712157	-0.509579271145842	-0.291950850633478	-0.297524514429095	-0.24410400218956	-0.198386530510578	-0.419446050197439	-0.458276810789856	-0.551310796598624	-0.349966693847115	-0.277756617699474	-0.430634111162912	-0.462849978784895	-0.208210148611899	-0.105241006440097	-0.355957049683451	-0.410727341138263	-0.399446604198242	-0.508953356860253	-0.528922601048684	-0.621152078317152	-0.513421722285088
"84131"	0.0845977550287505	-0.29052474496087	-0.28500336097285	-0.324367363180046	-0.171557089192324	-0.220165979944709	-0.158565699194554	-0.16338077762534	-0.271050942597354	-0.225227909877779	-0.146937736169932	-0.0807149153913817	-0.148896374787373	-0.267444745791763	-0.142290974830283	-0.241685315398304	-0.261463030981134	-0.200191758204551	-0.113824394622302	-0.243234469667245	-0.00539704395751618	-0.301751049518947	0.0467200989233867	-0.131473097369983	-0.111986334440669	-0.149499230090555	-0.13677237052339	-0.172317977303102	-0.168748871110157	-0.055640010448569	-0.192580652621033	-0.192022550002302	-0.0762183178728689	-0.208167924921721	-0.124707504066903	-0.0536711319219195	-0.262188187270293	-0.0987841293374304	-0.0946456912856272	-0.266635448719312	-0.212388902907038	-0.093879028613366	-0.138941092608996	-0.339609170573473	-0.102778356213219	-0.0108379999039366	-0.128608340453749	-0.149284418775024	-0.164340259963781	-0.209130504895394	-0.208225862457661	-0.283333524092422	-0.300498051626649	-0.102323928411125	-0.28059613086389	-0.109899827571196	-0.130309512210709
"51163"	-1.53256842794886	-1.27638019257186	-1.32647701376214	-1.55632818484746	-1.31714264828045	-1.42511165993025	-1.34446830881134	-1.50479218956533	-1.33160760339623	-1.64763215155748	-1.52733611067279	-1.36991065104115	-1.46471609987205	-1.51467465046203	-1.52636586648783	-1.54173383352865	-1.34017879693652	-1.37649599764021	-1.5581141520219	-1.23229905910044	-1.52893037679623	-1.26831908345066	-1.38220211446171	-1.52194182496811	-1.59589387318713	-1.49915579756288	-1.34173236310579	-1.37182354821377	-1.25170731452654	-1.29052265023094	-1.55015397118398	-1.6973252291034	-1.28036457324018	-1.42026506716335	-1.18547492305578	-1.26662212476099	-1.49289239700826	-1.36511646309002	-1.53477134617077	-1.47656948870006	-1.54337116083053	-1.40419406636033	-1.65644095254624	-1.0639030733606	-1.36357641819525	-1.490889803987	-1.38833386412158	-1.42461329167113	-1.44096557294408	-1.27652485967678	-1.46648251534264	-1.22837153669881	-1.54813016574905	-1.33819027421101	-1.32837633017196	-1.58703723156185	-1.47688353227168
"83479"	-0.741516261537857	-0.547788963777793	-0.914323898343744	-0.947813005534601	-0.719976861127388	-0.7410380363301	-0.477120407803014	-0.747931304509077	-0.579629841257494	-0.838475760736771	-0.712592605438096	-1.01009445418551	-0.699587658994985	-0.768016448045258	-0.620057201783056	-0.835682070461384	-0.510590632226322	-0.721478586290374	-0.683161475576496	-0.644976089832997	-0.808513152401365	-0.583395259931692	-0.694120951606966	-0.568802877289631	-0.654360663425762	-0.658878396149269	-0.77721924714131	-0.542774468669386	-0.676075823358093	-0.693757557434979	-0.905106834248356	-0.668741527479557	-0.944358295361431	-0.509569303157035	-0.701487780362222	-0.89308783008403	-0.668030730985361	-0.696108819277605	-0.670668378315122	-0.57050932014521	-0.78134132763053	-0.728742115143578	-0.634531324068058	-0.738914834204992	-0.845604982134532	-0.635573095063017	-0.670122766015011	-0.66507420564679	-0.846054337759807	-0.723859805114026	-0.570288517227827	-0.776000753501114	-0.689142046595524	-0.571234081094205	-0.639351634013611	-0.529265458278313	-0.8033492597179
"1806"	-0.160539978037711	-0.195010616556774	-0.270773766997384	-0.270201463073994	-0.0914548825178108	-0.143985642181585	-0.0331742030056503	-0.125582504255623	-0.135910541876391	-0.102787542366021	-0.13587442202216	-0.125838087273315	-0.159674050193747	-0.247354859965307	-0.179819183845507	-0.254684724356375	-0.245181353051003	-0.209390620884707	-0.227856966642063	-0.372918153390225	-0.174312831518032	-0.146596626216887	0.0634612787395465	-0.00950907751550958	-0.188334809843511	0.0200920674804895	-0.1241419404513	-0.191325831231717	-0.2673089330872	-0.187607129759441	-0.300424529004225	-0.257465928096598	-0.102686302064112	-0.0851672930563748	-0.265577420290731	-0.119672685942145	-0.247886853703506	-0.203487155629126	-0.085283031213396	-0.0280825388480464	-0.161011632863601	0.0338405031225929	-0.133843386392457	-0.172912716688718	-0.222398861902714	0.0307411230684249	-0.230628770893352	-0.141436991926432	-0.221347513840509	-0.212082176099458	-0.144998065512112	-0.146052735104171	-0.0836259935930016	-0.208826141834089	-0.107226416988947	-0.0871161582749576	-0.160012357702511
