	"ACH.000087"	"ACH.000099"	"ACH.000246"	"ACH.000375"	"ACH.000484"	"ACH.000488"	"ACH.000496"	"ACH.000648"	"ACH.000652"	"ACH.000653"	"ACH.000869"
"79370"	-0.235659326426753	-0.0668894458320657	-0.0619625398528068	-0.109289388614582	-0.00321491849288044	-0.0539736885201621	-0.0479637423567346	-0.0572455816080159	-0.0553587976179113	-0.056755177667271	-0.0365271814872717
"332"	-0.990465778620164	-1.14922392081652	-1.14564721546377	-0.885600304898015	-1.13681665025837	-1.15077513976026	-1.06718401984907	-1.00442889294629	-1.11806838138257	-1.22691927417334	-1.0827462777171
"10576"	-1.11193863939485	-0.857791192590835	-0.931646235359896	-1.23947631468732	-0.943467329653365	-0.905828909363004	-0.99134799466451	-0.994856462339318	-1.19790528424232	-0.928540839573857	-1.16289018982081
"10575"	-1.34143031615703	-1.30045819070913	-1.24504874970607	-1.21321826672969	-1.17345562486554	-1.35986902265415	-1.1177920219389	-1.55724333343967	-1.29721867394825	-1.39154012035134	-1.46537724919972
"939"	-0.2464714167117	-0.208833738226315	-0.283698873738956	-0.358954223639346	-0.226916346235895	-0.229190912388175	-0.256500454492159	-0.155277065773744	-0.224765853664071	-0.149781401421246	-0.284733829843058
"8872"	-1.59710122942839	-1.35409993999862	-1.48340140374618	-1.38464454651951	-1.31045029040631	-1.51121503528776	-1.43805947415425	-1.40404549200256	-1.45944118806148	-1.60661196089446	-1.21803882893361
"1203"	0.0619236032423687	0.0430108878982725	-0.0178701785278102	0.138496011292388	-0.0892697718224651	0.064733374982147	0.0154250263708649	-0.128251085945915	0.0587064336321095	0.00952598738189968	0.0462027951064116
"1363"	0.00255190266094349	-0.13064789438723	-0.235270585773308	-0.0438321390098882	-0.106645161945292	-0.1948205829407	-0.273902146439642	-0.105629975186012	-0.267126335053078	-0.237903684055505	0.0599713018279792
"1915"	-0.861824761539608	-0.846869541704205	-0.770327881566217	-0.855200882306914	-0.723279459959652	-0.816023937009327	-1.06640122765722	-0.824577653166827	-0.83849427638416	-0.881507840962426	-0.769638894619579
"55556"	0.0908614226963438	-0.00665422188687495	0.0216189911095889	-0.108513553215605	0.036120099872847	0.0806431290994318	-4.7158794833128E-4	0.140898956399516	-0.0179015856593424	-0.0412228659333347	0.0218072633886499
"2286"	0.0775528761844555	0.0183548925057773	0.0176175697737714	0.132393799992253	-0.027855498482105	0.120138362868981	-0.0601799362935396	-0.126426909544133	0.0350832286277405	-0.0455724891615829	0.0624554285650455
"55810"	-0.15262400616565	0.00950038879032522	-0.044547254214159	0.0695612281025384	-0.0994229696445166	-0.0546188892226019	-0.0508609632770697	0.0295815441526706	-0.0481766955981901	0.00527224820636056	-0.0743800203205354
"10399"	-1.64665518817673	-1.46655364812889	-1.23893207793363	-1.44623157801381	-1.29931022200079	-1.49379008427747	-1.54123783860769	-1.68299794855069	-1.54601963951384	-1.48634385569756	-1.64708452962459
"2784"	-0.098862815289598	-0.0488722038955107	-0.0204519629209869	-0.0481881831350652	-0.0111113370566413	-0.111760678149359	-0.108369897834721	-0.151626798870997	-0.00574230563572085	-0.0765656827886627	-0.108223876362394
"27239"	0.17269174148086	-0.087718423925144	-0.089886981269644	-0.21837711995345	-0.195960012640185	-0.159887759732934	-0.097397290183852	-0.0985302578410128	-0.201973247778842	-0.0213133308083238	-0.0817003517151125
"54112"	-0.059929028494494	-0.0303747999635026	-0.0190931835843472	-0.121998412020277	-0.0292095368188485	0.0195249899080705	-0.0150896492753465	0.0809004735631876	0.0203899889683918	-0.0134436410991267	0.0443294951395288
"9493"	-0.948843128849459	-0.846642270829159	-0.8757703226203	-0.75464267444953	-0.970938750191749	-0.860001173041905	-1.02318866587549	-0.844260254065602	-1.12557619285323	-0.943299403538056	-0.61693392577878
"84930"	-1.45993416213959	-1.31350562128629	-1.26686022968119	-1.30461777325225	-1.1682641655356	-1.37080268352707	-1.44056306343702	-1.41785288093288	-1.3191234534298	-1.50623184602432	-1.47843203032542
"93408"	0.499820615034334	0.253882396280205	0.203394359540426	0.169207165174555	0.264167954899924	0.214537148458654	0.170908281331007	0.184835421678889	0.236452093257459	0.16319903858195	0.0147758519386825
"401427"	-0.148098946421413	-0.0626347100994468	-0.135552250606435	-0.0304067171393392	-0.268129438517419	-0.0346084534988325	0.00460546116045737	-0.0629839055924763	-0.186920762610875	0.0150703295819168	0.0285009888777426
"5318"	0.0950561936220983	-0.102167582820408	-0.134120776595767	-0.152501237603247	-0.0415546237348925	-0.192198541242793	-0.149505394541719	-0.171260790341603	-0.0225387630440007	-0.0483423717889566	-0.172013268739884
"5441"	-1.62790395055528	-1.66631394250488	-1.71623935381683	-1.51926728635938	-1.6810202041619	-1.57230722878207	-1.80649830327696	-1.73852456163377	-1.77556531324178	-1.70366688344121	-1.68822851462598
"27166"	-1.3796310365124	-1.20413159479836	-1.11712280519324	-1.34926597581354	-1.26361673756067	-1.24165788812465	-1.22361967548778	-1.28612682019741	-1.63192370346152	-1.19478021416457	-1.34516412400932
"5955"	-0.121478532575867	-0.218473651170887	-0.166341527680801	-0.132319174666272	-0.101673964799619	-0.201884459266877	-0.129128246002531	-0.134247036525948	-0.0455188421530157	-0.209461609108614	-0.255861482520566
"29927"	-0.959055836468388	-0.969726639644798	-0.949954093268541	-1.01170287855769	-0.926303292701613	-1.01562331425209	-1.00046038007851	-1.09484959673421	-1.02707418675479	-1.10040899201344	-0.89292716502426
"149345"	0.0754421627597285	0.0713884024585701	-0.015891565409367	-0.164802219143493	0.0961458622927436	0.00489237488856202	0.100631883392515	-0.127865321450705	-0.0382152576597599	0.052320074973493	-0.0313174429085046
"643664"	-0.31293201719147	-0.362889196877449	-0.281413336410226	-0.449061898172629	-0.345633928887726	-0.418785242556674	-0.388011766887448	-0.440028553406913	-0.32671676265645	-0.365706620410939	-0.299731485624966
"339967"	0.0372265927345568	0.0712407871599044	0.0381438544994883	0.172702950580709	-0.0534216815487157	0.0695135277937265	-0.0306477116565972	-0.141341565576614	-0.0201341886742024	0.0525593256136055	0.0524879948743271
"7465"	-1.73592080087365	-1.7130872160522	-1.66110538826197	-1.65142417756451	-1.72193446183772	-1.40014438688181	-1.68901459084975	-1.79224223408718	-1.71033064267006	-1.61157571907914	-1.84188850950807
"7514"	-1.76051073950739	-1.45476888547939	-1.33356679535502	-1.05385092935329	-1.4266071308106	-1.32795230332219	-1.32229516309322	-1.30974904489357	-1.47024146933119	-1.35253256051357	-1.3767180803284
"55205"	-0.0851616615348629	-0.11064171470122	-0.236325010395675	-0.0626103529821528	-0.0300981890521587	-0.123241588964638	-0.189411101856243	-0.190328636224144	-0.00320371488582432	-0.0666603456056349	-0.0267189352366776
