	"ACH.000040"	"ACH.000092"	"ACH.000243"	"ACH.000322"	"ACH.000331"	"ACH.000368"	"ACH.000407"	"ACH.000445"	"ACH.000475"	"ACH.000502"	"ACH.000591"	"ACH.000616"	"ACH.000770"	"ACH.000799"	"ACH.000811"	"ACH.000827"	"ACH.000839"	"ACH.000865"	"ACH.000896"	"ACH.000928"	"ACH.000936"	"ACH.000957"	"ACH.000993"	"ACH.000996"	"ACH.001048"	"ACH.001050"	"ACH.001183"	"ACH.001322"	"ACH.001346"	"ACH.001745"
"84696"	0.132343862830733	-0.119984930520544	-0.0135366366174812	0.0753478781615305	0.0288655697305879	0.0392007784480814	-0.00747137316977675	-0.0281547367694751	7.45680509881081E-4	0.0507187204288204	-0.0155980453182353	0.112191566566479	-0.0378181847206922	-0.0891401418570778	0.0368514161110913	-0.0362418407919483	-0.0594001900816144	0.00687977149464826	0.0653337075915439	0.0915386564064221	5.9779038329238E-4	0.199562911515938	0.120283044233254	0.0501454269494578	0.0555088182191963	0.0596522167984448	-0.046941614547101	0.1927632160343	0.0604446420591818	0.021677603012294
"134526"	-0.454825093712458	-0.618270311765149	-0.543085247818641	-0.397001966742747	-0.589068413401238	-0.355725135659717	-0.359625795987979	-0.582670569270505	-0.384567838296389	-0.24808111023119	-0.385053276408009	-0.523217625149752	-0.386779106150472	-0.500659727768911	-0.381550955123243	-0.499240680079259	-0.369286372204039	-0.348856380844985	-0.298279546526112	-0.448300981574616	-0.464210164736957	-0.339154722726474	-0.473789270364734	-0.509553193709718	-0.467346099052264	-0.354221735787095	-0.557868511605447	-0.408534975873479	-0.485002133742792	-0.4424237250549
"205147"	-0.0942803461096603	-0.230182888870056	-0.124925811141498	-0.150960231825481	-0.0705833992936145	-0.123538019932144	-0.068495366611158	0.0639981233058285	-0.0903971701795505	-0.0872435220172604	-0.190539005224063	-0.121247447263645	-0.103538811096902	-0.146175577290699	-0.0923949217278741	-0.169078468961163	-0.0733596683383486	0.0653580476644324	0.0264458023038855	-0.142041875644126	-0.00745651128161823	-0.168799375341143	-0.201741789462759	-0.233536763217794	-0.0991981397746029	-0.132937766620119	-0.0127959256541069	-0.24925318776817	-0.1211777564169	0.0286686096916858
"9179"	0.1180498163283	0.201919747231667	0.110285448312856	0.0269037914515591	0.26840468512284	0.122553157015534	0.149216255505498	0.176147034048905	0.16449515418551	0.00638188041809557	-0.098409573353017	0.0266300123794334	0.0504183050217795	-0.247698819141272	0.0149083074682429	0.00882491994335733	0.0804045882617444	0.170834161841172	0.150034818854367	0.0804031434684934	0.229505714438609	0.373826180166201	0.0283567817898921	0.134556540693636	0.124951334108454	0.0573609883746652	0.150470953636135	0.139924539937818	0.131457998105197	0.22385899598137
"51606"	-0.39840456639834	-0.661393935926898	-0.736261762324381	-0.546177889229757	-0.83263170077158	-0.686978548769762	-0.661269637915024	-0.614767197787539	-0.576705547951721	-0.555115486958325	-0.229641319246476	-0.540489239090253	-0.764046673358458	-0.838779713346169	-0.47616447152275	-0.572551694779301	-0.481633238323954	-0.647858662664925	-0.644693442706951	-0.712844210128207	-0.677432099550888	-0.61642176863443	-0.713800514601295	-0.847414246214839	-0.811525973730307	-0.677263669785177	-0.605959808884292	-0.497467125986425	-0.55795463847269	-0.775794768799958
"644"	0.153602630731674	0.245270473502815	0.0731718607580157	0.0879446584314188	0.137193532995475	0.16315804072979	0.133868323370799	0.104372819693909	0.00305948609115815	0.0339598591184967	0.0131058618390584	0.045910895105613	-0.0465300886647794	0.0511550029413092	-0.246537601286941	0.178951799230717	-0.163180200636466	0.128516487104965	0.0120935590754519	0.181626178647606	0.0116418388320928	0.0896277186794021	0.117722702006895	0.0782232649957522	-0.0169984103758714	0.0785995033299923	0.0786486966889928	0.191091820013191	0.0488256618770092	0.107162318181393
"766"	-0.228242270383345	-0.238013528589908	-0.223380932214342	-0.317623689579936	-0.252546202788087	-0.24221707599334	-0.20871151747354	-0.335270937488369	-0.299673698082017	-0.293740431868629	-0.370573325006018	-0.411244167557823	-0.365177890019901	-0.167963755472408	-0.25251280712668	-0.251417368253458	-0.268260591798475	-0.344628107763793	-0.269296747316529	-0.341262515208695	-0.256492753278075	-0.100794357857214	-0.362113241503441	-0.198271903789375	-0.27762689711139	-0.294498530399084	-0.247502788666055	-0.410893421415561	-0.211628802709191	-0.0782809181787065
"768"	-0.0721780444556429	-0.124647724478944	-0.0365312440769102	-0.117390827641342	-0.0652206464886063	-0.0960137099850485	0.0536078749569433	-0.106829936946717	-0.004755906492907	0.0254198490505877	-0.0149654724975051	0.0282616062796401	-0.0661289344104197	0.0377697136551134	-0.194141761750415	-0.106616709482281	0.0135716042471172	-0.0354068734334812	-0.0824875763148718	-0.253885410513584	-0.0851153197243956	0.0259188552874586	-0.0266178237701853	-0.0600814665067091	-0.0670651231000069	-0.0495430695392581	-0.0138886913667804	-0.0166351237518838	0.0278196750935173	-0.0615508196198326
"51397"	-0.207560896657057	-0.110440429214783	-0.0722546913266516	-0.110547833994954	-0.43262934320708	-0.252193065247626	-0.306407748326154	-0.205614817193686	-0.215537220886851	-0.049777087170605	-0.149593021733513	-0.0864552378728985	-0.0518022535508614	-0.355688956403745	-0.172026539704669	-0.106783610365527	-0.138294073759496	-0.175609254602023	-0.153524424739533	-0.347988192937556	-0.0620956367743056	-0.086415022970406	-0.223106869001998	-0.227473174298054	-0.16964464014533	-0.115732345709494	-0.318240019911991	-0.252483610250737	-0.161302467312065	-0.211325457537654
"57062"	-0.746961469949475	-0.80722657961218	-0.909639667982982	-0.812265717247247	-0.924091141397632	-0.936656698060507	-0.595330396354305	-0.837456182593948	-0.801125622297627	-0.653089043310547	-0.799150712924524	-0.606112725108847	-0.849283935028218	-0.995995736759081	-0.818788697024224	-1.03428823125409	-0.839554230488205	-0.882878905248121	-0.85904212565882	-0.679663035016519	-0.777641908297073	-0.815222216016622	-1.12786740218254	-0.913598164833162	-0.987325832917643	-1.04100236178523	-0.940618704086245	-1.09722158008874	-0.893046771255436	-0.808188135010866
