	"ACH.000014"	"ACH.000036"	"ACH.000060"	"ACH.000188"	"ACH.000226"	"ACH.000243"	"ACH.000260"	"ACH.000312"	"ACH.000316"	"ACH.000319"	"ACH.000322"	"ACH.000389"	"ACH.000452"	"ACH.000502"	"ACH.000550"	"ACH.000623"	"ACH.000676"	"ACH.000684"	"ACH.000694"	"ACH.000732"	"ACH.000771"	"ACH.000822"	"ACH.000832"	"ACH.000833"	"ACH.000862"	"ACH.000873"	"ACH.000880"	"ACH.000884"	"ACH.000948"	"ACH.000969"	"ACH.001031"	"ACH.001283"	"ACH.001302"	"ACH.001346"	"ACH.001654"	"ACH.001765"
"10947"	-0.146850328419978	-0.289063597560226	-0.32575392549071	-0.352283304568769	-0.147832713111779	-0.20483770312483	-0.0934843853012302	-0.220654020302752	-0.156402051904041	-0.177718667850532	-0.0980499518349469	-0.109583965875812	-0.249226806333146	-0.186520147253345	-0.0522219092824348	-0.205367696992967	-0.12381526684418	-0.256377498450988	-0.231131376188477	-0.369572550443947	-0.104556780703117	-0.240904791960635	-0.354602373354675	-0.228753096147373	-0.171145254589465	-0.0587763739536634	-0.164495994398745	-0.171437069128642	-0.246232865385734	-0.216392407918592	-0.197603137711449	-0.23866077368624	-0.334574829477749	-0.155987995164045	-0.223263335442557	-0.151084132190339
"8973"	-0.0731064505511939	-0.113487913522691	-0.255437463929602	-0.264712662434855	-0.0462663169715869	-0.112869686036015	4.80153736187046E-4	-0.0654609418578248	0.0198693592760481	0.0335337169019487	0.0972593931108591	0.0573753053972176	-0.0377199144762219	-0.0751443191891878	0.154387776255209	-0.0697877158830106	-0.0282016883350151	-0.139058346009468	-0.0709215769560813	-0.0836914412204831	-0.0787086730338785	-0.122220079928178	-0.0433928243774609	-0.05669041252926	-0.00454831893462126	-0.157747681723053	-0.0440985510242144	0.078716936652707	-0.0990653435714838	-0.140855251086214	-0.0689005948331532	-0.0819111184880108	-0.0139273829093455	-0.0918171687684062	-0.100719451626578	0.0125152869741854
"56259"	-0.71221381009854	-0.735535168497299	-0.90502309830455	-0.666671030477926	-0.879937425788312	-0.772304611185401	-0.902256817925384	-0.901858294688016	-0.847444656775343	-0.76082561329781	-0.737650164830894	-0.987784714336077	-0.914187722448986	-0.63710845706939	-0.524171760710937	-1.11284983906804	-0.808132941242382	-0.897443685405934	-1.03902514781846	-0.885538111776754	-0.672868003555105	-0.428610709704742	-0.684068298718768	-0.801205162434718	-0.739728795433634	-0.808941400127838	-0.73749798834611	-0.581761176681919	-0.650135240796147	-0.657789446035859	-0.987542653906585	-1.05268484470806	-0.756672147201766	-0.910470086107114	-0.713454673781667	-0.60412475976913
"1660"	-0.619606378842931	-0.566754646805659	-0.551542778810332	-0.739479935404218	-0.714300663292766	-0.814836572932159	-0.696298563366327	-0.655457390771372	-0.512603357273176	-0.743778940753488	-0.718549395615823	-0.565245040132144	-0.782973634558046	-0.71247096331659	-0.546703264364845	-0.663670224762343	-0.632037253473105	-0.586042979198295	-0.502512774102969	-0.666407513321696	-0.638663919125243	-1.0243990351054	-0.549338122812111	-0.447674885220212	-0.729305694773291	-0.753278618713551	-0.72236551892595	-0.636555227019511	-0.727248060104912	-0.858469193025585	-0.712882915079854	-0.708106458917808	-0.420272930098932	-0.761696062492732	-0.578973074310242	-0.742346737521127
"27121"	-0.152954412653838	-0.179211637649864	-0.140443552303502	-0.229161366319442	-0.0475060370492244	-0.12935218120999	-0.103896540380001	-0.0132788106030085	-0.0299903493919009	-0.142891334225879	-0.160313439411434	-0.109777757150194	-0.170331447479936	-0.155724401881838	0.0440369861693772	-0.130901146132446	-0.155797259987767	-0.0982789676962849	-0.174895267069923	-0.0456078181165911	-0.116191230212796	-0.0514120802122291	-0.257449032622331	-0.0777264327853355	-0.0742060345732265	0.0874197351940333	0.03288446727944	-0.0188823700655556	-0.186962174674011	-0.211428779074283	-0.253615380531559	-0.126677117999301	-5.75258402638486E-4	-0.194071780892145	-0.050566511354534	-0.0293850507101189
"1978"	-0.193381984369351	-0.458776121793367	-0.425201887544959	-0.448220831913636	-0.26288557168605	-0.388492469176666	-0.250007482761241	-0.146073696812635	-0.161271394391321	-0.425235155754708	-0.345484620645715	-0.308047092284344	-0.379663092937099	-0.366769351590483	-0.160600484110406	-0.210716445052301	-0.23151825402113	-0.111257076394915	-0.268328554482402	-0.349457150163786	-0.345497205580255	-0.412866161523751	-0.427085454190058	-0.137273731804913	-0.163610997067129	-0.412853572593006	-0.3380764902506	-0.254298549569194	-0.328431135698264	-0.535326764304178	-0.187639524821144	-0.502205419326791	-0.436007975174692	-0.38167048933913	-0.199881628764456	-0.058358627972564
"2697"	-0.0851025233060858	-0.223962304434452	-0.157726409246172	-0.00655321892389114	-0.0642912296264782	0.00625836936836258	-0.00138024025319719	-0.0697667208511127	-0.127585532463805	-0.260473910207342	-0.0779178879121243	-0.0658581764925462	-0.00308700748161989	0.0814118524490761	-0.141623162310276	-0.24693024341576	-0.00902011586252912	-0.206206697081751	-0.104051500102143	0.0585088291681807	-0.0950645473242131	-0.0181130901810884	-0.0427799756600706	-0.0438111045183167	-0.0442122584728433	-0.0246788801873351	-0.0246733510903809	-0.0558423122175256	0.0490941337440458	-0.0598909324102629	0.00505287110453467	-0.0472818805839842	-0.0248053988533131	-0.0245926139640516	-0.0900850500403264	-0.0291104102230945
"9402"	-0.20091865213753	-0.161344339892718	-0.250808104745128	-0.173118406980625	-0.226988575216582	-0.276904506293385	-0.0595848796275483	-0.126767058279347	-0.121973208626353	-0.192267923044166	-0.169851881216875	-0.108560642228774	-0.252599820975715	-0.212264039955635	-0.0775499830430581	-0.152268090255124	-0.187674012913959	-0.0127012957216526	-0.226582176376952	-0.137244061854628	-0.223671822992453	-0.226639830954316	-0.289036136638353	-0.228365963081403	-0.23703643467614	0.00706203076958715	-0.0829319173967511	-0.0986678494923159	-0.268242745951199	-0.264744459571872	-0.204058943929301	-0.280270168111671	-0.0721348733890326	-0.364539262776429	-0.369313599464808	-0.308158325803977
"2969"	-0.140373569052309	-0.262214513637155	-0.457163725545276	-0.390692944857566	-0.452247803186216	-0.182211417663729	-0.301032339363939	-0.33319708451197	-0.379033318182641	-0.384942801649288	-0.510016647150968	-0.267307798837671	-0.228374716014765	-0.293295882190776	-0.250941439482135	-0.403704283145625	-0.28884458745025	-0.124707354943201	-0.349367634148868	-0.551709701056669	-0.536277205712566	-0.359091440710879	-0.250647773583031	-0.161069505805484	-0.406246483939668	-0.329516574987044	-0.493135240638561	-0.263249525178189	-0.363797228056868	-0.447452715578321	-0.341515294660359	-0.299435664723284	-0.159682736764247	-0.312368270344077	-0.277878010642585	-0.567488285607566
"23354"	-1.27693476814014	-1.15709425192553	-1.10754839803026	-1.24555024974765	-1.25044838026119	-1.10318766333311	-1.13007684784953	-1.20771859679772	-1.3132893605788	-1.20422147268965	-0.89250921842042	-1.03467539091828	-1.25345036547724	-1.10361967850543	-1.2581738163921	-1.25323860451016	-1.0860722250023	-1.06223393018135	-1.16578920425454	-0.984270308146342	-1.01857720099613	-1.3044512307411	-1.15024880776669	-0.743853947003782	-1.19624964367668	-1.09446983261075	-1.15685673181342	-1.18336236420927	-1.16995568883617	-1.07468166284779	-1.35444873317958	-1.13719619094462	-0.938025645298569	-1.16308943880859	-1.1963231842622	-1.05790533906551
