	"ACH.000011"	"ACH.000041"	"ACH.000042"	"ACH.000097"	"ACH.000108"	"ACH.000159"	"ACH.000189"	"ACH.000250"	"ACH.000252"	"ACH.000262"	"ACH.000272"	"ACH.000324"	"ACH.000332"	"ACH.000361"	"ACH.000389"	"ACH.000411"	"ACH.000471"	"ACH.000495"	"ACH.000542"	"ACH.000649"	"ACH.000663"	"ACH.000684"	"ACH.000872"	"ACH.001048"	"ACH.001050"	"ACH.001211"	"ACH.001274"	"ACH.001654"
"71"	-0.294878080555488	-0.29108957673132	-0.346840847474559	-0.303613390122698	-0.398403290799996	-0.532573400034059	-0.538195412349493	-0.356142909001794	-0.544812344988012	-0.670063423705586	-0.209709709250124	-0.552968339632256	-0.374807867403424	-0.344837945292503	-0.418195857025147	-0.42284473340339	-0.264976495055155	-0.253232347798737	-0.327307993701516	-0.562437498229912	-0.583292237224443	-0.0891947670338865	-0.335643101838749	-0.38648288419777	-0.296013494718586	-0.257359982044136	-0.718020159547996	-0.475290385158473
"460"	-0.109884776552916	0.0210052153773095	-0.0723042992718422	0.0790731077524353	0.0318489345722364	-0.109017967542813	0.0267465483345537	-0.0369412232121298	-0.20610572159067	0.244985697296965	-0.0780045981595118	-0.00842332990794117	-0.112803126904904	-0.114811414213567	0.09493453150703	-0.0557642476312509	-0.00780586641758075	-0.0243928742299177	0.0362689820419091	0.0668039944577664	0.0859936071192372	-0.0540986017457117	0.131377631540155	-0.0558466984771467	0.0132984252452886	-0.00704490594788903	0.0214411899024844	-0.0498371685365976
"220202"	-0.0363516336168981	0.0381134482158651	-0.131701421380355	-0.137889832800622	-0.0716420780662325	-0.282590774195849	-0.139589707700978	-0.215172722992549	-0.417725103530464	-0.428495236201028	-0.0393347579322184	-0.278739527574149	-0.0617834376388133	0.0323596161413321	-0.313275441099941	-0.116405860261306	-0.1192797338871	-0.140504074435334	-0.147314859749959	-0.12387455977376	-0.227802161777389	-0.171653086408389	-0.163360558357891	-0.21695684059177	-0.0227993343847484	-0.156650064880086	-0.241564850196528	-0.139167296431876
"659"	0.10731170958444	-0.101566748721816	-0.0164468423251883	0.199249351117145	-0.0669791584348545	0.214047155032856	0.0700544432680968	0.0955765894252616	-0.213060881476775	0.210813038946544	0.0503986666777926	0.0941188490115672	-0.0296167178738354	-0.130353893324847	0.03930387582044	-0.0162501136154446	0.060148458377361	-0.00480090196737218	0.0424846602631258	0.0216742466865297	0.125560776866047	0.0317944271602894	0.116911761432023	-0.172004752341363	-0.0661259306242617	-0.00648829702730836	-0.0059375293405252	0.085797099172042
"64897"	0.0688632980100304	-0.209817414847115	-0.0453511631512541	-0.153474083019608	0.0380055950221598	-0.0216406796609882	-0.049599825284288	-0.0753150111785328	-0.129126321051314	0.156936732692374	-0.0296450430434623	-0.0227339678553839	-0.0684064309683502	0.178691666803906	-0.0771198141337348	-0.040742177274264	-0.0667668312959435	-0.00855219976026242	-0.0734616201966979	-0.0624389713980865	-0.251855666894407	0.00534755194133794	-0.063827130827431	-0.055616833134335	-0.0506251274069086	-0.0537997634043285	-0.0484334890456171	-0.0991763723351693
"408029"	-0.155279937429968	-0.48059208442965	-0.410222567626847	-0.440624717430063	-0.392231583491574	-0.331451062223184	-0.435386175671201	-0.311138110949942	-0.370442481000774	-0.58908503605751	-0.326760434686075	-0.419931574306726	-0.403168166008108	-0.132394028966807	-0.203768279321979	-0.311378528619474	-0.294683264556266	-0.279289282399699	-0.255396079762842	-0.302189098040346	-0.338750536456425	-0.24902546913795	-0.387456482283919	-0.337587018667502	-0.337642987381523	-0.209485061822731	-0.139404859529673	-0.444189116966006
"80071"	-0.0316606074274148	0.0762017648690004	0.171375432423379	0.00437820754797743	0.130698395566042	0.143107347283666	0.142648385674529	0.0586117660500382	0.276627823504151	0.118169475823876	0.181708456935104	0.0738243163839567	0.141178415520222	0.0839973051532179	0.0797866561209062	0.0143467104942752	0.0801877240424665	-0.0175111699698963	0.143710003493941	0.0981264671844686	0.0483111209344143	0.0324413809803822	0.190438178889539	0.076427005587988	0.0355990159777904	0.046139701981138	0.199574248176972	0.140561298187246
"57124"	0.107011951549091	0.10739543356631	-0.161310144744252	-0.120360463993642	-0.0972689345117879	0.105876027868602	-0.121826783652479	-0.0489012590128232	0.0932560309611152	-0.19090995988884	0.065085002373994	0.0266243462544875	-0.0730583460371913	-0.0794445808155135	-0.0698215417343581	-0.00489396214019197	0.0392788628341599	-0.0357855934744415	-0.0346317279932749	-0.0419809168645591	-0.116642359839765	0.0507903194078057	-0.278473951753267	-0.0914521786279696	-0.076266703988598	-0.00600280529101477	-0.070673558731205	-0.00293026569489639
"1894"	-0.831885388916916	-1.20823116134716	-1.03927033135613	-1.01088948484676	-1.05197763392018	-1.29954849582267	-0.84874040739861	-1.07601418718332	-1.08709379053219	-1.04982587713347	-0.654741670101463	-0.968499318091594	-1.03771517035555	-0.895492405907516	-0.830421722093347	-0.928124653752387	-1.06836578139686	-0.744354051443402	-1.0456664737327	-1.02271221982362	-1.04906096882625	-0.762053033089839	-1.10312094520137	-1.05794548765814	-1.17012640007476	-1.02864631615327	-1.03511043192251	-1.03299828867071
"55068"	-0.0536997537811864	0.0409613952113791	-0.0219731355486411	-0.0487913194976403	-0.00666007519683233	-0.111230227228875	-0.0578003399174251	-0.0380169371036965	-0.173694936441612	-0.209996477150697	-0.0823855569161684	-0.00787000670020081	-0.0334305180731841	0.0321900908506299	0.0440387021926199	-0.0616396989922338	-0.00429087923565949	-0.00582184974077134	-0.071005548895122	-0.0696140350902669	-0.169482026690237	0.0284179140089916	-0.155953444721218	-0.0736484689441837	-0.101804685218816	0.0237293190492849	-0.0800121301675251	0.00232210344105043
