	"ACH.000279"	"ACH.000281"	"ACH.000475"	"ACH.000591"	"ACH.000651"	"ACH.000696"	"ACH.000781"	"ACH.000865"	"ACH.000898"	"ACH.000935"	"ACH.001111"	"ACH.001205"	"ACH.001278"
"84964"	0.0569337409542666	0.0820900922984297	-0.0133120177189	0.118227804408288	-0.00378411883312307	-0.0544354391369188	0.0402004851763407	-0.0318511940342839	-0.0763693990191404	-0.0129517912424809	-0.113603276288994	-0.111778691153871	-0.0108359206215675
"114781"	-0.294810950451147	-0.151759121686851	-0.263261544955785	-0.388597476552514	-0.205658079311569	-0.295702852024759	-0.277913272876084	-0.309098749461479	-0.208463616909707	-0.21209559440116	-0.162418206976519	-0.433834505619651	-0.449185085037485
"353145"	0.0546286371190469	0.121565776056751	-0.0574602255439846	0.126469365000798	-0.0067078071116539	-0.0989456866211212	0.0509690466834839	-0.0507799876015017	-0.100253412674711	0.0150105550583993	-0.152229612752533	-0.131312272931858	-0.00225014290149808
"57819"	-1.57219801753796	-1.32549762797237	-1.41507164529091	-1.34768977960804	-1.39121291638043	-1.3472553860982	-1.50648101768633	-1.34117183937315	-1.43361551001684	-1.39918320045445	-1.25249713958846	-1.50722043301745	-1.4214580818165
"27258"	-0.911122253138144	-0.813591477677948	-0.799847003808543	-0.870906500823845	-0.918074338402869	-1.00171017740041	-0.968186046789264	-0.943735077618075	-0.990618083114311	-0.907826020895012	-0.868668518784047	-0.772457834796453	-0.76622393932601
"51690"	-1.03412854960024	-1.0854374616739	-1.00472026185318	-1.0392319310904	-1.03723754514535	-1.05883057401399	-1.05317490049835	-0.93325591113915	-1.11717693554908	-1.02638251456682	-0.953405473885001	-0.970345761406613	-1.18454075666239
"4201"	-0.0528942535410451	-0.0118031214061814	-0.0163263877144573	-0.0712043569003493	-0.0548207447311536	-0.157268203221956	-0.133391903895524	0.0338954537659846	-0.118251742049984	-0.102072479369402	-0.0715852351703796	-0.0198255984566067	0.0402476761668517
"100462977"	-0.391632452252898	-0.230424924614175	-0.349956985407798	-0.315470574024713	-0.244738016033217	-0.319496911159062	-0.426000471982512	-0.343572151692362	-0.293234990508205	-0.291834855491094	-0.44314066665905	-0.307048409222383	-0.2507384221442
"79849"	-0.125218732469225	-0.314656523826185	-0.162250678945719	-0.135459584647674	-0.0740405368250872	-0.223730122509437	-0.188148131123339	-0.175480214740652	-0.103376786470274	0.121699500997678	-0.165826834204807	-0.139138261650139	-0.093360362495507
"5441"	-1.71797887277111	-1.52163121284782	-1.55610829442494	-1.60201220453017	-1.77690653653888	-1.66674019339578	-1.77574858527563	-1.69015389645558	-1.6748513416344	-1.54432028432659	-1.61578284459882	-1.50377248261182	-1.80064801991901
"5901"	-1.79308394386173	-1.60878107807053	-1.78604437830121	-1.63025948687864	-1.87449868326928	-1.71081471331642	-2.024656829277	-1.77482329482152	-1.88145498716161	-1.76062506236167	-1.50022345636145	-1.67222390961173	-1.94583425615392
"6167"	-1.59663546853006	-1.34369628168487	-1.61199091866746	-1.2829007037448	-1.56992151099029	-1.54610694003814	-1.85905591875022	-1.64509107426993	-1.63261618231043	-1.55083522975585	-1.31133078292791	-1.55567070266671	-1.74577881048787
"6533"	-0.232009820985577	-0.207166202715413	-0.319116996220646	-0.259560461301222	-0.212355080852291	-0.257050353386481	-0.289078997241613	-0.279680458171601	-0.301450013615524	-0.255925939467415	-0.30433692873098	-0.147975588598035	-0.211094292317128
"54558"	0.0626758255062289	0.213962569499698	0.13951255279214	0.140479856308743	0.0436129542972701	0.177179301681523	0.173858991551362	0.0584291452977939	0.120353055456905	0.0171545222240039	0.160914004383865	0.266496454261924	0.172833210594032
