	"ACH.000025"	"ACH.000035"	"ACH.000040"	"ACH.000041"	"ACH.000042"	"ACH.000075"	"ACH.000086"	"ACH.000092"	"ACH.000118"	"ACH.000123"	"ACH.000148"	"ACH.000163"	"ACH.000168"	"ACH.000183"	"ACH.000198"	"ACH.000215"	"ACH.000231"	"ACH.000237"	"ACH.000248"	"ACH.000256"	"ACH.000261"	"ACH.000265"	"ACH.000278"	"ACH.000294"	"ACH.000348"	"ACH.000364"	"ACH.000376"	"ACH.000415"	"ACH.000416"	"ACH.000421"	"ACH.000452"	"ACH.000468"	"ACH.000471"	"ACH.000473"	"ACH.000486"	"ACH.000490"	"ACH.000511"	"ACH.000544"	"ACH.000556"	"ACH.000570"	"ACH.000584"	"ACH.000601"	"ACH.000623"	"ACH.000630"	"ACH.000638"	"ACH.000657"	"ACH.000683"	"ACH.000696"	"ACH.000738"	"ACH.000753"	"ACH.000760"	"ACH.000768"	"ACH.000781"	"ACH.000788"	"ACH.000791"	"ACH.000804"	"ACH.000811"	"ACH.000819"	"ACH.000823"	"ACH.000824"	"ACH.000827"	"ACH.000832"	"ACH.000847"	"ACH.000859"	"ACH.000889"	"ACH.000896"	"ACH.000900"	"ACH.000911"	"ACH.000912"	"ACH.000946"	"ACH.000948"	"ACH.000953"	"ACH.000993"	"ACH.001067"	"ACH.001205"	"ACH.001239"	"ACH.001280"
"9255"	-0.138804023795928	-0.0999021718211512	-0.0815059948013945	-0.31320358394092	-0.0910209819697247	-0.0267870179196165	-0.066948801804324	-0.14991261666184	-0.0362105990728763	-0.0244414268875879	-0.043001671982276	-0.209965429599382	-0.0145371604097794	-0.0867372813571617	-0.0401594954713531	-0.0880167645899548	-0.145553790632941	-0.0339386079744697	-0.0713345656598441	-0.16221139297312	-0.0978296978315183	-0.175988997559525	-0.086218151612441	0.0647840705636926	-0.133535751950972	0.0191841099400653	-0.167377753969722	-0.103742293238283	-0.0693516105862662	-0.0288532199671374	-0.0795827520315435	-0.109594044684892	-0.0604440626304492	0.0267075565009995	-0.360561451838589	-0.0701179947662397	-0.0609398375884616	-0.138924692307649	-0.0975387439786717	-0.0399360407472777	-0.0342760008240493	-0.152105455916805	-0.0351151925052771	-0.0363080568291347	-0.109998200279796	-0.332625970354424	0.00314163890019008	-0.135327060235706	-0.240771054153169	-0.0912645476079212	-0.126680703902836	5.18757918665789E-4	0.0528588924965294	-0.0217228474567255	-0.0244215299649638	-0.0748387713472887	-0.0900684798455074	-0.0438835527043103	-0.0573625259086445	-0.0738383352644383	-0.185668678674702	-0.254722166686725	-0.0571596952000367	0.0455068889839563	-0.0942357017412811	-0.0691022125898543	-0.0855384257958544	-0.0374631488080341	-0.0095706643471324	-0.0831593069482005	-0.0710401252849084	-0.00857447512005861	-0.0480375946479402	-0.146896670848918	0.171288721351966	-0.0479802100181237	-0.216129481332637
"51433"	-0.650820513043372	-0.744200168123407	-0.830672719663039	-0.609455263921165	-0.815054194817246	-1.11319459391881	-0.735442475712835	-0.751625155816789	-0.847769154126801	-0.781737855847209	-0.742348493083151	-0.65766749287993	-0.71817887877323	-0.602050602842517	-0.723702422315877	-0.626330559098648	-0.794409520981625	-0.799272189570831	-0.749294662848473	-0.694145740220297	-0.821350305703631	-0.800937241440201	-0.927150754228967	-0.463593729585937	-0.805644746770839	-0.674547704977738	-0.650471160759166	-0.641045039091709	-0.737200733018325	-0.781494163257322	-0.854340365010561	-0.582575141201089	-0.663688070411458	-0.738383097120716	-0.63584949896388	-0.825982469957122	-0.891938572134644	-0.631446714505082	-0.487051105269765	-0.829348030334286	-0.582012564109983	-0.742507218252325	-0.815234348189558	-0.739925074332453	-0.613626395342706	-0.788012160295803	-0.453978970975683	-0.833754317049696	-0.613888847428343	-0.81358505850431	-0.708809915184918	-0.581648615327242	-0.58049233861476	-0.711310993156855	-0.825154506048662	-0.65854323741875	-0.801124091546914	-0.899835414723012	-0.723977075980485	-0.51121733861237	-0.687693268542759	-0.622818076969945	-0.612229290279033	-0.744725926984712	-0.539292722914348	-0.752690842074374	-0.680924814896112	-0.720154965377258	-0.859389993747079	-0.686240696439151	-0.64455285759698	-0.571109121948383	-0.901027925718097	-0.930094072482379	-0.665573508278506	-0.62549894948799	-0.790989774413545
"54897"	-0.245198664680358	-0.27587727432008	-0.304485831396536	-0.286187421468916	-0.189960820274014	-0.417054670119438	-0.285661859054252	-0.173319338453145	-0.140680527615006	-0.0647203336609536	-0.239283548586241	-0.348183201770533	-0.336555573884545	-0.224143681362946	-0.203434794896492	-0.318999231501525	-0.14814493667335	-0.362820951323444	-0.639248197789451	-0.275489211178778	-0.147679242775758	-0.182851992851105	-0.170219543104474	-0.397363970521306	-0.244596431000698	-0.468426025688177	-0.12745580048045	-0.26502429987948	-0.260837366324578	-0.295098958464802	-0.597146341999218	-0.180846024751862	-0.236717001866487	-0.153851437072549	-0.166701503250718	-0.401201608822808	-0.29257748195924	-0.32311313691947	-0.239835202660297	-0.310142968340687	-0.316517282156083	-0.31117765937698	-0.310946794290781	-0.25751178401742	-0.21555904766429	-0.290458096467793	-0.322986880820323	-0.250905496595121	-0.188208485836213	-0.268662245244478	-0.410255118756732	-0.126378759324723	-0.300482682847598	-0.256807615636392	-0.243548826418966	-0.44019248491888	-0.283815643023868	-0.116203576794765	-0.320754546277792	-0.224523770379382	-0.303645207372459	-0.15145019161318	-0.30347777514191	-0.18891555475178	-0.317009883481218	-0.261866084323202	-0.0372444267423191	-0.152562012196405	-0.497726481700627	-0.282544551513135	-0.309174415684605	-0.298176035454037	-0.245752887947401	-0.299743244862861	-0.48150538559174	-0.299263568660467	-0.188574985242727
"995"	0.0607729269445993	-0.124265458638353	-0.214848775151294	-0.215931144589346	-0.303134476036484	-0.340723390496857	-0.134794891156061	-0.158962043594363	-0.152325473027823	-0.243667476940177	-0.143205433247772	-0.106807229861481	-0.17412913116933	-0.105169574708809	-0.117122912684647	-0.202182814351407	-0.246158037099818	-0.126276311812777	-0.274527733487113	-0.0984889604751311	-0.275902090637297	-0.167521450866749	-0.125434585665922	-0.166058343374886	-0.218283669309638	-0.0134114115458837	-0.176455087098205	-0.156086802868062	-0.12917854588183	-0.149870995852606	-0.162699723609281	-0.155967224776406	-0.249173000860107	-0.289038229473616	-0.149080696978824	-0.257760920950194	-0.173183916866104	-0.183711048805891	-0.281341997002057	-0.136708135240225	-0.238899725994546	-0.25701179924638	-0.244362773343824	-0.264943943401491	-0.127411195221133	-0.234970265594192	-0.115733882726319	-0.194828362400062	-0.260403632594037	-0.236550551900408	-0.213567357167724	-0.0737919506386399	-0.167796170461016	-0.180475812579384	-0.268151673098483	-0.220602676723379	-0.260211388146946	-0.201817380529742	-0.270000406786627	-0.318647828737592	-0.10025219085017	-0.248949141479732	-0.0631849091997653	-0.13211771276999	-0.17412354033466	-0.145559711406039	-0.199332447979236	-0.173215126712983	-0.309085565281558	-0.323785161904078	-0.199244415398728	-0.217693089260913	-0.0438097278690104	-0.133270751787569	-0.1832762956994	-0.113121195219678	-0.0561145240847278
"255919"	0.15299280725377	-0.3255137864447	-0.059438511505448	-0.339558976657743	-0.178943456772045	-0.322198118973517	-0.220854962722159	-0.201787715686517	-0.294862151975219	-0.31751940615656	-0.323991469234177	-0.40690266081911	-0.32145968022057	-0.452780917792443	-0.205858466407216	-0.344118070612019	-0.28099964105527	-0.592558209683815	-0.467744844360037	-0.238061723665708	-0.284434863842188	-0.202111656031227	-0.261215125544066	-0.485409187213988	-0.23369248115273	-0.202709910289039	-0.313918908015291	-0.260562975745778	-0.426889330436766	-0.483046926331681	-0.168871498903505	-0.287251968711166	-0.395417545345986	-0.342701624163734	-0.186530295403286	-0.25820392294645	-0.372827689968173	-0.496759016210684	-0.293316082858959	-0.359656343786753	-0.246534666432885	-0.269771424422937	-0.535793184269124	-0.417890976970926	-0.344972417139892	-0.244000090517711	-0.290754504737362	-0.331344586298778	-0.499265832901063	-0.254057295358472	-0.570201645065232	-0.198278081283057	-0.263577968236678	-0.395600957579984	-0.19510016325395	-0.224480799334977	-0.17443057633317	-0.347402354148057	-0.300595461234531	-0.315208893768016	-0.386977623077377	-0.394763216509437	-0.326492575044696	-0.175972311399751	-0.398514639085497	-0.356573913382732	-0.140330319572594	-0.239754176202234	-0.152913183402452	-0.243304912366615	-0.218399294857205	-0.28114791381761	-0.297001885893102	-0.308230901653038	-0.314904362429377	-0.285216276465784	-0.184624778840782
"23399"	-0.192607798497208	-0.434445605093438	-0.319861207877701	-0.444924792649585	-0.385456059456424	-0.54088420994104	-0.392969976959468	-0.391838133657918	-0.387673856411772	-0.456631182733723	-0.435484803276227	-0.683108813174909	-0.739770679170321	-0.603869765506442	-0.689857741888288	-0.70633745294403	-0.734364626036755	-0.638341206279767	-0.45021570754318	-0.521147773064232	-0.602794044331147	-0.457999949345813	-0.267246121766756	-0.596213488621893	-0.45012246197808	-0.481205357843409	-0.749336788003751	-0.427434405432425	-0.695858292589813	-0.677966460182495	-0.449623324982109	-0.477111058538287	-0.555096759220729	-0.457904522583518	-0.510814546017551	-0.558981028322541	-0.740802350395695	-0.560904097671504	-0.523150505221804	-0.646287725099442	-0.538061711546417	-0.444185779838915	-0.802293653586818	-0.708620635376254	-0.482117374399724	-0.420484261226535	-0.452135136551062	-0.663580645674321	-0.529873925638519	-0.523992339625436	-0.668311450132669	-0.466019462134704	-0.562435890439584	-0.43908430078136	-0.551275826106451	-0.28434038398396	-0.486409970264897	-0.510093125320166	-0.284956268658404	-0.37408628843494	-0.592363731766673	-0.617733619277924	-0.411773080646903	-0.462164704538692	-0.337604716973463	-0.551529335782334	-0.53710230324877	-0.511812521381195	-0.374249358947593	-0.43345283199325	-0.329519602447231	-0.501600708994572	-0.447382839087194	-0.336490689010139	-0.422865309984033	-0.435556161269718	-0.373874195672492
"1525"	-0.0762483371239673	-0.235687406833243	0.0641086392588927	0.305578085854803	0.0491197784692299	0.013016478683979	0.08888586105027	-0.038429532600034	0.0343317472074997	-0.122983029184401	0.0393511845480055	0.141647930611175	-0.243256201269968	-0.135991978199647	-0.16654618817542	-0.0584511325627601	-0.111051404870499	-0.00929125649661228	-0.138128300701926	0.0541507168102124	-0.00274190666667241	0.0492894967028073	-0.0106213165206969	0.0615504536619545	-0.00672479088911333	-0.120410476508034	-0.0251403101380587	-0.342511494518359	0.0190480732976948	-0.0220140517886123	0.0152199396748322	0.0660273679108369	0.16608066431064	0.0537717180000195	-0.182624870981125	-0.103658104752591	-0.0546290576424009	-0.0888129419644618	0.0872758005125784	-0.0508882412027096	-0.00759503367972759	0.0408827005307278	-0.0182404860521567	-0.143440624679653	0.0100580951257743	-0.146503347946905	0.0306878691254668	-0.120242608069741	-0.230474099165858	0.115878800746041	-0.0330280410262275	-0.078992647667163	-0.0715866112365589	-0.101211502903634	-0.126698426753448	0.0139637258757951	-0.11844995544737	-0.121115197512287	0.0387239005726303	-0.0925762229939913	0.0103467518450251	0.00562436103485472	-0.138356978295229	-0.16952567594731	0.0794515906289274	-0.0415668773337688	-0.0910218269252308	-0.0111888458830312	-0.0541591643251408	-0.0592501585666393	0.0591269151781299	-0.250401159947699	-0.0852669953846554	-0.1543505794384	-0.277744608830886	0.112747804904734	-0.12774083616698
"1938"	-1.58130823827491	-1.74346161957967	-1.51520055600775	-1.87565710016219	-1.60380416896922	-1.44093867911252	-1.61331830332619	-1.51364104257625	-1.56289594398825	-1.56595148519538	-1.42740239910955	-1.60916416062622	-1.69988041350294	-1.69245628659468	-1.54079479024119	-1.52567967817405	-1.3781181923996	-1.63428335658566	-1.66831940394541	-1.63065041556087	-1.53993027124991	-1.72252021777607	-1.64327824753792	-1.80516623161025	-1.71725875711241	-1.6863349987951	-1.7549392118794	-1.65640741788382	-1.54124133517683	-1.73048536888276	-1.7965516993687	-1.47623365048882	-1.52859810657542	-1.7575599172225	-1.57420030081673	-1.53869519436958	-1.34974539262588	-1.62414030833837	-1.61134670114478	-1.57769223570595	-1.72093186907067	-1.58210078834344	-1.60694319957134	-1.43629543847735	-1.56812987460345	-1.58776975251942	-1.6817033812045	-1.7262699006694	-1.62297812264381	-1.64261374725981	-1.45044276343917	-1.70138984932586	-1.86189522670644	-1.47172480196954	-1.64409669359722	-1.72859810826095	-1.59367922719154	-1.60493302473713	-1.54059764514049	-1.6929419669668	-1.53543848637643	-1.64333748184005	-1.7060394350501	-1.40872017868431	-1.69352802922901	-1.68325525397589	-1.42670163701831	-1.56075243978169	-1.61085645713353	-1.72442913124912	-1.50212056820054	-1.59727579788973	-1.68331997795013	-1.43319951609547	-1.74695383923511	-1.55056392468583	-1.66210808315505
"83939"	-0.207071859984757	-0.110585623399532	-0.0855077273474929	-0.044952858176187	0.0754010848977069	-0.0217388498977497	-0.163829244345661	-0.264365232517211	0.028732150647729	-0.12908445752835	-0.149325466204214	-0.14647252904408	-0.0709270949996507	-0.102693816414268	-0.119808674992895	-0.172951272540713	-0.112737861635186	-0.172977212879855	-0.0975685948075403	-0.0635707203106475	-0.148276706227575	-0.141625401460991	-0.179002567941655	-0.0367706936520032	-0.0915739139114104	-0.0644553715884623	-0.112140366995459	-0.247848524799964	-0.0843628534011949	-0.14649437209608	-0.0584455819925142	-0.0989107398072839	-0.152416048776087	-0.111132401339875	-0.0624762013308965	-0.0426956129261372	-0.182215319274071	-0.236177338648794	-0.128557807102329	-0.0405816126486765	-0.0528854737129475	-0.0599042533337306	-0.019182522123025	-0.208803905435158	-0.040082132551275	-0.142164462382194	-0.0576962786921703	-0.156172658022951	-0.191360069054287	-0.080140621662878	-0.0327473929436813	-0.0821747257579997	0.0622728972945948	-0.0763742130978201	-0.174222597265641	0.0263836991183661	-0.0770657781134629	-0.0713262369302763	-0.07424550251205	-0.0529294895057975	-0.00580441579206242	-0.111960311663938	-0.217764490333658	-0.0935030546598271	-0.0811346319894791	-0.191047958850518	-0.0681054403566518	-0.207467341726693	-0.0828442008842849	-0.136643979359454	-0.0726639996795285	0.154472711991344	-0.0615449764033554	-0.00727535260156644	-0.081979132715579	-0.0299733841343136	0.0759998093290394
"27232"	0.0384483665022402	-0.243086541423592	-0.0667321156595153	-0.117831488602122	-0.0521965352550594	0.102285186126825	-0.122142758870137	-0.0121770359100672	-0.158912069661572	-0.0932671446653197	-0.00703854144927596	-0.077414502197133	0.0519197117640355	-0.0878692524279698	-0.0881467363577092	-0.0339198123834048	-0.124557653944643	-0.0885691421904084	-0.129122038955335	0.0316575280695224	-0.101962210452496	-0.12651365561041	0.0426145813585669	-0.0414569263559464	-0.0784647717756326	-0.0265992546928191	-0.10070131794888	-0.0758469120515362	-0.0527885226039046	-0.0982592331701721	-0.063368071204193	-0.0163601273739959	-0.129064179997424	-0.131907224519679	-0.0581647798782621	-0.107728637366368	-0.0574523873227413	-0.145575440043488	-0.0210051165158548	-0.1012907578866	-0.130192789682474	0.0560157260376501	-0.101662158348254	-0.140807070256099	-0.139471504877732	-0.123479989537075	-0.137415411923128	0.00195575370752345	-0.126489351034454	-0.0927181801639419	-0.0254775711886988	-0.00523153337092555	-0.0490647017118279	0.0311288216124243	-0.130120036722377	-0.107517803295545	-0.0292130378544892	-0.132218650724663	0.0583688951499905	-0.0811694616683813	-0.122310134758598	-0.0877924005823916	0.115478398429402	-0.0400048068282621	-0.153781842910376	-0.130922078600626	-0.0909635797347895	-0.17633830517065	-0.173216154698646	-0.135457084936776	0.134779438423423	-0.131776031087244	-0.0763967420108175	-0.00832779913267923	-0.189095440387939	-0.0298921634957808	-0.00236423111314547
