	"ACH.000082"	"ACH.000188"	"ACH.000334"	"ACH.000356"	"ACH.000362"	"ACH.000402"	"ACH.000481"	"ACH.000521"	"ACH.000524"	"ACH.000545"	"ACH.000550"	"ACH.000622"	"ACH.000648"	"ACH.000658"	"ACH.000673"	"ACH.000688"	"ACH.000724"	"ACH.000735"	"ACH.000763"	"ACH.000839"	"ACH.000867"
"138199"	0.0458708266736417	0.123741696596225	0.140050353559594	-0.190988967574269	0.104553151760144	0.215639978688789	0.043982625911107	-0.0340552444591764	-0.0173537072863219	0.0314675619345693	0.0757290520138535	0.251972426482839	0.0677746593063698	0.0986456937057617	0.0373325826718388	0.198467278260134	0.134277520730302	0.149517709621928	0.0461507278530359	0.0830300854675587	0.156526974803274
"11068"	-0.164222815398474	-0.23709910405462	-0.23762266391125	-0.0402241185353655	-0.241335270471757	-0.32782320894587	-0.231250868425228	-0.137762707712361	-0.298332534076799	-0.235620050571627	-0.247991682415585	-0.126961172359299	-0.177692642994258	-0.249528433654706	-0.20357083452087	-0.316628018978804	-0.327942798066888	-0.281582562177811	-0.226610307036989	-0.0984608318664177	-0.3399652710706
"3039"	0.203421984994039	0.170420219561916	0.250363889841687	0.279933594995989	0.300984374916806	0.308560136357992	0.224003654035982	0.264016138427322	0.242763796123686	0.201182636599782	0.163479659556009	0.277129067173593	0.194961852788162	0.281476506308857	0.256556395290321	0.289409208185449	0.333383791161005	0.227419422966175	0.393315671706801	0.137720647063539	0.145832176220977
"154865"	0.241116141462945	0.181709191812577	0.12278287124562	0.137430822608106	0.150497555203556	0.0236336228083593	0.209871987247348	0.175878063117861	0.167442752234278	0.0833964270426536	0.148309673818818	0.106251238073078	0.0781565286854983	0.156604907267507	0.152498451576773	0.236443097843768	0.327559764028732	0.117351953085925	0.130563848514318	0.10691499894604	0.223175778508499
"57819"	-1.49501530392538	-1.66162858223446	-1.61224853810607	-1.47667722574097	-1.40313945127366	-1.63749684464105	-1.54558919946952	-1.51108793124825	-1.55174457198409	-1.49529819791609	-1.38152271483895	-1.41690533673885	-1.40206667407364	-1.62017273881633	-1.43854349037715	-1.65483835470926	-1.76528268797375	-1.49670418558433	-1.46002091718103	-1.5153190277672	-1.45990780780801
"27258"	-0.605973030122719	-0.891551730556129	-0.691013716058928	-0.740920705399834	-0.863253335454969	-0.867964238263043	-1.00132557855356	-0.764275016788839	-0.887622029364072	-0.875764562389402	-0.808406298826596	-0.891741100740763	-0.781122804843646	-0.610309996182151	-0.973308004522948	-0.762625622344631	-0.708171010689357	-0.877675181789798	-0.661715350204749	-0.92822933272718	-0.927796396894895
"51690"	-0.880287214267454	-0.991966265964092	-0.7557448110311	-0.959466542757304	-0.89347064084674	-0.845448285425807	-1.07976646229995	-0.971008996062997	-1.07735867669126	-1.14712010397581	-0.990623997909015	-0.818463374267348	-0.896349717015274	-0.960136807760595	-1.04519915754662	-0.905712438287179	-1.16510666617117	-1.20513146967544	-0.801850516743551	-0.963557274674517	-1.1637174133824
"4201"	-0.341531850625186	-0.288144463074704	-0.254276525712377	-0.432650059495047	-0.35820000588267	-0.418222386389474	-0.289258266418174	-0.298521889850274	-0.27411790585771	-0.264630888516706	-0.189639916020564	-0.257230920374762	-0.280152196343665	-0.158411101461376	-0.239270244318182	-0.115921359603954	-0.318603742514644	-0.216797761537105	-0.316328460328661	-0.334052718973021	-0.201209308860386
"100462977"	-0.355761715768369	-0.402347047890044	-0.533269738896357	-0.362703812907384	-0.310717455622262	-0.67689337418444	-0.446512065693907	-0.381790178991236	-0.416878818676664	-0.476415757342268	-0.445055918252945	-0.37996558395805	-0.408723308521595	-0.580658450310138	-0.378869782999789	-0.552998203113542	-0.490769863355436	-0.457605315846078	-0.517640248381142	-0.360877855170406	-0.411040084049827
"79849"	-0.106123553328382	-0.0937264538538827	-0.0779513728289302	-0.0616255087606986	-0.116642268502432	-0.210392243335729	-0.138508118166302	-0.146026042242887	-0.140305253261602	-0.153776706445212	-0.135713077430809	-0.366689239400088	-0.132465901689652	-0.253837285252699	-0.211097567176989	-0.279815300494436	-0.233893212523325	-0.173218348331831	-0.00318728147804224	-0.188372442814337	-0.189032795547192
"5691"	-1.63447570018425	-1.69999418614896	-1.8359908351291	-1.76559987502376	-1.64321680444937	-1.7032571430456	-1.49252696978446	-1.51331196221315	-1.66860665705146	-1.59620783602218	-1.59847946547717	-1.63771678666101	-1.45320669494883	-1.80193947305948	-1.69315914093138	-2.07470492511736	-1.55672608313062	-1.60305342316267	-1.91581054344514	-1.48471123629906	-1.6538183488925
"6203"	-1.13560715180326	-1.38207945966097	-1.45707279841759	-1.35188613879159	-1.27294355577872	-1.30854774639449	-1.20408362737565	-1.28502787539937	-1.457360553252	-1.20699968493002	-1.32138543864773	-1.22310676955125	-1.38441289897815	-1.3914322205485	-1.19553015566237	-1.19082176031868	-1.48700271490016	-1.25047061605164	-1.31184485831402	-1.11731357285275	-1.20038439894436
