	"ACH.000012"	"ACH.000025"	"ACH.000053"	"ACH.000233"	"ACH.000237"	"ACH.000265"	"ACH.000278"	"ACH.000332"	"ACH.000339"	"ACH.000406"	"ACH.000463"	"ACH.000471"	"ACH.000522"	"ACH.000527"	"ACH.000544"	"ACH.000589"	"ACH.000624"	"ACH.000646"	"ACH.000693"	"ACH.000695"	"ACH.000732"	"ACH.000756"	"ACH.000768"	"ACH.000787"	"ACH.000805"	"ACH.000896"	"ACH.000978"	"ACH.001050"	"ACH.001353"	"ACH.001450"
"55122"	-0.74185087685977	-0.775220247165256	-0.78760537515198	-0.828109715705314	-0.639475248616555	-0.492279798213571	-0.864746450849255	-0.628884846111242	-0.607361905233604	-0.688938072217862	-0.613305791138512	-0.785257882828226	-0.703513044830002	-0.685699760821789	-0.756940289380155	-0.788381876012209	-0.652294746146138	-0.727013639345396	-0.785327571870599	-0.662198614368068	-0.926957931828294	-0.475239061975212	-0.836500959850942	-0.76919640042379	-0.60553624800209	-0.59918530330599	-0.475836941435735	-0.591062468097711	-0.706980259901611	-0.530924592670578
"51362"	-0.947245530667163	-0.679446949933089	-1.07205024980036	-1.15247972710754	-0.724397517236195	-0.747429640254371	-1.08573574850009	-0.733377750123066	-0.588534344712325	-0.693023234931257	-0.861376707458649	-0.841134301478377	-0.499132197867123	-0.652354997412707	-0.929534142379491	-0.840272696750467	-0.941327307993119	-0.769129871327212	-0.76677670525005	-1.33170955736893	-0.801558202614384	-0.514626892508716	-0.844816492170035	-0.952113181857666	-0.900018386731019	-0.85135753588551	-0.808358034415919	-0.53385399038898	-0.587669670811206	-0.90819124276369
"8453"	-0.72927571933706	-0.852350743201165	-0.777686713475685	-0.921431944634445	-0.868379634749668	-0.659745489741192	-0.847189418224063	-0.788954448639634	-0.84082251476436	-0.752546452764313	-0.977371101795035	-0.798755289621	-0.65573836244712	-0.841699170548172	-0.867829789126994	-1.0719517926849	-0.875072510364438	-0.786477191449571	-0.938017427510133	-1.21551737106772	-0.841697954876301	-0.752134716633015	-0.651084844913746	-0.939038908635282	-0.864057885041024	-0.868405114149843	-0.475461506914127	-0.754549913059306	-0.640581177591331	-0.626961427247047
"1610"	-0.0519830894836755	-0.200136419627326	-0.158497167761733	-0.185947038867052	-0.191081386293809	-0.178134441625003	-0.348334394661584	-0.168671274794198	-0.0956341874121594	-0.180917593682929	-0.0524928697410736	-0.140885122230493	-0.167998982379556	-0.136317437437614	-0.12670065037909	-0.1963997064955	-0.101200610084728	-0.116686859143985	-0.140335024783963	-0.304718339605898	0.0256764100458776	-0.118037726253987	-0.199221537262979	-0.169856799730131	-0.117413099881894	-0.234316052617541	-0.147929311251522	-0.12730326579206	-0.0983335863399049	-0.369946349682317
"1635"	0.270585918745728	0.0158215798962375	0.210460417490701	0.165519152091088	0.123819262820136	0.090979102309239	-0.026837663327083	0.187268227000319	0.0981847505573677	0.043427550068256	0.261586160273203	0.0639664978454141	0.158312642669563	0.146692247282581	0.136635382859135	0.174695540321259	0.130556868286076	-0.0731662023012086	0.183871855291219	-0.143152005577997	-0.0804536710216493	0.0603347189004028	0.113086469093187	0.184062226679398	0.0694672087826265	0.160491067299823	0.0727262722465657	0.216591689930406	0.0737026922769727	0.210013886094003
"1655"	-0.937154972717357	-0.823196110294891	-0.535265241407747	-0.485632341576417	-0.544819144680103	-0.610804297774896	-0.624434485050574	-0.490572550173702	-0.777798352120439	-0.604022398500141	-0.853934264644433	-0.726659276082157	-0.828114382727231	-0.700829737078968	-0.754805248425517	-0.708011423523664	-0.941670403760621	-0.621372382574966	-0.66378989117477	-0.881726207884912	-0.627998968465593	-0.88215882011555	-0.935721947301879	-0.710161226826783	-0.637806802492231	-0.718238626803333	-0.587700170618828	-0.664868328883733	-0.559763509863083	-0.893246191411188
"22873"	0.220876176565882	0.162781689900623	0.145742861317065	0.125045284064409	0.149379652364558	0.083241906682855	0.208009082780277	0.183573444722471	0.17276844403205	0.159463557822657	0.236350041253311	0.0628983801184805	0.136601673065579	0.173631497582334	0.15656098493096	0.119347340088782	0.159573556613568	0.262146793910278	0.0825096691625506	0.0724302701821464	0.135740741427011	0.0531058492619211	0.27367026867573	0.0777527679964616	0.1944034042293	0.209245785903026	0.0759574682768132	0.104988892440881	0.108639930381403	-0.14223032737911
"27335"	-0.124235928567315	0.0381352433791065	-0.186202541427468	-0.119257769640756	-0.268846017604425	-0.0199985540963217	-0.159952198062019	-0.105250615450423	-0.167635654673598	-0.0778189597593198	-0.0977383019113915	-0.100038165746572	-0.0233423132496602	-0.102608949659986	-0.20521890283779	-0.198789011560365	-0.103666887016161	-0.00572346365398199	-0.230413448606139	-0.340075264638154	-0.0950686126288034	0.0325785942304602	-0.0157787105235096	-0.177618929008563	-0.0220796855580047	-0.102533424302087	-0.148178617301437	0.0727862629029389	-0.0750529614644558	-0.186211121138518
"1984"	-0.679150177477322	-0.965196326513352	-0.964368155561763	-0.837071319631519	-0.724749471291991	-0.773923653309918	-0.815083566430253	-0.929275850061311	-0.957111640171265	-0.874634532362412	-0.81322619737392	-0.809579489872144	-1.04242467123644	-0.834428929141576	-0.916216597213914	-0.836660577481055	-0.713755497104595	-1.09132390346729	-0.878885097157231	-0.754453348460747	-0.925149258707395	-1.02889266153922	-0.679651516701038	-0.74167464283122	-1.12368996478885	-0.85348322568735	-0.877770865399778	-0.764005302958463	-0.697224065513587	-0.916633076306114
"143244"	-0.381232732662741	-0.321090946538504	-0.357094320947499	-0.489364728789061	-0.393111011336698	-0.247782545349591	-0.401530219092784	-0.244709835604312	-0.349831663592791	-0.455810156089621	-0.288465467669803	-0.289379190350447	-0.269173922632615	-0.308935586930877	-0.366680878442185	-0.326351066846375	-0.166743874850841	-0.433949439141676	-0.333498882116623	-0.2964543553064	-0.461449078632049	-0.233514915920468	-0.193326038888767	-0.287633414929988	-0.200054823034978	-0.406795305188038	-0.160850519110983	-0.301971098799966	-0.208523894631012	-0.0432748080049739
