	"ACH.000045"	"ACH.000070"	"ACH.000113"	"ACH.000127"	"ACH.000146"	"ACH.000198"	"ACH.000215"	"ACH.000335"	"ACH.000362"	"ACH.000406"	"ACH.000648"	"ACH.000696"	"ACH.000770"	"ACH.000782"	"ACH.000856"	"ACH.000878"	"ACH.000906"	"ACH.000943"	"ACH.001554"	"ACH.001735"
"2532"	-0.0459398460089493	-0.0834676146896813	-0.0833193462624519	-0.0894029465914604	-0.119826593381633	-0.0446194369305423	-0.0760288117879579	-0.14227455971536	-0.0628060160451955	-0.157198685380156	0.114731223648729	-0.114765684903126	-0.100829664738191	0.0844117286898398	-0.0610042020331764	0.0581023349425248	-0.134108171244529	-0.123625472173319	-0.0651454924689337	-0.125183023849466
"9914"	-0.0614635863168213	-0.0636833661286224	0.0530769565171709	-0.208681279417615	-0.107530865073627	-0.0428235597051762	-0.052399210647341	-0.0992447695515478	-0.00651107734243392	-0.101014736599095	-0.0402336597523508	0.0524454545665495	0.00319943667552594	-0.0570594253151056	-0.0249785504319038	0.0334732388255	0.0124278868306784	-0.0256740531631792	-0.152842922605539	-0.110332665856515
"79656"	0.0903046934038632	-0.0221775338258242	0.06092038955886	0.0171282576071051	0.139921213795687	0.0632716459755696	0.0149465242149751	0.100846577952862	0.0054514061580849	0.0174167516035532	-0.0973240117720228	0.0805863703868288	0.090728168868125	0.0123774595610973	0.0914156183179854	0.0609560481164326	0.101541112777456	0.114019119533194	-0.0457088877016251	0.086146993990011
"26580"	-0.228797008068715	-0.0553996000817739	-0.128066143197848	-0.283197527113827	-0.213720809235082	-0.0788040491552933	-0.32384547540581	-0.451888638904506	-0.129470002957202	-0.17857833962772	-0.134463163789582	-0.261186973805027	-0.283678425134779	-0.133221607150699	-0.278614642887652	0.0506330873195182	-0.229391206389436	-0.268167369069923	-0.29130728715311	-0.255963250150596
"100170841"	-0.321885507517996	-0.41135230985067	-0.41731830836081	-0.437706098164467	-0.418481654043018	-0.422529755392965	-0.446714383424171	-0.526314403989322	-0.310615706547223	-0.421955522475716	-0.293030310240428	-0.532154346783709	-0.452162615746794	-0.483864112584621	-0.476761393680649	-0.545098715463358	-0.378041519262292	-0.451643662035861	-0.425303828663929	-0.47771451154186
"84698"	0.144646493362306	-0.0449099244476641	0.040423472216475	-0.0527799350662041	0.170061926072288	-0.0186071502366721	0.101556480857066	0.11204450731174	0.0708841485682805	0.088647435965533	0.03810250834096	0.035390232354568	0.0799498132057539	0.0602452349671698	0.00846580519935512	-0.0792547031660113	-0.0737177342595502	0.0338020881038279	0.134635986009295	0.122850306266987
"833"	-0.917383585547168	-0.944158203906918	-1.01240331120945	-1.02403925929618	-1.14787836387883	-1.04177076210193	-1.0898411901541	-1.14142267145458	-0.972548046686757	-1.26174673075522	-1.11250292537497	-1.08354623547285	-1.20945546798479	-0.971957030468993	-1.05224569865074	-0.973286530498832	-1.02148860975745	-1.00352378870852	-0.921407007430276	-1.16302945565326
"128866"	-0.809713045962053	-0.775087013945652	-0.877463071800387	-0.973523251608563	-1.12393263613741	-0.85403847494293	-0.969628548573209	-1.18322245820259	-0.869089410799158	-0.895227656106137	-0.905059015965176	-0.910056771182513	-1.13654421019593	-0.958035489064183	-0.888860045084412	-0.767064076830766	-0.977814027612742	-0.989041635938752	-0.893012147479694	-1.10322437611762
"4261"	-0.0296674330365899	0.113844792344815	0.033928236475124	0.115917147913639	0.0897221947140583	0.00767100940148788	0.0553971785998503	0.0772600802518911	0.0211210862867959	0.0541988077979165	0.039395114684218	0.121694877695067	0.0842767045675019	-0.0163151164410682	-0.0064507706371546	0.11629583775079	0.148877823963344	0.0325396796989895	-0.0236799936162332	0.153731764161906
"10667"	-0.514491604184086	-0.490402717238989	-0.519778346664371	-0.73610506508774	-0.835581582709805	-0.436910278945663	-0.587912069936468	-0.628184692340072	-0.444204441033097	-0.834728761899303	-0.692792046859501	-0.534109045342989	-0.628879327271552	-0.650247231122268	-0.595898489574806	-0.723134181555286	-0.707650537499925	-0.633896207208824	-0.629917303586984	-0.540195486610362
