	"ACH.000045"	"ACH.000235"	"ACH.000246"	"ACH.000324"	"ACH.000460"	"ACH.000475"	"ACH.000511"	"ACH.000696"	"ACH.000865"	"ACH.000913"	"ACH.001346"
"249"	-0.0911168088130026	0.00353418241751149	0.019104203839938	-0.0086670572007989	0.0691411924202727	0.0298288688680359	0.0347655017508014	1.51056975928215E-4	0.0456327252923258	0.0868257330957126	-0.00509389822117351
"731"	0.204581908810158	0.0987758917186065	0.0984643825189265	0.0819055813701805	0.187349635961634	0.126752450709919	0.127926877061887	0.1420485427063	0.139982761374884	0.137867251311721	0.174614717419639
"54480"	-0.123851405681816	-0.0660137863738767	-0.0134472158326182	-0.0473012444848057	-0.0938669821586865	-0.0511890074662546	-0.0601558776398566	-0.0665419052941295	0.0050167482255383	-0.0734325808704025	-0.0394412289408126
"84916"	-1.48566243126827	-1.36790719923101	-1.30341126619031	-1.41509820690014	-1.42174624780366	-1.45156458791906	-1.58929848434917	-1.40095516462376	-1.51955733229482	-1.42954198685325	-1.45029810030072
"53942"	0.109231662406821	0.0641792698077023	0.0128534803131875	0.0260743164577509	0.00707707010174249	0.105376624076807	0.0367203588894325	0.0932360900512301	7.31282807151282E-4	0.120840268396978	-0.0251238020651006
"116159"	0.251335253162214	0.0986810821290327	0.212996238378477	0.193012964690673	0.183457471549438	0.139177958573916	0.199434451932164	0.199656269597074	0.070761541998114	0.22434392385104	0.114698337404853
"56919"	-1.13142892234733	-1.09400477407817	-0.865713918284353	-1.00195828504278	-1.04219267442077	-0.975368718037587	-1.02324188023249	-1.0927716129254	-1.20303098595642	-1.0644832711879	-1.11564041657096
"1965"	-1.58673566504327	-1.51205559015695	-1.4933329081548	-1.44004846906302	-1.41053872730757	-1.56600119896917	-1.49941215080722	-1.44769015418196	-1.52119871335054	-1.57942981363549	-1.41468822180849
"11340"	-1.20105698699937	-1.0935299172874	-1.25471330542534	-1.13399779624699	-1.24175340731637	-1.06733815546784	-1.35338799113119	-1.20039987371682	-1.3869179168599	-1.04226369870316	-1.20451267586928
"51647"	-1.01582719555333	-0.912520733498788	-0.968433552412597	-0.98078401240068	-1.08518737802626	-0.864512396103959	-1.04791451599821	-1.07198725069665	-0.946461358569439	-0.990688955537872	-1.03932589800942
"2197"	-1.54374419334553	-1.29892631732215	-1.56613060011394	-1.39317659503583	-1.48773414911299	-1.47233834174393	-1.4023113608769	-1.27354622016989	-1.45523579202723	-1.43713222195663	-1.36930144996438
"2563"	-0.196920655175368	-0.148998087942547	-0.171128761447028	-0.142424982629094	-0.13523252733516	-0.162551730405658	-0.156209244542582	-0.232746693544797	-0.0764270493218668	-0.156940010181182	-0.164584730963249
"9837"	-1.35336203314308	-1.24157667753476	-1.25830092362945	-1.35340460984659	-1.29628979611672	-1.32055341283991	-1.14358232686072	-1.17887523810187	-1.28246695732719	-1.20920063366939	-1.16753765213174
"1839"	-0.200337540122783	-0.0719481466374616	-0.0812544472258356	-0.103775875733845	-0.0567380687066641	-0.118938660291601	-0.142927361583511	-0.0761638380593431	-0.126225749921484	-0.168651707526136	-0.0658274924122864
"3148"	0.202645361883327	0.152229737983533	0.201726195597091	0.16224645029584	0.170329477536511	0.137191353226554	0.175278163421535	0.142585545794091	0.109326792461831	0.0947725092799589	0.087768440055916
"3717"	0.154460563443094	0.149486723786153	0.19233351336675	0.144799094386394	0.137500329371288	0.10886741318361	0.150356678579972	0.179754287948059	0.194038971708951	0.156052371721233	0.174756965268059
"84073"	-0.152951939659508	-0.210848351916434	-0.271719995413546	-0.218469359675261	-0.194492358787216	-0.138552695563832	-0.241770720801227	-0.122797619540818	-0.236723364678343	-0.336313648484099	-0.192900296891096
"51068"	-0.855373953951526	-1.01346879948078	-1.01266835097334	-0.986859156346664	-0.866731209266476	-0.969743971199643	-1.16332454124073	-0.985693186970144	-1.00500001763765	-0.855944629907038	-0.838272898406072
"26155"	-0.529984709839295	-0.526466184197403	-0.623136064531129	-0.566046412024409	-0.509583904843935	-0.703887669606974	-0.624027802738139	-0.658945529703946	-0.687006844707934	-0.546781881931874	-0.547130630084149
"285659"	-0.143320768853377	-0.0393363522578079	-0.0526471174987956	-0.0761260734599982	-0.125515626365905	-0.0785749373267038	-0.159892213835482	-0.0555181685992286	-0.0853945579221566	-0.121068974172609	-0.0770551521182734
"23595"	-0.371960234431496	-0.493270735551399	-0.487399367328386	-0.419358448495583	-0.641811257860246	-0.444759452515414	-0.660983940591208	-0.378377052847411	-0.623662403875553	-0.525115956518143	-0.480467915987744
"5441"	-1.79417072841113	-1.64700870700582	-1.71623935381683	-1.67328416041856	-1.74833232585357	-1.55610829442494	-1.68436576029012	-1.66674019339578	-1.69015389645558	-1.64354936691901	-1.74891814410621
"283571"	0.181476110949799	-0.0304864542731384	-0.0792137950460654	-0.0436436372291565	0.0210608886070945	0.0385357512801396	-0.0685417076096804	0.0161839904053076	0.0524197821122779	-0.025671791836398	0.04490684589314
"5901"	-1.90445197544471	-1.74713148840677	-1.77745018388462	-1.74381863835888	-1.81652786299705	-1.78604437830121	-1.58983785682092	-1.71081471331642	-1.77482329482152	-1.6669560119762	-1.73541554482739
"6224"	-1.56708294475261	-1.57630006278947	-1.47082391352184	-1.57207599384177	-1.57711644745236	-1.48268150486557	-1.542136238457	-1.64809887942764	-1.47983169258862	-1.56935988674685	-1.53293556239171
"143686"	0.147548429729778	0.0349097540528653	0.0364738637710591	0.0738802214891221	0.168569923005351	-0.0129362701446427	0.0694349742545255	0.0630643663494964	-0.0269634386052371	0.111491894056678	0.0207400226177696
"8170"	-0.261813013326369	-0.133967282665908	-0.214211175100962	-0.185540990420611	-0.233181555847289	-0.164591577342496	-0.0693159934458308	-0.135783371807184	-0.157613332606575	-0.0498158768429298	-0.12595587780011
"80725"	-0.121455377863563	-0.101246863056588	-0.0200749730563183	-0.107430686785511	-0.0556124546368036	-0.136715228039263	-0.0943841067042439	-0.0800543953136025	-0.10106850628221	-0.112815453493211	-0.115079876713859
"6755"	0.121042202977791	0.0200996924292959	-0.0195916799253664	0.0983949870425405	0.0374037687161533	0.0354867087091763	0.112413019925155	0.0473000502038124	0.189484709075125	0.0424234615094193	0.0791197263560364
