	"ACH.000030"	"ACH.000036"	"ACH.000060"	"ACH.000067"	"ACH.000086"	"ACH.000097"	"ACH.000188"	"ACH.000232"	"ACH.000237"	"ACH.000243"	"ACH.000250"	"ACH.000274"	"ACH.000280"	"ACH.000312"	"ACH.000323"	"ACH.000331"	"ACH.000332"	"ACH.000335"	"ACH.000364"	"ACH.000383"	"ACH.000390"	"ACH.000395"	"ACH.000407"	"ACH.000414"	"ACH.000445"	"ACH.000448"	"ACH.000458"	"ACH.000468"	"ACH.000471"	"ACH.000496"	"ACH.000505"	"ACH.000593"	"ACH.000601"	"ACH.000649"	"ACH.000673"	"ACH.000714"	"ACH.000756"	"ACH.000769"	"ACH.000787"	"ACH.000791"	"ACH.000802"	"ACH.000827"	"ACH.000865"	"ACH.000867"	"ACH.000878"	"ACH.000911"	"ACH.000912"	"ACH.000943"	"ACH.001020"	"ACH.001067"	"ACH.001075"	"ACH.001197"	"ACH.001275"	"ACH.001280"	"ACH.001336"	"ACH.001377"	"ACH.001532"	"ACH.001552"	"ACH.001740"	"ACH.001745"
"54443"	-0.796811966618286	-0.388944216030835	-0.556061517413463	-0.543294418399696	-0.432036831006336	-0.366643308390837	-0.526742083013486	-0.500577469890742	-0.613860279369994	-0.763453966958354	-0.679100494650572	-0.352435725401818	-0.422509088330651	-0.420177526137069	-0.65948510750986	-0.772525436968258	-0.365899488080548	-0.52917080626116	-0.641569743451643	-0.504778163722676	-0.403574775781207	-0.509845487550267	-0.512091261728973	-0.436902841366912	-0.614326933490715	-0.310396694971677	-0.522384054322209	-0.339897317778061	-0.692415226642539	-0.436336829453845	-0.49612174228826	-0.738476362062069	-0.378968329527816	-0.524321306296592	-0.421442355123638	-0.711601041517262	-0.5670563398407	-0.418233719762964	-0.4043578368933	-0.325414681639354	-0.700235978312139	-0.334248426701878	-0.58844292875934	-0.406336034644637	-0.442657381157365	-0.513729371762792	-0.582247442947993	-0.525565619081923	-0.464868074100917	-0.555346157031751	-0.711423679267014	-0.36586245526038	-0.34574955275184	-0.290048065517395	-0.446892209559827	-0.466563081703971	-0.513217845718229	-0.263318137994523	-0.420011995390024	-0.59575018291919
"699"	-0.590016594325934	-0.721241155977125	-0.495082298976012	-0.537977233819723	-0.661766162152926	-0.570998893849493	-0.49814959239477	-0.633985071395087	-0.73515303136841	-0.66068422571559	-0.918110198424156	-0.297894929082717	-0.639726934629317	-0.564689650719596	-0.307252823927603	-0.752481894419091	-0.601679658891327	-0.394449254643422	-0.728392167895789	-0.295531720224593	-0.437217300635426	-0.301564371475335	-0.68668588388945	-0.639715939119132	-0.440604354136923	-0.558603911116632	-0.599379429155746	-0.575286149726686	-0.5845788315598	-0.452852138136298	-0.327080780918274	-0.780662265974692	-0.594736788252343	-0.485892443476024	-0.675301040032277	-0.527356279672586	-0.529657248112551	-0.491015581478567	-0.559424380817836	-0.508122050504184	-0.629639294012308	-0.688181428656633	-0.47178426340703	-0.674687293206862	-0.51576943353359	-0.568893091893211	-0.764465431963582	-0.601142938115401	-0.556598066944093	-0.803279263678325	-0.816917271286081	-0.613900632052315	-0.611039311045792	-0.356649367728739	-0.636731779694126	-0.462274440327591	-0.715065903729927	-0.425395273206828	-0.427541422411531	-0.520865768800475
"705"	-0.973321820158246	-0.901681050285252	-1.00310453753908	-1.22108204036156	-0.950074829471234	-0.982118310798442	-0.939063753585019	-0.923859444231248	-0.931919452399843	-1.01729937717083	-0.848686842345492	-0.964485835785471	-1.05805900059763	-1.04500072598097	-1.06033592950142	-1.05940490235617	-0.469765046997586	-0.925318396508549	-1.08542560836116	-0.884887056837089	-0.970096722120919	-0.891748972561401	-0.92686366742409	-1.09191608395849	-0.875753839014696	-0.972959104010042	-1.11648893608742	-0.878713854560533	-1.07341260558471	-1.00807637236438	-0.959640999091381	-0.956374030230174	-0.991059886303101	-1.08066431953552	-0.895107534620789	-0.845638267891083	-0.861030834161457	-0.987065980868318	-0.944731623429173	-0.943312402201293	-0.914760305734412	-1.06320155892263	-1.06303922379236	-0.964958817543968	-0.908889571711846	-0.9468605147859	-1.22032979232143	-1.01821499346773	-0.889751095006522	-1.02735707095551	-1.01492436884113	-0.98092223193909	-0.825983018330243	-1.08496094187652	-0.935686679503805	-0.931276000273589	-0.92816016960323	-1.02577904065132	-0.998445625407893	-0.924197400123651
"151903"	-0.329608718008112	-0.222568547128806	-0.469723028104099	-0.403939870725965	-0.28622009843563	-0.386745054585364	-0.555287136988049	-0.191495144319523	-0.420071434683883	-0.421734845207383	-0.541283101916157	-0.226054061475316	-0.336157985598073	-0.28914914227993	-0.274208808296222	-0.534589031629026	-0.339554957154688	-0.157979473084994	-0.280743756494697	-0.239392284726613	-0.283080509952139	-0.221085186693387	-0.192824398341771	-0.347885104675075	-0.238994943301994	-0.442702063957393	-0.411262291501514	-0.170285619728007	-0.332204539124118	-0.256905055637632	-0.194922278382379	-0.189848009365869	-0.2525828095966	-0.309672114939583	-0.25501623548693	-0.206002985498683	-0.0447554745547637	-0.334495947768114	-0.248050799170906	-0.491135277130308	-0.39642230117787	-0.511766552346375	-0.261541538413854	-0.328093180978454	-0.532224991488134	-0.380502508029712	-0.600078531721277	-0.316535677684787	-0.285255686566292	-0.0977250240830941	-0.352422111798663	-0.236817726245982	-0.431175276151369	-0.082913549581536	-0.337951748542971	-0.0312970120724775	-0.320894836059253	-0.0908487865988791	-0.329302560973845	-0.31296400044204
"64793"	-0.530130839419714	-0.295164023675381	-0.380196842494761	-0.526602272342323	-0.480823738782601	-0.534802478214331	-0.279891484327256	-0.300101444700513	-0.483628312005017	-0.339981860661968	-0.423183658462569	-0.334128732303648	-0.625160838824799	-0.517557989710588	-0.222809847752347	-0.536470693276242	-0.277624041457236	-0.551451589768765	-0.483144323346872	-0.281933471772081	-0.522087557353867	-0.60848725462767	-0.523108206017486	-0.458835842689795	-0.280828077474993	-0.41384858884183	-0.44893704580593	-0.212481325331776	-0.288289953130008	-0.458790290971299	-0.55204231622281	-0.503174284884964	-0.621937582522461	-0.299486179478383	-0.250432665463867	-0.52571146881439	-0.318882365983815	-0.384436551336422	-0.215871002213856	-0.192202411445535	-0.387519225988932	-0.626098820979982	-0.487503220611042	-0.504549782617201	-0.595763961309427	-0.518294936965864	-0.597626123589731	-0.382021459560469	-0.430552768990271	-0.387976437975137	-0.672717100680616	-0.38045050360908	-0.308725817485085	-0.491699275375401	-0.572836528204244	-0.649952701321131	-0.48807141473655	-0.521663844153351	-0.300074968648233	-0.328385993024319
"54883"	-0.480633354879991	-0.353448979416391	-0.433949428266508	-0.400761441544695	-0.457745802978038	-0.298719564212341	-0.736429353072384	-0.41823683433116	-0.364392162822854	-0.465569702356441	-0.397212829825144	-0.332158670190611	-0.415808608654054	-0.330613460992378	-0.412536855002042	-0.421035137791268	-0.337895912436651	-0.200909191516737	-0.373862411624643	-0.363776531313104	-0.457952915602667	-0.465111670241366	-0.394340491295828	-0.370978893172865	-0.424489498294148	-0.254349138136176	-0.288858876182393	-0.306667062842318	-0.18516790667542	-0.462589060883153	-0.287244297606351	-0.300687000056093	-0.334734438835137	-0.382532267077284	-0.420812806868719	-0.311200211140275	-0.43938546985718	-0.453178995426453	-0.332944910452764	-0.482671730701637	-0.228987586258772	-0.581034148520404	-0.277853675900019	-0.385738213841937	-0.257041715586375	-0.345034827422221	-0.596866143348553	-0.408868422370991	-0.375477958952461	-0.312466280857721	-0.232869530410339	-0.575358214168427	-0.238907024775377	-0.496876015591915	-0.448987589660742	-0.289623957428306	-0.300848238737208	-0.466783860933391	-0.427569365218924	-0.292646153832015
"1639"	-0.466967313268929	-0.365120641269912	-0.40314234012042	-0.444349949000227	-0.501597830030372	-0.608714412215191	-0.473875586794764	-0.367552676355827	-0.535759774415101	-0.38304352695629	-0.491050720999869	-0.375999247683815	-0.392621147072401	-0.422524717927493	-0.514178826836721	-0.474068090364691	-0.471718617630857	-0.626216681143746	-0.442155164506877	-0.215256094782789	-0.433256501211339	-0.404420181190944	-0.393107370443012	-0.399586395266791	-0.354964990156325	-0.501033495657842	-0.490556971308686	-0.40282571345314	-0.373572381841405	-0.457255213749706	-0.461355727993696	-0.454912315393678	-0.372969374316236	-0.380644376438903	-0.426926272361718	-0.3407866038395	-0.402715609129835	-0.40841199497132	-0.484064077109901	-0.412119551646777	-0.554272004628003	-0.537025371202498	-0.298272594807763	-0.44369276908377	-0.471901281429365	-0.411195816242229	-0.505112711952429	-0.56388444324874	-0.270465734630167	-0.588083369427559	-0.370029461764447	-0.459893116926989	-0.337751058780702	-0.642748911396816	-0.447599472128885	-0.651569819471587	-0.500201936615359	-0.537672663359308	-0.247429404684185	-0.350678702106049
"11056"	-0.474145995836425	-0.348777144326639	-0.523363257969723	-0.419345550767735	-0.480429038334943	-0.551297605445506	-0.290234995621758	-0.373955126699441	-0.326120308471341	-0.465085214322989	-0.540058471392931	-0.448608453376947	-0.481592235172534	-0.237771730347431	-0.547100705183767	-0.672055400362721	-0.455273392336474	-0.472025630491865	-0.476499501037019	-0.426377331544704	-0.499115912980315	-0.2939872569222	-0.25255190035618	-0.448925784904348	-0.413855790469697	-0.315301842008973	-0.425592572588278	-0.37839450987923	-0.453958631941743	-0.385561240745093	-0.353151703776097	-0.390855572652964	-0.373330700242774	-0.426649430296988	-0.534260874606132	-0.318657850287532	-0.263433517391835	-0.47451436958119	-0.157722158783542	-0.515420820893212	-0.356665923583043	-0.612711625752175	-0.381808470799559	-0.454848703796997	-0.33707635944904	-0.566279705114578	-0.462173172348288	-0.335635456779159	-0.503641230441298	-0.292741640943828	-0.36787271481248	-0.348478961473186	-0.562145816052296	-0.261715941043505	-0.217354191148931	-0.552457652186697	-0.540428710115279	-0.505037086717703	-0.238707701850964	-0.292852991959204
"1659"	-1.20563349844663	-1.20796044669512	-1.0216086583314	-1.23891522066597	-1.10811787036148	-1.14902411696146	-1.09458581698071	-1.04326356000143	-1.00971162079271	-1.11089582855568	-1.09815890816831	-1.11631035475336	-1.08270244431097	-1.21660478174088	-1.04485756498893	-1.05371103591148	-1.08686567875448	-1.12183041908036	-1.07771317939323	-1.05143521141158	-1.0602590478127	-0.966281471307309	-1.04529247018571	-1.14570266634676	-1.20499182862384	-1.18147246665884	-1.19382318069924	-1.03919538025169	-1.16529286401208	-0.978160307355547	-1.17790263826321	-1.0396772238569	-1.20907313268674	-1.13638590737884	-1.05620464782156	-1.03450022422492	-1.13288245341328	-1.09216401801279	-0.966685074282826	-1.0853936486323	-1.06533810334708	-1.135896407731	-1.15061031884688	-1.15869671807233	-1.06992401317967	-1.11349836202655	-1.18512017248016	-1.18652990961724	-1.19269000945589	-1.27341630966403	-1.16258234246558	-1.1484680328568	-1.1080699268619	-1.3240562194523	-1.24208708850889	-1.29728048234516	-1.16153559801193	-1.29880438098824	-1.08572862883192	-1.06738625905211
"9570"	-0.857027415617416	-0.733742437568491	-0.62964946002865	-0.737292215332409	-0.794543567721956	-0.828950923729752	-0.575573109390765	-0.583749783115105	-0.633008204287376	-0.736818556313668	-0.79203478973595	-0.694434191753928	-0.634078737174331	-0.628337064377003	-0.692529739725829	-0.722635426414411	-0.695482999161904	-0.553839843283799	-0.663518141750932	-0.526872487384186	-0.74430294958108	-0.85339262905769	-0.713294629695647	-0.647526348396173	-0.874473653217517	-0.756233323770608	-0.711252656694471	-0.777506662192678	-0.874913357563626	-0.542938376328693	-0.733566996236687	-0.741316758015981	-0.672477444476552	-0.837101995286931	-0.590188905556112	-0.722597747409409	-0.691453631588814	-0.825515320207382	-0.636202984412708	-0.661928912177896	-0.455897987390814	-0.684860601403872	-0.667440151379813	-0.902653017932995	-0.706902851521368	-0.96215114277148	-0.683004975641933	-0.710322520429426	-0.841794351294224	-0.582463724716565	-0.714498326268621	-0.533176865662216	-0.739479064018827	-1.00312357652173	-0.675747217311259	-0.744170252155114	-0.787940614941648	-0.453532925898357	-0.742071100650042	-0.63069625421759
