	"ACH.000011"	"ACH.000014"	"ACH.000025"	"ACH.000035"	"ACH.000036"	"ACH.000040"	"ACH.000095"	"ACH.000099"	"ACH.000113"	"ACH.000150"	"ACH.000159"	"ACH.000160"	"ACH.000163"	"ACH.000207"	"ACH.000246"	"ACH.000255"	"ACH.000259"	"ACH.000260"	"ACH.000266"	"ACH.000311"	"ACH.000312"	"ACH.000320"	"ACH.000331"	"ACH.000332"	"ACH.000339"	"ACH.000368"	"ACH.000376"	"ACH.000408"	"ACH.000415"	"ACH.000416"	"ACH.000425"	"ACH.000464"	"ACH.000466"	"ACH.000468"	"ACH.000469"	"ACH.000472"	"ACH.000495"	"ACH.000503"	"ACH.000505"	"ACH.000511"	"ACH.000518"	"ACH.000520"	"ACH.000521"	"ACH.000585"	"ACH.000614"	"ACH.000622"	"ACH.000665"	"ACH.000735"	"ACH.000763"	"ACH.000766"	"ACH.000770"	"ACH.000776"	"ACH.000804"	"ACH.000834"	"ACH.000839"	"ACH.000889"	"ACH.000907"	"ACH.000911"	"ACH.001020"	"ACH.001050"	"ACH.001054"	"ACH.001119"	"ACH.001134"	"ACH.001163"	"ACH.001196"	"ACH.001306"	"ACH.001523"	"ACH.001532"	"ACH.001550"	"ACH.001765"
"164"	-0.0736300726422565	-0.021259319558505	-0.260888013173616	-0.468305618194036	-0.266852130941092	-0.437082719925949	-0.247590126404126	-0.101135009146326	-0.0471604723207528	-0.123329334471364	-0.0715125905191664	-0.120442439564384	-0.189750382161871	-0.252138943270804	-0.0380317569182132	-0.26832099313685	-0.145065996547168	-0.045915417407864	0.208830363548698	-0.0926503492134832	0.0474882625736711	-0.0570716013873942	-0.0422452445167896	-0.0646311300397039	-0.109618551188577	-0.338920240596915	-0.236191996517959	0.095847889621626	-0.167383383391526	-0.0685937727109771	0.00114176318571545	-0.12718869702029	0.144931502935846	-0.331098848299001	-0.478237967559609	-0.246120048176972	-0.316011588939154	0.0896920267706571	-0.0304144051985074	-0.38768237887604	-0.199516220558266	0.00636636743358506	0.177399868695089	-0.387618376179039	0.027993720105915	-0.0927327964337708	0.151407567662088	-0.133343142926836	-0.0562106474493236	-0.170437388244675	-0.253202116921763	-0.414799206756959	-0.0319252573692831	0.0624323654274285	0.221716298412274	-0.22818958356432	-0.00579976521117115	-0.128621184397981	-0.385256790559095	-0.199097461734136	-0.441212968489361	-0.387981754461725	-0.118051771871532	0.0645650973744855	-0.0957992642785572	-0.105308759916067	-0.164587375062138	-0.131765770020294	-0.0529231374513036	0.0193232165731724
"8907"	-0.0672068637248295	0.121811440617581	-0.34471565827322	-0.0219522249555288	-0.169597877847815	-0.297520792604294	-0.163552846188079	-0.078234235487181	-0.0117013828602175	-0.302356652238457	-0.0702164591416928	-0.0271465408700234	-0.344805748748775	-0.027168054186925	-0.19687861706947	-0.266329113558227	-0.32852164800712	-0.134446419114571	-0.0718516127958064	0.00217074561759334	-0.0177972354416055	-0.205842568102107	-0.285932214104881	-0.182359750756422	-0.304239114682285	-0.345335172524158	0.00709712654310476	-0.151949529535432	-0.164873185037444	-0.259659796335574	-0.0118787236953107	-0.0731445585557547	-0.0721554374419494	-0.245302397005231	-0.461158183377139	-0.0848706008873386	-0.139773636122292	0.00660148333432942	-0.0756240097587136	-0.190310859591714	0.0520500267692137	-0.157599263473432	-0.114940132450886	-0.119798835483344	0.0290912569023474	-0.11853898714581	-0.414140804657862	-0.0727135977416856	-0.140379284008276	-0.0564261897846922	-0.131397008790689	-0.209064508446778	-0.122631846602091	-0.0928706525751076	-0.0764802849341135	-0.141174780560474	-0.205160226933482	-0.0361796713064601	-0.27980229899968	-0.130271315889705	-0.483325906458207	-0.0257831025547218	-0.128874655505178	-0.0514106205845666	-0.122710111115611	-0.146958061433982	0.00203611264851179	0.00298421639721943	-0.0475392676294431	-0.0318734633587674
"23545"	-0.0751071423981658	-0.354327965308208	-0.0921021078462819	-0.0926538190298928	-0.142507756053196	-0.080983946567122	-0.170935235518411	-0.115714630767328	-0.187450897375806	-0.255650779852142	-0.0843767448471354	-0.257112414577498	-0.088182859089797	-0.212860764490817	-0.164443828201391	-0.0635921861311502	-0.128030975155544	0.0405099847730005	-0.115413554384046	-0.197835341762837	-0.0824979318978499	-0.140377064933033	-0.109264486491553	-0.0920722679002773	-0.0718646751301536	-0.305945602902964	-0.0312160618381518	-0.206881256159831	-0.142105945457312	-0.102662318756034	-0.130179021010232	-0.158552887806709	-0.206440533359584	-0.183094603215966	-0.290418071873433	-0.0973251166014405	0.0191154111981672	0.0187734904518893	-0.123213661062878	-0.0352948864443577	-0.0216177937149672	-0.180877496795148	-0.143636624891673	-0.273371553752596	-0.0659880198020095	-0.0863920983947181	-0.122366696295538	-0.0881054129292514	-0.105858756260845	-0.159871062534071	-0.0746255984157568	0.0256394578487202	-0.0039401213227813	-0.308162158221834	-0.257451214855002	-0.116421114358321	0.0131819369563192	-0.204288009292447	-0.230199420163964	-0.162799492284478	-0.227875825368054	0.0329917615105208	-0.0358778024364117	-0.122032064309135	-0.114274654605867	-0.0667785784243974	-0.0666916308057726	-0.0871517899444476	-0.215604611529067	-0.0857728236890372
"896"	-0.183836244550194	-0.565899231189749	-0.305361277799947	-0.375239444478701	-0.587892993637889	-0.321166802508527	-0.20835627770558	-0.0882226489022383	-0.642709068117661	-0.105975954964397	-0.21449556603167	-0.301688268568917	-0.223432911543077	-0.569904869015427	-0.60911639437736	-0.322281741445131	-0.0441116432069115	-0.222863697216158	-0.272991157897661	-0.623548686595432	0.0476936620987197	-0.401222458624424	-0.620823714479194	-0.348049716651219	-0.323812552514066	-0.546873503065574	-0.359182830777601	-0.204702256467839	-0.195774620526891	-0.370577600450892	-0.392258267956851	-0.594937843825645	-0.10897600353437	-0.44662867034759	-0.391669392594516	-0.142098070431648	-0.230216343288957	-0.400189854981806	-0.317276007761505	-0.140988035347817	-0.172683616399216	-0.426718771096827	-0.830681023816417	-0.201627566405585	-0.539926836215709	-0.362610869108856	-0.369720042901227	-0.254126785059947	-0.151857858094675	-0.321013489488673	-0.588550024494726	-0.372165705134968	-0.240702767020127	-0.139840876511494	-0.155621180917526	-0.622242705358335	-0.371863997311902	-0.046503538775388	-0.699770700356692	-0.216708839288705	-0.330573651447179	-0.229646750393035	-0.210699727462206	-0.270698201780669	-0.332437353486137	-0.222283410043917	-0.200287784978764	-0.349955424903676	-0.283598329687663	-0.397121700216929
"1021"	-0.772598499432338	-0.830432174792319	-0.797141296146603	-0.65928690323811	-0.805303978246137	-0.708414414737548	-0.881718227557117	-0.651691835890745	-0.885042484077537	-0.689430458191117	-0.628981687714344	-0.868863375261726	-0.732394644937388	-0.773546689068016	-0.890045476732858	-0.58469246524101	-0.609464807648649	-0.910251367059611	-1.00305134006961	-0.8069026340795	-0.792360072939311	-0.687761039773232	-0.760399669564955	-0.642918673534657	-1.04549379093321	-1.02560559706926	-0.687262511829802	-1.13601368425004	-0.650711492665236	-0.933353288224903	-0.650061341903061	-0.906376060858055	-0.959263592925963	-0.898406601303118	-0.99163536349348	-0.912509840160884	-0.622247908626011	-1.05266827120779	-0.775258966537109	-0.863872893963596	-0.643689097298261	-0.549700929255166	-0.94231843129067	-1.07790667215787	-0.985240112658766	-0.988914727311895	-0.621134627239939	-1.07040652458375	-1.14358096276004	-0.759691087730791	-0.986178558569778	-0.809126764436455	-0.967638172157871	-0.773282083219028	-0.81667083721812	-0.890291330038225	-0.972442285585788	-0.743266623076435	-1.06310833088644	-0.942589283455275	-0.742959541507913	-0.703402890918803	-0.872166614525288	-0.753035762717354	-0.795123085861619	-0.60766709647193	-1.2518666968757	-0.650596861786952	-0.773803003331484	-0.58475136569982
"23065"	-0.789337915685616	-0.873782377123212	-0.750492831676727	-0.674229087633823	-0.826666560486713	-0.821462832699381	-0.804270856985936	-0.892361717287284	-0.689094582466543	-0.974050402263695	-0.563424894207946	-0.454385725033498	-0.981042108751278	-0.787784361384775	-0.745565889297129	-0.960431022631192	-0.666703177009723	-0.947297881266219	-0.620860017507375	-0.52613570956192	-0.673273405424419	-1.0470386229761	-0.697658673888619	-0.588905484633822	-0.709058278122094	-0.792546763632914	-0.699924277374255	-0.889486538071522	-0.895560112273026	-0.578433777506657	-0.572235002083082	-0.703316185801673	-0.767941377940732	-0.823907271325255	-0.818269137310792	-0.604232345562979	-0.851358820763246	-1.07025441428492	-0.572979639446187	-0.63501498063443	-0.728332685982685	-0.716136324483089	-0.87931732508935	-1.12888376432267	-0.717766949766484	-0.59624558485976	-0.551322364092935	-0.981978122037182	-0.540319567193553	-0.617319422585739	-0.702325518694415	-0.722286761258134	-0.514955822922623	-0.956570123274005	-0.997683670469033	-0.824664511172549	-0.744777687168142	-0.686789600599093	-0.811523198241371	-1.09873337515364	-0.941919178034502	-0.712378521750718	-0.664524636389007	-0.644037606528143	-0.8328464305103	-0.883861968213179	-0.807791224512173	-0.670335656600386	-0.447930574139151	-0.726421671680144
"9694"	-0.343000922423597	-0.687129836934786	-0.283776235910186	-0.260585508511557	-0.293850227691739	-0.541107693205697	-0.273987382895587	-0.21436014192262	-0.2900907375148	-0.425686742875307	-0.27455092970368	-0.0309224802715595	-0.319010915784631	-0.253409645412073	-0.342738414596806	-0.480707233769126	-0.408215924868575	-0.305513550285565	-0.368639140510974	-0.33533722152465	-0.217875368214413	-0.261434866594992	-0.625155930941836	-0.282982119276209	-0.456800804376837	-0.224864687786355	-0.482176250034843	-0.413579679279677	-0.305590254854187	-0.275173664980237	-0.55274484584628	-0.290152096122405	-0.205266857361711	-0.269048135213674	-0.439765171131334	-0.366353528613432	-0.543361899139116	-0.289281375623099	-0.218668581385957	-0.383174808447841	-0.184436655245333	-0.341435930503397	-0.3424288513149	-0.38066678805231	-0.464542104456068	-0.341684324873729	-0.265647482229621	-0.606589315063458	-0.358903188589314	-0.217152496030356	-0.300965178029547	-0.243714904856135	-0.102119351378435	-0.214290308090593	-0.315314429394368	-0.295099383891352	-0.466903212055121	-0.346628781265804	-0.277608827561327	-0.400509463370854	-0.126740433151566	-0.297119238506265	-0.244909453939715	-0.167073016890793	-0.316347728721109	-0.472736995490228	-0.529832647001829	-0.354815959547556	0.0387515139783063	-0.434794335635427
"55831"	-0.948808986931429	-1.2465404851347	-1.0101500232858	-0.775480032752054	-0.793044005902232	-1.00429121161714	-1.15398943589379	-0.882680060749431	-0.797335221457316	-1.00447364035422	-0.996078489664013	-0.745672926639309	-0.955937515029822	-0.976944075954377	-0.960753122743615	-1.19759530536531	-0.884684990859501	-1.2144034275885	-1.0455738764366	-0.857913548362286	-1.05198662786446	-1.10966974037597	-1.05811264678461	-0.841091557922404	-1.09980345873245	-1.03985339940131	-0.852063031083509	-1.16588538441215	-1.20180855935756	-0.900228667759158	-0.988641659248932	-0.975112515218089	-1.08374744965078	-1.04175357289422	-1.03175917865	-0.873797193885475	-0.976647691012565	-1.27789671815165	-0.805652546722758	-0.857112219648632	-1.13859038247254	-0.926295653402855	-1.05307135896655	-1.36176472962948	-1.10195687770975	-1.00624765406724	-0.807069035464897	-1.13357818817736	-1.10598003851083	-0.950614302347407	-0.999593369466037	-1.01714370052688	-0.858878507849467	-1.10712109029478	-1.21183585110013	-0.904553566971865	-1.16400323464543	-0.989377285815149	-0.855948620324365	-1.17094516453735	-0.963684912369146	-1.06624477118325	-0.777432862902171	-1.01753037740676	-1.28639420646713	-0.978331568230029	-1.02947721313196	-0.770659231372922	-0.819920550942984	-0.758385240531049
"51234"	-0.640659780027085	-0.794561745785121	-0.757381948090262	-0.55575131943809	-0.465331537088396	-0.524931713264121	-0.72655405485352	-0.447422489625808	-0.476177163969006	-0.464332169258293	-0.439980165258535	-0.514821183076388	-0.42819269626935	-0.59101422662999	-0.583623520448651	-0.895186278612709	-0.58151529495917	-0.614149326190655	-0.705247799216504	-0.37194446794091	-0.491755213556917	-0.566059202542232	-0.653439548835647	-0.417480203383547	-0.52463471598534	-0.572778518477041	-0.703306267492148	-0.645668412968448	-0.479652715906434	-0.503255797407822	-0.657616960206605	-0.61368564061109	-0.589269462155915	-0.668519960030722	-0.520708572091455	-0.49624515260021	-0.648601129941607	-0.659032854909969	-0.505851578360797	-0.516067045961404	-0.499296194302908	-0.621641620060839	-0.628239529640223	-0.635778852955996	-0.755673304738577	-0.679641975128748	-0.556393147585863	-0.63755883620256	-0.733325322722767	-0.585480871747403	-0.523545283117096	-0.526306591843328	-0.472958008029718	-0.424319534290415	-0.524488837040495	-0.384328552854519	-0.742880817803131	-0.589638373723813	-0.77254757518534	-0.826109612141596	-0.552388809634915	-0.499837768167264	-0.447067017320122	-0.603427243946591	-0.540829462567729	-0.609385819309927	-0.516034844384034	-0.560633300821824	-0.478011339751977	-0.587507702015483
"83460"	-0.436702448113518	-0.723607208395299	-0.342228552585004	-0.161212343779375	-0.197850015181046	-0.465656971799061	-0.310833538944427	-0.250780777192667	-0.281464057025133	-0.15083468181513	-0.248006722445789	-0.00760045886562425	-0.2027570172799	-0.343237599771894	-0.1977206542433	-0.447192852542788	-0.0335487065181257	-0.596229098829168	-0.319052496473634	-0.251758675983544	-0.194373760671257	-0.451699973840551	-0.460964614864349	-0.301310154916191	-0.419705701326236	-0.172391047928645	-0.216770908195277	-0.349705273317795	-0.225877136091972	-0.194137803249816	-0.267335290621664	-0.121924054588007	-0.469584784559079	-0.385901016755208	-0.400307565973606	-0.145470848586186	-0.387162682495791	-0.288627440255705	-0.207518341062182	-0.247600179137311	-0.333110233421047	-0.406092136241072	-0.279045816751243	-0.471144805974515	-0.298583300213781	-0.19604653047245	-0.255765386648067	-0.503291627506244	-0.502033452005738	-0.269137290939825	-0.243828823209052	-0.413731042187038	-0.256015484679926	-0.525282862784235	-0.440485627432836	-0.249003397726689	-0.556099218351001	-0.381487991898287	-0.365807617023212	-0.585042013061035	-0.399898931569648	-0.272641374537454	-0.200895916238933	-0.257235784942132	-0.606369405084477	-0.35901263182183	-0.439458149767319	-0.212591788056538	0.0456391460045273	-0.361231341772496
