	"ACH.000036"	"ACH.000040"	"ACH.000052"	"ACH.000067"	"ACH.000092"	"ACH.000123"	"ACH.000142"	"ACH.000178"	"ACH.000211"	"ACH.000215"	"ACH.000237"	"ACH.000243"	"ACH.000256"	"ACH.000260"	"ACH.000278"	"ACH.000291"	"ACH.000316"	"ACH.000322"	"ACH.000331"	"ACH.000368"	"ACH.000407"	"ACH.000421"	"ACH.000433"	"ACH.000445"	"ACH.000464"	"ACH.000496"	"ACH.000502"	"ACH.000516"	"ACH.000544"	"ACH.000556"	"ACH.000591"	"ACH.000593"	"ACH.000601"	"ACH.000624"	"ACH.000632"	"ACH.000649"	"ACH.000657"	"ACH.000673"	"ACH.000720"	"ACH.000756"	"ACH.000768"	"ACH.000792"	"ACH.000794"	"ACH.000799"	"ACH.000804"	"ACH.000811"	"ACH.000819"	"ACH.000827"	"ACH.000839"	"ACH.000851"	"ACH.000882"	"ACH.000928"	"ACH.000993"	"ACH.000996"	"ACH.001048"	"ACH.001050"	"ACH.001075"	"ACH.001183"	"ACH.001322"	"ACH.001328"	"ACH.001654"
"54988"	0.222209819920751	0.0598499831058424	0.167042194059071	0.0561393304937655	0.0913293463098492	-0.0508651593248889	0.0398674656609063	0.0213847825745697	0.133627759531608	-0.00752977375887709	0.0675652781107813	-0.018224219111222	0.0954160009734032	0.00908390485453862	0.0853021285562757	0.100103262361959	-0.012718622924144	-0.0736204373257157	-0.0189485706938365	0.093065027863835	-0.0118904527538129	0.0648378710043174	0.0795313625397131	0.025967211901108	0.101225643568074	-0.07274351682496	0.0792257528768769	-0.106389128137758	0.0597439993317655	0.0290217624013906	0.0409908177470663	0.0953833522053096	0.0841267768870908	0.0821424896592611	-0.0380768966222782	0.0581494282758376	0.0238324722499544	0.0572593829795643	0.218048208332811	0.0895193463376414	0.0225538050115661	0.0824100774063444	0.105241472589727	0.165522850280608	-0.104267341655331	0.0499180521812846	-0.0424550563860146	0.0288338222283943	0.123084485734038	0.227809843766297	0.0360920336923536	0.195081976153607	0.21199745768176	0.00665126978779787	0.109909730388855	-0.096938786705467	0.125055093184719	-0.108893808225738	0.120314628371196	0.0901196728010222	-0.0142833857256314
"54840"	-0.198154769922329	-0.0792509194165299	0.0954437943412078	0.137619917380425	-0.0625924174200635	-0.195757134548244	0.147496664032219	-0.0538021202637273	-0.0786717735293683	-0.180827880435676	-0.0833824425900064	-0.0121053337652709	0.066158367022655	-0.0663324577401422	-0.103012413179892	-0.0980063775245519	-0.0710417978726155	-0.141096255391645	-0.06300420257916	-0.0130404951337153	-0.11596811185489	-0.0166007129860418	-0.205924414348123	-0.192856917705822	-0.0368147390795501	0.122240604901058	-0.0287301265094666	-0.0795053273851751	0.15637738028212	-0.0530821055924832	-0.0963441391868469	0.0806983121428712	-0.106525855007363	-0.143323084605473	0.014035751496107	-0.0801879791229782	0.0116390165351681	0.00526451896008393	0.0513962654026119	-0.0983195650706305	-0.0951617312258731	-0.098215677339636	0.0405649744133808	-0.304039938637674	-0.144853238764361	-0.249228225157776	-0.0531840046464839	-0.0780081348509671	0.0134895297147233	-0.0381612728069016	-0.0439789715039696	-0.0999945664334087	-0.0521629781875028	-0.0753324786060098	-0.119727640776497	-0.0456002641995532	-0.0558392089982752	0.0478584640325286	0.00742413202585423	0.0117516373107481	-0.0339058886002993
"533"	-1.19136448672422	-1.12771425083064	-1.27109719333147	-1.03667667822725	-1.04519653600657	-0.963807225504618	-1.1148402230949	-1.08431569467061	-1.02942198395682	-1.12040332457745	-1.14046917058991	-1.12631132350972	-1.2115459915171	-1.22413089338777	-0.958209378252004	-1.03296790635916	-1.19260567330701	-1.21479725714675	-1.24903937501112	-1.04693079627703	-1.27791579071401	-1.18769539421769	-0.919349034151524	-1.39006069420781	-1.27142427353598	-1.18259701074342	-1.2628556823591	-1.01670849133926	-1.26446249392595	-1.08774169523272	-0.999396908392996	-1.2302108109858	-1.09299707602874	-1.09900789129544	-1.23226014736635	-1.19971026558776	-1.22338442851077	-1.08703782390265	-1.02880382969364	-1.12267655587991	-1.05836408016501	-1.26055454518165	-1.01511982004565	-1.26269150021772	-1.13682725338862	-0.809599893576522	-0.875157331137762	-1.2060317519847	-0.943756587417022	-1.00161680656501	-1.02176059188987	-1.35895681728212	-0.974062232971684	-1.13483889727134	-1.02294044285553	-1.18594109053702	-1.15531634752638	-1.1393961623214	-1.16937328766241	-1.01623917556916	-1.35848179513136
"527"	-1.23701156519428	-1.32420938025649	-1.3905566331053	-1.31097798371777	-1.27249969709923	-1.40163477516031	-1.34739251275778	-1.37822519049423	-1.3993907399871	-1.36161016988581	-1.36595419076083	-1.3563017337515	-1.37419552607963	-1.33977895433827	-1.49697759048518	-1.23557034636808	-1.20905337693166	-1.49875355711689	-1.23786416108444	-1.55993486522252	-1.48074683066924	-1.37276669157949	-1.2904745627491	-1.19826764760022	-1.5993609137018	-1.48582280831082	-1.23644924736384	-1.40761701625162	-1.39141989391941	-1.18669535733819	-1.5410712718875	-1.43073841601944	-1.30301083923974	-1.36083286179936	-1.54436679256722	-1.54036445274085	-1.36722622886786	-1.34397526216556	-1.27389506890572	-1.35842800268565	-1.43732781910132	-1.49259611163436	-1.2866602595753	-1.27057051591592	-1.34549796138999	-0.923663443515059	-1.08749492573101	-1.29613664854154	-1.16239364533066	-1.34352553607522	-1.35746181345798	-1.50888249076463	-1.35322851363538	-1.2361708247057	-1.46021142375248	-1.49462095328573	-1.45015706884598	-1.14337841573272	-1.20277244777536	-1.23829506088047	-1.35474119346692
"523"	-1.31819510715526	-1.15972982846116	-1.3344937386515	-1.26111394571365	-1.04414638709916	-1.2664241504195	-1.24254671149736	-1.26819603412875	-1.04355347090394	-1.23659394162207	-1.24499683171045	-1.17874621399885	-1.25604129524674	-1.01402729958081	-1.61490731026106	-1.06921259655641	-1.26330119296496	-1.0897179407483	-1.09806224127977	-1.19127735551008	-1.22546332863	-1.21952937806824	-0.938184672984438	-1.11931952004564	-1.18911242048151	-1.45286442828255	-1.22459855653657	-1.02893303413387	-1.17940194199414	-1.12651853685151	-1.1046696096566	-1.04057841461939	-1.11788662670469	-1.0203088670914	-1.1290584755918	-1.32349320501508	-1.21438387747958	-1.0787523306259	-1.19696081633099	-0.93004368432093	-1.18022127372912	-1.10869924791927	-1.11924348723573	-1.20101160436834	-0.826666101276971	-1.01772036815602	-0.898720382300438	-1.19636143094652	-0.905597308315823	-1.25337443867565	-1.11067742296515	-1.4772184968297	-1.15477185583625	-1.01195673414899	-1.29611122892667	-1.42259149750258	-1.10334073601276	-0.897493182686988	-0.936350705728358	-0.958241828822501	-1.12901940421788
"526"	-1.32771012571256	-1.25309318814562	-1.24364115459334	-1.30615495778713	-1.48410397454486	-1.45959453675721	-1.25147019343937	-1.38312413116558	-1.22013918678327	-1.41347682119845	-1.35298628007332	-1.50690405107505	-1.47951049172282	-1.13553298540913	-1.68789731402756	-1.28474532682716	-1.19710781780168	-1.58735598389779	-1.08493139088551	-1.31341386990648	-1.46195855697278	-1.54200386944037	-1.26194422003596	-1.23768568142007	-1.38468958537863	-1.4693243276313	-1.34988848138946	-1.44507425554932	-1.50720896831997	-1.45935219101617	-1.23978444096553	-1.2587652280882	-1.30009022370885	-1.44884728545317	-1.60665610723189	-1.52844290442096	-1.36493264456797	-1.23696635207122	-1.15324583867051	-1.34070701631635	-1.32135487555458	-1.54726056047339	-1.38899641817189	-1.40441401176684	-1.4500845998429	-0.971511194997584	-1.12109140430895	-1.30586268962968	-1.1044741329352	-1.49187537682771	-1.46909769589784	-1.23999963205404	-1.15455566248061	-1.19348907869993	-1.52265396783721	-1.31410529793864	-1.27681320173619	-1.47823302831048	-1.44776676706435	-1.18494157700494	-1.44267495036508
"9296"	-1.27942512930736	-1.39722024835381	-1.36196278500647	-1.31545746047758	-1.49187701045417	-1.26509928237411	-1.17590060309467	-1.3323112784983	-1.30340293120102	-1.28267372985014	-1.22145811435909	-1.23978017484785	-1.49772950754829	-1.33401450956237	-1.43977197752111	-1.08800938058567	-1.38957678185728	-1.2438611059933	-1.18807131779964	-1.44559867747465	-1.42249436647372	-1.28355968414057	-1.02541849886598	-1.41565698998487	-1.09567878850053	-1.24169794975481	-1.34601788434092	-1.35531976497177	-1.36037656895211	-1.32815702125357	-1.16413786772653	-1.50646835521121	-1.26054469904839	-1.31940575601325	-1.34680543355474	-1.37848518325525	-1.39044406118964	-1.34442255313351	-1.31791075565515	-0.907714887235853	-1.38113411196973	-1.26745733870041	-1.283227848918	-1.18476874040827	-1.38605517994319	-0.97783254634573	-1.11497563161889	-1.17642860498743	-1.23479367069962	-1.32572100952379	-1.12747776750802	-1.0235128002422	-1.18386046307426	-1.2703596660023	-1.38325657643956	-1.52013635484997	-1.43466297982949	-1.43316101495318	-1.1784845014341	-1.01656971783165	-1.31706019544491
"2972"	-1.05013405443521	-0.783411487510472	-0.793686678470496	-0.693108051460523	-0.930571430793854	-0.855559460898157	-0.606165102801121	-0.853295543177055	-0.843330159171089	-0.773064751791881	-0.695213728675896	-0.840919931670444	-0.57845891407442	-0.741001485317119	-0.832795590763132	-0.789132732656786	-0.685220056540039	-0.730777169231192	-0.8740174510676	-0.960438669076897	-0.636835074775903	-0.864714538864902	-0.953507664612098	-0.57252819995803	-0.700448506432518	-0.69626881924641	-0.801463656995305	-0.70738808983778	-0.759029431040597	-0.764590450798314	-0.780567180313843	-0.791297455341533	-0.749426422944045	-0.737959260313128	-0.655943251840232	-0.848481075764424	-0.832271331757661	-0.542133139331801	-0.838642100158373	-0.900663521309918	-0.708362039469342	-0.68139924323168	-0.682318651335059	-1.10320319842052	-0.804281539462704	-0.75887323087902	-0.684036715803673	-0.805924592697066	-0.962165620362502	-0.836609583848726	-0.703933617093737	-1.06997956600849	-0.936402137099564	-0.880539674661185	-0.926716830810806	-0.735965943677861	-0.953788901137324	-0.753510450345187	-1.2255784229449	-0.68193486772296	-0.724737037930015
"219738"	0.135071575655833	0.145785648773439	0.179519414696731	0.0754420232209911	0.167820190814349	0.151208847314836	0.0686752409983366	0.158633715589622	0.0365543082892142	0.0266429715285856	0.127067193008135	0.0801810470118775	0.0564759688901379	0.00316317959465316	0.0634765480178645	0.0977158503302685	0.0276024539587992	0.148681849894032	0.192012537314288	-0.0530580101756058	0.039012480783095	0.0641522589571235	-0.213883424494217	-0.0614388855594552	-0.0767945871458682	-0.0652581089428905	0.0743224292672801	0.171081472242939	-0.0253866901338166	0.136663527918786	-0.0718926088690871	0.112598788076365	0.153402941297075	-0.0052933454896764	0.0409906959439644	0.0535190188065222	0.151838389340856	0.0732744806480391	0.0181819516683435	0.111248601838737	0.111572355741941	0.154702139950088	0.0758789170066814	0.208807653903928	0.16972932778737	0.0813744105817902	0.0899254648254983	0.0469968977243103	0.0612138370274345	0.0790098937712797	0.178439313150866	0.33748061767975	0.0350788947037232	0.0995226017987047	0.0376660756131537	0.179424424600315	0.197128790931552	-0.0583219276616838	0.104407878052187	0.0725180417628326	0.155262407706078
"26586"	-0.505953333678012	-0.312803034158416	-0.0274313328990427	-0.561466445116123	-0.308859921857366	-0.167066903746935	-0.263113771436736	-0.176157791665562	-0.262856300557619	-0.244500372283046	-0.467441396727901	-0.149567502971531	-0.239607322822539	-0.191739270309108	-0.213282212802414	-0.10811108084168	-0.218546986913585	-0.375186076349153	-0.310011213675574	-0.244335226936266	-0.0773699030431532	-0.213919397845041	-0.331765522966021	-0.158898216926516	-0.290224443383405	-0.304593303272331	-0.331533357417146	-0.300182008301989	-0.296540195751314	-0.212817403553396	-0.363121008555243	-0.173843730782062	-0.299753867929863	-0.252927862138362	-0.388102743799804	-0.240119156883046	-0.24699974540586	-0.282244964022262	-0.231926331040041	-0.293719892024068	-0.184135817232416	-0.339587163767971	-0.233883079628222	-0.571912979407243	-0.230893793905356	-0.257248599462723	-0.293905387046086	-0.417227603966022	-0.530647473038399	-0.155668092649301	-0.284317778263896	-0.387569038446438	-0.414826805932789	-0.236120176796108	-0.306842327452455	-0.190975869356328	-0.382018893465297	-0.301288921319712	-0.327293064383163	-0.251788905443753	-0.349300378858213
