	"ACH.000012"	"ACH.000025"	"ACH.000041"	"ACH.000054"	"ACH.000055"	"ACH.000060"	"ACH.000078"	"ACH.000095"	"ACH.000098"	"ACH.000120"	"ACH.000123"	"ACH.000132"	"ACH.000137"	"ACH.000152"	"ACH.000163"	"ACH.000169"	"ACH.000215"	"ACH.000221"	"ACH.000246"	"ACH.000257"	"ACH.000259"	"ACH.000260"	"ACH.000264"	"ACH.000265"	"ACH.000279"	"ACH.000312"	"ACH.000316"	"ACH.000331"	"ACH.000332"	"ACH.000364"	"ACH.000366"	"ACH.000393"	"ACH.000420"	"ACH.000471"	"ACH.000472"	"ACH.000476"	"ACH.000481"	"ACH.000496"	"ACH.000516"	"ACH.000521"	"ACH.000524"	"ACH.000527"	"ACH.000537"	"ACH.000589"	"ACH.000600"	"ACH.000619"	"ACH.000620"	"ACH.000665"	"ACH.000673"	"ACH.000693"	"ACH.000696"	"ACH.000748"	"ACH.000757"	"ACH.000788"	"ACH.000819"	"ACH.000827"	"ACH.000849"	"ACH.000867"	"ACH.000872"	"ACH.000882"	"ACH.000884"	"ACH.000907"	"ACH.000921"	"ACH.001031"	"ACH.001048"	"ACH.001053"	"ACH.001054"	"ACH.001096"	"ACH.001196"	"ACH.001277"	"ACH.001283"	"ACH.001289"	"ACH.001353"	"ACH.001368"	"ACH.001380"	"ACH.001532"	"ACH.001552"	"ACH.001740"	"ACH.001745"	"ACH.001765"
"57143"	0.223422756753886	0.226536661800181	0.0804475578505238	0.1542418522145	0.15357222395504	0.00792261454096635	0.309988920745774	0.216793761587713	0.220359479040973	0.136391578604797	0.144312459038716	0.240616106922296	0.176000951222946	0.224117363679897	0.121749349184632	0.320664373418543	0.258119554622531	0.0895172444770103	0.186080814600555	0.0634580588146551	0.188235785118662	0.205630761141764	0.13089242903151	0.166982386535816	0.230501969121808	0.207855878045326	0.0461040875995554	0.23508617873884	0.21910931439911	0.14101883385442	0.313177067788522	0.105814538491023	0.140801015760125	0.13818765271336	0.172109534820733	0.044706075844509	-0.0114263865560889	0.133468392961592	0.16753169170503	0.199216807785118	0.181741510030654	0.215784114732269	0.190691912148966	0.157483068545882	0.284788414665939	0.215955916049763	0.269786857525218	0.26661135154025	0.213715831008114	0.193955484601991	0.154344524058494	0.188250443352372	0.155172518439771	0.179958230613977	0.164668359969365	0.131787701250685	0.202557237220657	0.222733924002018	0.287262151199948	0.173885395559857	0.150139515619669	0.181264419232711	0.192273333171534	0.0797746015157526	0.144322944189719	0.182336564263585	0.192599273185214	0.181908153819331	0.286623065987939	0.195357919517572	0.28613117228439	0.169894833268679	0.213297396652066	0.163805761483869	0.180095114017401	0.216217663457524	0.140057041118937	0.160188084639589	0.137499324383679	0.19281856070197
"54936"	-0.205087765429571	-0.41269382484237	-0.189068965692584	-0.315483225238706	-0.307525472048003	-0.336366429833934	-0.362158702592651	-0.240398695140763	-0.297779167427851	-0.161593075800117	-0.306808849509351	-0.345590817804371	-0.502368607869331	-0.232649414809824	-0.0815004091215512	-0.360068540737657	-0.215884321953328	-0.286564922195756	-0.2856459152468	-0.232951701698798	-0.355121070225543	-0.218333217455103	-0.329221348529442	-0.134745803470292	-0.372496430354487	-0.336522100106554	-0.250999063498729	-0.2646799891296	-0.315725176321626	-0.469257498510154	-0.253762191106551	-0.214384502975679	-0.294602884211706	-0.249216907099065	-0.256008887751322	-0.258974253927895	-0.244031506718239	-0.287087834642393	-0.187677180325872	-0.276693747980358	-0.245108368042264	-0.228178330383722	-0.353339511528465	-0.228062471514535	-0.362309109279958	-0.311870852907913	-0.227887408743802	-0.222087721046461	-0.373251069576632	-0.304340647492339	-0.312333300795155	-0.257301819906263	-0.30287513510598	-0.193300423797451	-0.408820743804103	-0.132817860302915	-0.410172903329202	-0.17748205801157	-0.222851254764276	-0.214068472529597	-0.32346503771974	-0.262225091154005	-0.407569216808177	-0.382174603804595	-0.332762829960876	-0.340997484876171	-0.342745361988572	-0.224384111930474	-0.187711018795111	-0.290343646796809	-0.396588893257695	-0.315708773268339	-0.184746557527471	-0.293142246888582	-0.263915445019983	-0.275056543967302	-0.520338139429246	-0.185779986080343	-0.287176710475271	-0.400091374702976
"527"	-1.40900517315787	-1.57111155643624	-1.22337002514716	-1.47715308196236	-1.49042839640062	-1.1881937325073	-1.40435002410486	-1.54232664751041	-1.45231404694045	-1.29087324235289	-1.40163477516031	-1.35875175935925	-1.07462656188471	-1.16066823048189	-1.20807842220595	-1.42977611095132	-1.36161016988581	-1.41881323944168	-1.31706245185222	-1.45757857329411	-1.4448218983038	-1.33977895433827	-1.48072072690461	-1.37541052799942	-1.53588778080933	-1.40832884479348	-1.20905337693166	-1.23786416108444	-1.28939638112532	-1.36404396442652	-1.24023509710431	-1.52479261738413	-1.16044492648055	-1.4524789378296	-1.52410715126151	-1.40939169057108	-1.55146585665024	-1.48582280831082	-1.40761701625162	-1.6611456662726	-1.53084158928188	-1.34949503194925	-1.51115281577922	-1.29148511470978	-1.35509498430742	-1.47741557648566	-1.38470756749206	-1.42715866254685	-1.34397526216556	-1.17875343658553	-1.35756628815713	-0.894453888394657	-1.482394598373	-1.39309767341743	-1.08749492573101	-1.29613664854154	-1.34550654467052	-1.40618050987503	-1.41597703251814	-1.35746181345798	-1.40969851538	-1.36733271459811	-1.3206022547771	-1.63573128564993	-1.46021142375248	-1.44120209143967	-1.5700461682607	-1.29522635990935	-1.32868315051788	-1.31071057459788	-1.39125523786167	-1.41636122252371	-1.42126027884252	-1.50289881291507	-1.30657116452492	-1.41166500170059	-1.19803666813504	-1.72137830541775	-1.65012757201496	-1.47091007754575
"9296"	-1.38500883584197	-1.42065381312161	-1.19143533767303	-1.2997603774455	-1.42657815621476	-1.24480455890586	-1.41023539000644	-1.25165374890011	-1.12867134802963	-1.15695363559099	-1.26509928237411	-1.25720045249905	-0.870750611858218	-1.02992976822435	-0.985395550760594	-1.27638316880736	-1.28267372985014	-1.26683162425168	-1.3240791960646	-1.31265695174335	-1.46527056668655	-1.33401450956237	-1.42717017015826	-1.12422359193485	-1.63321725948526	-1.35408201536444	-1.38957678185728	-1.18807131779964	-1.28300835846612	-1.30978724922133	-1.31078021206859	-1.30919069642585	-1.28259366250429	-1.444644565493	-1.57452288399429	-1.52738081536839	-1.15380176645971	-1.24169794975481	-1.35531976497177	-1.37799985328656	-1.25199300082746	-1.31650973226194	-1.56301098141109	-1.21349115199189	-1.25640810372517	-1.34190079862471	-1.2040311664823	-1.32896589993128	-1.34442255313351	-1.32559392431456	-1.36671221053586	-0.796375998459278	-1.01251041735984	-1.38515452633766	-1.11497563161889	-1.17642860498743	-1.35328958029237	-1.23115852702249	-1.23655264943273	-1.12747776750802	-1.22643239295418	-1.37397179038718	-1.39965334717438	-1.39046713859855	-1.38325657643956	-1.38821230010883	-1.39863716495076	-1.35386174562105	-1.48772333264645	-1.34822542896544	-1.21057950618441	-1.29551141247063	-1.33727722434474	-1.38291988567086	-1.22265352743051	-1.27478069995243	-1.10142608649546	-1.71681618120872	-1.40240394211034	-1.22385456127631
"11319"	-0.86523281240954	-1.09100462264738	-0.914682533910044	-1.07204621655704	-1.21871922724558	-1.06223581535554	-1.09666050602252	-1.24768538729645	-1.18520932089978	-1.09621928180482	-0.982082070383123	-1.1139926874825	-1.4777114713699	-1.05438573629874	-0.953655049208417	-1.12895591525462	-1.18735588687475	-1.1225704388448	-1.14192679566617	-1.15323823012244	-1.01000995587869	-1.06287972024357	-1.30015804464843	-0.967989735885222	-1.20566804774411	-0.927093006929521	-0.925431224430185	-1.00315950101001	-1.01280507742375	-1.04654066446288	-1.04886581144823	-0.920681146795395	-0.58388774927211	-0.825221799558346	-0.826001336510916	-0.586175871353213	-1.18950517379323	-1.12801510866167	-1.15740995278926	-1.02016263291979	-1.20649130131201	-1.08724536106362	-1.04346516622547	-1.0199389531503	-0.852029883420681	-1.00759926389202	-1.05049147253083	-1.09325391443465	-1.07878546326108	-1.05560354983793	-0.907407783750193	-1.04938824682046	-1.09791404185985	-1.11217859147667	-1.13533803022711	-1.06561335523091	-1.18224156172465	-1.15570604632314	-0.875682471475819	-1.16397340746196	-1.15196908203557	-1.26521822850916	-1.0404180808126	-1.17211853579648	-1.28961119139794	-1.18117868903391	-0.979507530781308	-1.03894460620171	-0.866038435996598	-1.24317053441238	-1.23325841541356	-0.934384150222927	-1.16481624304442	-1.19875330325502	-0.993686029202505	-1.09728282416014	-1.26026999676421	-1.12123714051281	-0.969998140694753	-1.01883710435866
"404636"	-0.203904103274249	-0.151193632339471	-0.1166720617063	-0.103121304839274	-0.0865035333586894	-0.00861739192628592	-0.111800546949681	-0.122959001023195	-0.188154443966554	-0.154585362161143	-0.14368373189158	-0.239115041215783	-0.0584076455105581	-0.228696485136173	-0.102829768566406	-0.258548929347517	-0.0942841763843518	-0.0181134385898242	-0.172841280698275	-0.125416266726081	-0.0843551904187382	0.0185029048874668	-0.179804510424976	-0.117074869101106	-0.238527176485246	-0.235788911603867	0.00513126696818119	-0.0789000098190717	-0.163727329791157	-0.00309789416765163	-0.118516816313301	-0.189201200221672	-0.0200188371919751	-0.0496906971662518	-0.12372668354064	-0.180485200879251	-0.0702979107490835	-0.175387233369974	0.0636786347902454	-0.0632882508855763	-0.167773759065661	-0.133008065138081	-0.12654437883368	-0.113912031369084	-0.101221221557929	-0.0849663710963218	-0.0814498026954608	-0.0382123934771569	-0.199066648436956	-0.161459368908062	-0.0732218418885699	0.0040931783124175	-0.0286409153593348	-0.0329982492906274	-0.12943514583079	-0.0928653850060244	-0.134628688327131	-0.133987900471095	-0.0632602083580664	-0.15480715378032	-0.169754201848388	-0.173443669833558	-0.230844994928425	0.056545721325336	-0.155810569315602	-0.20627237362673	-0.160124080252917	-0.0620630819272276	-0.180866187197377	-0.172924277972776	-0.040602798037409	-0.138581109206122	-0.170797179343122	-0.00991608267061538	-0.179444950112016	-0.153277147611002	-0.111680089943055	-0.081620505779003	-0.0992122567623201	-0.0889302238184873
"8687"	0.0346196028293983	0.0295820990322083	0.0838013291820366	0.160280131603074	0.170539056900176	0.0729610145906317	0.209165997104886	0.17500839888154	0.164799278617999	0.174335317232521	0.133309856260584	0.175877139140293	0.126291963321761	0.193824834783837	0.121188462813543	0.161738532986586	0.124868389345907	0.250923562944867	0.163803948299922	0.237211026466996	0.119413818707029	0.235844057171081	0.110286781051041	0.0793065595063328	0.169765173612246	0.0802727906089808	0.00951701366941098	0.152659095567927	0.153795812681755	0.033698310769401	0.214335671175531	0.142142126020839	0.193665319579178	0.0568767839742949	0.114187162757825	0.256256457950626	0.0886506881117618	0.118202552015215	0.159481232955444	-0.0751442480249625	0.148303066971748	0.0709593734619495	0.226398493595891	-0.0161483056048475	0.037426239651479	0.159303253297294	0.143565276815675	0.158257939419793	0.0635072008888772	0.0454827457780065	0.0645118748586559	0.142079252250088	0.117199938709964	0.110903952065207	-0.0899819048785249	0.0426902354057483	-0.0342561138856206	0.11239858601256	0.145182807888122	0.128641382882181	0.164887895706506	0.238362950096833	0.0778543735171234	0.117623664567429	0.242100464973902	0.131419106724859	0.334894315689615	0.11778309922244	0.055163386154792	0.276498117662167	0.0252149833873132	-0.0110869635629975	0.117497875181714	0.0690807843383402	0.0935986516169683	0.215585135407812	0.202192988938363	-0.0617182075703849	0.173483798838462	0.227867695883913
"5441"	-1.68415871411048	-1.56702693134204	-1.80613569625595	-1.57822678314709	-1.92466069027016	-1.78072346894075	-1.71143288918866	-1.77330898554911	-1.5896829035279	-1.66160124093843	-1.60321566112591	-1.45913485364875	-1.52405470719913	-1.43197224776492	-1.56284940986857	-1.5855133342954	-1.53160422644796	-1.76277411043329	-1.71623935381683	-1.64574065731483	-1.9725373447198	-1.62037042117033	-1.57222494306039	-1.6682135142917	-1.71797887277111	-1.50714072718227	-1.69154310535657	-1.7411960119626	-1.57602649503169	-1.61261045017386	-1.72318726399156	-1.6874066119233	-1.44940369326174	-1.53599382929674	-1.69011695100505	-1.62946560180965	-1.87163119899549	-1.80649830327696	-1.42920498790328	-1.5687797402466	-1.68987743273488	-1.6917285202777	-1.60622463535304	-1.55067286831746	-1.66899063284695	-1.70770860228843	-1.45966993797636	-1.46147341493078	-1.37567754669511	-1.57451121624614	-1.66674019339578	-1.52312544332134	-1.55745603541465	-1.62416737636608	-1.61769432255323	-1.6248976746877	-1.66589761276859	-1.78240436854371	-1.84705368279291	-1.52844651633222	-1.58130875750012	-1.45743901044556	-1.47008483689626	-1.73257914178194	-1.54700750584526	-1.76922946880011	-1.4697482392014	-1.70472095343501	-1.56449900120155	-1.67907104107454	-1.64137548257585	-1.57838027425755	-1.45673898151122	-1.80188337819448	-1.43258270917602	-1.69257319683752	-1.56723474597437	-1.8276774971272	-1.68545321301399	-1.57977921185196
"51255"	-0.273433831139208	-0.240392666526703	-0.238385743637147	-0.227931849028155	-0.314474894436911	-0.200986434958808	-0.290914476564093	-0.19142464471305	-0.282853478396968	-0.353351739371241	-0.266749072094067	-0.474501702930163	-0.334935712790909	-0.299746017971362	-0.182824972410492	-0.321975574297673	-0.330125132858619	-0.250459726493455	-0.205285365418687	-0.161194256948881	-0.194289080783594	-0.211282179942486	-0.24910558386852	-0.315552816310459	-0.25563054837193	-0.163145939963381	-0.0255743600151767	-0.281886302791123	-0.248457537172965	-0.225283317148892	-0.161650646397001	-0.113787215450739	-0.126828978281088	-0.295707255037393	-0.18660550456128	-0.163174789217044	-0.297325468609995	-0.292897714348277	-0.276812084190748	-0.0341795206697868	-0.210756726997711	-0.273754964527747	-0.295194295305534	-0.285292128556037	-0.260305613264643	-0.195336234745293	-0.281934206380916	-0.307642286555159	-0.359179611563356	-0.248240023156824	-0.274770397733569	-0.214302937930545	-0.165508545981358	-0.256580032490628	-0.221743588644512	-0.348884060192868	-0.263370403142052	-0.296636073591076	-0.225548911917423	-0.227739034327982	-0.139838715001147	-0.30828445571829	-0.245792674654261	-0.259895572806443	-0.24776903389272	-0.141197932925237	-0.414808193004336	-0.219834521136443	-0.306622556548417	-0.326252525771221	-0.387360054782137	-0.172722522713014	-0.195841864081694	-0.18963354028815	-0.362900362832301	-0.269910894992859	-0.159128121166913	-0.165561091289906	-0.2318146732957	-0.275349634493734
"11102"	-0.776309310278779	-0.940286351876118	-0.812855353190397	-0.775177953851928	-0.992603399146872	-1.12668541552838	-0.749457149199881	-0.914669130676553	-0.817116505665956	-0.675275291551369	-0.781613152146065	-0.711079988768951	-1.0299171999755	-0.855109736895765	-0.680643160253872	-0.993532533326589	-0.824922556616551	-0.723559652491686	-1.05577584549971	-0.815783826058637	-0.837435576979355	-0.878301345929184	-1.00670506259702	-0.832665579257225	-1.12777755519584	-0.870910689919761	-0.734281001852017	-0.864658936623367	-0.928031211147689	-0.787283060136362	-0.896276960488806	-0.885282682200125	-0.873117355569805	-0.873662130398647	-0.889951964659845	-0.705284699429246	-0.896275145585974	-0.768297652462732	-0.78808956962039	-0.872545630202277	-0.694909319029516	-0.890731755542762	-0.973571052054823	-0.848472103022989	-0.871763951409164	-0.937930338225836	-0.821689926251041	-0.864106913402756	-0.850933645902848	-0.864899265418069	-0.805170168244167	-0.882337186486129	-0.85679078346301	-0.92953264013213	-0.861748464688466	-0.867072594883415	-0.917725381980849	-0.834994323566089	-0.79917267823578	-0.862134160788964	-0.925640638550414	-0.949846450344723	-0.863174107169632	-0.716303895786076	-1.02187505843895	-1.13572826551841	-0.934551869601588	-0.788309540423411	-0.710727598498282	-0.805251010381768	-0.799939655659233	-0.789017666852399	-0.822122010999532	-0.866327727198478	-0.750459079615757	-0.80418315725149	-0.938775991606008	-0.807717468174092	-0.865306856938328	-0.967112405878155
