	"ACH.000025"	"ACH.000087"	"ACH.000142"	"ACH.000148"	"ACH.000150"	"ACH.000163"	"ACH.000188"	"ACH.000190"	"ACH.000265"	"ACH.000288"	"ACH.000323"	"ACH.000330"	"ACH.000427"	"ACH.000444"	"ACH.000452"	"ACH.000458"	"ACH.000469"	"ACH.000490"	"ACH.000542"	"ACH.000545"	"ACH.000584"	"ACH.000589"	"ACH.000618"	"ACH.000651"	"ACH.000696"	"ACH.000753"	"ACH.000768"	"ACH.000776"	"ACH.000832"	"ACH.000834"	"ACH.000835"	"ACH.000837"	"ACH.000900"	"ACH.000907"	"ACH.000910"	"ACH.001328"	"ACH.001346"	"ACH.001523"
"54927"	-0.346367024109583	-0.0976473626513232	0.00639732637402392	-0.310302625839091	-0.142005698039822	-0.416009180973454	-0.243660841889093	-0.414019948732008	-0.392361349570985	-0.218903710396887	-0.142409822847122	-0.125395650049628	-0.146962912788455	-0.0696753821293241	-0.213814752921424	-0.176237248742859	-0.206985948691	-0.215795685110196	-0.462756113448892	-0.335118024519777	-0.264214837093368	-0.190469468725093	-0.253624733939136	0.0704737473095444	-0.0802660809057693	-0.394021633459445	-0.240121118494711	-0.200030481827618	-0.368401446424516	-0.0170636328357538	-0.483418469603594	-0.284473029900146	-0.164432675266096	-0.213788124131402	-0.170691031095125	-0.172378175348947	-0.162946712027117	-0.252858536608341
"81570"	0.050003882359324	-0.207995757665482	-0.273911127546107	-0.274735713705179	-0.133561193409321	-0.0661966711507044	-0.320643889512613	-0.18766403005261	-0.0218320807403351	-0.113025087570338	-0.139883685780644	-0.180232476501946	-0.1380655450579	-0.0781635887879984	-0.14391778896311	-0.152654073552552	-0.140579630785821	-0.23954561748495	-0.0972138996361946	-0.42067188899575	-0.246230297176267	-0.116978622169917	-0.191902174988456	-0.136543634770036	-0.109062072996409	-0.158688523162961	0.0646446215774848	-0.273157393996911	-0.272270390829311	-0.221439499572093	-0.178159794907468	-0.292069160348707	-0.207158373015244	0.0274882337740141	-0.31831760718156	-0.267726228361714	-0.195207646429176	-0.362461701729407
"54675"	-0.414123614680397	-0.563558948172872	-0.375508729886935	-0.594886353133658	-0.724025205352371	-0.489777778006623	-0.681961365899563	-0.507891680495154	-0.843039109369999	-0.675690338878123	-0.681561926884968	-0.658338332956101	-0.391731166022357	-0.477590050127909	-0.597536675056893	-0.402491749117405	-0.691231775541073	-0.69326082556084	-0.486016852185958	-0.561503371301729	-0.634938371577608	-0.770454943227261	-0.477955842109807	-0.770338401418454	-0.612431850542743	-0.747428693628462	-0.52112983393169	-0.481463262478302	-0.769857839587578	-0.635255352253938	-0.685522478905425	-0.679306401315367	-0.602482034680421	-0.531471674225367	-0.634981856272777	-0.493481818568912	-0.409423054520524	-0.760682407671816
"55735"	-0.805240184081583	-0.540682324422312	-0.577930827794058	-0.64593332243921	-0.927143332169976	-0.679938710713431	-0.736093667295144	-0.799630999669939	-0.876241705133021	-0.820197363746359	-0.811228568523904	-0.865864401817545	-0.765863393090186	-0.875446220921622	-0.656879644750555	-0.899500547625693	-0.409348189789562	-0.882395716539704	-0.757137178425383	-0.735251768002078	-0.745344077276911	-0.573982021627358	-0.637216561165242	-0.697240295913042	-0.650945749740024	-0.727971279268108	-0.711123281865294	-0.628911007528873	-0.703020028979672	-0.777775862530532	-0.720424579158609	-0.613814823354238	-0.578541047995571	-0.680227036553544	-0.531162704977037	-0.67585571042654	-0.375717049400263	-0.953089894375638
"84908"	-0.37072737297451	-0.515537112654516	-0.596671181640861	-0.501008524205917	-0.54711878952373	-0.618650923380573	-0.497991261297523	-0.337524307802882	-0.425886563049472	-0.564231024004886	-0.453427850364192	-0.413740465273916	-0.465658750000509	-0.408935122808644	-0.405598253006576	-0.526138506452893	-0.363003973938882	-0.473202230784716	-0.591396716644617	-0.498499205018612	-0.467443646870332	-0.485164057045657	-0.45813208959261	-0.467705634349073	-0.523148979951243	-0.451630808025901	-0.615301655819805	-0.580190143281252	-0.357289878889033	-0.294646378252298	-0.463485276038541	-0.45926326582129	-0.484523907874778	-0.442675332694912	-0.376446510252608	-0.50444684830599	-0.360855830902473	-0.456864078329743
"10456"	-0.440982423839961	-0.207047686923127	-0.483684004902524	-0.418114948026635	-0.358114595206296	-0.487372854918885	-0.309362766888943	-0.474088761396349	-0.356384577870138	-0.379161412212823	-0.35887224897476	-0.343138941095922	-0.416116559822902	-0.238157033700267	-0.326086393753223	-0.389450992728616	-0.208435681667702	-0.466673662655302	-0.378528606943542	-0.349863919006292	-0.263790703639643	-0.318345393122913	-0.199028315097753	-0.217805372677652	-0.332035563610411	-0.427753624077003	-0.188660414030883	-0.353453183110622	-0.449285541808174	-0.242771681946066	-0.252377513293038	-0.316653299171489	-0.320390742085861	-0.204729292552158	-0.26645044002954	-0.218821393995916	-0.250918372590957	-0.57092360296241
"4670"	-0.941571317370412	-0.98798125565522	-0.897506191946367	-0.885825176710484	-0.730295658282638	-0.827939787566741	-1.21835846134688	-0.790491439903705	-0.880283031195966	-0.904505800372323	-0.840417006572355	-1.12387009645762	-0.72767310327266	-1.10582030106113	-0.869475634543615	-1.22501996884955	-1.01123881104175	-0.953833788717311	-0.969539772128932	-0.964520519666238	-1.0358185187787	-0.927220005190368	-1.01309622905155	-0.9401669623868	-0.959360819806698	-0.977588305688287	-1.10678134218931	-0.876661856176785	-0.993068265463166	-1.07625655224499	-1.05277351313987	-1.03017231373345	-0.962753762040248	-0.711680759074823	-0.738377158183328	-0.87043156237052	-0.955225785837258	-1.0005714109731
"27429"	-0.0250604663505125	-0.0341652880464099	-0.159409847637537	-0.0754245531356131	0.0170071818365624	-0.195726942896931	-0.130142426009681	-0.159880234805363	-0.0743042055993789	-0.135646562951637	0.0545717645828413	-0.0619051945858388	0.0461696294071102	-0.154696973140886	-0.16948086441337	0.0849739446687024	0.0117165907394158	-0.322019903755233	-0.0554551770403632	-0.259487363288441	-0.141622207662244	-0.128553402758654	-0.0614660198426521	-0.076346374765274	0.0343735255546675	-0.13097309883393	-0.0770696003682564	-0.00984302520672123	-0.0265863840400088	-0.0410061344685752	-0.111514859263154	-0.135876326276729	-0.0366264320436277	-0.0961865510277856	-0.0393474335560511	-0.0940682079453056	-0.217370555036142	-0.518884557612516
"10989"	-0.0136734053272586	-0.00317861390327469	-0.0908963349228205	0.0357755540429331	-0.0900410623504207	0.0658531900837753	-0.0266610920832117	-0.284481490956526	-0.289335680146539	-0.0310302805707541	-0.137968777064576	-0.278113478352796	-0.102090678785052	-0.0409969658624462	0.0025235044731931	-0.137779168421243	0.2352824396868	-0.224860188718914	-0.0744489076700867	-0.15350253658139	-0.0778479647698254	-0.0773720831957778	-0.184182927373302	0.0113795333142641	-0.0514246397174599	-0.0393999760109832	0.0543424009154359	-0.0553784239670779	-0.132209381515495	-0.0698865289375857	-0.0473006068974394	-0.116467413189729	-0.0359857248828926	0.109850658698695	-0.0540923105736169	-0.103726497884361	-0.0912419118094692	-0.112410882385285
"23788"	-0.193112016788919	-0.0257103937825859	-0.313048151581451	-0.0582365004521424	-0.0343305753386106	-0.261226393283822	0.0249669284744937	-0.00640264829354437	-0.361280610858925	-0.210523714625947	-0.273919003123212	-0.0530795381559588	-0.115045971861065	-0.156904946309431	-0.0241221382412281	-0.238778366804384	-0.177279267106485	-0.428285604926655	-0.207655060215881	-0.337135030484231	-0.10224159482355	-0.0425185916259011	-0.245195187824997	0.0378423484075349	-0.1893949665481	-0.123056124797373	-0.012921687046455	0.143232214263376	-0.221836969493711	-0.112267551039703	-0.142338889982803	-0.00928425919226727	-0.182804167447849	-0.166965427200902	-0.0586560752896372	0.00107585167718923	-0.177696960850269	-0.334988982266826
