	"ACH.000015"	"ACH.000042"	"ACH.000067"	"ACH.000138"	"ACH.000263"	"ACH.000266"	"ACH.000332"	"ACH.000336"	"ACH.000410"	"ACH.000421"	"ACH.000459"	"ACH.000473"	"ACH.000483"	"ACH.000527"	"ACH.000637"	"ACH.000648"	"ACH.000661"	"ACH.000721"	"ACH.000767"	"ACH.000776"	"ACH.000796"	"ACH.000804"	"ACH.000831"	"ACH.000866"	"ACH.000905"	"ACH.000943"	"ACH.001211"	"ACH.001368"
"10947"	-0.260478999558022	-0.318732188130024	-0.263514395766076	-0.18863660050868	-0.0612928720826147	-0.147248999075213	-0.238040194283783	-0.324018026211931	-0.250596292516306	-0.251950286830226	-0.136995690325841	-0.195781080035071	-0.238068211879896	-0.197237376533171	-0.251004406128104	-0.145466445219008	-0.0858065859041613	-0.173572522641925	-0.178646672238712	-0.178055853219285	-0.2746207127115	-0.151690126951552	-0.111512497295184	-0.223039378672293	-0.152755010043074	-0.181469559194805	-0.273709676619414	-0.181581899963694
"8973"	-0.0280716904983083	-0.0454976196176361	0.046945250105857	-0.121080084398791	-0.23290134027922	-0.0187037339957499	-0.0809130413123677	-0.223770991624628	-0.123596109240889	-0.11737424653598	-0.0683554806229145	-0.140156479306978	-0.0157306367080327	-0.0409726456813988	-0.219759781713394	0.0555625245631842	0.00505956583389847	-0.0727382784173133	0.00112006339360406	-0.0333231384916106	-0.193827993747735	-0.1626122156012	0.0971361880528663	-0.0638163821510461	-0.0540894018143247	-0.0184018079193662	-0.058268693266092	-0.0371825812492517
"56259"	-0.817238570929917	-0.760396286313197	-0.859022811439067	-0.686905733216176	-0.833076658132279	-0.567065335485269	-0.508132542470064	-0.629692290479553	-0.902235204647493	-0.888211584304765	-0.713291415396022	-0.496540221438844	-0.862914415519716	-0.829027079879591	-0.709732893184643	-0.688121492859882	-0.470448198915426	-0.778664720612027	-0.464570811131279	-0.507596148313464	-0.717200826117781	-0.703947846132454	-0.832951378438738	-0.77115661923434	-0.885376825333483	-0.725537187935199	-0.80360378667515	-0.806338447161337
"1660"	-0.494651629829212	-0.477342815153442	-0.525995936911558	-0.391244563970201	-0.285001867622049	-0.0671888049360922	-0.260236712506327	-0.251251848024363	-0.457920091597351	-0.622071390599028	-0.570417858874094	-0.303433664461113	-0.623348521507436	-0.503862716255035	-0.302113918492704	-0.432151768779591	-0.258421824196228	-0.216080185099175	-0.38979082353283	-0.287515772054614	-0.278602744705564	-0.218552863928525	-0.456449967017757	-0.379463252713801	-0.508235428491143	-0.842495542435937	-0.410016362965786	-0.267564190966253
"27121"	-0.233853752926979	-0.0864923611309959	0.0623958151061544	0.0195544270329277	0.117475357706959	-0.0335859000301787	-0.0829572796122624	-0.395958706288634	-0.114999096303767	-0.277326210110563	-0.362775519214602	-0.0688080605825701	-0.0855209111959108	-0.196865015207918	-0.171467920331154	-0.160748374349362	-0.176567445270591	-0.0805203225221948	-0.119360495527507	-0.259945885103053	-0.351006118678015	-0.223443081834809	0.0786296926284087	-0.0689460368724269	-0.0774357246850032	-0.216885196099357	-0.0823018191512831	-0.0356819652975907
"1978"	-0.278887271062629	-0.201138465729553	-0.391429652723168	-0.26739154631187	-0.118672761026637	-0.158485235491304	-0.299234311873297	-0.415680068103972	-0.311770880411586	-0.270311250462869	-0.286940301269845	-0.145662606728259	-0.241972894527643	-0.309077733746495	-0.241203313314102	-0.29839042686118	-0.396047329337315	-0.239322172014263	-0.238630240987244	-0.442676774829484	-0.562456274859524	-0.348411405600667	-0.172226346661759	-0.196878760709466	-0.245191921361575	-0.301209780352988	-0.355653809093416	-0.184148318144952
"2697"	-0.124892365224303	-0.0589182679468976	-0.136235763209296	-0.0367046078045732	-0.066994298997553	-0.00567371974411835	-0.0378951428474304	0.153104018167083	-0.0840461952080745	-0.084089740595228	-0.0363457627802525	-0.0723077909780019	-0.0969208541661974	0.00233544715853971	0.0430862077954094	0.0801303885274219	-0.120742552048025	-0.131975800109119	-0.0186077796543628	-0.0348706764590339	-0.0628075321380576	-0.00308916134986	0.110639755605759	-0.0700117657172478	-0.105931056262865	-0.133941420173535	-0.0323440687564634	-0.0919319670396475
"9402"	-0.256402571640461	-0.2631854388953	-0.195809686813908	-0.024916238771925	-0.232556442471572	-0.149759081823908	-0.127575195447491	-0.106698362558256	-0.154982858119973	-0.112422339981644	-0.236606993675529	-0.0331979567574543	-0.326336706498006	-0.114656622628766	-0.389446626235184	0.02502763119379	0.0464034338509756	-0.162812325544856	-0.179200619911771	-0.136018908028836	-0.122237320166884	-0.106121533987594	-0.308388518251099	-0.220687568183623	-0.108688666552662	-0.195824611099543	-0.0965656098695111	-0.20565601555343
"2969"	-0.206775922385312	-0.26515678680898	-0.629403289166985	-0.140006579352666	-0.504100461245684	-0.372125138832011	-0.32704211494944	-0.353146624733546	-0.22061609647497	-0.396920001712321	-0.285391980084103	-0.267019835819634	-0.422612162361303	-0.461901067817192	-0.277226786595475	-0.623325444982087	-0.346516234194616	-0.351089854233235	-0.377479415721388	-0.150645468067085	-0.289693766645393	-0.270386103457709	-0.488479685520492	-0.415597920938164	-0.207514939651171	-0.362227290756885	-0.484252410582892	-0.474270211353768
"23354"	-1.29140612166939	-1.22937684588425	-1.30031085930569	-1.06868015307928	-1.40195439722761	-0.813482167399628	-0.868324377998177	-1.1923728943401	-1.21087044605519	-0.838478599617114	-1.04289781496265	-1.02198540297748	-1.20723525018234	-1.05881830709035	-1.11428539663119	-1.00102498083076	-1.08552143874108	-1.12169277786741	-1.19320581593101	-1.36570809838825	-1.09635393392059	-1.23957542613028	-1.05502225418723	-1.19922525462236	-1.18854290696303	-1.04241030825608	-1.39025331519861	-1.05354393396331
