	"ACH.000030"	"ACH.000040"	"ACH.000092"	"ACH.000123"	"ACH.000169"	"ACH.000207"	"ACH.000215"	"ACH.000231"	"ACH.000235"	"ACH.000246"	"ACH.000265"	"ACH.000281"	"ACH.000376"	"ACH.000383"	"ACH.000407"	"ACH.000408"	"ACH.000411"	"ACH.000420"	"ACH.000496"	"ACH.000522"	"ACH.000527"	"ACH.000528"	"ACH.000549"	"ACH.000570"	"ACH.000600"	"ACH.000614"	"ACH.000688"	"ACH.000734"	"ACH.000762"	"ACH.000776"	"ACH.000781"	"ACH.000788"	"ACH.000794"	"ACH.000824"	"ACH.000834"	"ACH.000862"	"ACH.000866"	"ACH.000905"	"ACH.000996"	"ACH.001075"	"ACH.001328"	"ACH.001332"	"ACH.001377"	"ACH.001523"
"55195"	-0.0816832486370954	-0.180809839311351	-0.0437141816765096	0.0566847491581042	-0.0768148779624785	-0.145459286870044	-0.0649339870750482	-0.0476340089385824	-0.0892988586329694	-0.121812374530112	-0.147368325583983	0.0314113406866529	-0.0964059134941434	-0.0491554712338195	-0.112201166811203	-0.10968861372802	-0.0873433250523825	-0.0295230809207863	0.0617746701804522	0.0098365405644528	-0.118269602650371	-0.147246027323633	0.0965126779392567	-0.220749537696035	-0.0889278209417069	-0.0615525040781794	-0.161588099173465	-0.0951794760982481	0.0618104937051242	-0.128593320380625	-0.1439422723959	-0.104149076146435	-0.0752304582310076	-0.196797054377582	0.0761892606897702	-0.0964976406594343	-0.133772801386226	-0.0454611406611904	-0.265058052614585	-0.100198859061012	-0.0291397021118883	-0.128671764831943	-0.0915826592900003	-0.142309305122183
"83608"	-0.17242142642146	-0.145146395158636	-0.0662432388201032	0.0217510673151206	-0.254702365121605	-0.158858947191875	-0.18418478080203	-0.127200830910846	-0.130337562054323	-0.186904923269301	-0.0697646881697596	-0.267645011879345	-0.211111194861483	0.035775985307791	-0.00823240038332096	-0.191235708745194	-0.237252255501755	-0.241167156066243	-0.0794952764035583	-0.0867232470830582	-0.117202087733498	-0.132279420922318	-0.115334153114651	-0.0687731118709927	-0.316333113952933	0.0555499131188576	-0.153468100477922	-0.027046710072705	-0.236158826634755	-0.00508582437903863	0.0661079496538346	-0.112797153415609	-0.0174885802058476	-0.0300703125299148	-0.0395285579728489	0.0167765454696011	-0.0266841407120937	0.00107334240589283	-0.02657243851125	-0.0651965960104361	-0.237301080260922	-0.0787039450183808	-0.136480794528519	-0.293624715619707
"10438"	-0.513707704274262	-0.556664299811769	-0.568716312424707	-0.31284343083211	-0.461006704775879	-0.446679617404896	-0.650621158011655	-0.684993321922941	-0.23630661271295	-0.549197083416371	-0.390977017604022	-0.360369330833272	-0.641088085630938	-0.267729553842775	-0.474606304671111	-0.571180667461481	-0.688348926258245	-0.453517580769311	-0.420665609866208	-0.481234915108316	-0.565206905884822	-0.28043877431231	-0.445970050411088	-0.303622849680576	-0.431722796672256	-0.435715440150759	-0.472634468003725	-0.405627538712199	-0.572336313386716	-0.162818704549779	-0.29038089051107	-0.703630918987308	-0.643542746990486	-0.362747629197302	-0.329895363621223	-0.483415985993369	-0.263935326251263	-0.548110765627427	-0.595740879098041	-0.466326257714323	-0.529409799839703	-0.381720860207314	-0.68722158011745	-0.458126976977904
"90799"	0.048423394703557	-0.116016789495267	-0.0156194996105674	0.0288935255360102	0.0111386618843453	-0.00973482008831094	2.06946060960884E-4	-0.0359515809667359	-0.143120975485875	-0.189895352515353	-0.0484056019995172	0.0953206692184661	-0.0161166416742129	-0.0372483916504186	0.024259066779275	0.139593837991899	-0.0602519302500022	-0.0154776859680467	-0.0262128966793146	0.0335971405644793	-0.0123375145238461	0.050484670744512	-0.0288178994544939	-0.0442684766073734	0.0914035086468541	0.0349553539404154	-0.058521144842222	0.0915549904230085	-0.0888768785287957	-0.0613905141695062	0.0291733368834325	0.0160027391109266	-0.0476966634993939	0.0119551030792616	-0.0026875021073212	0.0574092261380323	0.0200489695905364	-0.015105977143964	0.205521216119548	0.188626529400252	0.0308439581239671	-0.134021062505703	0.0528850305623103	-0.0937787035890241
"317781"	-0.73543963074211	-0.930354966494446	-0.712494026354874	-0.663185168053163	-0.711041700996935	-0.620914558909043	-0.740288497232363	-0.825911942981401	-0.843713688679302	-0.840922548813731	-0.698090468202837	-0.750554132914674	-0.905761103410416	-0.680702562768064	-0.637158184083874	-0.996818648297646	-0.832370280898566	-0.800848582979375	-0.975353845945638	-0.70190313473509	-0.812495037527034	-0.869466941777352	-0.830213796256661	-1.17899513694359	-0.608848291703762	-0.63177528618421	-0.639989039621632	-0.74878329069906	-1.00864937413588	-0.985826655049342	-0.913512723890062	-0.78478755448787	-0.843537256578244	-0.665745306433375	-0.657763895997549	-0.999533855540602	-0.661583793488888	-0.568228281783235	-0.968618544052483	-0.993641087143896	-0.811768663461949	-0.780254358013649	-0.559646306946103	-0.786050455856808
"1676"	-0.0746038859556525	-0.228791744658452	-0.0488228049703596	0.0488513285077478	0.0171531555697253	0.0200507781332952	-0.0534716222972766	-0.0507311265941318	-0.0257753013877734	-0.0135264821216739	0.0248157083105847	-0.0362260617255197	0.0155647268524866	-0.00631922427463402	0.0217294265533016	-0.12100898992568	-0.0310387970864687	0.111192905207663	-0.0815519445402504	-0.100695807634808	-0.0351865017235102	0.00592600617575537	-0.136000940176038	-0.0803705975917613	0.0413778649814407	-0.0502008353048922	-0.0703758696063814	-0.0520849757167531	0.0109228493330998	0.0165440210751579	-0.0243299087390639	-0.0163829582317788	-0.0742146852023384	-0.145769535820047	-0.1515896515371	0.119286765901082	0.00373897641746837	-0.0271681198077381	-0.107955539688163	0.00829775453649453	0.00276480513249067	-0.0408172174256157	-0.0766964201032791	-0.0758372392595207
"23016"	-0.696720046909575	-0.740944036170013	-0.758655874762219	-0.657571827475134	-0.87239674106691	-0.772512063026444	-0.845388337347413	-0.729461241784619	-0.683540629763677	-0.750719080088874	-0.707692664789099	-0.643688344479789	-0.786550541163076	-0.602035074931106	-0.74141770128724	-0.86479852697631	-0.873414574149535	-0.774216250469099	-0.738868041590635	-0.66613446608929	-0.828754763943746	-0.644735538666887	-0.746760951639666	-0.591191676266763	-0.794254752007542	-0.815836371399106	-0.630915217542633	-0.556644421432759	-0.722219074690348	-0.608974009223377	-0.656728583758983	-0.707087212154154	-0.761851198232754	-0.623364450333079	-0.621193236079435	-0.822634785859102	-0.688154881466661	-0.764889517149905	-0.64619652665354	-0.663767320803097	-0.73156412982547	-0.40021507936839	-0.65081964841107	-0.838970484943428
"26354"	-0.803930743695669	-0.540418232241009	-0.697825295731646	-0.73624997111684	-0.779248282197348	-0.530574255034715	-0.612018959012717	-0.573615696074571	-0.675275298405159	-0.724657607374838	-0.597247600229791	-0.601908482887128	-0.618362358705625	-0.636769042986235	-0.575420896874148	-0.643507268422151	-0.771538923298695	-0.601556739545883	-0.703782803296712	-0.708936613239776	-0.697397369620055	-0.794081446502842	-0.618308615760062	-0.621046812092819	-0.713319762330053	-0.46846426112679	-0.419240638660966	-0.749805082330741	-0.564357785790802	-0.533768777815497	-0.762038036227356	-0.606038424640003	-0.825441496355349	-0.724328593144462	-0.629271809501284	-0.597307310517919	-0.62632530773401	-0.63619927023619	-0.601050279809531	-0.587224428499145	-0.683886652625726	-0.826299272379872	-0.481288463974015	-0.635361003352883
"3479"	-0.0496483300301919	-0.0724673834519115	-0.037335790806716	-0.0715409102502687	-0.174193918938957	0.151342252278978	-0.0986910055368901	-0.0761868206455774	-0.101599287223476	-0.110104618904672	-0.0971437831479326	-0.122502899779063	-0.0603472892675739	-0.0643027711158946	-0.0536504158592919	-0.0260252340226905	0.0601461556364222	-0.0654903472914244	-0.0787867668607892	-0.0111137406608168	-0.0677646752252214	-0.13024039296558	0.0704328091688924	-9.34593955728753E-4	-0.0277891218279976	-0.154141125750895	0.0325398870552591	-0.173097448165217	-0.103112766710066	-0.0492020416453898	-0.0668454392461326	-0.135965597582512	-0.0878411004046735	-0.0647578972103996	-0.0880333486508863	-0.0445409865244322	-0.0453997237808139	-0.063147232844678	-0.216140331153302	-0.0722616778675395	0.0141597644992844	0.0851366519039066	-0.164428747969417	-0.0869523040082169
"54596"	-0.00136168209395111	-0.0143645081271277	-0.0688248775949281	0.00355312939417088	0.0410803433385713	0.0643325257836505	0.0472094152948913	-0.0272131512249917	0.00742998380010849	0.0818269058031421	-0.0107996680131022	0.0415841086971706	0.01833501725888	-0.0154877861100681	0.0453472923644516	-0.0706360027016092	-0.0259394809989037	0.0538445820892886	-0.0201438494146818	-0.0396201075198564	0.00905001018849501	-3.45268232804817E-4	0.0650897007680529	0.0581822672450481	-0.0658518618409614	0.0297526844803955	-0.0590685079044524	-0.0368076441436733	0.0259504942511509	0.0668851577550917	0.0139430865334324	0.0644656218258604	-0.0505070930405585	-0.00508605018618762	0.0784014767540955	-0.0172673315284352	-0.0172250687430268	0.00676833262601314	-0.18860958033854	0.0264673167139036	-0.0727850245904754	-0.111445530831608	0.0176407423812868	-0.0739158442465351
