	"ACH.000013"	"ACH.000015"	"ACH.000025"	"ACH.000028"	"ACH.000035"	"ACH.000036"	"ACH.000086"	"ACH.000098"	"ACH.000116"	"ACH.000127"	"ACH.000133"	"ACH.000142"	"ACH.000152"	"ACH.000178"	"ACH.000211"	"ACH.000215"	"ACH.000231"	"ACH.000232"	"ACH.000243"	"ACH.000253"	"ACH.000255"	"ACH.000260"	"ACH.000261"	"ACH.000265"	"ACH.000278"	"ACH.000288"	"ACH.000296"	"ACH.000318"	"ACH.000319"	"ACH.000339"	"ACH.000348"	"ACH.000352"	"ACH.000375"	"ACH.000376"	"ACH.000381"	"ACH.000393"	"ACH.000401"	"ACH.000407"	"ACH.000415"	"ACH.000420"	"ACH.000421"	"ACH.000425"	"ACH.000444"	"ACH.000467"	"ACH.000468"	"ACH.000469"	"ACH.000471"	"ACH.000472"	"ACH.000475"	"ACH.000486"	"ACH.000505"	"ACH.000510"	"ACH.000511"	"ACH.000517"	"ACH.000518"	"ACH.000521"	"ACH.000522"	"ACH.000527"	"ACH.000528"	"ACH.000542"	"ACH.000544"	"ACH.000550"	"ACH.000552"	"ACH.000570"	"ACH.000573"	"ACH.000584"	"ACH.000585"	"ACH.000593"	"ACH.000605"	"ACH.000606"	"ACH.000623"	"ACH.000627"	"ACH.000630"	"ACH.000632"	"ACH.000638"	"ACH.000647"	"ACH.000649"	"ACH.000652"	"ACH.000665"	"ACH.000677"	"ACH.000683"	"ACH.000706"	"ACH.000713"	"ACH.000720"	"ACH.000732"	"ACH.000734"	"ACH.000765"	"ACH.000768"	"ACH.000769"	"ACH.000771"	"ACH.000781"	"ACH.000784"	"ACH.000788"	"ACH.000802"	"ACH.000819"	"ACH.000832"	"ACH.000835"	"ACH.000841"	"ACH.000843"	"ACH.000856"	"ACH.000859"	"ACH.000861"	"ACH.000865"	"ACH.000869"	"ACH.000881"	"ACH.000882"	"ACH.000884"	"ACH.000885"	"ACH.000887"	"ACH.000896"	"ACH.000901"	"ACH.000905"	"ACH.000906"	"ACH.000912"	"ACH.000915"	"ACH.000917"	"ACH.000941"	"ACH.000946"	"ACH.000957"	"ACH.000973"	"ACH.000986"	"ACH.000988"	"ACH.001048"	"ACH.001232"	"ACH.001239"	"ACH.001318"	"ACH.001336"	"ACH.001353"	"ACH.001380"	"ACH.001500"
"10097"	-1.11625708041887	-1.01383583230147	-1.13721521750469	-1.02274799418428	-1.0655743317455	-1.0820833745651	-0.855482219178658	-1.24335495324201	-1.01776951398041	-1.16345878771083	-1.23816056555803	-1.09927621418735	-1.11719478180655	-1.00069262651363	-1.14881986214295	-0.902326765588071	-0.820562851249061	-1.08044044792203	-1.35090674857044	-1.09026810293683	-1.07123024529173	-0.925912677972377	-1.0543667691532	-0.932832109180288	-1.02435006325145	-1.05717852157322	-0.958180671266518	-0.991208730810421	-1.04019635059042	-1.00720852943544	-1.0925476784493	-1.01088066840831	-0.851658982453166	-0.810063943127311	-1.26017666792207	-1.02022120207375	-1.11032875792291	-1.06047241332952	-1.1199791500122	-1.1711600143548	-1.12914053744515	-0.891848505444394	-1.1397876435804	-1.29382785751811	-1.17717692839435	-1.26870807888012	-1.0164221499505	-0.910867416391064	-0.913548724705035	-0.752172490086618	-0.843678795648539	-0.893293326375944	-1.06815501944214	-0.930162724296358	-1.09443701399248	-1.03847833392276	-0.913407598538106	-1.01964239520099	-0.942635872068839	-0.947748438428167	-1.13990713533675	-1.17296195435033	-1.07725073900295	-0.983619477612924	-0.797997380156206	-0.935393163903832	-1.36886458252555	-1.22474253135966	-0.907982209142151	-1.07292694922727	-0.925693843721868	-1.02827396523705	-1.21342092982462	-1.14285458496372	-0.811651704079346	-0.886646624843738	-1.03636115492725	-0.706443971136569	-0.961088249231864	-0.859378274783228	-0.667225150318384	-1.15071074126607	-0.966955200751871	-1.19869236736553	-0.94735194377342	-1.01122607903056	-0.849444221207882	-1.13233872678969	-1.00798608658619	-1.0761216092463	-1.02443931292891	-1.01247494443701	-0.894245718469406	-1.10084542045886	-0.981496521246906	-1.02789576809408	-1.1113742637441	-1.0294810984863	-0.880987927539484	-0.98073338501412	-1.20631480405028	-1.04122151379496	-0.980190972701293	-0.837417275794144	-1.20932813817773	-1.0140775630369	-0.985240430094843	-0.981009114962313	-0.750868298401329	-1.29187150100443	-0.801126087236542	-0.980841992374361	-0.847611828180766	-1.05533269286786	-1.01248770124258	-1.03676253415339	-1.17080872210267	-1.01613490196923	-0.862460401260568	-0.815595039310373	-1.04740057010432	-1.15106359979972	-1.11140981728614	-0.996753953313931	-1.10494757960421	-1.0770660154143	-0.861391929746438	-1.01315789016826	-0.998603847186841	-1.14132837104534
"10096"	-0.369121938102666	-0.377169116961685	-0.691313911238536	-0.3263086242791	-0.347869687246318	-0.6643434902531	-0.431353847581719	-0.591767821332405	-0.45060599809858	-0.427963478638968	-0.588576896819202	-0.346788195108765	-0.45738373799658	-0.477697306726056	-0.424564686319908	-0.353012651755428	-0.430356396796878	-0.426771151095406	-0.576796794957843	-0.555661014705917	-0.674952894606622	-0.534275645717809	-0.559378895216157	-0.351383394608668	-0.443570982276272	-0.442088006922172	-0.447022906512234	-0.571516522268438	-0.351718665006041	-0.456849030159423	-0.373924264234666	-0.421219936258471	-0.305949243884404	-0.313803544632894	-0.487541379791988	-0.574761436680558	-0.37216954772821	-0.463484968968888	-0.462337186552281	-0.74228698609854	-0.279726956614472	-0.23945026214468	-0.338680341879396	-0.489515654412797	-0.514458067088556	-0.682086621094263	-0.444618371718559	-0.373936637891606	-0.375982290069601	-0.398947008345019	-0.343511831868996	-0.290395191168923	-0.624091690451682	-0.577436948392108	-0.505649988431313	-0.353271434317387	-0.415456030580636	-0.366852739093964	-0.478662883204368	-0.72237012811107	-0.459930234504361	-0.616507768024664	-0.468015812105635	-0.334741931330144	-0.309560864702277	-0.193151534599167	-0.759207064812059	-0.48111579848709	-0.365174488178446	-0.588608235129697	-0.264028961764349	-0.446895910377135	-0.713839575796619	-0.463776173180389	-0.381350849585151	-0.311957464656529	-0.42302626321105	-0.261215025634049	-0.574456624834999	-0.330567981704578	-0.164574000526645	-0.386932421174012	-0.382223022611802	-0.517495380966884	-0.374586547092818	-0.399702092885311	-0.338032152147193	-0.836910965722712	-0.269485462362411	-0.682390662189981	-0.238044740886167	-0.289130408714607	-0.40695504630624	-0.421190300204677	-0.394151466240339	-0.654027192376329	-0.472016021053169	-0.324950159023336	-0.257005319311182	-0.457673407835455	-0.480559119586148	-0.363614986072659	-0.522475746664233	-0.449987335190867	-0.310044624003817	-0.274349459003819	-0.454176510370336	-0.422692840773878	-0.314663234840154	-0.579921793224627	-0.322762698345198	-0.500651399691719	-0.354182339948462	-0.566396925561992	-0.513706497969905	-0.36342739609398	-0.621044344666559	-0.42347256784961	-0.319063439565105	-0.357551003851381	-0.336406424952952	-0.308604404050509	-0.565097111454457	-0.526288029118928	-0.392994310329233	-0.438603403130787	-0.534965422800594	-0.543551787401446	-0.43739721039744	-0.370405183395177
"10109"	-0.238427881846522	-0.393878342016947	-0.60114984784122	-0.297343268135929	-0.353589695970991	-0.338336716915023	-0.365228249112494	-0.594610272833566	-0.368242935506704	-0.398093776290134	-0.562113534602865	-0.492261828062378	-0.331292405453333	-0.497347238026994	-0.451364255290238	-0.42144706872812	-0.264131222948795	-0.39671263158828	-0.635790028405525	-0.595036534949746	-0.590317683240068	-0.450822512781293	-0.423366173305626	-0.211894398853295	-0.340039802166878	-0.571803332819303	-0.390657868659829	-0.406771994911191	-0.563477661048451	-0.407154272082553	-0.340471973473777	-0.463655114781926	-0.335308860690006	-0.423500928255511	-0.368058411556011	-0.545665546700823	-0.35600710462189	-0.502045593011332	-0.366436407823576	-0.251766801699113	-0.392167964785371	-0.515745304162415	-0.507413291932591	-0.412223880449805	-0.576252021818181	-0.698294306793169	-0.429362533542403	-0.24290893504327	-0.275740503449683	-0.312901548421089	-0.262100932830058	-0.421861875090635	-0.520439977659522	-0.475176016177943	-0.490052779616815	-0.539852371013631	-0.461013248252107	-0.578456465519757	-0.498991451084948	-0.611197245820867	-0.558062202849595	-0.622587214274304	-0.681667571788438	-0.407840703395636	-0.367284974468238	-0.457975945569777	-0.653638698198604	-0.587131394262954	-0.31750518720888	-0.39952370391281	-0.354358004017293	-0.394426306071145	-0.539100048805904	-0.436278701779432	-0.490262165294026	-0.456734390179931	-0.284675301271025	-0.362779173753692	-0.377154249893226	-0.277073523046096	-0.265127326421336	-0.489634104443458	-0.470577595565164	-0.557568642385883	-0.477384618212198	-0.427282414348824	-0.213197368084664	-0.512722535807539	-0.419705242401125	-0.53840754125724	-0.380473483012101	-0.545459130961634	-0.410114723529599	-0.314379121803149	-0.304084934551442	-0.458338262456351	-0.35308317485641	-0.419212105928715	-0.304867006148354	-0.333961604199882	-0.367509856779428	-0.394196146725426	-0.351991050387745	-0.403235263533492	-0.561593217863537	-0.461829618788078	-0.264225112476568	-0.391598666569384	-0.357752862945577	-0.501107846019048	-0.33608039476313	-0.35455689968627	-0.296507880933432	-0.551173319203882	-0.561050449317243	-0.357260758438702	-0.416560493329214	-0.462495614856217	-0.381607740399447	-0.315381808169805	-0.520090501293086	-0.377903984023229	-0.537509406445168	-0.478307633850744	-0.456522833911845	-0.440904493866935	-0.372695654986087	-0.371695122305818	-0.738549782370066	-0.38934750237034
"10094"	-0.656988198046995	-0.549873985534364	-0.826136998988579	-0.478732668232686	-0.531805893533826	-0.688737031545396	-0.530862628193517	-0.679794877078449	-0.512835069181363	-0.558361974763264	-0.729446385310272	-0.48589371322165	-0.74780224406365	-0.540140711369951	-0.600448193943337	-0.509390503915349	-0.633633611137939	-0.742613041568063	-0.733658838524789	-0.758083965516481	-0.592369019998749	-0.508076077977956	-0.533114386722858	-0.398336680056585	-0.696428459800602	-0.721111207249427	-0.492727186267922	-0.655823088174456	-0.747315212410797	-0.656994438675121	-0.740909229624282	-0.521000698065931	-0.635229097644219	-0.375866624521863	-0.742180213957927	-0.617236493011772	-0.598489715437584	-0.664838989170829	-0.684819294778693	-0.87334268419187	-0.505091387897448	-0.490996242720033	-0.524208404232836	-0.671384904933664	-0.682835483695295	-0.903048448574029	-0.506783991637274	-0.448419617550819	-0.530239781778808	-0.391483209487061	-0.418146050970258	-0.517720993095026	-0.647496543010198	-0.664170016839995	-0.542727738286021	-0.545541839766514	-0.527781712812316	-0.534280277353357	-0.501042165488365	-0.604855923881666	-0.70540171915439	-0.90729381084473	-0.529065775179268	-0.523135835732019	-0.616345443629948	-0.43590633827448	-0.748049466038938	-0.641572634905807	-0.580934907234772	-0.75373747718902	-0.566000900576744	-0.571242676620615	-0.873613117901897	-0.648978179761164	-0.666148678817072	-0.568682843886711	-0.534951458681648	-0.349574501339711	-0.604117975739814	-0.400665272205951	-0.236060702271741	-0.568277372087169	-0.499800501296787	-0.751090627311443	-0.457396922460938	-0.59719530428561	-0.517921051285941	-0.843536343084663	-0.350868674772596	-0.569964987744987	-0.504222957773536	-0.458840781017322	-0.709976184853576	-0.524963190270051	-0.476197577207679	-0.633729958996018	-0.67372444269303	-0.56294071050578	-0.356951074805101	-0.622840841514657	-0.574050904407333	-0.5248129835294	-0.705060078148197	-0.575941057093741	-0.719353239216599	-0.53374310282895	-0.620531913453904	-0.573095836223572	-0.42400396579738	-0.686891352323711	-0.612452126695794	-0.514978669199599	-0.468458607751545	-0.668547077963775	-0.650873259415521	-0.620746203233858	-0.667555802887307	-0.625494624594936	-0.703343318905373	-0.469788239405459	-0.657871206645444	-0.506077962149737	-0.711086064206885	-0.502699421481072	-0.556619453000102	-0.560664860297053	-0.611920435571725	-0.552065346143883	-0.578081524377417	-0.549289884973014
"10093"	-0.78137846455694	-0.722687107293541	-0.644014105122135	-0.526816266686906	-0.576904711725595	-0.733250596693932	-0.760171870252451	-0.910342559069492	-0.725093419842058	-0.757399132443943	-0.786579562935204	-0.948691618454444	-0.755193193557611	-0.697765601262551	-0.874551422153563	-0.632951641244847	-0.525925339197473	-0.856146586008402	-0.937463279228805	-0.993829188879736	-0.841821746136042	-0.784411483227487	-0.497802983132575	-0.555093144942009	-0.698291211004099	-0.641528834322374	-0.894276463645551	-0.644511973566107	-0.830074039532895	-0.74074267755577	-0.555616637186407	-0.734346604206498	-0.790994853999574	-0.441525424109787	-0.788305538077643	-0.692632490772177	-0.748125298214618	-0.889254856005833	-0.826421372104321	-1.11862481106948	-0.791672537347307	-0.613284284587938	-0.528528062333923	-0.742868274384428	-0.880992453359753	-0.917346043479872	-0.927643339500093	-0.633012077270464	-0.611663196489323	-0.391894859500338	-0.611498361866738	-0.666191730303255	-0.575241984605798	-0.773079917231424	-0.932578020644837	-0.808398987260794	-0.498290795716075	-1.01131599225797	-0.800743460421469	-0.711512808974813	-0.921701776366166	-1.05265632856394	-0.664789837480755	-0.607536829618751	-0.362133202078437	-0.67275412633103	-0.971831361720991	-0.935667464500028	-0.673577981802631	-0.844160188121944	-0.533302338631338	-0.576802381804368	-0.866766260143411	-0.681326959708084	-0.567462867373923	-0.541822280510605	-0.727659586366415	-0.503327666403577	-0.608852156062228	-0.607993041893362	-0.455525779914659	-0.727563207291863	-0.592936093404244	-0.913277213505729	-0.558314711546034	-0.785014818405889	-0.501560252137146	-0.940075552757129	-0.577998570469517	-0.874402424105255	-0.711104351680311	-0.812796443139244	-0.67299644360203	-0.789098923526364	-0.382907559068119	-0.98732673572321	-0.781684588343996	-0.752417015220405	-0.463889404981185	-0.720115554373977	-0.723093085664756	-0.618930396892476	-0.767498232692106	-0.762644091144431	-0.566948516214475	-0.543415264694597	-0.797960411007303	-0.762439821361489	-0.435898710306662	-0.738484923541112	-0.585950603909545	-0.434619348512135	-0.549046348951719	-0.970435337190943	-0.701969001624447	-0.870538678155531	-0.722507810006645	-0.732527972833128	-0.714205648621186	-0.503730133123974	-0.847958454588341	-1.07982868542874	-0.841422802285623	-0.812311348038946	-0.70595958686503	-0.867712533172297	-0.764094917129229	-0.818900053985476	-0.924435561929635	-0.882329888008453
"55845"	-0.408820673083535	-0.233155459011774	-0.244280269948548	-0.345406019827531	-0.50115805329563	-0.590145957519496	-0.166670271179491	-0.573452223885551	-0.300940474389234	-0.477827511483445	-0.460541587300459	-0.704611200166649	-0.410776681194031	-0.515366837439542	-0.620764469125969	-0.37362188029422	-0.311950321780518	-0.621364354298626	-0.708637671573233	-0.920692168035442	-0.504676420062725	-0.564504171329501	-0.253758369341919	-0.32167310357298	-0.486538399916559	-0.336897736607779	-0.556032676256529	-0.362348934670839	-0.466526296962862	-0.609174110340083	-0.288826201091766	-0.394444686804057	-0.548363446768177	-0.36501635868073	-0.793858306426187	-0.636896462599414	-0.280067826837066	-0.414412975392141	-0.672959334240945	-0.75655184112751	-0.46348784680917	-0.411861568618782	-0.430688204936973	-0.516241241727425	-0.519283448674652	-0.459033763579514	-0.684471642559743	-0.288684885823841	-0.470140798385429	-0.234073390845734	-0.440933067635387	-0.334799043911741	-0.470579325342556	-0.520338172403813	-0.605845184785896	-0.606210687649781	-0.402815936971361	-0.531121439731151	-0.538659565071997	-0.298667727183841	-0.649992659906149	-0.718797798474894	-0.589523064042481	-0.463217039798954	-0.355103814609291	-0.343741983552151	-0.677947149112604	-0.67100860716201	-0.523605849095134	-0.600940368795782	-0.473354500777938	-0.400665422050358	-0.656965613953518	-0.584047725549379	-0.319143311846976	-0.307364530769921	-0.28625198633412	-0.417064002776205	-0.431778208815066	-0.457235400173289	-0.331110714484728	-0.30983344799961	-0.341869178246989	-0.567240978720181	-0.582810103297806	-0.253015363026477	-0.282896835057987	-0.443399371802453	-0.384108542436263	-0.51682281175028	-0.351505387749887	-0.282053224928578	-0.401124449626973	-0.517834525309551	-0.528315569195379	-0.639520075362074	-0.65592195910101	-0.335613400859989	-0.184725485779096	-0.621517411856145	-0.273767352077139	-0.540098796684946	-0.492806250157885	-0.466873524125386	-0.344072495014835	-0.519410101301814	-0.459430473403515	-0.56788279458466	-0.40072959145377	-0.440840831691167	-0.233505964551266	-0.411000733142499	-0.278693636234357	-0.670089350258245	-0.535948609153498	-0.321314425031378	-0.390293356319445	-0.493449560106425	-0.405096883023577	-0.443851926285179	-0.461243674453425	-0.765090453890573	-0.676062152326986	-0.56609471307319	-0.356320440335436	-0.307665338387827	-0.426180705851962	-0.608109336001275	-0.694192031837553	-0.546315472337419
"9750"	-0.153793020232419	-0.0535851650506059	-0.144184643222491	-0.0295640182424207	-0.0550482856834766	-0.13336432158081	-0.118447563391584	-0.140935722424151	-0.0370401932592122	-0.250795666732552	-0.21678246887154	-0.0819124737611936	-0.185706211353148	-0.148536063678321	-0.0299159749355522	-0.261843998312386	-0.0793174830720029	-0.23381575744783	-0.0894725822617548	-0.119858752288534	-0.0980813902992137	-0.103637508768654	-0.177560421678574	-0.136484627396879	-0.164850930977139	-0.101142158106533	-0.0720790439070274	-0.110990996864295	-0.058541181324352	-0.156162921869184	-0.200672700250127	-0.0369361047272558	-0.220590241187676	-0.0912267656638072	-0.0783563426237233	-0.136903035927367	-0.160567021512253	-0.105627153400728	-0.106080654571542	-0.207636402811257	-0.0732318412449048	-0.14710000135953	-0.0993790293302408	-0.100110758909603	-0.105911029472222	-0.0920298042273095	-0.105411547000833	-0.0215347187687345	-0.170989103347471	-0.0532641889172146	-0.117473036400266	-0.120012355250196	-0.131337425933808	-0.191863644197982	-0.0167904074206145	-0.218028154225279	-0.143980027940422	-0.082929330635713	-0.0362917050760592	-0.131955017174887	-0.162914041828758	-0.178221619011273	-0.170098512010326	-0.0858736094444218	-0.0579188811044715	-0.0411151781694829	-0.166837197591776	-0.0873677478384863	-0.263437027611914	-0.0668619477040965	-0.152801702882445	-0.10728265196277	-0.182973730071612	-0.100840417416326	-0.0402908610223189	-0.173156731172087	-0.144047343739758	-0.148887699787052	-0.137674565324985	-0.0661343651421944	-0.111937977778229	-0.13388531577333	-0.046730311799103	-0.01674492258094	-0.0644749510198758	-0.0699055770148318	-0.115866039252287	-0.283131909520579	-0.075428720576815	-0.0769300091445476	-0.0860768143014583	-0.0916241060154013	-0.128152045812536	-0.104591668720462	-0.0847476653266834	0.00982327296928854	-0.0838789445305085	-0.255279218094688	-0.252668809510142	-0.183330141516596	0.0193092910260322	-0.0307511112338261	-0.145327595360382	-0.0751337273221638	-0.11681174819414	-0.158004495692163	-0.201529713982058	-0.265349824445772	-0.0657832761747178	-0.0559274258566442	-0.148790994200239	-0.0832888688116876	-0.097656610689528	-0.0867094599254211	-0.041002022995547	4.13597787227968E-4	-0.0241735765754737	-0.166410833609649	-0.0837640231964914	-0.045536048537787	-0.0691079265722078	-0.0940206524210099	-0.164487707521571	-0.233195207138296	-0.213490999748547	-0.340617749985095	-0.0522979331644706	-0.15878805263351	-0.196433143598194	-0.0699966713747094
"3281"	-0.185337877444851	-0.063769306786861	-0.238611875999425	-0.178758971389796	-0.194330861542297	-0.316120315159226	-0.18323996727361	-0.244056898385979	-0.10411333939369	-0.191406792969739	-0.284870019417608	-0.110818108964849	-0.326808945880632	-0.226481446267929	-0.430826694893412	-0.101182820648309	-0.109749745719993	-0.261912602875357	-0.271322689587882	-0.19023054528061	-0.319614589162235	-0.122546624299541	-0.124980076710561	-0.106574050918287	-0.280248224207019	-0.113521009035447	-0.195541447760192	-0.0991736522974734	-0.0973025140008932	-0.139531645940702	-0.11720608655127	-0.267081746862475	-0.375031282427547	-0.251089894247339	-0.319591287805949	-0.129219033568446	-0.124314055732771	-0.334447723977693	-0.14185423687132	-0.261788452095072	-0.158233694053328	-0.148231020050233	-0.162426255452722	-0.277507384266354	-0.0506507896857756	-0.230969524357166	-0.151427715673888	-0.157491293595548	-0.280273728282133	-0.0207500513330418	-0.185974907706537	-0.0229330591513003	-0.0247285996814125	-0.194476929036323	-0.324942241417411	-0.199876243655475	-0.209255944046379	-0.300839411874789	-0.132860739145794	-0.109986905997898	-0.143973873143405	-0.327375189464638	-0.175835268070196	0.0141170291505805	-0.0528268230741766	-0.126383711980321	-0.418641222433586	-0.283735926682727	-0.308380623442518	-0.209965041091627	-0.117682359625954	-0.0924887450619865	-0.17930029451739	-0.200303964309616	-0.224280081974744	-0.0999339232888804	-0.114073575715364	-0.180511076022937	-0.1821802483033	-0.140172045179223	-0.118665330999198	-0.118496296336573	-0.0395642225780129	-0.250109957113504	-0.446049964903655	-0.186055589939386	-0.0941668880054991	-0.209311410023511	-0.0939832915698361	-0.464277004009108	-0.0970595665310288	-0.112995326687396	-0.227057260936037	-0.310021694710751	-0.0596817700458631	-0.435433774136521	-0.134562441989419	-0.182449022404093	-0.104804162407145	-0.104999988068471	-0.141756888175357	-0.1786027665618	-0.099403388583963	-0.162895218567894	-0.0644284132209471	-0.131798241288891	-0.26494508280349	-0.234949611572535	-0.215865431900268	-0.0885068108305141	-0.0404390704121532	-0.200595065893529	-0.124494474326158	-0.156283169476576	-0.220030807444945	-0.153188449113486	-0.234087524078183	-0.294685689501804	-0.301600298381412	-0.04923284136927	-0.198584049482893	-0.242236936780161	-0.14760871681675	-0.104422522375766	-0.0649699511279205	-0.0236597627005016	-0.421763012590185	-0.329015508238866	-0.438907744930494	0.101267406139661
"3363"	-0.243034169097842	-0.231071612713229	-0.117783471055994	-0.20563671843365	-0.244808362212854	-0.142691334671681	-0.170009247566872	-0.24576180967025	-0.183560511145769	-0.210634158672026	-0.448225207538002	-0.263540625468666	-0.35632781056018	-0.162470024643987	-0.229591204121645	-0.365325266646177	-0.329826872298178	-0.186289584042072	-0.199580878942414	-0.23238188681668	-0.220048841671084	-0.14419950941375	-0.22224275256701	-0.119447042877641	-0.0924012244491607	-0.257715378863024	-0.191815230221172	-0.109911575463499	-0.263871401617293	-0.236862213253024	-0.20920192999103	-0.242203870695143	-0.05797935908933	-0.251958340917864	-0.295739556318927	-0.157657519630657	-0.358861444742484	-0.113164744326797	-0.310462752977528	-0.123314216409354	-0.0923184121195067	-0.178486798500899	-0.198291738984328	-0.220968703246185	-0.248050881391398	-0.193273763379618	-0.264925570338782	-0.215877472548329	-0.210376230945208	-0.205190423202517	-0.22869036487833	-0.126987298408307	-0.251471148590946	-0.267376614832334	0.00861087351822459	-0.198847501898531	-4.71881149873529E-4	-0.126540450784143	-0.20894754064767	-0.233283717259314	-0.203329790256496	-0.229866477266043	-0.114473849404855	-0.177989243013666	-0.297088839520026	-0.215981972200125	-0.240648103952136	-0.190179823014901	-0.240328059450981	-0.310528583393984	-0.386219185575461	-0.11983321366194	-0.216988658700326	-0.480243796889828	-0.374526057941214	-0.325470352125354	-0.198855808033597	0.0841893823250731	-0.194756347483492	-0.233262747076922	-0.215555052828572	-0.218658590832083	-0.0972364245599123	-0.22286625976597	-0.283282709103767	-0.0669340942992646	-0.192196736729893	-0.3813866368397	-0.376697077588988	-0.225376761832288	-0.199823874459257	-0.219951691226276	-0.184335525030913	-0.190627452724853	-0.29238883957022	-0.188859265702416	-0.0620819472929148	-0.151211158330709	-0.10412010486113	-0.100138546253824	-0.275122346255543	-0.205512924145057	-0.139709464763828	-0.23782159459988	-0.21222072547482	-0.223495813891258	-0.292000575961075	-0.342804816361996	-0.1878080077949	-0.316986074461696	-0.153456068671351	-0.292126306725231	-0.150382669570588	-0.241546223497383	0.0183416534056294	-0.0725035151077337	-0.0675773750081861	-0.279401439760304	-0.239392754539751	-0.226973707735413	-0.324581083701439	-0.243766168766426	-0.272434864671037	-0.238604988181562	-0.420225800647489	-0.205968617191297	-0.110761647312997	-0.281290397597791	-0.20064362813118	-0.0660383698713805
"118490"	-0.0223538504034505	-0.168214485132801	-0.165221309535547	-0.178863568786894	-0.0968820728431042	-0.19694144260441	-0.211903309447385	-0.141447066295131	-0.226594312085644	-0.134877800434115	-0.302740216326948	-0.168779729155003	-0.130909110408395	-0.147562544897067	-0.182365957931215	-0.126613419510333	-0.149453867579969	-0.126455126443302	-0.161433545543178	-0.0995987801207034	-0.205921515770549	-0.0588430904083488	-0.112843706997417	-0.0971596469637402	-0.202143839962594	-0.158169403732088	-0.173544000170714	-0.0890562896022045	0.0149072422781654	-0.065509148411009	-0.168832156247669	-0.0926062733136688	-0.212133282921491	-0.0634520013748509	-0.0385269321969907	-0.148010636772005	-0.231266127660342	-0.0619027052418098	-0.254269507255474	-0.276225448160944	-0.153730861130293	-0.134177927968229	0.0322298068076875	-0.058032947729795	0.0247231276734126	-0.242961094080494	-0.197041797614315	-0.200153048897796	-0.204084988287387	-0.0968178865827655	-0.191616701743464	-0.0730293692206748	-0.136431732477719	-0.194528186635686	-0.0634155552503325	-0.0359972295763635	-0.0109883713882622	-0.0362168511362546	-0.189169618169809	-0.0649833808220063	-0.329001651171492	-0.0822831199582358	-0.0730791422811772	-0.010066491891982	0.0553761303613769	-0.0792058588491146	-0.184636758852156	-0.133977231947919	-0.138034828855478	-0.212538174884825	-0.093400267613503	-0.194531033097794	-0.258321167882723	-0.163598348033377	-0.270105541404881	-0.190004959714364	-0.0385324936895536	-0.0997761739679415	-0.244405095432585	-0.0802770429723543	-0.11972920434745	-0.103799790809535	0.0314245931669368	-0.0260589142504223	-0.20473848211682	-0.04509172925212	-0.0756938504310526	-0.224432568880139	-0.181032844939668	-0.195383658638305	-0.124471616591439	-0.151298999494946	-0.12590386069979	-0.011030355310018	-0.183266962394711	-0.0752852676946644	-0.177113906131353	-0.226297003363567	-0.0464835781801439	-0.0983073209201893	-0.298579582458315	-0.196768838268996	-0.122800376017246	-0.126183381813862	-0.157703270193139	-0.0981781362384919	-0.147719623640121	0.00480904335998626	-0.0526253217663457	-0.104405995781154	-0.140275158221496	-0.105354665100425	-0.08720482830074	-0.197540749999291	-0.152001855902483	-0.136419522615618	-0.130953490786157	-0.0990840905885293	3.2306506915839E-4	-0.20443726330413	-0.190874483123282	-0.162100384549018	-0.111811682577359	-0.121866716079491	-0.136185464173729	-0.231804287367202	-0.0664944349641534	-0.121853562868101	-0.090045188185148	-0.0804425554301069
