	"ACH.000095"	"ACH.000097"	"ACH.000127"	"ACH.000148"	"ACH.000223"	"ACH.000228"	"ACH.000235"	"ACH.000243"	"ACH.000256"	"ACH.000264"	"ACH.000280"	"ACH.000291"	"ACH.000318"	"ACH.000376"	"ACH.000383"	"ACH.000393"	"ACH.000397"	"ACH.000403"	"ACH.000414"	"ACH.000448"	"ACH.000460"	"ACH.000463"	"ACH.000466"	"ACH.000481"	"ACH.000488"	"ACH.000517"	"ACH.000524"	"ACH.000527"	"ACH.000571"	"ACH.000608"	"ACH.000624"	"ACH.000665"	"ACH.000681"	"ACH.000694"	"ACH.000699"	"ACH.000701"	"ACH.000711"	"ACH.000796"	"ACH.000823"	"ACH.000824"	"ACH.000841"	"ACH.000855"	"ACH.000867"	"ACH.000884"	"ACH.000906"	"ACH.000988"	"ACH.001048"	"ACH.001228"	"ACH.001353"	"ACH.001377"	"ACH.001380"
"116"	0.274347421431881	0.164885264188064	0.211464560569078	0.156732232277279	0.245174298789002	0.0875727491152327	0.14888262500049	0.173204183764538	0.253291777705893	0.14615678414202	0.165356694904256	0.267328505107749	0.201934246696549	0.157160981173339	0.157130732403818	0.111394203156964	0.116113390977126	0.278492420607124	0.117837664878356	0.238189659592826	0.212960872487963	0.236500962079055	0.173764838081954	0.360790098948463	0.0359954751943539	0.125381374100198	0.151622370578569	0.177601235036414	0.163543160176645	0.261872952462992	0.222534452237968	0.18934106599891	-0.0885006478999141	0.150010333618505	0.182380332668997	0.250022653220091	0.180271538249625	0.294059709363869	0.0964073405394824	-0.0811464448608253	0.196827980363057	0.350522935011349	0.21180177052826	0.157666545493133	0.26058360576456	0.272658908614536	0.199799521059429	0.136305868199882	0.171931420412197	0.401100970625562	0.107099838070691
"8706"	0.149550310866135	0.176104214875463	0.227896093293086	0.217445468998737	0.317607108197145	0.20490646866816	0.201743662589807	0.202673369731757	0.225539887728197	0.176346756403884	0.247475215822568	0.230466761840054	0.174804096663307	0.214099549222813	0.172083381088163	0.23343485715057	0.233384207627235	0.230969718633664	0.196660645178752	0.190766435227903	0.203532141716795	0.158351562929397	0.182191732795268	0.198556829460796	0.180823240327109	0.193070165422036	0.146488775323008	0.230070343482252	0.142330502371924	0.126278661989573	0.27633745569505	0.219737246190176	0.216463768109195	0.219941071442574	0.151028401357095	0.305572720454867	0.251638579062378	0.193672553457429	0.232118730643983	0.282259697748801	0.242441364937704	0.25481948296965	0.204853587303927	0.145139925962202	0.194719709548336	0.250635558246139	0.273063780825282	0.189554441048497	0.106177979879723	0.184961385571837	0.22218930818492
"25871"	-1.05223416473865	-1.13218675234304	-0.918175561303209	-0.879633888621493	-0.986211514994303	-0.923773877457876	-0.984159699156693	-0.997786417668447	-0.920158226317125	-1.31229210535979	-1.12547561474147	-1.07595145787061	-1.06478423970936	-1.04185109371987	-0.894029240614744	-0.992665135444391	-1.05025719918677	-0.889264886570595	-1.00422266993733	-0.92659805673943	-1.02486245194549	-1.12256427347699	-1.27061529929101	-1.3693850492387	-0.860575773261364	-0.924243375638384	-1.11439598805585	-0.920220304736561	-1.03241808420106	-0.811147436091947	-0.822052444817598	-0.889310673606282	-1.04353146910367	-0.96532300645431	-1.10503710536278	-1.22128599100981	-0.872777982180733	-0.991748643603664	-0.924948836850647	-0.965449301813491	-0.977405841525677	-1.16840968612943	-0.991354193989456	-0.955231557477048	-1.05887277337888	-1.09496122100602	-1.01898740519058	-0.852416162883175	-1.05128947708475	-1.11954203001998	-0.888983145652718
"64170"	0.0775031207101502	0.0512790398932434	0.109025266508407	-0.0277155583563507	0.103144796213152	0.0497573106984158	0.0260493491265546	0.125267953151186	0.0546521075163825	-0.00187803437724957	-0.0647405594899013	-0.0712241396237624	0.169653917931318	0.0893247655089962	-0.0125521336055664	0.0897033319922904	0.0917135879131043	0.0742733933815354	0.0134026985508447	0.0366388512135014	0.0620860365551538	0.0135443166973693	0.0897752340855776	0.165865832368808	-0.0236789633944264	-0.00165790506788082	0.0702765820800075	0.0629507122115156	0.0313085692193647	0.0302066616923648	0.0894297257521	0.0730413675113894	-0.00634052991607461	0.00948557775192476	0.0248218516393285	0.108162892363405	0.0443740886004827	0.0575246285264407	0.0730461003483535	0.0379737618498911	0.077838554450789	0.0106433486184279	0.0921444389852795	0.0272293141991766	0.0878557559447309	0.134809355023567	0.0142229839705413	0.116105104794047	0.0728499326617616	0.191829732830431	-0.0349719323055567
"2043"	0.116906469185335	0.135959946339512	-0.0408694427992959	0.187482512094179	0.00927714757934167	0.0122825806737199	0.00275786637895942	0.0545955458219149	0.028810332695982	0.0790245135944453	-0.0127553833238726	0.0383453139750154	0.065042079713263	-0.045834925037805	0.10384804953632	-0.012062274944764	0.14176202872115	0.0423736079667076	0.166446178112386	0.11792094266096	0.0691900767311629	-0.0445726498711822	-0.0238224803592056	0.200951218991904	0.0499532012265959	0.0649823804202029	0.145279732869031	0.0816816228521494	0.120152363748356	0.0688980034825504	0.0230778603454737	-0.087926015374669	0.0481468990394997	0.133433843574039	-0.0558236112343463	0.181718443102217	0.0767637148734357	0.0430486372247338	0.135209460349266	0.0843957829617651	0.00382997497005205	0.0603109508526979	0.075831999528905	0.0745715381348162	0.0928569294995161	0.150034377129399	0.0682552984452327	0.0703663625104797	0.0464308305951431	0.116160553117396	0.123018816175947
"2570"	-0.150619653873892	-0.0604896081185941	-0.108269440345555	-0.112351964301116	-0.080720410421439	-0.0245642834894396	-0.0690910148517208	-0.123477913516693	-0.138102486631144	0.0635939833056616	0.0621771390298596	-0.0984181307761571	0.00752405715658415	-0.0887440545969846	-0.0214106707852592	-0.164225460001341	-0.0930478963933003	-0.114854425713627	-0.250210709383908	-0.139883090158048	-0.101481863187045	-0.16899306902021	0.004813847813522	-0.256423446115423	-0.096941181974747	-0.123737766346295	-0.18287414928658	-0.0895568050801022	-0.10713491040648	-0.0943244760168924	-0.143224874015136	-0.0658547681487886	-0.155580766858057	-0.0844094516340535	-0.123721179761445	-0.163901247307503	-0.0733439145937945	-0.130277674354787	-0.17958536104811	-0.119704809474572	-0.131025846146819	-0.110047652180786	-0.106728019391049	-0.111067758066443	-0.115697839111579	-0.17323077298972	-0.0947504846117264	-0.111006440697844	-0.143409210388279	-0.160182441412721	-0.165247200393414
"2776"	-0.173289717156991	-0.352256867933572	-0.377569658674432	-0.355158042876818	-0.231661329586047	-0.0750185354081705	-0.24348480105809	-0.381393206712172	-0.132197667289122	-0.0548502604775767	-0.00785092511679673	-0.23580427408392	-0.388840649034141	-0.265311604341616	-0.242768037154778	-0.397914163468993	-0.128002725849158	-0.18030815821217	-0.189232476669589	-0.257677621677377	-0.356849248876992	-0.312529660226746	-0.336396230648727	-0.346879884903044	-0.323590258594375	-0.310602434599321	-0.314058645847637	-0.245147199400135	-0.264684423272876	-0.193694941357903	-0.322519098735709	-0.313831333021855	-0.251682850071994	-0.374020031705864	-0.167261923331733	-0.274801079631673	-0.276199632808108	-0.20255579894893	-0.353674425224671	-0.176006941646909	-0.253502139485573	-0.365845909438331	-0.245806752069623	-0.376726563939479	-0.252580486353414	-0.504179059783349	-0.402892243116333	-0.262460127900829	-0.212771488138716	-0.405475755138623	-0.389044721676183
"3832"	-1.60574133279992	-1.48697729803685	-1.37286202156782	-1.54259720790255	-1.52326468082755	-1.5182318919628	-1.31012358996827	-1.51638832175257	-1.38281576581296	-1.48549476470952	-1.16797583940947	-1.47015839562276	-1.53181907386919	-1.24495720403025	-1.22981380041441	-1.38698098337203	-1.41261618588989	-1.41810529612575	-1.64255022855268	-1.48526582087485	-1.48084394292837	-1.16201424064567	-1.68366557048156	-1.71746648970872	-1.38442294711312	-1.43545703487329	-1.18489641513341	-1.44372241381631	-1.46545911435234	-1.27247037061873	-1.45012703048763	-1.33697102714794	-1.44494321249902	-1.51836633409449	-1.81050444277554	-1.5835615764837	-1.28748831024901	-1.30501011691345	-1.43715653487061	-1.69069447103088	-1.45028285917736	-1.49068245786212	-1.34084746016633	-1.39994459526096	-1.40940924243176	-1.7468870427393	-1.40733049494179	-1.54990796101814	-1.31877844099588	-1.54083114366685	-1.41442481670011
"3998"	0.195571448991342	0.242488444161428	0.13310284519492	0.28206483525641	0.0232844800610823	-0.0179475150348165	0.107144529137138	0.206681090570468	0.239669027864502	0.224288135508603	0.200241967833018	0.179327924763301	0.092497949561154	0.141590721709305	0.178626730313667	0.173315993495045	0.192945133644705	0.0952983967124066	0.210643179294971	0.182263286156593	0.108039130574625	0.207587888886313	0.076715820453263	0.234420934591334	0.164581881186834	0.137299739796466	0.107984191282563	0.159195865071738	0.222986837351677	0.179282773164509	0.150047002744541	0.186919585660972	0.201851990758082	0.0516075466345867	0.0980047033225178	0.280270514292606	0.135786002950356	0.0447858088768981	0.151700246244203	0.170063700798746	0.217222235728412	0.239279599179137	0.168279423894673	0.0751512082177512	0.137868623180481	0.155829968420612	0.253783698790927	0.0827975947228323	0.152947240632116	0.132906963332376	0.170529888234079
"10199"	-0.688671692713954	-0.806200870545157	-0.766083853196897	-0.801594888088758	-0.883205387787725	-0.766498867307515	-0.596127291488937	-0.748135744791163	-0.805489740740484	-0.536087390029191	-0.742344275194515	-0.793712711803633	-0.700369212617606	-0.927449571988555	-0.620621618419122	-0.801673769552991	-0.624381749253327	-0.816834659448959	-0.723293159725641	-0.761592025074513	-0.813307486849226	-0.773565184243349	-0.611650910801114	-0.882028467560845	-0.775278658301201	-0.761968560627764	-0.605229147760315	-0.802374095479312	-0.568292310458013	-0.624873605460508	-0.809099552494973	-0.759286473230184	-0.804757664223968	-0.809383353415944	-0.715202367015004	-0.927267612357221	-0.837272482690009	-0.820555462749005	-0.780903609437972	-0.716226319573967	-0.743534254879031	-1.09009497630885	-0.736294467853102	-0.921678941980762	-0.894538894747988	-0.786606010489231	-0.797672975964865	-0.66474718645127	-0.782316568831874	-0.879977911854111	-0.733072475116173
