	"ACH.000009"	"ACH.000082"	"ACH.000123"	"ACH.000264"	"ACH.000274"	"ACH.000296"	"ACH.000363"	"ACH.000470"	"ACH.000485"	"ACH.000488"	"ACH.000516"	"ACH.000622"	"ACH.000657"	"ACH.000718"	"ACH.000736"	"ACH.000865"	"ACH.000880"	"ACH.000898"	"ACH.000912"	"ACH.000921"	"ACH.000958"	"ACH.001054"	"ACH.001280"	"ACH.001391"	"ACH.001532"
"57505"	-0.533151362953875	-0.483974526566388	-0.7078353643195	-0.549882175495839	-0.482253974541894	-0.494916093932854	-0.58651035117281	-0.53699515023234	-0.495501045267163	-0.675618325325509	-0.473877095307513	-0.583143567996782	-0.652933173506722	-0.569369979468613	-0.510704522776799	-0.947582860549942	-0.48723044903744	-0.749994499448287	-0.811457218678515	-0.767934229994108	-0.391879889097788	-0.652186748939221	-0.423173788941824	-0.462474417524046	-0.572654618884504
"55909"	0.324530760006586	0.247058655149798	0.291922958865699	0.238497030580469	0.346020603513453	0.184148204214758	0.284247636577697	0.249110144816609	0.284106100603521	0.333201590367083	0.179591678221415	0.413507530206045	0.324337877725627	0.299783126928515	0.422837607079858	0.254944857996448	0.197489502760656	0.262349402458503	0.293610448346956	0.364446810035562	0.0949236156914278	0.27392009781367	0.272071511743228	0.226194539530147	0.293297119523458
"2972"	-0.880610733796821	-0.991729035329332	-0.855559460898157	-0.89560214434198	-0.737910110305938	-0.796681749436501	-0.907899770941456	-0.704386879587111	-0.98089597171918	-0.820468735283283	-0.70738808983778	-1.04281137264354	-0.832271331757661	-0.80761402363908	-1.03496587416071	-0.805860980073105	-0.794603293530679	-0.625788987192192	-0.886962524826152	-0.850276317571671	-0.624707686873803	-0.809495892555065	-1.00511351824831	-0.763278971721017	-0.820556313159318
"8896"	-1.39717296924337	-1.4397023997048	-1.38145377279252	-1.14873832219977	-1.15264926895697	-1.38153405357602	-1.3235169145595	-1.38672238374462	-1.22421909855733	-1.38607548443166	-1.16397591185517	-1.41156447408549	-1.4803775258518	-1.24989599482629	-1.46481008668729	-1.40636222706615	-1.3313747802301	-1.15674333976135	-1.50227698363113	-1.33434401819414	-1.18261744913706	-1.26875625767679	-1.3256306526869	-1.17502888207568	-1.39264164933059
"1983"	-1.16277274954531	-1.17289089712228	-1.102574368053	-1.2632022670451	-1.12801282609874	-0.997728046212033	-1.01051664357046	-0.977219821585703	-0.922679817530842	-1.11575765710202	-0.942969248659225	-1.34522882534489	-1.26692239437796	-1.16465854941029	-1.33809568081897	-1.28492682786814	-0.858269715201247	-1.02882263112345	-1.1378054534056	-1.17242657232548	-1.07019483220886	-1.07986677364194	-1.30453921774721	-0.810771988749728	-1.10969970901563
"284467"	-0.11217834989535	-0.18411057497102	-0.146037099179056	-0.120792463024757	-0.0522821557860674	0.0130911703926549	0.0184641192223201	0.0459251164369504	-0.0320390713860485	-0.131427556675395	-0.0210095989611555	-0.106018441371866	-0.134470938226094	-0.130734382442348	-0.288909858813169	-0.0163192962134856	-0.0521544145411775	-0.0924014765924061	-0.134895226582591	-0.0916652882112592	-0.0944650112790162	-0.109754221725334	-0.0794128109838775	-0.0346452812680855	-0.116010774528618
"51571"	0.0917560040250175	0.187054104703695	0.00495247699456375	0.0207264355409615	0.03938344251762	0.0322550446177064	-0.0457373555171929	-0.0815832072289586	0.0370506863767372	-0.00172389388031956	0.0168708810561551	0.113597169183125	0.0489971684370298	-0.192117901133691	-0.236203994433942	0.0301482630979777	0.0131545344336723	0.0717235604684215	-0.0223973170828596	0.0976456576393397	0.204853567633273	0.0345283471901191	0.0636693703485537	0.0393117130948102	-0.0648138791894919
"10667"	-0.520121743576092	-0.543727237118673	-0.603814538677699	-0.39834386790772	-0.382282143415054	-0.640081841893793	-0.484280428948623	-0.635681542218364	-0.46583848175204	-0.76535326768868	-0.382814509519782	-0.598635067359605	-0.568901490613581	-0.389911269706587	-0.578164238818023	-0.73920092691104	-0.471794351716493	-0.795662041813055	-0.573452952654894	-0.661954938824514	-0.504435931231061	-0.734230053179887	-0.445463628145225	-0.411146071996068	-0.446835221457322
"2800"	-0.11291058221374	-0.081724883653287	-0.123341638212675	-0.153335377876281	-0.0904904702431331	0.039731236288813	-0.126885159655499	-0.068808605795219	-0.103017172322659	-0.140382884644675	-0.0479167778629799	-0.357366712778536	-0.153818457658666	-0.194593928055541	-0.202293935776337	-0.0388723276822547	-0.0140883110432921	-0.045823766887328	-0.0635482114770181	-0.125858992779311	0.0178866374208408	-0.145570931296783	-0.202794288495567	-0.070407532255153	-0.177055355419973
"81491"	-0.0100591703585259	-0.113369657362265	-0.0537013884348913	0.0216228376291949	0.0531530029179025	0.0066725031880114	0.0730540999737616	-0.0688938793241687	-0.0370412420210188	-0.00256052267046184	-0.0335714984474272	-0.0953345094952223	-0.103766838104811	-0.0330140238501229	0.0600702997169441	-0.0170169517932964	-0.0196959377385079	-0.0516665398847145	-0.00157539698851641	0.0725282786853846	-0.0485039210678509	-0.0533251182110327	-0.129637174898385	-0.0890516532138388	-0.0787069762842237
