	"ACH.000013"	"ACH.000015"	"ACH.000030"	"ACH.000060"	"ACH.000099"	"ACH.000120"	"ACH.000137"	"ACH.000143"	"ACH.000211"	"ACH.000248"	"ACH.000250"	"ACH.000255"	"ACH.000265"	"ACH.000307"	"ACH.000332"	"ACH.000356"	"ACH.000363"	"ACH.000368"	"ACH.000375"	"ACH.000376"	"ACH.000389"	"ACH.000411"	"ACH.000433"	"ACH.000444"	"ACH.000467"	"ACH.000473"	"ACH.000495"	"ACH.000520"	"ACH.000542"	"ACH.000544"	"ACH.000556"	"ACH.000580"	"ACH.000601"	"ACH.000619"	"ACH.000627"	"ACH.000637"	"ACH.000681"	"ACH.000683"	"ACH.000736"	"ACH.000753"	"ACH.000769"	"ACH.000770"	"ACH.000777"	"ACH.000782"	"ACH.000798"	"ACH.000827"	"ACH.000829"	"ACH.000836"	"ACH.000837"	"ACH.000838"	"ACH.000840"	"ACH.000861"	"ACH.000865"	"ACH.000889"	"ACH.000896"	"ACH.000911"	"ACH.000912"	"ACH.000921"	"ACH.000947"	"ACH.000986"	"ACH.001232"	"ACH.001239"	"ACH.001336"	"ACH.001346"	"ACH.001496"	"ACH.001523"	"ACH.001532"	"ACH.001735"
"8749"	-0.0186248274833017	-0.0508598357729637	0.0670573327711125	0.153929534786991	0.0180709925987561	-0.0756724081346082	-0.182989934969734	0.175776866170495	0.0544549497314147	0.152606341640311	0.0932846127096482	0.122225377863037	-0.0182212763510002	0.13806753209142	0.057886480915709	0.166019888287916	-0.00417452056433631	0.0942556707594047	0.149793968224699	0.077918293144305	0.254016637886305	0.103546055153665	0.216500755355229	0.022561127859329	-0.0668565572399526	-0.0710197632469722	-0.0847471105419524	0.141214617598588	0.148064258320768	-0.0819233232976147	0.0592883322181818	0.174942521402913	0.0980518655917921	0.122989767223444	0.0230964995761617	0.017460549875489	-0.0674984380542196	0.0270887156599479	0.10516646675	0.0526636209593031	-0.0694717373312118	0.165077077802512	0.116424552775171	0.0880630402302598	-0.187403786786341	0.0524275278272653	0.00572196910641416	0.104703232259499	0.11080918453346	0.153407785796433	0.0252850830236299	0.0894630946236441	-0.00649680677176095	0.0545563056501914	0.119170989501934	-0.0185415483588623	0.0980967403435966	0.0835592663095232	0.150819405947066	0.0336446855878485	0.0627648880044411	0.0909916863261205	-0.0634472743440562	0.0177297042747653	-0.0680261399057407	0.13320545880013	0.0892876527315309	0.131346555995275
"51529"	-1.27795281831972	-1.20198471593214	-1.32529414025893	-1.14119165552689	-1.03991099758386	-1.09936079634402	-1.04954970573226	-1.39459342884338	-1.25540612716762	-1.29568542771365	-1.29307006563512	-1.31668068181757	-1.17887204610253	-1.26569380204626	-1.1002700301243	-1.1587586590779	-1.22817880636081	-1.01615282448337	-1.18856316341449	-1.05243470418901	-1.32869012599428	-1.16959574814367	-1.2181452106781	-1.15510931168578	-1.16991938041887	-1.27940600126384	-1.34185139670697	-1.39096036711828	-1.16611137773892	-1.11267982143097	-1.36304831305174	-1.25738477723609	-1.23965263157021	-1.0721935982492	-1.16734539857373	-1.25461023109844	-1.08290387843633	-1.18103134882094	-1.32419650695485	-1.2551122536763	-1.25413008614995	-1.36422078094315	-1.11962411849107	-1.31359272797279	-1.15221326631679	-1.1478530191641	-1.25118443606059	-1.39357018359612	-1.32629221664539	-1.05487304445896	-1.49698476118138	-1.41946738408864	-1.17993356943193	-1.20852340645295	-1.20152532797603	-1.27952033445446	-1.1463286766462	-1.26576722776001	-1.17636789419321	-1.08961616345161	-1.30247257377015	-1.28932243640539	-1.33644816873522	-1.12256060895151	-1.32095111654978	-1.18287147393589	-1.24933388921021	-1.3749770437641
"29882"	-0.955533072449411	-1.0866783430998	-1.12681659284022	-1.08416229103821	-1.11559694251596	-1.12661422833707	-1.29337832722886	-1.27560209303051	-1.0021297185879	-1.08200719389775	-1.01441425373612	-0.985722172050371	-0.846848694787396	-0.931440311860955	-0.898115158473263	-0.851529479304625	-0.998926730783629	-0.888836459148534	-1.31906039690259	-0.993091873527635	-1.09671066180102	-1.00159205629302	-0.933805673339706	-0.95449027311924	-1.0398059033174	-1.05221414552869	-1.02447912264373	-1.15811115950918	-0.961094567874706	-0.966539844089669	-1.10682226583338	-0.845362329721677	-1.0277525294849	-0.973214776683839	-0.797247774569944	-0.85429972911492	-1.06675886488595	-0.998094277019818	-1.03185033079892	-1.05323288038935	-1.01194059953171	-1.02168192213398	-1.00627263817002	-1.1887461295506	-1.12189839146068	-1.10776074513201	-1.04430891411592	-1.12657227142837	-1.0826381136626	-1.17265488380517	-1.22637728870685	-1.11752107011709	-0.928872520050008	-1.00081799167637	-1.12405401456779	-1.00853949109912	-1.05127306560794	-1.16956629972434	-1.0248714302984	-1.02122986905709	-1.05687866806998	-1.00533162309438	-1.11536291353255	-1.01392843143039	-1.2394006699071	-0.791762630850881	-0.987690420167536	-1.15261264012697
"23141"	-1.52892157353795	-1.46131147056841	-1.34862338550327	-1.21713998980651	-1.39796369260294	-1.33397161750321	-1.22347152232779	-1.61314052923134	-1.34724060462001	-1.55973660581326	-1.14248914024211	-1.30830690733494	-1.39226235416765	-1.33408279718615	-1.39099337197639	-1.17991108694875	-1.10832506417798	-1.20673294181398	-1.2880139499519	-1.26637975606742	-1.38573025174551	-1.3287475959448	-1.18707769880623	-1.15778694511639	-1.47101907620949	-1.34342755837715	-1.03746173357844	-1.48534320054817	-1.345535175287	-1.35853662936876	-1.33165765639194	-1.58228264598963	-1.49634549065864	-1.18206608991663	-1.24437485478726	-1.56079820811608	-1.42818736602872	-1.4544327031997	-1.21579911942528	-1.40976883402166	-1.32921138369446	-1.304687186838	-1.53192075401699	-1.37504812311903	-1.45342053632178	-1.50359735278875	-1.38038475201817	-1.49776078766178	-1.52538550374415	-1.57895395734726	-1.25035883935396	-1.48572210226858	-1.62514862192339	-1.48993460319333	-1.36117129350227	-1.41582473873901	-1.48141989468011	-1.43298695515697	-1.5432875095409	-1.22183295645967	-1.27953036750784	-1.33396325085084	-1.355622080187	-1.40657135970512	-1.31786103163917	-1.4480062695621	-1.61184574036461	-1.49674464956227
"9716"	-0.796845911391975	-0.993419929358808	-0.729240030089785	-0.720308982503059	-0.810418239873115	-0.617708332941809	-0.91298992080895	-0.706754930505075	-0.74848587912454	-0.782098900149305	-0.662393865874786	-0.642451816687733	-0.958075010561758	-0.60547292508043	-0.752372803941048	-0.933074056004413	-0.679145888376394	-0.770419797375823	-0.824869654325785	-0.803194925345967	-0.720119710806109	-0.885471841447187	-0.734984969732719	-0.70478813527413	-0.776162269653864	-0.865325785163795	-0.890516086594803	-0.868230765194819	-0.712346742268972	-0.779646797988102	-0.715555585261539	-0.948519555740289	-0.826585419605117	-1.03867742626372	-0.602280487660368	-0.843880068301293	-0.619051875813638	-0.917088906693834	-0.799237432817718	-1.09448887785875	-0.619624766498429	-0.950158409741963	-0.821081023657291	-0.86018495880641	-0.626371417320786	-0.915863695989623	-0.832178814437169	-0.786511970796482	-0.995095770993749	-0.831143298676809	-0.830648592246662	-0.995210031656275	-0.965430267020265	-1.02620398916623	-0.913166689917102	-0.910197635972206	-0.952226683593422	-0.747653883909069	-0.948565686611734	-0.846804076999019	-0.795912605200909	-0.766164099432458	-0.720750366998421	-1.08200015953954	-0.870755458737104	-0.727822174732012	-0.856846486488064	-1.04184877167219
"375057"	-0.0343604511470537	0.0836868994665065	-0.122223600165509	-0.115554000858734	-0.0350590441819683	-0.180263962226303	0.0590410741081556	0.042900240702658	0.0241326841613115	-0.0921252706459074	-0.0411153121961684	0.0822998418602246	0.0742832744375459	-0.0156599919437925	0.00978319976560172	-0.133742728197175	-0.0256292373340027	0.0817912275883245	0.103956103103391	0.0358132960541253	-0.0743124595523568	-0.128916346654414	0.142140424056997	-0.0464501246088805	-0.0548798629156315	-0.0196131196122347	-0.162055170437753	-0.0282208267346093	0.0473114400486981	0.0152074122803204	0.0623750556702069	-0.0511894533044662	-0.0348934398928961	-0.124436884865756	-0.0433364332413696	0.0162561950862313	0.0914637912897553	-0.0875544156850467	-0.09443089484316	-0.041532946499318	-0.0821925234870953	-0.0183908582618398	-0.0262955564938262	-0.163191643887107	-0.0659629325690528	-0.0254510044167752	-0.0926369726484879	-0.115472623025014	-0.0819257432099434	0.0930456422553178	-0.0121397137814072	-0.0132841334153828	0.0367223254287236	0.125851482548547	0.0182110972113523	0.0152780233400622	-0.0293793559549473	-0.101736911755266	-0.00639347910532609	-0.114183292439948	0.0242911575686799	-0.0559092235509245	-0.0522827137301138	0.0222693703704253	0.0633963127845596	-0.144489208768627	0.00708349229061234	8.74684505743801E-4
"55702"	-1.36830607686603	-1.24786390925748	-1.14823471937948	-1.06166510485203	-1.15025859833696	-1.11360193868515	-1.14665833659424	-0.953874964165422	-0.998801844152357	-1.06275065940861	-1.06947820842133	-1.05331551867619	-0.977862422943299	-1.16569921668826	-1.11194015994011	-1.12540683243324	-1.06410471399959	-0.991641763079053	-1.13783299723374	-0.966211896194336	-0.990399715103267	-0.942612205342255	-1.22701573734421	-1.21798244620934	-1.01627516815816	-1.12913535318702	-1.06575706637924	-1.22194122598783	-1.08674808566374	-1.12661209571234	-1.13788073229537	-1.17214252272712	-1.19533238266352	-1.00284901003557	-1.08484228261101	-1.13609511035293	-1.12933292185476	-1.03916971635675	-1.00802151424528	-1.09740124864181	-1.10150682211286	-1.05683584413857	-1.16297388828292	-0.736603978444244	-1.05218977521664	-1.1598143736648	-1.09126563248318	-1.15459467308574	-1.10553834853637	-0.997088163244569	-0.821202909155311	-1.22385149864034	-1.15873567817073	-1.13179777416481	-1.24787854440139	-1.18576126065521	-1.21016070160763	-1.16465069575693	-1.2500107365474	-1.10787730545065	-1.12661108494781	-0.925634134027323	-1.11880825400444	-1.30947776637364	-1.07738965051594	-1.11794754507176	-1.19807192904038	-1.00348193153307
"7203"	-1.55446754539298	-1.57204817321469	-1.40072051452626	-1.34783527745809	-1.51519070026557	-1.30398389908496	-1.5585649039116	-1.33265944577644	-1.4692050747142	-1.43569917170732	-1.42701865636555	-1.47023391249369	-1.39507604071708	-1.44435521093062	-1.40192087259698	-1.43263720829948	-1.31578411485508	-1.39392908922461	-1.69325716425878	-1.44826398307398	-1.44189812707525	-1.38070129852425	-1.44231504489872	-1.19584422665102	-1.36086583104919	-1.39796137507395	-1.4366739230267	-1.52760982946593	-1.47073367819234	-1.51780212145406	-1.44428846400967	-1.43641930780225	-1.41181067326983	-1.49964909441142	-1.39298590419536	-1.43116143038956	-1.46998313988034	-1.50345104232457	-1.54871999230208	-1.52877797690623	-1.41422225794007	-1.39344605337652	-1.62034122129043	-1.44748730897874	-1.84158087051059	-1.42374687988183	-1.35644314792724	-1.47627319608045	-1.41413765100327	-1.19657727344351	-1.49698100655029	-1.59830895044112	-1.4014764317916	-1.56196170585468	-1.56619719714751	-1.40635145554921	-1.50814431025764	-1.369980549627	-1.47441944224666	-1.50137010636578	-1.28594697335941	-1.49918825125381	-1.47698510083001	-1.46157556424158	-1.43330456590598	-1.58752668563631	-1.43992594365417	-1.45657631052699
"991"	-1.38490169687827	-1.25836153300724	-1.32322376669808	-1.41337325929436	-1.07018462107255	-1.35746628788116	-1.29634420588158	-1.48264769020457	-1.07108256319123	-1.23227706045591	-1.16215490250725	-1.08629858304999	-1.12733416421956	-1.41231132599094	-1.17432041744175	-1.09948563367639	-1.27730692894879	-1.07729763295985	-1.229720780868	-1.21790674442821	-1.41717861812576	-1.29330864816593	-1.22774420052818	-1.22330412160445	-1.28990793193539	-1.43728239399018	-1.22728610290753	-1.16006553133465	-1.02126603068271	-1.22206835728816	-1.24171570741742	-1.52446717368774	-1.26084619295702	-1.40672105236645	-1.26055613485522	-1.31296443255198	-1.37061022849052	-1.13018087327323	-1.31347024504155	-1.23650482527863	-1.41473077079783	-1.39698502071996	-1.08702605585026	-0.969062712975855	-1.47745254448842	-1.17213801591709	-1.39426874719423	-1.20290091184105	-1.31641594919274	-1.46733790561308	-1.39812327314871	-1.24988279960851	-1.27913743081272	-1.29801880438459	-1.36172569190845	-1.27195504742137	-1.36678244298289	-1.27700185273195	-1.32484403271883	-1.20032462397622	-1.10117297514368	-1.27619371649402	-1.15772606073456	-1.35392755452096	-1.43947218250579	-1.48395197741075	-1.18876653188971	-1.31189154334924
"996"	-1.39291499617379	-1.36564411050176	-1.4997404831052	-1.24620978528446	-1.14940214295657	-1.28825162045919	-1.43896863654604	-1.54912204217168	-1.31516370229005	-1.33215997188059	-1.31310301109117	-1.2211954529008	-1.28975010744186	-1.16276475295431	-1.2298095670994	-1.40838282291823	-1.214346433796	-1.39222736515382	-1.37859552061619	-1.16795963099547	-1.34728016221945	-1.48528247210129	-1.41127887860481	-1.2201704137449	-1.27310301301212	-1.64335077943325	-1.34169065584752	-1.34157527979513	-1.24612596241545	-1.36296809940244	-1.29298321132528	-1.348786445931	-1.31787840677796	-1.29323190928872	-1.26430627884882	-1.45932396542768	-1.28821377787994	-1.13384851982592	-1.42630668129787	-1.47781895513624	-1.33226422673906	-1.41861836428224	-1.36206293451297	-1.35323070780457	-1.33652197877353	-1.39738407424363	-1.32241816045308	-1.46342828467782	-1.44993593059375	-1.21031737820752	-1.38067080697469	-1.39844515309727	-1.34274222619396	-1.23219530062946	-1.28946205753902	-1.37446441729269	-1.3675305457852	-1.25140188917586	-1.25433426481749	-1.28212191792171	-1.44272805125684	-1.22299553248748	-1.37749164501118	-1.30133880257768	-1.4511788750554	-1.28111370173992	-1.34523845061784	-1.41746517278223
