	"ACH.000004"	"ACH.000030"	"ACH.000086"	"ACH.000097"	"ACH.000148"	"ACH.000168"	"ACH.000169"	"ACH.000235"	"ACH.000258"	"ACH.000294"	"ACH.000295"	"ACH.000315"	"ACH.000376"	"ACH.000390"	"ACH.000459"	"ACH.000527"	"ACH.000557"	"ACH.000576"	"ACH.000601"	"ACH.000653"	"ACH.000658"	"ACH.000714"	"ACH.000736"	"ACH.000763"	"ACH.000817"	"ACH.000821"	"ACH.000838"	"ACH.000839"	"ACH.000896"	"ACH.000921"	"ACH.000953"	"ACH.001038"	"ACH.001111"	"ACH.001450"	"ACH.001532"
"55322"	0.0872216064148296	0.205585749210079	0.125204540552923	0.109649767064003	0.152348679211793	-0.0549684607269489	0.143880321216676	0.150662543289948	0.213387097292528	0.292474174253661	0.0416566534679821	0.141476426991665	0.136842466351138	0.180892103382305	0.242740067621643	0.131692917949852	0.183681104683608	0.158331229122674	0.130501245821628	0.151378336783405	0.119178330635969	0.304341110695913	0.131237877847899	0.078579168677856	0.170187764959153	0.139855125673059	0.220445430900755	0.0807242490661674	0.192743165029386	0.203237340369169	0.218108848722306	0.177315201276633	0.277721686309889	0.261331939469615	0.0940574498486205
"26973"	-0.719899739526895	-0.797981452389003	-0.683024431258182	-0.881017450394477	-0.754534423707613	-1.09041029190245	-0.949702016906299	-0.800426647227567	-0.964275946089491	-1.17089881906045	-0.710041799926427	-0.944844821199428	-0.88796958705659	-0.969871198703907	-0.958154125000251	-0.938577554093704	-1.10175611046812	-0.872222345640076	-0.869228643075274	-0.799272144955918	-1.04077279388864	-0.801032973485011	-0.886987176541746	-0.991028695886309	-0.857347618434522	-0.62981888165614	-1.20833733678934	-0.77585371660571	-0.817703100158896	-0.826801146358438	-0.867007198390197	-0.743959756531098	-0.901974143140014	-0.838325175784339	-0.704836634543734
"1642"	-1.4012189577616	-1.3168161794807	-1.28857597403669	-1.51039659967454	-1.37991293191586	-1.54379732911322	-1.31389587073197	-1.30855983111398	-1.42804428173535	-1.30932916613891	-1.33710566159229	-1.2642709828246	-1.34096849695972	-1.47649932301464	-1.51822311735393	-1.49857630646606	-1.43857272618431	-1.4643597408608	-1.28829863896431	-1.40751142558538	-1.20338705038764	-1.4843696887509	-1.43683022525968	-1.24433080143364	-1.2993759309293	-1.44231323644636	-1.46276630842269	-1.4866540149024	-1.49429749002407	-1.49764818417373	-1.43505188679711	-1.16234157978472	-1.46809655835618	-1.34959958572217	-1.34435154285273
"2041"	-0.0856478516696375	-0.161402212324929	-0.00483724937910741	-0.0674283187485592	-0.034340379006928	-0.123082671371295	-0.0206260098585288	-0.129194740269866	-0.108654615666953	-0.264933351378198	-0.00586690454536385	-0.252280518641543	-0.0991254661569246	-0.0917109294542548	-0.201579655670762	-0.0792339412018291	-0.0841879894570949	0.0771024725214685	-0.0635152553273021	-0.0384929720789329	-0.204858201460842	-0.122705426599263	-0.0374647849571587	-0.17175191536756	-0.0203983416087849	-0.0264331369452164	-0.110064461310566	0.0614875083230933	0.0528994112870129	-0.0931564789592864	-0.226595753926956	0.0452720318003988	-0.141796421131937	-0.399237095589111	-0.145283056118413
"2342"	-0.953501421909253	-0.964426834809061	-0.961918809559519	-1.06431751582829	-1.08269922913366	-0.570931951246542	-1.05014271731026	-0.952548620763135	-0.898642870338781	-1.03004051414962	-0.924916050531612	-0.913631793480058	-1.07326597521029	-0.903760029096637	-1.01443192297123	-1.11316966197157	-0.532628256845577	-0.882208391789443	-0.922251097679413	-0.763901900240805	-1.10796999903372	-0.828957921188928	-0.837261814217114	-0.825315807819939	-0.974251239899535	-0.649571797735609	-1.08635152937882	-0.855894894738177	-1.0281949046291	-1.01239929693329	-0.951374217431992	-0.982152642391286	-0.941646155981769	-0.865763737683391	-0.917204394741047
"647042"	-0.314233269243785	-0.420123158710118	-0.391476233696688	-0.420092046901036	-0.437664718222315	-0.499383691198082	-0.353018800941575	-0.400644083562382	-0.552414463537141	-0.912968023855808	-0.144256575104936	-0.357245629381562	-0.388860657048468	-0.556685600658925	-0.711212227149292	-0.480684187934089	-0.524790741775205	-0.483039685220659	-0.337457514650773	-0.335289433869925	-0.58897835882123	-0.482335852432477	-0.469982438837898	-0.433841429880735	-0.508692786158042	-0.189723367981548	-0.584707642205371	-0.403887118721172	-0.506526855827257	-0.460002446618533	-0.498742169905254	-0.386747778873881	-0.375747689925458	-0.655282440092379	-0.421824235390392
"57211"	0.271031136453225	0.188136527385266	0.257540444826125	0.190594601457544	0.257419749809737	0.100801105794566	0.207511217547626	0.183104381990836	0.331868879121573	0.191093239050231	0.110093905272375	0.184677709135282	0.186220396668543	0.214571758503385	0.341450201779377	0.106291965222496	0.132435988689839	0.150771608679706	0.249450421345723	0.160418993604792	0.266948453898821	0.249047265248803	0.322856288025102	0.171776926169321	0.252552168857898	0.243048577560886	0.279000306569078	0.182495572757937	0.212573269361552	0.229625230391277	0.303108282170622	0.16440924160467	0.225987019325471	0.364117953862055	0.224327824300898
"127540"	0.0066275312662717	0.0884947285831844	0.0342236144513043	-0.0584262846202856	0.135219135598113	0.0118321121304426	-0.0377727355976798	0.107005301136813	0.0942226174053692	0.163752622666271	0.0992873129789504	0.103692666542106	0.0688754478996039	0.00652809552194562	-0.064572607431465	0.0974023401562698	0.0264706219108202	-0.00247270594017843	0.0329660657763891	0.0829453444630414	0.133510684345462	0.096622680592562	0.0849354888160915	0.0673699881623213	0.0224505559891099	0.0895889647598776	0.251467075060242	0.024146060875732	0.118115288949706	0.0580423461756437	0.0633341039168217	0.0939462963245841	0.103821998278775	0.19888768350778	-0.0684276973498107
"3586"	-0.0573614896165492	0.0190709180327691	-0.140882554291086	-0.120751177232761	-0.146913796452321	0.0581044115066795	-0.126952079670703	-0.0708349478273463	-0.17695741315227	0.0521916476811578	0.0282875637935622	0.0304662091887078	-0.0791842876363915	0.0186533784575398	-0.253811486549248	-0.0840389205126942	0.00790301406220944	-0.163526868405713	-0.130606779717179	-0.183728984842809	-0.215589370538294	-0.073107108691215	-0.104446266521252	-0.0538663725780394	-0.248161060354649	0.0153553505179002	-0.195732087448947	-0.0847698609035018	0.0293174550602734	-0.0750881116292442	0.109278254570223	-0.0176320537447006	-0.184720281956292	0.0558114681552215	-0.124999003302306
"3772"	-0.010456574591611	0.189265884573392	0.244176519673568	0.0811777823974153	0.158260068511222	-0.105027700807932	0.169491442614598	0.110454282524164	0.227496509801967	0.225846318022563	0.0734834280351897	0.0788699064615397	0.107102599769629	0.159904051104197	0.139865677169247	0.154777669872379	0.082596554309526	0.0566798558984299	0.110916826345999	0.061412442258611	0.166246411159099	0.286320584063417	0.10857992326976	0.125402684972253	0.0781336492768953	0.164548483324969	0.248270146957314	0.181238054585452	0.254865037326556	0.160609190155195	0.118961235451382	0.159399971512916	0.117358140911876	0.174963300403871	0.152043672033898
"80313"	0.23837930424787	0.213590462823824	0.131714369573953	0.202975788138156	0.188393273939168	0.123600319110503	0.160857492880335	0.158193664385354	0.271037105037951	0.113623496884968	0.175234532673939	0.195189583084497	0.185418673052381	0.270626680135564	0.276112785245744	0.200991660122569	0.137981832251053	0.0348770379418356	0.25822668712151	0.171206879446466	0.319332229743447	0.265696189457435	0.186219152012907	0.240626863601119	0.118684060754642	0.138766151314067	0.145131258949569	0.230356904845465	0.305935033524499	0.193209943462065	0.246093214679757	0.127286833467346	0.161165292291095	0.274184240054965	0.218097986328919
