	"ACH.000009"	"ACH.000087"	"ACH.000118"	"ACH.000148"	"ACH.000183"	"ACH.000211"	"ACH.000215"	"ACH.000243"	"ACH.000250"	"ACH.000252"	"ACH.000295"	"ACH.000307"	"ACH.000331"	"ACH.000341"	"ACH.000364"	"ACH.000365"	"ACH.000368"	"ACH.000383"	"ACH.000406"	"ACH.000427"	"ACH.000475"	"ACH.000502"	"ACH.000585"	"ACH.000601"	"ACH.000638"	"ACH.000696"	"ACH.000721"	"ACH.000747"	"ACH.000753"	"ACH.000756"	"ACH.000762"	"ACH.000769"	"ACH.000773"	"ACH.000776"	"ACH.000777"	"ACH.000788"	"ACH.000791"	"ACH.000809"	"ACH.000820"	"ACH.000839"	"ACH.000848"	"ACH.000856"	"ACH.000881"	"ACH.000896"	"ACH.000900"	"ACH.000928"	"ACH.000932"	"ACH.001197"	"ACH.001380"	"ACH.001408"
"22985"	-0.752174243223452	-1.13812409821184	-0.777168650583339	-0.684799783790934	-0.621410232234418	-0.645972280852969	-0.682754478558834	-0.690508602939956	-0.883028217067157	-0.855296623440681	-0.948894640432858	-0.738769273562265	-0.833062245069669	-0.841790481088925	-0.866605575650251	-0.817064082738162	-0.793529344027222	-0.521642802511158	-0.846224753938693	-0.779093792704272	-0.846715722224465	-0.764297345665924	-0.717545164952033	-0.637600544933667	-0.651443586655797	-0.601567610006118	-0.693796979782324	-0.621952485506914	-0.681458948750991	-0.668817790464659	-0.550201074465019	-0.631220148265875	-0.624082128158219	-0.326468381746852	-0.663429115618874	-0.755144951952461	-0.675748057067926	-0.6449265721518	-1.00404917514014	-0.725383520838371	-0.725003102248138	-0.814628200772896	-0.716272622092025	-0.719786287676984	-0.742501502934425	-0.678954979304373	-0.808028167178924	-0.651504121637004	-0.800340990666299	-0.618464320787226
"2972"	-0.880610733796821	-1.02462374007748	-0.92605337018254	-0.853658073551072	-1.01042974888477	-0.843330159171089	-0.773064751791881	-0.840919931670444	-0.774851076327767	-1.10526611606568	-0.763771960783258	-0.831860279716198	-0.8740174510676	-1.33825836372638	-1.01924885297064	-1.06826186642277	-0.960438669076897	-0.618483984215724	-0.739552096354313	-1.20047344250014	-0.800763905323762	-0.801463656995305	-0.863500487314643	-0.749426422944045	-0.653437038796892	-0.93060726036472	-0.680085685266593	-0.832302663887886	-0.740853585566372	-0.900663521309918	-0.869317451820891	-0.953551179839571	-0.643860111453079	-0.679976384789882	-0.690452549880848	-0.926713130527813	-0.940866670087303	-0.676874681001741	-0.895446334460224	-0.962165620362502	-0.804287479574659	-1.10740046071715	-0.849584035787762	-0.816528361868319	-0.962829394826948	-1.06997956600849	-0.807972057951236	-0.789746740764783	-0.869337642152577	-0.85903519461156
"51244"	-0.575492632112043	-0.696201927380611	-0.779799413365012	-0.561250910270747	-0.800666312499198	-0.731121076302565	-0.700782672640478	-0.805555096257874	-0.736172316242453	-0.562089759475704	-0.463201011626127	-0.829747206634161	-0.813341467622349	-0.685060721305077	-0.443316005492644	-0.846170111647537	-0.616097278545899	-0.484676333276544	-0.663481763398389	-0.750984070675946	-0.565033440466588	-0.7374034824806	-0.840090930064185	-0.820976877315453	-0.640124287325283	-0.714702037664385	-0.690733626014428	-0.62698744163953	-0.562025940757736	-0.574391863625988	-0.717008217148707	-0.728853004785007	-0.682357414064322	-0.604656901578491	-0.784110371581436	-0.646819720838307	-0.675326705133882	-0.528107121772034	-0.679862916734645	-0.705652501119961	-0.801549296760928	-0.698601511895808	-0.48632921827512	-0.383571991482227	-0.669277464553657	-0.497529398994901	-0.561174503705511	-0.775660633725247	-0.832045005366795	-0.701424447709212
"246184"	-0.426890422054545	-0.546474077194129	-0.673479408555482	-0.633602681499661	-0.246653157477979	-0.231809391125391	-0.414139132698248	-0.388060931257373	-0.606479775419327	-0.176176494820706	-0.498520799258886	-0.523753647576755	-0.62043170042174	-0.452681584552448	-0.368818177486435	-0.401134483438727	-0.396224819623539	-0.4601285092402	-0.508272404096938	-0.657949011617723	-0.505588273212487	-0.435481882192221	-0.401567984577212	-0.463997342734804	-0.434300113610664	-0.572547452007428	-0.273589038113871	-0.412419931307933	-0.43402921985187	-0.490534403568081	-0.455394653307261	-0.432197909483396	-0.242454684279515	-0.39986020098735	-0.2945917904766	-0.439831351053356	-0.576435304950873	-0.2412077018682	-0.079022897015908	-0.638038719318105	-0.594991381304265	-0.467741312742978	-0.30295072039304	-0.443523401201944	-0.633477583923487	-0.660205121953735	-0.463010003864006	-0.521899328745887	-0.564112986154023	-0.495437495646881
"56998"	-0.157752203148129	-0.188581063536397	0.0323936949778139	0.00122538230270715	-0.231629710706006	-0.047614123555977	-0.0567032099523545	-0.1098464828697	-0.121887231096252	-0.409915829832063	-0.180543904855335	-0.123880033425655	0.0409658205059348	-0.267764429591701	-0.207006873616405	-0.158839595559515	-0.157692091450666	-0.13854605990911	-0.0989878334199828	-0.125017930937966	-0.170602135279349	-0.0768995499896566	-0.159007448817568	-0.13997274110284	-0.176699501539849	-0.0890064640554564	-0.21277545940425	-0.0480478501729027	-0.118540915362882	-0.372804900334209	-0.179241479692896	-0.148063581772935	-0.261803506393106	-0.171553787509952	-0.103910436970011	-0.00966886588668476	-0.079322220955265	-0.164747598786556	-0.186780193336916	-0.214437413353738	0.0376095989363846	-0.227697345071651	-0.150050916011997	-0.0527669036516463	-0.169207965575461	-0.306181575354931	-0.112356787170777	-0.128687370407289	-0.18686977018378	-0.177268250638773
"57062"	-0.738680428186045	-1.09712140045123	-0.88303945513198	-1.11849805500901	-1.09325177969381	-0.680239707733266	-0.785644784485591	-0.909639667982982	-0.844448371789317	-0.836875150899422	-1.17846595892932	-0.97607095954162	-0.924091141397632	-1.2722038352905	-0.916342460339766	-0.865082376848969	-0.936656698060507	-0.730370808093377	-0.998321854267157	-1.11981345803493	-0.801125622297627	-0.653089043310547	-0.930928726078948	-0.71584370390794	-0.785010392369523	-0.801166317391402	-0.851273315166924	-0.786436546767029	-0.930452721642725	-0.769158185571288	-0.871627225192646	-0.680973048991174	-0.765169167280854	-0.590350481217696	-0.957890543145195	-0.732972470479331	-1.03016359649509	-0.686416403610962	-0.927704415733603	-0.839554230488205	-1.11092082115131	-0.895353040424014	-0.946019663865036	-0.85904212565882	-0.872190193635024	-0.679663035016519	-0.940945208208603	-0.738941579264878	-0.816654255499469	-0.804342550572924
"9879"	-0.365325831020832	-0.577585648206937	-0.543280397085554	-0.576959189807675	-0.432097638718569	-0.530653249050386	-0.503885365475994	-0.565273799937659	-0.379144461393168	-0.351456233528871	-0.529724373233179	-0.404282948642907	-0.689245840831127	-0.533413221364427	-0.668950778060991	-0.498554648633102	-0.466910372360833	-0.290311327330565	-0.562382698183749	-0.58261893055476	-0.386793284494558	-0.513551597328312	-0.477363972152317	-0.393876069992507	-0.461932899925387	-0.474517912979077	-0.366563438397817	-0.497226863795541	-0.433665116449385	-0.382678029468203	-0.283030408514664	-0.374951036860648	-0.368789761154923	-0.347995145820482	-0.311768228101268	-0.493314028477289	-0.406940318080985	-0.370956827582968	-0.347394534860086	-0.392749433754083	-0.250096887688711	-0.338389117873824	-0.467294786230206	-0.497532301452641	-0.445317087692906	-0.415599767319672	-0.407420415911113	-0.36951418065401	-0.520205176670914	-0.661106822691056
"30844"	0.0100854315578194	-0.307887049981485	0.0966531004775893	0.0775950923402478	0.101754020242789	0.0461717885103186	0.130873501341525	0.069375464383746	0.092176824706563	0.0677867358257982	-0.0267222452257102	0.0174838173077527	0.0539541125653867	-0.0307789840551573	0.0362664511849552	0.128407443622171	0.0251723485299843	0.0320879210267906	0.0699506590038614	0.225852320911545	0.0919986319319279	0.102132288185961	-0.0158671102184389	0.0831190433437411	0.0482672976853389	0.0861094934885687	0.00192154208965162	0.0532368615400915	0.075241114261932	0.0314425610433585	-0.0200029443461792	0.0996074051430755	0.13361186743455	0.0402341145926487	0.0775694745727494	0.0441645104539836	0.0540853424600621	0.140383016442169	0.10227661905843	0.0767075283618441	0.0831415305306895	-0.096284488461169	-0.0201847470878345	-0.0120339529723031	-0.0500560786915468	0.119837493846157	0.151755365630633	-0.138992211720195	0.0290276074664358	-0.0411647950248115
"8894"	-0.344115153721482	-0.790874472894349	-0.548836958829735	-0.670754237880136	-0.774877998855072	-0.484288477097712	-0.474170905277557	-0.487856894644616	-0.473909834166474	-0.659370936532694	-0.504649703446856	-0.483058857137912	-0.644604622706159	-0.581216851198387	-0.677470102769863	-0.675401004317445	-0.454270294875069	-0.391249616433761	-0.4022371098349	-0.701614299795144	-0.541424742181325	-0.55891744532497	-0.529604741596228	-0.475941009454834	-0.436999380401118	-0.548728911998112	-0.330193043027787	-0.569125808287441	-0.410821525424239	-0.540678151260843	-0.298660524546247	-0.619419410020985	-0.389207067906782	-0.231343823827141	-0.365310855464965	-0.619239082624693	-0.537150439613251	-0.541433635815161	-0.471719237683717	-0.7274839035757	-0.664108370017383	-0.630815403073855	-0.326012598452519	-0.412919329561754	-0.533284556430546	-0.708090514511878	-0.339827157310091	-0.560600447343025	-0.387806357466624	-0.431573930621777
"8729"	-0.676118787528132	-0.681088107669568	-1.01118332697521	-0.812820964281734	-0.877789389350993	-0.581042756109129	-0.661492810146418	-0.798566721859984	-0.625732243906757	-0.793879424643452	-0.931010876606937	-0.623838879149868	-0.82123491633982	-0.887709153415752	-0.744059103066152	-0.729137472450402	-0.921286128049622	-0.469737890615363	-0.874191673425993	-0.845036224755206	-0.660888475074002	-0.68130898469722	-0.775730012509745	-0.738626938625616	-0.738346996435298	-0.785104424507708	-0.667823535704557	-0.969987112038032	-0.64909738256114	-0.664070578535467	-0.600232850716367	-0.899176454961045	-0.718437628435631	-0.717506460283945	-0.763806988996009	-0.717620634044949	-0.789968283031761	-0.727817616461202	-0.937279737149855	-0.615676590850806	-0.943740754921293	-0.836752916542258	-0.842065200300643	-0.776974967170636	-0.964308019075321	-0.741536084630076	-0.67835632768853	-0.936692805713521	-0.690325085497453	-0.678834629091723
