	"ACH.000013"	"ACH.000014"	"ACH.000015"	"ACH.000017"	"ACH.000018"	"ACH.000030"	"ACH.000041"	"ACH.000042"	"ACH.000055"	"ACH.000082"	"ACH.000085"	"ACH.000087"	"ACH.000116"	"ACH.000118"	"ACH.000138"	"ACH.000142"	"ACH.000160"	"ACH.000169"	"ACH.000183"	"ACH.000188"	"ACH.000221"	"ACH.000222"	"ACH.000223"	"ACH.000232"	"ACH.000233"	"ACH.000238"	"ACH.000253"	"ACH.000266"	"ACH.000279"	"ACH.000281"	"ACH.000291"	"ACH.000307"	"ACH.000311"	"ACH.000320"	"ACH.000329"	"ACH.000332"	"ACH.000341"	"ACH.000350"	"ACH.000364"	"ACH.000374"	"ACH.000387"	"ACH.000408"	"ACH.000414"	"ACH.000415"	"ACH.000421"	"ACH.000425"	"ACH.000427"	"ACH.000452"	"ACH.000454"	"ACH.000458"	"ACH.000461"	"ACH.000468"	"ACH.000473"	"ACH.000480"	"ACH.000487"	"ACH.000490"	"ACH.000491"	"ACH.000499"	"ACH.000502"	"ACH.000517"	"ACH.000542"	"ACH.000544"	"ACH.000545"	"ACH.000548"	"ACH.000549"	"ACH.000550"	"ACH.000585"	"ACH.000588"	"ACH.000589"	"ACH.000591"	"ACH.000593"	"ACH.000619"	"ACH.000621"	"ACH.000630"	"ACH.000651"	"ACH.000652"	"ACH.000677"	"ACH.000681"	"ACH.000694"	"ACH.000721"	"ACH.000735"	"ACH.000738"	"ACH.000746"	"ACH.000753"	"ACH.000757"	"ACH.000762"	"ACH.000767"	"ACH.000776"	"ACH.000777"	"ACH.000787"	"ACH.000791"	"ACH.000794"	"ACH.000802"	"ACH.000809"	"ACH.000811"	"ACH.000831"	"ACH.000833"	"ACH.000834"	"ACH.000837"	"ACH.000847"	"ACH.000855"	"ACH.000858"	"ACH.000861"	"ACH.000872"	"ACH.000873"	"ACH.000876"	"ACH.000882"	"ACH.000889"	"ACH.000906"	"ACH.000911"	"ACH.000913"	"ACH.000915"	"ACH.000937"	"ACH.000938"	"ACH.000943"	"ACH.000950"	"ACH.000960"	"ACH.000968"	"ACH.000969"	"ACH.000994"	"ACH.001001"	"ACH.001061"	"ACH.001192"	"ACH.001228"	"ACH.001328"	"ACH.001346"	"ACH.001408"	"ACH.001500"	"ACH.001550"	"ACH.001554"	"ACH.001736"
"57099"	0.00336542765797042	-0.206770773648264	-0.146943368964003	-0.318355548625677	-0.0244279701894847	-0.0431150955973281	0.0717787451289171	-0.115285707681724	-0.0644082347383481	-0.137512068134858	0.115945347684054	-0.259484383197035	-0.116706187820962	0.00425173349677247	-0.133353757891532	0.0319916810163475	-0.16702360519839	-0.0688680557427773	-0.0846756394459036	-0.206817331784786	-0.0254812582300631	-0.114540217146739	-0.216631399434623	-0.107260819936761	-0.161635487236453	-0.186198064728224	-0.0712213367469018	-0.163524406838972	0.019390594983666	-0.0228286860509873	0.0207560612479078	-0.178010294259888	0.0103495551707354	-0.170434358237398	-0.0685381395491839	-0.105715660492618	-0.404301168696498	-0.0369033829729472	0.0615827906325611	-0.165372928883663	-0.257331660467968	-0.0602732703255772	-0.184813844039865	-0.269649123775457	-0.197091494556197	-0.171309899770758	-0.244247842542818	-0.23698645975027	-0.0429968027857966	-0.038003282349105	-0.128689753867951	-0.188292031458973	-0.174556756955971	-0.0986611785077882	-0.109696663000504	-0.262734888503465	0.0387722904914824	-0.24539072016912	-0.169108406131903	-0.22810613719582	-0.272337346905304	-0.460390986252781	-0.0954784550990256	-0.274032063987177	-0.106580258827241	-0.0289026979658109	-0.306736022438634	-0.150859785506375	-0.193684089375442	-0.166111415435381	-0.171981660827144	-0.110212324399433	-0.23918101078631	-0.17004468795812	-0.0662683258320787	-0.118172017589312	-0.0401726915555594	0.0457898709565316	-0.132903641704625	-0.235270696395927	-0.186445587969876	-0.202155307908621	-0.0818785260921885	-0.236714419776093	-0.486720727995543	-0.201428067063113	-0.0706627636000209	-0.0871777118040893	-0.20444808777678	-0.105977215036523	-0.0929993858491259	-0.171348350357797	-0.190226809189165	-0.274876948797533	-0.174641961750146	-0.0980081632299014	0.305880830846772	-0.174047741095207	-0.0381845941461988	0.0203193598232027	-0.395645626438895	-0.070393723780514	-0.428316141362006	-0.265038037856477	-0.117274545888065	-0.156134450543862	-0.178932900381419	-0.115079290694115	-0.166625092072047	-0.0471628096844176	-0.0029684361303716	-0.135018679290238	-0.115175694854703	-0.255831136329493	-0.116931044367259	-0.519454690339922	-0.173053747776959	-0.0628812902211747	-0.202202607288517	-0.234033823902431	0.00248044327243183	-0.41801984389122	-0.156505593365398	-0.261822005549424	-0.164586248056862	-0.378554923094148	-0.0435378967402537	-0.00339400970876382	-0.0606349608775605	-0.328956842598554	-0.0334496823645413
"10421"	-0.42476874674065	-0.334889859270904	-0.338662434249576	-0.528586710581469	-0.60075024297776	-0.169484213370276	-0.340822098368323	-0.53414151972567	-0.574522981236853	-0.773381887444602	-0.29714269718621	-0.391986657564705	-0.295685822289981	-0.627920676754651	-0.222201009425942	-0.187777104719949	-0.213187955520362	-0.4476830994975	-0.644610345480883	-0.420858750219608	-0.37038384557849	-0.22503800978127	-0.548791964128642	-0.331698099134789	-0.433897633963466	-0.284372008766402	-0.279163939754083	-0.647437304986858	-0.259817333624376	-0.366028587332621	-0.397439496362764	-0.430176073518764	-0.481515234170077	-0.355026141044164	-0.652057192000067	-0.277037861112826	-0.382457496436824	-0.393995875519562	-0.677087139537292	-0.657953536117775	-0.266074968182511	-0.305315906683925	-0.335137366773566	-0.517878228742021	-0.308261828338239	-0.413001694874657	-0.538584002108948	-0.548483572041952	-0.239108798431765	-0.446588074035447	-0.1788029089722	-0.471981175770605	-0.269168361839589	-0.290530508248696	-0.674613018078228	-0.4740377356868	-0.1846833399144	-0.48733677675524	-0.57408847363587	-0.476122490506463	-0.508943827023865	-0.650726670601665	-0.309077151161049	-0.564578937575664	-0.425553516879203	-0.400242345693059	-0.415345741247756	-0.427287643802501	-0.395286309177036	-0.644554351937733	-0.546802190556562	-0.546804931031962	-0.330991592598557	-0.361664718361822	-0.220354120769435	-0.265071346698128	-0.300419196464185	-0.308409027280266	-0.245837744124361	-0.661919165643623	-0.406217274453865	-0.0495248523384527	-0.382970993269319	-0.559135059809416	-0.257397947830022	-0.614218545987614	-0.362830329265236	-0.631380652066112	-0.350666611027866	-0.45739274271007	-0.415785489549002	-0.24539499578142	-0.667462308170298	-0.294388852706195	-0.537618924134297	-0.0200286226443041	-0.322323508829328	-0.304431444667297	-0.438890927128719	-0.251733712852574	-0.400342592768623	-0.38117353971567	-0.835766971210685	-0.358923224515021	-0.322134249154904	-0.464689306449336	-0.157425281869597	-0.450502611290813	-0.410902686155249	-0.400211355277828	-0.364040119057211	-0.271843000888703	-0.319178917756796	-0.580032394798316	-0.354211288174412	-0.508487240731383	-0.320818205621682	-0.176294358614542	-0.432317661457367	-0.615028192740143	-0.227342597102917	-0.585200328118122	-0.386945861639375	-0.601067002499611	-0.596278611400171	-0.399541071850701	-0.520148685524607	-0.171430107981914	-0.165961359043118	-0.366554280254116	-0.438811183136074
"55835"	-0.476771720209312	-0.35814333178504	-0.653673399726266	-0.217493823226006	-0.151983110818787	-0.31194767283046	-0.423441916049133	-0.559002791155245	-0.238586991847934	-0.27115345451557	-0.560945027188343	-0.346736626799127	-0.276039152874849	-0.213233594899116	-0.326453651042001	-0.356355473481551	-0.357683485553851	-0.488489337471805	-0.295365292234586	-0.143144775445061	-0.617957639962554	-0.267742614442728	-0.14443677000404	-0.448634445552186	-0.326396829792541	-0.248204458196407	-0.224529760901504	-0.279860135709137	-0.298568006200908	-0.190992239938856	-0.435387656942472	-0.399050067903135	-0.380971968524676	-0.176197206918442	-0.0324199759190381	-0.366089710972978	-0.4900674254521	-0.123819157292818	-0.356849419796579	-0.347539161084518	-0.258166238284582	-0.349455463494587	-0.433164215530556	-0.483841565429447	-0.710983008242367	-0.489743745267749	-0.325151346248012	-0.504751739954957	-0.188776206374739	-0.349295679386853	-0.3740907804616	-0.158218893763565	-0.345494845717726	-0.421551369446764	-0.394408548664986	-0.418076042567648	-0.0958967894544255	-0.346824057404502	-0.46756010618367	-0.284139471477704	-0.28247605237753	-0.34628800040258	-0.494679419043384	-0.343192383297688	-0.354159042060767	-0.35460699313813	-0.310227053402295	-0.17082038009827	-0.302138983358672	-0.245630484495498	-0.428293235375367	-0.384023512472929	-0.298250216785973	-0.348392125317482	-0.478110483467675	-0.290285061910791	-0.462228641724397	-0.428661991637186	-0.320756062405767	-0.226371326730635	-0.232475130182361	-0.528658940768645	-0.226017328395599	-0.189888766434072	-0.202405949260146	-0.158728482169698	-0.360654776592767	-0.216016326699312	-0.231485313633338	-0.382743929516834	-0.335365112651702	-0.423720607232625	-0.511059813541114	-0.226980794666249	-0.364358236587134	-0.433680037695073	-0.352143756426855	-0.237155876338703	-0.431229253193872	-0.461934440730988	-0.233722399977593	-0.427249325493984	-0.32946771770759	-0.435148331443561	-0.273926523042326	-0.267602373191049	-0.560336234105243	-0.110072115035589	-0.435146659715944	-0.209771585230807	-0.06941024397897	-0.304266519230234	-0.0284600161180818	-0.268525903362258	-0.279235880798411	-0.342620944815334	-0.269892334761683	-0.271201697831194	-0.330381415653146	-0.274915277793009	-0.0718286482372927	-0.396942551863796	-0.351763259091118	-0.414379225524468	-0.343208850579624	-0.355754607169212	-0.191190566762117	-0.216287188544546	-0.387277109993372	-0.326249349780955	-0.143929734242888
"26586"	-0.320666723251994	-0.335461270313355	-0.248990917070864	-0.301719485837066	-0.167053552941088	-0.207697877570984	-0.0481216067544963	-0.176072618018903	-0.349628474600731	-0.231555569931701	-0.0693186956225495	-0.183425515648426	-0.28613497040637	-0.217073585532883	-0.163760170380134	-0.263113771436736	-0.334354351480422	-0.382188345934612	-0.124709288907974	-0.418286216964991	-0.0509283019239875	-0.0250722133104474	-0.510296371803832	-0.267483243337097	-0.26822336780659	-0.288202556588567	-0.324223065279247	-0.217682598986438	-0.183084229601029	-0.272627518026467	-0.10811108084168	-0.207938417470312	-0.188726019798609	-0.329015322956778	-0.391991968067903	-0.193504231698789	-0.211220223309031	-0.151064870741811	-0.072322451738861	-0.0773873798136456	-0.147103418099195	-0.164144674968826	-0.24814125915789	-0.397218069455774	-0.213919397845041	-0.0949743085806657	-0.405188525936948	-0.326952986149558	-0.349786238612923	-0.16204744135422	-0.182930843777807	-0.194919645338759	-0.279216899762518	-0.17418820938412	-0.146290029230795	-0.371127942028801	-0.266206689410884	-0.296094374377286	-0.331533357417146	-0.250335293132402	-0.275057702872237	-0.296540195751314	-0.148293026834765	-0.252190157683627	-0.278411946720472	-0.288377312999046	-0.296103639463846	-0.0560353283337516	-0.228002851032139	-0.363121008555243	-0.173843730782062	-0.211622036360091	-0.382202343422906	-0.150595582257643	-0.121098567601911	-0.210964594450437	-0.25887750088014	-0.17016759465701	-0.343526707309458	-0.246905009283778	-0.382997051255107	-0.158058760206087	-0.197736785314254	-0.407649474910259	-0.116802109550678	-0.0898943615359593	-0.233277852231497	-0.093525454663734	-0.286697759603034	-0.275027037602477	-0.218922403625957	-0.233883079628222	-0.21651673408047	-0.267577390109576	-0.257248599462723	-0.39238660402778	-0.141575697365955	-0.232662732745727	-0.157168088127936	-0.203704627802177	-0.205030771797228	-0.222523411156065	-0.302109864302388	-0.336760708759718	-0.106430953272249	-0.195088032524476	-0.284317778263896	-0.176774454139138	-0.225693540477105	-0.261308264968068	-0.0544846420717914	-0.451337411613269	-0.265655028673966	-0.208360362688818	-0.24051795920587	-0.175969870754833	-0.225057221074938	-0.144872755385337	-0.288541941924717	-0.186999992690022	-0.235728714264624	-0.219413594059355	-0.232816937600435	-0.215291771006052	-0.251788905443753	-0.394554950855965	-0.312956006951767	-0.296398167612493	-0.382017043452455	-0.282424349212048	-0.267915934931079
"115752"	-0.200857924216153	-0.300138127803089	-0.155694137779757	-0.240278711312084	-0.0692481852007079	-0.0913659554409631	-0.238977046770399	-0.196690719664151	-0.174213843756548	-0.190073527699673	-0.0188541194693889	-0.286517106122873	-0.285424062672157	-0.113867871098634	-0.114484710342945	-0.167864788516603	-0.193166902962886	-0.225525986939438	-0.0843148437985602	-0.213067323929589	-0.212274385788224	-0.199307742426567	-0.299491148671367	-0.29330608810022	-0.373373468739589	-0.371642448997992	-0.160558949220334	-0.207440408772698	-0.251136961639366	-0.287095470232463	-0.197551644974307	-0.346989213402795	-0.20286785243381	-0.0319223412074892	-0.164898170372929	-0.21601791114964	-0.0750879680244737	-0.29443250500692	-0.246986629842383	-0.218730515903999	-0.364061356783701	-0.436482764597494	-0.194907629973169	-0.299044694893418	-0.259511878073548	-0.258140976185708	-0.390296119182826	-0.401340178682263	-0.205154116861469	-0.0660739833142674	-0.343054673305634	-0.159729580890168	-0.0293018209883876	-0.242733945222371	-0.0467981109503809	-0.185790219680395	-0.26991023168576	-0.321394154042415	-0.160071087053578	-0.24344380642301	-0.263773221699168	-0.212791455086088	-0.307029267890233	-0.248006723119182	-0.223891188397285	-0.172515049865442	-0.28415371152209	-0.0681649411605071	-0.154088889283456	-0.3310835666312	-0.187209692150572	-0.367124785670741	-0.175085186660483	-0.14221757323783	-0.199259224191527	-0.22326346809543	-0.192477085207977	-0.243424764033067	-0.257391550879634	-0.303921521024647	-0.284094599782884	-0.274141177197412	-0.223204520258763	-0.248885182503819	-0.477475888798177	-0.0682370189915187	-0.203698380891529	-0.0966910220477234	-0.231241698309967	-0.205319885799563	-0.193835689473447	-0.360292562858008	-0.290807729485597	-0.296121782584526	-0.312836364673703	-0.193529882567802	-0.163072107053661	-0.251246192124974	-0.241387846714463	-0.20819502293335	-0.178499411012855	-0.147620039242303	-0.278483771386176	-0.28012153715199	-0.306649772191186	-0.170115598065953	-0.191016792630227	-0.120057397588832	-0.195505032299933	-0.179382415423312	-0.200126059007848	-0.207663040393341	-0.313927758561446	-0.239057491686584	-0.203461138046858	-0.388099582543225	-0.388945177516015	-0.267023131090979	-0.235860366617972	-0.348954975060517	-0.176256259894951	-0.351133206212796	-0.445167553377542	-0.244022846267279	-0.29284587491059	-0.45939589523392	-0.230743729258308	-0.182055803715687	-0.185246273104666	-0.402713734224214	-0.201873179701098
"1956"	0.0869861643074329	-1.41991439613405E-4	0.00806773704352425	0.210217408927193	0.128859520107173	-0.710368461000193	0.268886307492436	-0.256069757118042	0.107965212087635	0.188286886566907	0.0216765204378292	0.0422587774303384	-0.0517540067345717	-0.46574901376399	0.0998282307052977	-0.385821890460661	0.112334411845803	0.191109720379784	-0.016514447429401	-0.269391124127652	0.0859590353035863	-0.205724628284533	-0.00759237998841158	-0.0750877254555156	0.144935069655837	-0.424725891278157	0.088890114303323	-0.562628641450624	0.149137181828828	0.277267485220643	-0.0298295809693056	-0.290838568851299	0.106373153791036	0.219222495293351	0.123076636152131	-0.0961160808678742	-0.06130178909556	-0.32162689734438	-0.0954844904438135	-0.0991548658947211	0.0970007248774905	-0.124143644901318	0.0348709236116735	-0.397028671593628	-0.185863696255434	0.113497433520428	-0.1268474976866	-0.468050551897786	0.0549466726592107	0.194060234395278	-0.230028760599083	0.235227663176146	0.0229947786553596	0.0452017022307378	0.0151417052338944	-0.18092780427264	0.232826835852432	0.060775596599235	0.101300102954273	0.168246458584856	0.0176105697998247	-0.264392490891193	-0.277776040484797	-0.740315072116048	-0.601397191492031	0.083248602886769	-0.0719002062486937	-0.00776567850681833	0.132347712128409	0.183065587231301	-0.401466065572598	-0.340640093785643	0.208332611843239	-0.0378521215343114	0.0985569618940363	-0.392553441416235	0.196459071545414	0.00749073099664988	-0.0294060150756112	0.0945946338984722	-0.963550282359958	0.0796586475163004	0.0635057955483674	0.0918181598553864	0.237858590977546	-0.404137230042392	0.242036442127392	0.10757553514549	-0.419997871739651	0.00604807300874839	0.0203333243951554	-0.462748125814585	0.108901125050291	-0.121937198575779	0.066311033222731	-0.268295449220352	-0.113300652378395	-0.0292839755718636	-0.274521781592872	-0.0368321479735158	-0.111471484365796	-0.0487212264176047	0.185316418210642	-0.230964908963175	-0.578054594386587	0.155782719912178	0.186734136327373	0.0598392106700612	0.110324713270027	-0.813660435882357	0.010514685051442	0.0617882256837161	0.0562853988279232	-0.0204365532925955	0.0502241496513155	-0.0927572017358419	0.0775305976119778	0.129791088078837	0.173499640732592	0.151578198057316	0.0701644144379054	-0.296978390205691	0.0314261639546536	-0.128991184361335	-0.280752097459869	-0.433070802058007	0.0186875662867775	0.226437967679553	0.0676926738017337	0.0377599509510608	-0.0638602781989636
"60412"	-0.577795022316105	-0.469831919241933	-0.508083656638233	-0.337171409748629	-0.817780243806785	-0.463846622202542	-0.706822486736603	-0.43349340745412	-0.442332883337336	-0.542943315975335	-0.644940374392733	-0.60826051674667	-0.614904549166482	-0.634829785354997	-0.483753554328733	-0.496277162364458	-0.96089263475589	-0.498137119676834	-0.565921498108868	-0.517706613914079	-0.795980648378387	-0.375245830323701	-0.551917906319806	-0.48495816779887	-0.414075798062793	-0.615983260547126	-0.458406869628849	-0.653864388629887	-0.400467637784521	-0.520722600802731	-0.679383726288883	-0.666938415556153	-0.732506462385644	-0.431713252569675	-0.483695557107132	-0.52027555129061	-0.72850588412444	-0.298966570927126	-0.500822766909439	-0.755340975284891	-0.536718355263433	-0.683883585554329	-0.409945906068537	-0.709560353557073	-0.664360853390387	-0.467727297819136	-0.557260580100724	-0.681573515731278	-0.365921392407116	-0.543593887125567	-0.363648052856526	-0.434503482276518	-0.47844016864874	-0.655091717719515	-0.458297019299453	-0.677969586241515	-0.323550010475581	-0.489767316842308	-0.481686166919104	-0.505207983557322	-0.77012204246571	-0.608229516817089	-0.748320924253968	-0.719697744433324	-0.420187396088269	-0.620631215946753	-0.718746796540919	-0.466047242676676	-0.672432559201935	-0.48647458653694	-0.521457338850212	-0.641222001839131	-0.425274294984661	-0.616984876771661	-0.368209188725595	-0.43639186808678	-0.592326314341561	-0.612778648627252	-0.764796843108653	-0.558270693838635	-0.733218255440025	-0.492828641100111	-0.515739348224314	-0.472178054296664	-0.435288622356365	-0.631948635723717	-0.507998466666632	-0.326926586225995	-0.528011159852457	-0.573193245991751	-0.540783298723795	-0.380551557558707	-0.614171208081552	-0.541300621095119	-0.856500977208099	-0.675660024917238	-0.288702372855381	-0.401516664095005	-0.641533834622086	-0.473626788195077	-0.516965592077359	-0.651472849432185	-0.495082630525164	-0.548010189643396	-0.573031250101561	-0.384645149832715	-0.300422019283789	-0.415727285371337	-0.436456559314779	-0.756679033215845	-0.565000356340376	-0.470240723459059	-0.411684089037407	-0.350618912802109	-0.648431783151382	-0.642162637248104	-0.570864306672014	-0.480265585303681	-0.515384615013767	-0.540454312699025	-0.709597466788366	-0.620490628193832	-0.410330397311646	-0.674263820954137	-0.489818584004872	-0.502809562533223	-0.459338408517956	-0.42460051090205	-1.00648147596149	-0.554919711092923	-0.220883758963768
"2865"	-0.0901389883068496	-0.0117095681386825	-0.0619975833998922	0.152523911921408	-0.0720338809229127	-0.00896023478125646	0.141324744578821	0.186395305677847	0.239151865190665	0.22324908209742	0.0231211463553976	0.0277221149329009	0.110609732519731	0.0703913185832635	0.0328872367402308	0.0126132654903238	-0.0199774911378738	0.224011378455177	0.0847987748725812	0.0588321354391038	-0.00171004079429109	0.205366569530375	0.103758666132201	0.0448112928476	0.0914749621092183	0.187727397315347	0.171611456895694	0.0913838472693734	0.137947947550667	0.258938989715336	0.102585687789066	0.276109182180413	0.112050582709647	0.178578765703282	0.013211098481501	0.152568448527568	0.149136000090098	0.190974328218163	0.0671155579117932	0.269444736724854	0.0905015759442837	-0.0507379412697793	0.191937056787463	0.183561742112433	0.17388414234301	0.121857527625842	0.0354406186871519	0.128650205268195	-0.0414925366272135	-0.188303316940243	0.130561993113458	0.0162369497339311	0.166479805737465	0.08233515163554	0.25169440599958	0.118324209009015	0.0160954728316766	-0.165299418670181	0.0148391952905703	0.197020306515598	0.100857442396677	0.0684994215847852	0.225695720650354	0.0387858565176644	0.0474564764128678	0.211384959085289	-0.0445789108625613	0.0804970175757575	0.0343546977990342	0.0971940122385782	0.0154511368915962	0.337589224274747	0.041110471745298	0.0898346577855314	0.0280455322770331	0.0420814863484244	0.00764982232644843	0.0123306782136939	-0.0867653327247357	0.0230820646307498	0.0101125071783907	0.175418671771171	0.0976332957179381	0.160674770531098	-0.0155409086105445	0.0115908716448613	0.246125280304389	0.127606165270312	0.0543154093724138	0.0220378238383922	0.162399935906208	0.18840113301116	-0.114602063392588	0.0237454347695018	0.17019012319603	-0.0655562305599401	0.0573056847009105	0.0593971631755691	-0.00227388294165894	-0.093024658275181	0.141263252346056	0.0359449954002391	0.0493105477863516	-0.0879364009038924	0.0281955201544691	0.0502291156274435	0.102411557790097	0.0739792347222401	0.0020074341067413	0.020379394599325	0.217137566790867	0.0563510791277333	0.109449873149679	0.200289065466544	0.0915063501431687	0.195130703408367	0.158510252084595	0.126275287690274	0.156894091512206	0.0263220141135697	0.146761992595035	0.0784733047174666	0.091780252908851	0.285240356717506	-0.0407785412198878	0.155161586817223	0.139707363323691	-0.160500195261928	-0.0478752377579914	0.0416849787732802	0.064410484131173
"2339"	-0.450873779935135	-0.50279912903705	-0.57279416138797	-0.494273650832106	-0.609808329861242	-0.57992763154835	-0.383138366719891	-0.418350917505695	-0.659381786935702	-0.702161623063925	-0.450089957560191	-0.482028892069342	-0.398032142569376	-0.728649157412784	-0.516535529249366	-0.59192755188369	-0.494967714195743	-0.62497954546857	-0.273106844251136	-0.451362656291689	-0.611307730897421	-0.532712712939888	-0.410039953943114	-0.594721973399284	-0.425270892495642	-0.598727417624282	-0.683449014444074	-0.374893612652953	-0.129060976685324	-0.540032444833227	-0.592783434450524	-0.779891370098719	-0.579168245340373	-0.534763585589418	-0.353646791877933	-0.700663691787748	-0.613950076281971	-0.698290034091853	-0.649996842939278	-0.536708351357856	-0.415040582472585	-0.624025944250604	-0.766581352481481	-0.589130564790114	-0.419949180879494	-0.511496577909092	-0.549822162932371	-0.635007765512274	-0.597523665540719	-0.407303995937824	-0.337549479607746	-0.529914696958312	-0.769256756338017	-0.364417464311597	-0.567299954769029	-0.440231462490408	-0.453543506870444	-0.698311115334813	-0.444391229629789	-0.489393250631168	-0.630563478606494	-0.692652746196803	-0.59351840707216	-0.755299424088833	-0.387753556035994	-0.497239588415602	-0.29600903842501	-0.54199783489806	-0.752851666952249	-0.51858196803493	-0.362309131862894	-0.621013114649077	-0.405809837830733	-0.814407667078571	-0.518687478929887	-0.430573572543296	-0.542844345880484	-0.359451428666015	-0.646200605218651	-0.350956503279107	-0.682105009795417	-0.770207211844877	-0.194524333469219	-0.45780981593189	-0.306989744681757	-0.29212833980065	-0.407642634422669	-0.506943443610899	-0.623062525108595	-0.313713642729432	-0.489838061828117	-0.776698334426102	-0.563663933406297	-0.46908939774928	-0.434321873650424	-0.638578601656072	-0.671122110293642	-0.539339614384741	-0.515201024218716	-0.426560866187594	-0.57246332823108	-0.494301850110633	-0.623840948334021	-0.785337472247974	-0.240859613334681	-0.518599923057209	-0.538114147335485	-0.220243600302517	-0.521995775048235	-0.551076388689166	-0.370173866387517	-0.480458213837537	-0.518714755718772	-0.486522210144499	-0.238519461385701	-0.7725720041925	-0.319223044667376	-0.425983185098993	-0.7932439767342	-0.653467252865348	-0.310591489143875	-0.612291266964669	-0.570725833363136	-0.554155807999768	-0.473663222557733	-0.994598560245947	-0.693590879217223	-0.523230986004703	-0.502767160997724	-0.587547554727016	-0.488185772727037
"2549"	0.0668605729230641	0.035398980941123	-0.0832620788721361	-0.173412960190141	0.0751502899085946	-0.0744793495862201	-0.1970332338991	-0.458805641186376	-0.0706286054647872	0.00338481460660878	0.127022215900478	-0.153268387800651	-0.130818753057848	-0.00593183130363027	0.0957151496048729	-0.382376619436852	-0.155598154836125	0.0670897619087684	-0.164488523870019	-0.023938956858447	-0.0101079024205325	-0.0382537232812133	-0.00835542127352329	-0.152810733120088	-0.057472129891874	-0.420603087780724	0.135111576268876	-0.404747080288067	-0.00410315447962204	-0.0203240145012662	-0.0151366930098946	-0.0867922882130278	0.0418836840908249	0.00572076358742312	-0.0809898595947202	6.27313547064522E-4	-0.0261480284871591	-0.0777621442281647	-0.280627273733815	-0.0288458420406802	-0.0446162014037467	-0.388144037474115	-0.141596670101294	-0.437559336743757	-0.115863963180865	-0.0104834616232059	-0.268544521017072	-0.457163786537066	-0.150381731690179	0.0647928190882016	-0.110635925644318	0.0983063269041037	0.105457964579703	-0.100890533089386	-0.129503552686453	-0.137794470076547	-0.270191339997438	-0.231250500114787	0.057225540926864	-0.0220604518778946	-0.0332242576420926	-0.312565039092442	-0.249073250169539	-0.371996145654459	-0.629318269661482	0.0336737218471848	-0.372928309872576	-0.0233777520158292	0.00412487058039424	-0.00119531500181224	-0.107353150819751	-0.146499585003975	0.0135726686833871	-0.129629243182365	0.0840146557434828	-0.0197938760990902	0.0358622157602064	-0.0256371783699538	-0.124767635707541	-0.170166764146638	-0.315302595388755	-0.0428288007115423	0.0332880846472592	0.0215438378980921	-0.043546908856585	-0.00752877623184403	0.0306342155335853	0.0886683486051161	-0.369425303763309	-0.195600299774519	-0.128948511180556	-0.625706781836489	0.0272096424364039	-0.322486781431729	-0.0889901888890474	0.0663215323291594	-0.0262314279293172	0.0767711104869658	-0.299430225523797	-0.102578919458197	-0.0657042314162633	0.0182383023701711	-0.0306028979946341	-0.0633273493421102	-0.0668092135251184	0.0118539149912149	0.00898941495633063	0.0456783709643983	-0.0813805654654428	-0.0671537861863735	-0.0523806847224971	-0.0523099484885748	0.0147885347767063	0.105044128327315	-0.0428290043421454	-0.00319520459445237	0.0521254723029088	-0.0341574699267941	-0.316830177398592	-0.0779885884493339	0.0829280288362272	-0.106208207592942	-0.0214910895442003	-0.337000681675195	-0.694578089132666	-0.129589797173596	0.0112779659429483	-0.0704163298475373	-0.101352592386181	-0.185818221737511	0.0510579740753331
