	"ACH.000028"	"ACH.000153"	"ACH.000163"	"ACH.000281"	"ACH.000331"	"ACH.000361"	"ACH.000376"	"ACH.000502"	"ACH.000503"	"ACH.000516"	"ACH.000589"	"ACH.000627"	"ACH.000665"	"ACH.000714"	"ACH.000747"	"ACH.000748"	"ACH.000764"	"ACH.000788"	"ACH.000829"	"ACH.000915"	"ACH.001197"	"ACH.001380"	"ACH.001408"	"ACH.001736"
"22985"	-0.439236553022282	-0.647063354447639	-0.697580535847995	-0.557291159306586	-0.833062245069669	-0.819154397118709	-0.885188759285628	-0.764297345665924	-0.804135876652536	-0.574547818413054	-0.777511842156255	-0.739115200042861	-0.769710528048728	-0.94141176859477	-0.621952485506914	-0.83373223097715	-0.476326528667441	-0.755144951952461	-0.719249984701031	-0.8255074380961	-0.651504121637004	-0.800340990666299	-0.618464320787226	-0.642608858365794
"51074"	0.0806070111661654	0.137929305166237	-0.0655415134737971	0.0691682508061247	0.0139894130778177	-0.12285987731513	-0.0732123544224198	0.0454442499084977	-0.14583370636726	-0.06117553790094	-0.0686485990117217	-0.0303798478513986	-0.155137370984582	0.0228639652625741	-0.0995028680445634	-0.0436097879205697	-0.0248438211181488	-0.145398788554357	-0.0331566637730555	-0.0901368848888455	-0.129929357702183	0.0838532577706737	-0.109742320957411	0.146949816459191
"771"	0.0674738068998378	0.150664222897285	0.0539863280572847	0.085683726732049	0.0812909706287272	-0.0771143770097064	-0.0489090483319242	0.0824990454332415	-0.0684726073260968	0.00732439969989818	-0.092222958678482	-0.0329141381840255	-0.0403424354420605	-0.103455557983092	-0.140459950203549	0.0139212812968499	0.0409836222026874	-0.0440801352996189	0.0558878545751629	0.159755319080382	-0.069146585804961	-0.0479620971687985	0.0575232561010801	0.0429983773269747
"51244"	-0.464921417019288	-0.424689638440176	-0.473728910243427	-0.564101668773921	-0.813341467622349	-0.773273608915692	-0.63263017525291	-0.7374034824806	-0.488106616744842	-0.702872145062084	-0.69445495006626	-0.487645427657199	-0.716682190192229	-0.667891990886289	-0.62698744163953	-0.752664338711913	-0.586728103706088	-0.646819720838307	-0.540130743864203	-0.655585973866153	-0.775660633725247	-0.832045005366795	-0.701424447709212	-0.71724445093922
"246184"	-0.328037136666679	-0.29748529744217	-0.495327395370566	-0.342900248571093	-0.62043170042174	-0.223524672835254	-0.446319091740314	-0.435481882192221	-0.401606802232038	-0.604040290972519	-0.474016776202381	-0.359558901040161	-0.536558637030392	-0.39725279258758	-0.412419931307933	-0.485770207734911	-0.768133199707885	-0.439831351053356	-0.49924200522323	-0.545101334227226	-0.521899328745887	-0.564112986154023	-0.495437495646881	-0.421969641596766
"151835"	-0.0762924483299954	-0.00476145396125667	-0.0535025151390906	-0.1058524772495	-0.0167454926615855	-0.176666884374335	-0.0157455448185277	-0.0706514564275493	0.112999701619575	0.0175231266427898	0.0124725507504761	-0.11591438021062	-0.109586798162524	-0.0211374455938073	0.0726055109921011	0.00145674325858688	0.00273033832807863	-0.0307821640956828	-0.166154268984251	-0.0140387415427415	0.0206042141459749	-0.0175235194066316	0.0732557623740371	0.0352602184804265
"57062"	-0.502982236325007	-1.10003524853943	-0.717519561864208	-0.758349423784136	-0.924091141397632	-0.74048445974563	-0.736703903976198	-0.653089043310547	-0.581610146415956	-1.09719193397217	-0.564989775691827	-0.811198197296834	-0.75253714950565	-0.772297081716442	-0.786436546767029	-0.926653122843746	-0.904556657456931	-0.732972470479331	-0.669428714372423	-0.823993628165077	-0.738941579264878	-0.816654255499469	-0.804342550572924	-0.817761706664265
"9879"	-0.50856544257835	-0.427418469474	-0.582047644742018	-0.418603853430184	-0.689245840831127	-0.322074161096934	-0.469063414909508	-0.513551597328312	-0.536199330521636	-0.286774857653703	-0.55377735930452	-0.39262228583017	-0.629871261216137	-0.483745948204349	-0.497226863795541	-0.306682196391954	-0.335774904713364	-0.493314028477289	-0.3334930448682	-0.545859055162511	-0.36951418065401	-0.520205176670914	-0.661106822691056	-0.553726364371397
"8894"	-0.496696608382821	-0.391527220963356	-0.349399023717079	-0.531810962659571	-0.644604622706159	-0.693173958240895	-0.628376228326169	-0.55891744532497	-0.60487089925762	-0.628143733599496	-0.691341832735033	-0.706833748557637	-0.657370349084089	-0.582399648356513	-0.569125808287441	-0.731375373847408	-0.779829468363656	-0.619239082624693	-0.680798553859653	-0.769419563818159	-0.560600447343025	-0.387806357466624	-0.431573930621777	-0.54343085287801
"143684"	-0.153833695174602	0.0522816941879088	0.0873182607909231	0.0239741051055449	-0.0566447287022923	-0.227998122042712	-0.128975699509743	-0.150372473787983	-0.00432674407978481	-0.045973308083349	-0.0931892930361288	-0.0452557315332204	-0.109523315949135	-0.0220498961009522	0.0514261017956437	-0.0224095362106284	0.0896738492713893	-0.215182395353456	-0.213378984550652	-0.104006614753786	-0.0158331438815427	-0.184589555245615	-0.0765177188444883	0.0378247483267944
