	"ACH.000011"	"ACH.000123"	"ACH.000188"	"ACH.000296"	"ACH.000395"	"ACH.000470"	"ACH.000485"	"ACH.000638"	"ACH.000736"	"ACH.000880"	"ACH.000896"	"ACH.000898"	"ACH.000958"	"ACH.001061"	"ACH.001270"	"ACH.001391"	"ACH.001532"
"60496"	-0.454911330878587	-0.425641348228243	-0.576476516251857	-0.621945244962342	-0.519682480687549	-0.462917358994767	-0.30901651345426	-0.586568404026906	-0.477229639988561	-0.41336189692874	-0.680086542578398	-0.336706949666901	-0.47025581781353	-0.588279500542923	-0.660626436486426	-0.331626652576082	-0.445609152821239
"9550"	-1.0816947915261	-1.01149616325539	-1.00558870260164	-1.15750940121443	-1.04189660236348	-1.21672316068772	-1.05459096209192	-1.27890866684008	-1.20581532490785	-1.19321569168208	-1.11847277859927	-1.10593569431351	-1.08332190924931	-1.28412069823581	-1.2706990178476	-0.973826877101262	-1.11640872430248
"79908"	0.0162521024586719	-0.0753064032260104	-0.0365245625743872	-0.172726120013128	0.0269311912827711	-0.16306197105531	0.00978579338314918	-0.0056755693971712	-0.173218175877891	-0.163172690749514	-0.0658313628589803	-0.047153513953189	-0.238231116680218	-0.0281906003656195	-0.213705168127214	-0.0450517558132175	-0.134775279268478
"55749"	-0.651795202939114	-0.51578828221163	-0.772689380570109	-0.830040600146849	-0.690785797317849	-0.853353206269747	-0.32975288313513	-0.666129014312896	-0.68920615651071	-0.683044907710833	-0.844127832503068	-0.52405115333977	-0.774519052950376	-0.816711789179035	-0.687823500238758	-0.580398363693959	-0.802541301002394
"928"	-0.0788788107761044	0.0280092434027907	-0.0735758862051339	0.146932783104463	-0.0436281377937015	-0.115660910756715	0.00785557997059261	-0.0195779795827797	-0.0985573956299957	-0.116248574594123	-0.163121439336268	-0.0865231424981323	0.112310661686203	-0.0187392955405758	0.233520464659065	-0.0416756900157753	-0.0642450233929121
"51611"	-0.366099534205788	-0.363629309881797	-0.33813475803346	-0.344837233457063	-0.278651582023	-0.335029177961322	-0.381380843882111	-0.179249380992962	-0.397675162129781	-0.476511823608331	-0.34995519727398	-0.195664108079164	-0.261999378236556	-0.303231725339741	-0.33666637532121	-0.229310109055726	-0.339651979217307
"10281"	-0.0656505646704217	-0.0459701042329499	-0.187775683791281	-0.239085740254669	-0.0568381243108799	-0.124291753058173	-0.0806335749734359	-0.0657825934315332	-0.261113099953684	-0.223380845401655	-0.0149947503750575	-0.0707352420648305	-0.212102462498455	-0.0589090916036859	0.0400073281690392	-0.17755097238223	-0.210401479087183
"2023"	-0.692239879400817	-0.735839067361182	-0.872466230970414	-0.793966057397908	-0.72333624007147	-0.65247561894327	-0.827945496245949	-0.81375514802203	-0.682231780872445	-0.973443971661447	-0.910118174167487	-0.302806053604295	-0.404831614921453	-0.893420176860961	-0.772152384901577	-0.428155489887217	-0.680862660144414
"150274"	-0.692856615303813	-0.59107124309	-0.703446580251587	-0.867512350400466	-0.52566420919416	-0.599353726200133	-0.483139898279926	-0.63081281183509	-0.661833331871304	-0.720223627552203	-0.806152796081483	-0.433079608355706	-0.737293580983207	-0.778360252803224	-0.678653295477673	-0.360021190539009	-0.60739529913166
"27152"	0.0500339345870668	-0.114666249523982	8.59419489226573E-4	-0.141428871086923	0.159557805165777	-0.0750759686216849	0.0250039447249626	-0.00134152694770234	0.150945463562933	-0.151992324515475	0.0359651771339265	0.0136242212833565	0.119847866692134	0.0102825430243423	0.127382601324033	0.0265095852415051	0.0733196102759011
"96626"	0.322772802748067	0.31884635152305	0.513565315129801	0.603207557359056	0.433490260406097	0.547357193534842	0.464105528061922	0.424684954842341	0.576486972126755	0.601304610757651	0.412927217558995	0.407396764903741	0.427341438469019	0.529827980290769	0.324663316122242	0.595176480926834	0.492016436771088
"134353"	-0.517020738557047	-0.61344035615879	-0.619215170262849	-0.596751013575605	-0.597278366868307	-0.603779470579444	-0.676143942287075	-0.59751812557724	-0.584582290792223	-0.586111201013815	-0.637526238094762	-0.476078455398758	-0.573570227391813	-0.690305383921644	-0.661185411073775	-0.460958404394401	-0.567830801468669
"55110"	-0.0841022811319976	0.102843618314573	-0.15565365068345	0.255059017600814	-0.0813461879380329	0.275110996419249	0.0671283094028284	0.147335222506734	0.288495827988688	0.209071570925701	0.11116991955459	0.115844801462707	0.252002900772591	0.139224664217776	-0.195285926104177	0.120076292595052	0.164954350277355
"84864"	-0.287770307680037	-0.118141625832175	-0.0947718729396835	-0.296829883119445	-0.120680183723358	-0.229659121930589	-0.041404680078854	-0.0943809344051376	-0.256758882076556	-0.339090185308022	-0.238818359125829	-0.0594299074095608	-0.230221752718569	-0.218054649835917	-0.215238824742687	-0.0820297708677246	-0.307053294404961
"284565"	-0.343259710218238	-0.35403333066219	-0.391745584553417	-0.414442157533276	-0.371093780868163	-0.510625915319138	-0.548027440272572	-0.311451202001216	-0.459368836058872	-0.527097921105616	-0.306542893092793	-0.449312772736247	-0.490791559753909	-0.36103760486885	-0.258487070249518	-0.361004577242813	-0.479605375741747
"10654"	-0.611352166343893	-0.50544346363878	-0.607081946159008	-0.745353666148753	-0.628984337550449	-0.610336678178147	-0.48084284927403	-0.625358524539194	-0.543434732623771	-0.615755796456243	-0.686599787731356	-0.343770367135437	-0.580107151986452	-0.627078146136517	-0.748294530269253	-0.633153362593832	-0.48385599991253
