	"ACH.000015"	"ACH.000017"	"ACH.000018"	"ACH.000021"	"ACH.000028"	"ACH.000037"	"ACH.000042"	"ACH.000054"	"ACH.000087"	"ACH.000097"	"ACH.000123"	"ACH.000138"	"ACH.000142"	"ACH.000148"	"ACH.000178"	"ACH.000183"	"ACH.000188"	"ACH.000221"	"ACH.000222"	"ACH.000223"	"ACH.000228"	"ACH.000235"	"ACH.000238"	"ACH.000266"	"ACH.000278"	"ACH.000281"	"ACH.000307"	"ACH.000319"	"ACH.000320"	"ACH.000332"	"ACH.000339"	"ACH.000350"	"ACH.000365"	"ACH.000374"	"ACH.000375"	"ACH.000387"	"ACH.000408"	"ACH.000420"	"ACH.000421"	"ACH.000425"	"ACH.000452"	"ACH.000454"	"ACH.000458"	"ACH.000461"	"ACH.000467"	"ACH.000472"	"ACH.000486"	"ACH.000487"	"ACH.000490"	"ACH.000496"	"ACH.000499"	"ACH.000505"	"ACH.000518"	"ACH.000522"	"ACH.000544"	"ACH.000545"	"ACH.000549"	"ACH.000571"	"ACH.000584"	"ACH.000585"	"ACH.000589"	"ACH.000593"	"ACH.000619"	"ACH.000623"	"ACH.000630"	"ACH.000633"	"ACH.000651"	"ACH.000652"	"ACH.000661"	"ACH.000676"	"ACH.000677"	"ACH.000734"	"ACH.000735"	"ACH.000736"	"ACH.000738"	"ACH.000746"	"ACH.000757"	"ACH.000762"	"ACH.000765"	"ACH.000767"	"ACH.000770"	"ACH.000771"	"ACH.000776"	"ACH.000777"	"ACH.000787"	"ACH.000791"	"ACH.000794"	"ACH.000802"	"ACH.000809"	"ACH.000822"	"ACH.000831"	"ACH.000834"	"ACH.000836"	"ACH.000837"	"ACH.000847"	"ACH.000858"	"ACH.000876"	"ACH.000882"	"ACH.000898"	"ACH.000911"	"ACH.000915"	"ACH.000929"	"ACH.000932"	"ACH.000937"	"ACH.000950"	"ACH.000960"	"ACH.000969"	"ACH.000994"	"ACH.001001"	"ACH.001283"	"ACH.001328"	"ACH.001353"	"ACH.001377"	"ACH.001408"	"ACH.001500"	"ACH.001554"	"ACH.001735"	"ACH.001736"
"23647"	0.00890253841702447	0.00701668693908507	-0.0875860692553481	-0.0889562184341926	-0.155553023617604	-0.217725698602158	-0.0768256396864325	0.0206371108267359	-0.0983381531094587	-0.182165201993622	-0.10996613795806	-0.168685405904823	-0.00904486195517896	-0.068342259299662	-0.0806200909693251	-0.128223456620398	-0.111879824399346	-0.0739481854632803	0.0501235843100625	-0.135497510410293	0.130417337785566	-0.0924395315341984	0.0752212541476286	-0.018155145627408	-0.111252119831812	-0.13367531692768	-0.185924105981205	-0.154703534337118	-0.0578989308431347	-0.0255938517080415	-0.0949925148023191	-0.0530680185465577	-0.0756601018426225	-0.141171177810207	-0.037814684969861	0.0159699197565119	0.051952294272097	-0.108803355790646	-0.00215386472007931	-0.0486304185287946	-0.101044550179778	-0.263267973754694	-0.0825238587953879	-0.117784362330426	-0.058119218331179	-0.102352374605813	-0.0322524183201212	-0.217485998447323	-0.0502768366813327	-0.0824725804018705	-0.0499203056303547	-0.0504882623242516	-0.027556733508616	-0.0770822237192634	-0.0796469619059371	-0.0952190399056824	0.0363811475827897	-0.0603237944385277	-0.0461404846210956	-0.115943692603011	0.0277711198198622	-0.0917918930471344	-0.0489498630413537	-0.0856462594753112	-0.0743499788961116	-0.25697364537119	-0.103721544477842	-0.100034163621729	-0.134495030843171	-0.0166326776774521	-0.0678011751437781	-0.16904789713819	0.0643129589607151	0.00623897510478878	-0.0494906965851049	-0.144489504671354	-0.0204455170364299	-0.0897839547794656	-0.0556012026171689	-0.108546746830569	-0.194276945963035	0.00602747739596919	0.0869919107176732	-0.0382927866145103	0.021519879675179	-0.0108764484633092	0.0535377060012098	-0.0981587685445877	-0.129514477440329	-0.0982594974969405	-0.121467007910812	-0.00494787913448452	0.00303062905857439	-0.0230866119857981	-0.128578652984496	-0.133311532641496	0.0293649437843935	-0.0906372312599625	-0.0166183361547089	0.00919184672593665	0.0728005194684799	-0.0285222338357321	-0.124002750605103	-0.0754429278748232	-0.0466821626501093	-0.00836482878694295	-0.0358934468292144	0.0299517078723822	0.0284429862149999	-0.22093278698248	0.00111084017533109	-0.0362587821056057	0.0312836371201899	-0.0764372358264451	5.41185689767443E-4	-0.13603670142612	-0.058858151543594	-0.0695238585949816
"147872"	-0.249781563585615	0.07954679467381	0.104257472036754	-0.0252092450602737	-0.163790747769408	0.0895436874153533	0.131051119223942	-0.184830251105002	-0.0131541457826081	0.0453096163372966	0.145552271598523	0.162765907342684	-0.0933318419026174	0.119410816879866	-0.0819520045258826	0.103709231891117	0.0436524263952158	0.02345822081367	-0.0538951308605263	0.0747269472615455	0.217442924040512	0.114494350441204	0.241577245881775	0.034742519352761	0.00553089219073089	-0.141610002874628	0.00861977044949378	-0.0298288289617642	0.0170149113600259	-0.0365312398568469	0.0921232410220137	0.185429586164947	0.0859753545215944	0.0628275054826929	-0.119851307818235	0.0866125777485767	-0.127279623036582	-0.0334227626130612	-0.0176057403937685	-0.095767548239839	0.136395258114551	-0.0467250067351389	0.149180647500068	0.0158848753168609	0.266558253623612	0.0121649300054678	0.0879067504075631	0.104006700177956	0.00378932745234552	0.119545517822586	-0.188186316567179	0.0841951690841274	-0.10532606011625	0.152623366113277	0.192930518612476	0.118154437712445	0.0015459741659321	0.0127247481860444	0.0216345527422028	0.0589196263838572	0.076541461916646	0.0227443223956165	0.205360907494927	0.0091525858334494	0.110643506516032	0.0962305952457048	-0.0887360562693739	-0.0148993742230073	-0.116569634840194	0.0860929324476393	0.11834620858999	-0.0333445963995039	0.0772119273131696	-0.102927948993716	0.14759675789487	0.108373519569871	-0.249247636664493	-0.130245992073611	0.0231590333680352	0.256433736993835	0.0626304318536169	-0.0179286099666197	-0.0316508199928845	-0.0318107094927049	-0.0732223350370532	0.0434322856081969	0.106485861488983	0.0325232975631265	0.0804800973512382	0.10084662342536	0.195448773640875	-0.0229183759790272	-0.0588055458655749	-0.00517204320473604	0.0902156634393928	0.0577064741841937	0.00727590849639077	-0.0160167537677692	0.0850462009337533	0.0481738108119117	0.0936832034529297	0.241999806972411	0.0695031412887963	0.148445890271014	0.124209358906259	0.119026159728759	0.149390160590433	0.0578936875111671	-0.0181098023329212	0.113218557466444	0.153993177743996	0.124503041898454	0.148796241806285	-0.0390440468906052	-0.0129816992337157	0.124764882556942	-0.0590692955065033	0.0811664735720493
"81669"	-0.116852185694228	-0.318683832562236	-0.264421135241196	-0.26961798825733	-0.227969763127932	-0.363225442462591	-0.305143426672038	-0.313055742442795	-0.065092369034055	-0.262731090280516	-0.189447587248749	-0.172408855078512	-0.12260331067928	-0.25390467580201	-0.248421935180127	-0.167738339254225	-0.323056343169734	-0.317624397085992	-0.214951073949954	-0.185322465362788	-0.143131771068284	-0.215545482359614	-0.301198004060974	-0.23066553554053	-0.300399956941457	-0.254020749811998	-0.300862717248449	-0.178606917905738	-0.257387372899935	-0.206949324793388	-0.390253034291624	-0.156050538072182	-0.25528795614143	-0.413202829727611	-0.392974671528396	-0.192186609137222	-0.198188355804748	-0.263085786943258	-0.257623797650588	-0.198080382038692	-0.318063775395322	-0.399606319824299	-0.195175336690943	-0.242767197235086	-0.138295437306702	-0.19034441348424	-0.152276123111536	-0.665521415523427	-0.141439982109069	-0.41208517654627	-0.28527484663537	-0.193400823846149	-0.0659593116749296	-0.223610538454864	-0.260050031571929	-0.233252533267344	-0.136246104719089	-0.178335710539853	-0.240483093556719	-0.139019082847504	-0.186718944385057	-0.214309159013028	-0.395866588343279	-0.374641359124829	-0.23001988958041	-0.214750383302833	-0.0341737336520547	-0.25448667389525	-0.225517690159205	-0.296746718102215	-0.152827167793776	-0.152646592819983	-0.193783253093953	-0.266378425477627	-0.245017824876508	-0.174884728396804	-0.197530698803367	-0.141763255292674	-0.249498413583868	-0.326039751133347	-0.235365775666814	-0.216481015465439	-0.305556157912275	-0.243962037926657	-0.235021381703222	-0.297230161041366	-0.212994048495445	-0.136791559791132	-0.223724174319543	-0.260424142901112	-0.265332700725275	-0.125776073617619	-0.256864521088813	-0.0853128462554977	-0.461748238072681	-0.237569559597302	-0.379132664470665	-0.243251367621968	-0.131707498614572	-0.129479070297317	-0.450162672041244	-0.199638951226445	-0.164391455749117	-0.112200137779194	-0.196154729902368	-0.307274846947747	-0.29741756056559	-0.3281097721912	-0.23874534560751	-0.270951518970036	-0.159775419927505	-0.256615575877414	-0.210048775674005	-0.192044268265615	-0.251169066755252	-0.351994092476173	-0.279458529658828	-0.18928849918748
"1544"	-0.205503856765635	-0.18020453960399	-0.104412098681349	-0.0789975402243176	0.0842217244018912	-0.149552560038906	-0.224493219671433	-0.275954511457541	-0.219434880075561	-0.0891085271668312	-0.0787697240932568	-0.0850701812713707	-0.109539847185159	-0.0800537393581609	-0.103610293085305	-0.257005461256443	-0.100025361899451	-0.147438996115071	-0.0944102422335988	-0.206067220893383	-0.0643760767642941	-0.217097879413245	-0.356502407397611	-0.203731324025852	-0.0672320091575075	-0.230388706440951	-0.379491116593839	-0.0780331350452621	-0.0588580870677043	-0.189994139720534	-0.0940618532187383	-0.208966701804205	-0.17114345671458	-0.0990394125989054	-0.114063293279866	-0.237706962102382	-0.050870069425808	-0.137391111585149	-0.0570390758770898	-0.293720461102948	-0.304568699182079	-0.169355726879879	-0.11607801507174	-0.189126300090126	-0.127186568737514	-0.113678715809806	-0.14124578568188	-0.319176676477686	0.0631357021712818	-0.184624616300174	-0.24197787363514	-0.0700666061096502	-0.136670092699762	-0.0292507192027307	-0.268975635454446	-0.112587283665574	-0.209964793815328	-0.131500987428029	-0.116534692386651	-0.119083119928856	-0.288818840495858	-0.228030293444586	-0.159277203887911	-0.167497980241824	-0.127272506284014	-0.226448636485794	-0.232411820786155	-0.167003045423728	-0.16420577749306	-0.138183116074438	-0.216521359219872	-0.0243525424085719	-0.0168076503552145	0.026130067796576	-0.145895876759955	-0.141647326063957	-0.495076715034392	-0.0414295916535326	-0.269387923704996	-0.403881801115928	-0.188798031874384	-0.13395488154534	-0.110153269394832	-0.27397406028307	-0.211489813356991	-0.0839256789395419	-0.184044249132587	-0.0669672463752132	-0.176225332860931	-0.0876896329811728	-0.1213524617106	-0.149680187854694	-0.14130058959592	-0.253958896414992	-0.220990602579105	0.00792166757007007	-0.319769205573875	-0.120330911931285	0.027012296305364	-0.204082252110117	-0.158177854998624	-0.204059683960467	0.0391459435030905	-0.283937283977402	-0.185131685580762	-0.130334130178555	-0.291146445858586	-0.147934659691797	-0.178234488372343	-0.170413528012283	-0.080208601142388	-0.0971414886984176	-0.0989362003626267	-0.155183393498511	-0.162105179897653	-0.13616829097616	-0.171406611894968	-0.0591690365884515
"1975"	-0.712759505178245	-0.475154907036815	-0.732536231021538	-0.743156064269655	-0.550823746032714	-0.662863703022823	-0.649010038837007	-0.658508775513171	-0.789929117986598	-0.506412718707806	-0.632168273799875	-0.488625200307168	-0.754723261501409	-0.761609885282075	-0.74219445503442	-0.850274290094652	-0.610770693610737	-0.542280435670779	-0.770402238234432	-0.818884914998391	-0.595221011833072	-0.733936991884699	-0.591652237276855	-0.706332472040187	-0.607402869235937	-0.948406386747573	-0.67721118939156	-0.769339101713017	-0.784200727585282	-0.627439311711222	-0.691017372086567	-0.489248525867432	-0.789899491777857	-0.840218787559605	-0.767691015747475	-0.83724589164878	-0.601937084933734	-0.604974120798844	-0.641657317043385	-0.702169885711553	-0.572784733991303	-0.724681947779209	-0.594544817213862	-0.531199237037577	-0.753938304203706	-0.726317599213273	-0.655139972525654	-0.787536370343041	-0.617359986773373	-0.78424528029142	-0.704996041658243	-0.74021583727819	-0.429037423752456	-0.809054694785393	-0.929327026249664	-0.68845394869493	-0.610873915805014	-0.566246538608423	-0.715902020565934	-0.472499052885408	-0.610350228973055	-0.619749189636366	-0.659736942285852	-0.676089232260955	-0.662780764424189	-0.6768327688524	-0.749059859514382	-0.644756236363418	-0.71280146484538	-0.765251050797173	-0.700766627847482	-0.832770948850709	-0.735023271679339	-0.465410996636724	-0.675619029660875	-0.684191728689762	-0.785906612715489	-0.527851724688097	-0.861143925751808	-0.753581485279268	-0.721164123205606	-0.61293108978011	-0.57431383734675	-0.613203192161848	-0.679097887350538	-0.730764352089474	-0.680844351211923	-0.655591841719893	-0.647263103342671	-0.712545946590389	-0.59197137270578	-0.69484367406467	-0.594942229663017	-0.539186085673765	-0.565352052274463	-0.63019867258458	-0.818520163354905	-0.74416481280637	-0.43676489317702	-0.557293941527072	-0.444870770931679	-0.883258305790814	-0.754529445350354	-0.759584901657998	-0.807581730527505	-0.482265143538744	-0.597030511937577	-0.557041605773634	-0.707879462988361	-0.655963829778857	-0.336740714547536	-0.649328625693828	-0.735511235132127	-0.693728360930179	-0.638783072327568	-0.611193759014006	-0.72110956587904	-0.610731097209813
"23197"	-0.741416921272967	-0.672265722497022	-0.46169778542567	-0.658662044311672	-0.507142775480124	-0.698387454910215	-0.795337178188322	-0.446493067785605	-0.511172408748635	-0.420885448990534	-0.526992367402464	-0.739614172834771	-0.343561532053548	-0.629187023886215	-0.366414079823845	-0.819776596688332	-0.575586890260354	-0.585859451680816	-0.525125167871129	-0.66812152120473	-0.566788225055944	-0.81644979220443	-0.747989194996966	-0.847863134306335	-0.542710185836965	-0.752562545282637	-0.576603168522535	-0.592094366553287	-0.337730074799246	-0.504698658426575	-0.429791851602756	-0.576738090533362	-0.858152408871543	-0.796637545178139	-0.452503456248629	-0.761425404601647	-0.841738451581048	-0.694141022923554	-0.486455083036733	-0.515878892696174	-0.354153939058139	-0.605464174372546	-0.319545187639936	-0.473454056067221	-0.347131900192145	-0.537843534560005	-0.503765529788485	-0.567558103557419	-0.340403720705371	-0.740949155510089	-0.576493649209371	-0.296249903708184	-0.366023128553571	-0.761136217913793	-0.816203691175126	-0.279884591804208	-0.435735775560063	-0.771603987971253	-0.563603771717332	-0.455031887998804	-0.446475428512662	-0.278707666196948	-0.594978333731464	-0.576236197094935	-0.363836397248875	-0.473699374926564	-0.295258780588342	-0.498508081563638	-0.73137289961297	-0.730911366921318	-0.365380263774791	-0.789989105427054	-0.513988708389674	-0.620891998349054	-0.702892518755343	-0.365313851583376	-0.722352662783241	-0.563610559338813	-0.643358812666286	-0.702069395222051	-0.797683662710391	-0.480482319044123	-0.579312827758954	-0.491350866705891	-0.506170752739855	-0.397552326499058	-0.938664039436252	-0.527320351288893	-0.533649786903598	-0.305485757684633	-0.703307175317874	-0.665075595782536	-0.52381123344908	-0.660418807721162	-0.690723356078892	-0.836605702024194	-0.654042235200065	-0.545809471913238	-0.728214394777193	-0.49836361519224	-0.623094160640161	-0.47175336711588	-0.817629344840647	-0.336652115437876	-0.598957184567775	-0.301684349839536	-0.754195180374795	-0.65972491626748	-0.218908184778149	-0.751000568848711	-0.359073093916951	-0.773416006316172	-0.53161880228191	-0.628090123820265	-0.735881748502924	-0.598474022774141	-0.643422580909683	-0.299381446733913
"653404"	-0.505303353584338	-0.450743905639078	-0.396614677198322	-0.568999891964076	-0.394904577826699	-0.649048872504492	-0.409327962437557	-0.440631157661071	-0.452748687697125	-0.404951562887742	-0.350433929256016	-0.496530788326384	-0.478856503891262	-0.442392907053221	-0.357747133851954	-0.536765830986022	-0.545725525279675	-0.559352345482011	-0.532876266603921	-0.400292241978531	-0.429356669497648	-0.481477457368403	-0.459071476215231	-0.336018460253002	-0.449033830367517	-0.465713985436597	-0.421434864083345	-0.346163313156709	-0.507880750309752	-0.373942323833567	-0.438413013476266	-0.358682361953348	-0.574763986020552	-0.498584268576331	-0.468819145152854	-0.362284475712491	-0.445785952608831	-0.406079417591873	-0.331462895908126	-0.411836717606832	-0.208560118890377	-0.503251193394964	-0.366763322929129	-0.225615018451426	-0.456612060600148	-0.413079110428034	-0.407908647666195	-0.491914461915783	-0.343818670383522	-0.420800923393632	-0.371364458596727	-0.393170000066421	-0.326216339388212	-0.430473033634979	-0.593861462982364	-0.375855265448618	-0.497954288031515	-0.484397691079217	-0.444660626144494	-0.280737108399481	-0.436848690967296	-0.428107299305479	-0.350087518434392	-0.389015953704556	-0.411415128936958	-0.401400110097747	-0.41176914858304	-0.425678650253426	-0.410395014155993	-0.454445518525003	-0.374017312203498	-0.537882900228911	-0.536647147009904	-0.539480402110551	-0.514417116210354	-0.355662010524928	-0.558418839751552	-0.505473425727714	-0.485027953280063	-0.417974333673134	-0.378146457288655	-0.345594083492313	-0.379559512443105	-0.365141690172917	-0.45127116179645	-0.375089433427225	-0.53697104973787	-0.440913408720371	-0.469504012794024	-0.414293650847653	-0.326790073634837	-0.429655713374379	-0.316311741660937	-0.335636908445134	-0.447297600691455	-0.529412629107341	-0.439244924352524	-0.523429734694058	-0.407591613850505	-0.357889609323259	-0.223895061679287	-0.379460176704096	-0.484602175773725	-0.305415913297213	-0.541219367048171	-0.238929983008286	-0.322189402829505	-0.343997348462915	-0.424700031216383	-0.377425661571238	-0.383107463618417	-0.450346284507822	-0.334594525047221	-0.371948072826202	-0.476239173468678	-0.427512503701854	-0.469809240451231	-0.425930268736329
"127534"	-0.242114273252066	0.0205829434240983	0.0316271765047374	0.0621378786894026	-0.0485827820105321	-0.107214264592702	-0.0165058109813484	-0.092040197415545	-0.0876866075702524	-0.13396667741274	-0.0904987376149511	0.0138100483159885	-0.0921772041873204	-0.0202346882345494	-0.0672546951998771	-0.305502956639753	-0.184974890245686	-0.0425947869243354	0.0129403132120484	-0.16239758730016	-0.114724546607558	-0.0868906959179896	-0.105531059131687	-0.0658898079181358	-0.0705646493407746	-0.0259174553815333	-0.109272431967318	-0.066707710476467	-0.117048379204297	-0.0659548644807876	-0.137264743357218	-0.0747772550527736	-0.110767878389458	-0.107838280716945	-0.0765808842600084	-0.16092267121405	-0.127917861183327	-0.128255799280603	-0.0414586072043983	-0.108234421231904	-0.0126609549081158	-0.223380040695581	0.0186217137452658	-0.109307643926173	-0.0434204420438538	-0.019380841639119	-0.0565436699101554	-0.115240245498206	-0.193506828509826	-0.0845768026191596	0.0181271744957334	-0.0699471269940219	-0.00604240241392966	-0.194654907683339	-0.271389479326128	-0.0821890492147474	-0.0940725469701697	-0.0781979363411819	-0.0168441254616799	-0.0462914571514878	3.45327192744517E-4	-0.0603929462101232	-0.192185007477452	-0.0847013994148068	-0.0937178242776136	-0.142382910305558	-0.207268228208712	-0.320184377001753	-0.0474201839907992	-0.132671618816773	-0.160336162531678	-0.126150422504144	-0.181861764307147	-0.0514329836749227	-0.190557336696286	-0.077921564786077	-0.231041246583251	-0.0369440122423434	-0.265290998998401	-0.224655629242291	-0.144067432484968	0.00445845770066966	-0.0798376870963018	0.0140094588626054	0.0147577586389295	-0.129002203279173	-0.172564573117378	-0.0713646957002904	-0.0185815780743362	-0.0111537140229946	-0.142010882937676	-0.0470647537490734	-0.0259716182733837	-0.0882239111585687	-0.149485484136628	-0.144368303002592	-0.113639293959306	-0.110803616413811	-0.206870773085266	-0.0912731441305407	-0.182565772874312	-0.0985290096332937	-0.197645032541959	-0.196240562566548	-0.316098674709419	-0.116230559306045	-0.0863524657430847	-0.169033993204794	-0.132373151019006	-0.187936498435765	-0.112835158428355	-0.00984797357920157	-0.0660184285224561	-0.0639907625401703	-0.236564694757185	-0.117779960086844	-0.151961131322064	-0.145144363045451
"3122"	-0.0448046639946421	-0.036667718297968	-0.0673866087789801	0.0301392615319546	-0.0129522344775445	0.096273762627864	0.117335370539615	0.0632618836943202	0.0285035509257552	0.0574344206079006	-0.0195369468828603	0.0145497438774455	0.0635838861696239	0.0296449804357105	-0.0384529404640886	-0.27459902220636	0.0784525158326435	0.0392962529287469	-0.00427949039198234	-0.183259597816188	-0.0460458358373509	0.0273400616017378	0.0867757174637903	-0.0439992770155865	-0.060309317630148	-0.0794656584437537	-0.0244959211942406	-0.0419801361326811	0.0347635502032889	-0.0129821986960161	-0.0827309489319227	0.0776277959832235	0.04823671028961	-0.268823248256957	-0.0962426534532411	-0.0420698797437786	-0.049829592029476	0.0247424119747815	0.017777265846675	0.00141631756818409	-0.072288409784219	-0.117424609784465	0.0481192461500796	-0.042107952981249	0.0404107531301684	0.0205359590583708	-0.0336512522792002	-0.14718352399598	-0.109651853931393	-0.0668858072735073	0.154475926766516	0.0822395845508746	0.0608007492064349	-0.00210581841553677	-0.0493560349539365	0.0166279863583731	-0.156979604034325	0.127229675370287	-0.0541099995632927	-0.0128083963434441	-0.0319941686094496	-0.0801277653485999	0.00419395086851816	-0.157168211352942	-0.0218666998649821	0.0165385528249736	-0.0227040855165701	-0.0391783236602009	-0.106269145578681	-0.0629433637552947	-0.0431231799715599	-0.0348674548833563	0.0501380261925826	-0.0575299712687442	0.021532144634972	0.0414558430929073	0.169939982279595	0.019951673963993	0.0024013677434972	-0.00341117891729983	0.00325118010421048	-0.0856696940314002	0.0613068914302167	-0.0269395254877247	-0.0606598332940333	0.0447580477524471	0.125186965461879	0.0722015830830322	0.0701111226433612	-0.0521894888263704	-0.0207836591584813	-0.122491991993002	0.0142038210096029	-0.0918909940442847	0.117035968847699	-0.0686162560452653	-0.0273250717644899	-0.0217348746479078	-0.0250876853433882	0.0217065226085001	-0.03937045236492	-0.15079198927316	0.0542149877503384	-3.18684348098974E-4	-0.166044544538833	-0.0383398057812242	-0.164564416013203	-0.0253282092323654	-0.0484201778297287	-0.0112686937682168	0.0732891543606578	-0.0871340347469953	-0.0747715131880929	0.0218478890075448	0.0927436233523443	-0.101055624543865	0.005884970972362	-0.0936976410808553
"8988"	0.117748615104742	0.116608001808689	-0.0213464968277973	0.15300149786653	0.139953737956912	-0.039657031660404	0.155514647492347	0.0804928760225926	-0.0313763766265352	0.0969184360086076	0.12481985689288	0.106720916228349	0.100177367637299	0.0715438023062629	0.154112996934906	0.0806284121379981	-0.0333657257273269	0.133009383013089	0.0164098915759798	0.0814469053918185	0.0623375303593022	0.0622290550332846	-0.0222373696107462	0.0625756042065596	0.10661082222965	0.136507733087749	0.109871332878467	-0.0569980529419422	-0.0421063089549805	0.0218205623633587	0.065179664605787	0.0569672994263934	0.0806674207638999	0.0558925569834409	0.0968397330580176	0.0542551437917664	0.054145207128935	0.0802171197731117	0.0728354948819986	0.116793019932022	0.161460866845144	0.240101629516568	2.76732822495034E-4	0.046122402649241	0.15838394712129	0.0675504952893374	0.127485171432826	0.106601052088359	0.0781102762123484	0.175566113097935	-0.0615156519234423	0.115177690548473	0.164062091125495	0.144833440109233	0.00138273797369008	-0.0126272125650601	-0.0344035726468105	0.121157809414479	0.140228130865049	0.10538085403867	0.0452588828525713	0.147173056195711	0.171307947967151	0.112639798943223	-0.0450379639967575	0.181455606864541	0.115130965133968	0.161176655514852	-0.0171428978539925	0.111702306570686	0.0756508864507025	0.109711325400052	0.0917101022819128	0.00734779802183891	0.0743504930417523	0.127037335217755	0.0579258804943919	0.0171408385318699	0.0914243105966295	0.0703524602794609	0.0805888517278115	-0.0349883484310135	0.0268302680691923	0.0697316993323054	0.121091930398944	-0.016508104946257	0.0176451241954645	-0.0221494003123175	0.0665289570138472	0.04055812544559	0.100269174792201	0.0325964470593223	0.103352513292868	0.0124267486069044	0.152496250511721	0.0550052974602419	0.102760963504776	0.0100651573519837	0.0102529044585117	0.063274070545298	-0.00770699158891845	-0.0714756024272937	0.132895680814021	0.0378439297801125	-0.132913484145121	0.020269278270396	-0.020298319211338	0.0491481046585044	0.0195813815660735	0.189706483678844	-0.0467932559864706	0.0512136301866976	0.0821464691954113	0.153872914605678	0.026408703912208	0.0457996183843928	0.189115598111458	-0.0343019754278006
