	"ACH.000011"	"ACH.000028"	"ACH.000097"	"ACH.000108"	"ACH.000159"	"ACH.000189"	"ACH.000262"	"ACH.000272"	"ACH.000307"	"ACH.000318"	"ACH.000361"	"ACH.000649"	"ACH.000663"	"ACH.000684"	"ACH.000711"	"ACH.000836"	"ACH.000932"	"ACH.001274"	"ACH.001328"
"80728"	-0.101410707395512	0.0363711055134224	0.0207472906550103	-0.105678189169451	0.0390644494974693	-0.124495014274015	0.274124349821452	0.07506506417046	-0.0699817743461581	-0.0329679203338067	0.00105201765699213	-0.194397338154221	0.00288002163297314	-0.128218613893389	0.0969517055675832	0.100770072396613	-0.0622079482154517	0.0479047357992888	-0.01949366253165
"9184"	-1.67025973151093	-1.51415010072942	-1.56609565604648	-1.67767122857023	-1.58062797737258	-1.60405734303714	-1.51394723716224	-1.49615643229069	-1.77667422391092	-1.8671596925031	-1.59708019799446	-1.70734700917921	-1.642505884979	-1.66995823413529	-1.54427913450468	-1.55839964305396	-1.60722447766687	-1.65137945986919	-1.53537486205522
"83548"	-1.01825465181242	-0.96431397548106	-1.17223640239883	-0.967346929161555	-0.923576743951493	-1.20763480219276	-1.28980453243298	-1.00378146239224	-0.969102754152193	-1.29615611066855	-0.810594362127428	-1.17493064271541	-0.760514439980682	-1.09901498747843	-1.19984125109808	-0.950446643839199	-0.879734105702805	-0.761984711400736	-1.16536963896394
"1719"	-0.809060231728393	-0.603796010930886	-0.724065949783542	-0.786715260481956	-0.738476584770581	-0.909423762349062	-0.765393291735997	-0.799192562173755	-0.686932901348504	-0.917227114211898	-0.63616506986565	-0.797129292962633	-0.463654579507616	-0.805031168870278	-0.850810993053045	-0.639493882348424	-0.702533066871842	-0.526511386550801	-0.791301733325681
"3206"	0.0612186122593589	-0.103790709118329	-0.0715738513043018	-0.138904363021723	-0.0617813012459237	-0.172703232990268	-0.213303542898886	-0.0939640087738738	-0.189062659524329	-0.156458872096624	0.0524565740282843	-0.155385488965483	0.0107003522085201	-0.120389262276993	-0.10646342608279	-0.154782420509564	-0.157977212893519	0.0474245816036873	-0.0623187145918009
"200909"	-0.155912716377256	-0.152995019907665	-0.154418020205222	-0.235814422824727	-0.163591669935506	-0.187105160889933	-0.292408799195	-0.111393629675339	-0.16382631268127	-0.175690546693243	0.0920440130803344	-0.204843424784621	-0.0247725677625218	-0.124472416755834	-0.101965284764027	-0.136846445904877	-0.0770892651302953	-0.0546004835738415	-0.107391050149511
"3787"	-0.0950445343913878	0.02166707524083	-0.0841246487874984	-0.13232908273596	0.0373994421324498	0.137266555858756	-0.0923434068473841	-0.0612187656992696	0.0171098285977931	-0.06934557924985	-0.03409082746479	-0.0278197182999633	-0.0141752833763286	0.0587343071405099	-0.0314986657771235	0.00843928094463461	-0.0251492610880485	-0.0280914252468396	0.0010226874340325
"390327"	0.151408278147375	-0.0511631046846022	0.0830408874194037	0.0837337146932305	-0.0736739151985639	0.162832048470524	0.139174224397832	0.0279291643504502	0.0354625682570387	0.0919061072202752	0.112206942775579	-0.018146598261291	0.0114541217661312	0.173424907432757	-0.00699996979191551	0.132540571122348	-0.0559741766041037	-0.0196213166502924	0.00705905419775403
"100101267"	-0.508295884308467	-0.286474492132176	-0.444912415257974	-0.314264653764154	-0.295434211210273	-0.360730594587643	-0.269903015110217	-0.208279303819944	-0.260481870214059	-0.378574402082662	-0.136475855735542	-0.268483071618249	-0.176918884124002	-0.268983799828685	-0.403494931752368	-0.301035971601872	-0.344632139303838	-0.0987958779678579	-0.254521799765459
"6136"	-1.77041108949376	-1.35866785984877	-1.61134011386264	-1.63211273904297	-1.49391589891664	-1.5916677087139	-1.30997228231288	-1.5890080865626	-1.7058617007834	-1.76936137703618	-1.620517626914	-1.60495427570116	-2.02328350484257	-1.65384070619361	-1.42507877824896	-1.72230499054109	-1.52850486938974	-1.59207156482569	-1.5481253373196
"54949"	-0.554068603070902	-0.32668102088151	-0.502261695400317	-0.604820696812466	-0.531337749019688	-0.560028654949126	-0.428799639306262	-0.493687664000788	-0.616308725288462	-0.556410472512503	-0.402510876152912	-0.395425941939148	-0.358762055325986	-0.556460731318607	-0.474950728587204	-0.465239454828155	-0.459810250771695	-0.344053032049862	-0.478930904852891
"54065"	0.14047133916658	0.0349274407770981	0.0147694796597654	0.0772381870189767	0.0508892374663313	0.158272614511995	0.162191134413363	0.088504578047765	0.0598843724476492	-0.0160926779265717	0.0764268264760487	0.0604351240028182	0.0409444152986486	0.127410916545323	0.0826875310271973	-0.0116900024147259	0.0211164625209577	0.0342963315819259	0.0845867948223357
"23020"	-1.57961946429138	-1.69380704855233	-1.55753197052612	-1.5285284985869	-1.44258484357509	-1.66512465118688	-1.48162401118162	-1.50033200809887	-1.52303317425096	-1.67930551171687	-1.53624834481732	-1.55880714344615	-1.5028716286306	-1.42326324943527	-1.44539745309049	-1.65627772428028	-1.57833634797724	-1.52492079350412	-1.54403926955707
"9789"	-0.892656657506038	-0.645337210162943	-0.81804540539706	-0.719068175063327	-0.590013367961614	-0.831590892814391	-0.8989650337646	-0.714177553152953	-0.829348966434576	-0.908962480537232	-0.717656502708402	-0.574379203018489	-0.686092401920475	-0.835069938748606	-0.838460426356257	-0.696926680048357	-0.539936389780217	-0.618159819703854	-0.832312956716238
"729873"	1.96967217161637	2.04854960194682	2.13141194724295	2.13980184013565	1.99949878690552	2.26654637511516	2.34469288017419	1.97499132438972	2.0831646011987	1.86158031800933	2.21349371571651	2.024223145192	2.07160716967961	2.44581571074279	1.93009170860575	1.93327142244239	2.09043981687302	2.05834720413285	2.08003487396333
"83591"	0.0648145453698274	-0.0456821619685397	0.0883862996625982	0.0643232983096463	0.0309816050074502	0.09341275750754	0.0392650157781241	0.090255938290132	0.0291426274439246	-0.0581048798587438	-0.0389253877123158	0.0260109332345555	-0.0244932268232429	0.0738879024892686	0.0933063830100853	-0.0379038265043999	-0.00793622611465299	0.00455606985128675	0.0570605487781219
"7700"	-0.0907372236109359	-0.062433250107807	-0.0713372484618115	-0.1335471503108	-0.0486374397293716	-0.0977617559193992	-0.159927091201957	-0.110836149944108	0.00266960131474117	-0.190590127452835	-0.0879154180974304	-0.19514811232933	0.00602717216568404	-0.0993153953632784	-0.069220366300876	0.00262167905260715	-0.071897636465237	-0.0740061215772662	-0.0858734206751499
