	"ACH.000041"	"ACH.000054"	"ACH.000060"	"ACH.000078"	"ACH.000098"	"ACH.000099"	"ACH.000128"	"ACH.000132"	"ACH.000148"	"ACH.000163"	"ACH.000223"	"ACH.000259"	"ACH.000279"	"ACH.000312"	"ACH.000316"	"ACH.000323"	"ACH.000366"	"ACH.000393"	"ACH.000403"	"ACH.000416"	"ACH.000421"	"ACH.000460"	"ACH.000471"	"ACH.000475"	"ACH.000476"	"ACH.000486"	"ACH.000488"	"ACH.000521"	"ACH.000528"	"ACH.000537"	"ACH.000600"	"ACH.000663"	"ACH.000699"	"ACH.000711"	"ACH.000867"	"ACH.000872"	"ACH.000906"	"ACH.000907"	"ACH.000946"	"ACH.001053"	"ACH.001054"	"ACH.001096"	"ACH.001196"	"ACH.001277"	"ACH.001300"	"ACH.001301"	"ACH.001328"	"ACH.001431"	"ACH.001552"	"ACH.001554"	"ACH.001740"	"ACH.001745"	"ACH.001765"
"1109"	0.0599422873262302	0.0794582785913302	0.0321772529764824	0.0374852993598539	-0.0241256336204334	-0.0210478710470404	0.149233800889256	0.014675156984725	0.0109887141826326	0.17637743094806	0.0491544895963917	0.0860937956839671	-0.043924669317405	0.172313069514539	0.0164297529333329	0.0516847700262497	-0.0861979883122959	0.13850819665472	-0.0785484888052794	-0.0190750240241584	0.138866903117674	0.0137869351382082	0.0450749805148693	0.0392608691269621	0.00641152810071438	0.0596522865181082	0.064422399189054	0.0376619106974274	0.101837199048563	0.0930147081020902	0.0126392985501407	0.0219448769969636	0.0223852258229323	0.116585462339009	0.103942397091785	0.160608326200244	0.0765513583620797	0.077739253845979	0.025398831865571	0.0675360844208174	0.0389953124084788	-0.0049706657071703	0.151281668524498	0.212429708177115	0.118403392532984	-0.0208435918152099	0.128427844939518	0.315122467030152	-0.0137755603295199	0.0472879058358206	0.281195013015673	0.129266221308857	0.139825948305286
"10840"	-0.0145810620945409	-0.0935575066257723	-0.0952774299222428	-0.0317351773644181	0.0169845354927611	-0.0619439806370639	-0.299296859565797	-0.043826339310947	-0.077586803820571	-0.209087841570286	-0.197211780195441	-0.181426636114378	-0.0578848653506514	-0.0729765466992956	-0.0399686184571781	-0.0733140090401338	-0.142106242007331	-0.0606179278097864	-0.0575241581784296	-0.047108201465413	-0.0488453136081506	-0.104728657918197	-0.040578534531168	-0.135861395221627	-0.0342530734802977	-0.0554735008516439	-0.115225285827393	-0.172290838361219	-0.131981623191355	-0.0697088227950878	0.0664718968148635	-0.202517330460268	-0.0536821371991725	-0.0260453992962644	-0.10860994519461	-0.048122356659628	-0.135862879248331	-0.0170478263803301	-0.0691267642133535	-0.118216281208705	-0.0180663123592232	-0.135205837335234	-0.110647238105452	0.0217732317241141	-0.0278975646742457	-0.0433512853492615	0.0110131138329485	-0.215749534285557	-0.216113579855821	-0.0967038329298986	0.130569945826436	-0.132744178514404	-0.0717978864694773
"23141"	-1.29347230499478	-1.28223178422873	-1.21713998980651	-1.38606313732599	-1.45940771067549	-1.39796369260294	-1.58358297758788	-1.21371546738825	-1.54954934547042	-1.41845751574697	-1.57850334907385	-1.54738062967948	-1.49957185394154	-1.49811800688387	-1.39879431539279	-1.38038301724044	-1.57613754342948	-1.3102882150044	-1.55733655638129	-1.50970518958623	-1.43193113495664	-1.34059517037312	-1.3298170914963	-1.44475296937535	-1.44399424315977	-1.24089956212994	-1.40913333129268	-1.40667086857133	-1.563663082717	-1.5147445784978	-1.27056525155695	-1.53631858350478	-1.54852707971554	-1.41402178554522	-1.42793879716716	-1.26659082082728	-1.39534196646542	-1.38898929150234	-1.53914552460975	-1.50298466191029	-1.35759945208613	-1.33040777033509	-1.38779257233016	-1.57482794964329	-1.34699784257186	-1.37615154731481	-1.36973998861069	-1.53565491595785	-1.4202148757946	-1.47670397592256	-1.47983789545385	-1.5885367445157	-1.42098522647868
"398"	0.0345343231221873	0.0100132814509277	0.0920075522234017	0.0465234224566232	0.0592573811216269	-0.0795239264277124	0.110450468731614	-0.0455560971584644	-0.0250777762242398	-0.0369995577215922	0.169054372268146	-0.0458026639776695	0.12141778163341	-0.126458734437722	-0.0479207024951093	-0.0418330825032673	-0.098380374915339	-0.0876020975457917	0.0431804768692548	0.0382637611933722	0.0357727592135933	-0.0822095710161066	-0.0263945078842403	-0.0506087773889529	0.0658596709698967	0.0406091370416126	-0.0826164638562935	-0.0460395397783814	-0.00580581536127096	-0.0356349133385181	0.0492509792706865	0.0297470127437925	0.0902161098681239	-0.104221240467807	0.036042094974179	-0.0095917099932635	-0.00767619480926793	-0.118810627821047	0.143476798939472	0.12575410158458	0.00388003067508524	-0.0865975605772622	-0.0736110509732558	0.026914218945954	-0.115060689084735	0.0343033730750443	-0.0284229770797741	-0.210340712759015	-0.0775904872198801	0.00851673007930986	-0.123651759740366	-0.144101533562948	0.0323657763837945
"64801"	-0.23228661376843	-0.211893996969588	-0.172059778317327	-0.310319393762625	-0.214857160799221	-0.239204134764401	0.0787746096456861	-0.227742868954759	-0.118256850645339	-0.171314167390922	-0.172064831311796	-0.13758400671501	-0.164596460011621	-0.263042466457184	-0.0361733390509031	-0.179260568552439	-0.160948948886067	-0.143448982284804	-0.147524936878989	-0.239456713010574	-0.0720497093532151	-0.26881820621735	-0.303582320620299	-0.201038737527404	-0.281453244290969	0.058981717681045	-0.177822980157073	-0.100471921885234	-0.241951354304467	-0.346444566453708	-0.188922769567041	-0.242302523565849	-0.103236169615431	-0.155265259360025	-0.178620617354978	-0.236468905687197	-0.2103974769253	-0.195040813529824	-0.129514135311726	-0.333372016034864	-0.19030388154868	-0.230957872717344	-0.142673908199214	-0.153281621144432	-0.147840076365843	-0.0987246388516449	-0.154843380963916	-0.306043029247822	-0.207391667480883	-0.120243124760259	-0.38255066994012	-0.237228101180846	-0.231598465408197
"54955"	-1.93229653371832	-1.46106059954215	-1.60839081293625	-1.21714332189196	-1.55987751612602	-1.54141199624142	-1.72016297801222	-1.46035337737262	-1.69749327320401	-1.7588032475432	-1.02523514729909	-1.75333686135791	-1.71202248953587	-1.42412221952481	-1.93166381197495	-1.35677004656306	-1.66978085297242	-1.33025540759077	-1.36514268758362	-1.12863787051356	-1.23625649639196	-1.38695064192743	-1.61448418829202	-1.48000489215235	-1.19371860719653	-1.46640749416169	-1.33890665879198	-1.47156250843843	-1.3765071552235	-1.41166018214576	-1.55789684039232	-1.67155028633514	-1.00472637096983	-1.49092311328392	-0.971463745752011	-1.7622500273978	-1.63712048539507	-1.25428421823679	-1.27851031696063	-1.73983714042171	-1.38874495081238	-1.84271850404252	-1.56240304086301	-1.31868875986778	-1.44719847873832	-1.42917169620552	-1.29802684342638	-1.64829756789678	-1.18010784754893	-1.50570997965863	-1.87574982901195	-1.49875338379029	-1.47593847616605
"57118"	-0.119352536155387	-0.0709779400882922	-0.0593040759401047	-0.098597195757324	-0.0341952470393353	-0.0539927826566962	-0.0439846562606771	-0.0291212930741312	-0.0956879681554969	0.00122097830758031	-0.150792241864169	-0.0826608240533043	-0.0296208701132499	-0.0482035763025997	-0.0425127132508288	-0.0797909838588306	-0.10124643435889	-0.122748273455084	-0.112095396946445	-0.0713003155073879	-0.0439204445122419	-0.0312143505875286	0.0068985217634642	-0.0818323604864669	-0.0488184602292386	0.00426256223135129	-0.0407866452287923	0.023118552810768	-0.0598654725924125	0.19248796456042	-0.0678301227511792	-0.078056117314315	-0.049781065100123	-0.0691693527243482	-0.0988453801363105	0.0669944222626648	0.022764046175561	-0.0449296597261287	-0.0898997584455369	-0.205978425804576	0.0383298158918418	-0.0505113007284703	-0.0155656753218144	0.116278611587245	-0.202442326114614	0.0454262298228138	-0.0145194567312947	-0.204708220109244	-0.178574139458736	-0.00817056787982804	-0.227804249885579	-0.0578673537092273	-0.063909007828159
"10951"	-0.531524061184596	-0.623694485714469	-0.519504997148019	-0.552894952040882	-0.586935099363685	-0.477466469108636	-0.507142754506992	-0.479085363591298	-0.416056114167361	-0.307531305296793	-0.485007547121159	-0.406573005774631	-0.677207593637909	-0.577550636180473	-0.20653701031668	-0.385516010132968	-0.375686917661854	-0.330879482610566	-0.564055261243043	-0.389144348903627	-0.436917048082274	-0.431387533766228	-0.442024175925102	-0.37492748209438	-0.344056535391627	-0.332344017696568	-0.450308725364631	-0.242330012885515	-0.55025247993575	-0.488156564045963	-0.362685563329302	-0.586494689285133	-0.47244893174438	-0.434674087772082	-0.399798916295261	-0.412571078135794	-0.481121284717467	-0.183302202046995	-0.512638550511748	-0.44910254919161	-0.520469554303014	-0.633704446318964	-0.349048975660467	-0.462033046294681	-0.398011149471813	-0.527343138705714	-0.380136921921921	-0.521571919110765	-0.721864726748043	-0.573128361735882	-0.437614240937363	-0.463302805525176	-0.530034263294394
"11140"	-1.04697595900908	-0.740550557482558	-0.903462276296934	-0.681945219377436	-0.874815609176779	-0.807888283649981	-0.884195748568421	-0.710955761083728	-0.863146113019652	-0.789653850700201	-0.936816636816048	-0.916701937861351	-0.945844924343486	-0.889939032192871	-0.832529136785696	-0.753442010293782	-1.03165692920172	-0.756414521172354	-0.874810223746269	-0.913689085298897	-0.902599887297234	-0.909870170619726	-0.948339245110777	-1.02905608102904	-0.890854952300369	-0.77661868912222	-0.942428151917224	-0.889910631158415	-0.909045251766856	-1.06372127507959	-0.839855135920415	-0.907931623465569	-0.991086183731585	-0.917042488625819	-0.949272832733548	-1.00505369499998	-0.9550253112518	-0.76909289153327	-0.89128381988098	-0.82353666085097	-0.828890324706989	-0.747312543483552	-0.787819505064047	-0.760213170595745	-0.719151046313189	-0.711259665270678	-0.926279694195836	-1.09371823340722	-0.806573352609337	-0.88591621047563	-0.8047115311495	-1.04793705308533	-0.989528208655348
"8452"	-0.447727127131204	-0.633351536015159	-0.0255995307204672	-0.392157953956097	0.433159926970709	-0.540270323414768	-0.409111474594435	-0.162435308668868	-0.514011942481275	-0.48088277465178	-0.575433320555859	-0.478739177622202	-0.506410101991178	-0.392973272105012	-0.319703615913646	-0.475938334897569	-0.503451137510389	-0.694557625025538	-0.286048018753913	-0.674547182807747	-0.324521377909277	-0.499988459673765	-0.134993400025113	-0.398382422623088	-0.591088836275297	-0.389668823125601	-0.386857697159691	-0.53225816317386	-0.584978220751377	-0.677809129661725	-0.297766207117534	-0.56420518940364	-0.468368694506938	-0.538719398336275	-0.298766002028986	-0.552495555097063	-0.390282172814937	-0.569742361587538	-0.57271936967664	-0.911339448239126	-0.486478096865063	-0.604823458091198	-0.381034748007448	-0.52778546526388	-0.410423150210797	-0.658403060462975	-0.44529335871184	-0.626545782273329	-0.429453698226624	-0.335322871484172	-0.706130098450382	-0.621479315531914	-0.336177479842598
"440695"	0.118409051135891	0.0184268491399959	0.131904880411522	-0.101358579634513	0.0280088016778128	0.0534373848218855	0.100440942384125	0.0129021972779772	-0.00544608613337712	-0.0494111357625558	0.137339677142229	0.0344510335469503	0.199793697486628	0.116686182149914	0.0335868393535016	-0.0326558171127154	0.0697218104135569	0.196121087427645	-0.0568723245036977	-0.156469788174413	0.0139403334511957	0.117945279029064	0.117191453126045	0.022760487285527	0.103630931070379	0.135181744623474	-0.0968340186952363	-0.0302062717751057	0.0254145937137844	8.66020128868864E-4	-0.010521895862216	-0.0534664225080703	0.0966250894445071	-0.052225727091954	-0.0293699804198826	0.122713986746683	0.0681400106167622	-0.0405677841666069	0.066254030859795	0.0223130020698588	0.00534104125586572	0.0484783372442517	0.0652900273229365	0.0860989270346812	0.0798687459894329	-0.0522575719135844	0.0794596116558841	0.0981593978567078	0.044982164136539	0.0723982788541544	0.203716076056139	0.160359181367716	0.0144040620979419
