	"ACH.000014"	"ACH.000028"	"ACH.000045"	"ACH.000055"	"ACH.000070"	"ACH.000087"	"ACH.000099"	"ACH.000123"	"ACH.000138"	"ACH.000148"	"ACH.000152"	"ACH.000159"	"ACH.000183"	"ACH.000208"	"ACH.000215"	"ACH.000233"	"ACH.000234"	"ACH.000248"	"ACH.000259"	"ACH.000263"	"ACH.000281"	"ACH.000294"	"ACH.000295"	"ACH.000296"	"ACH.000302"	"ACH.000307"	"ACH.000311"	"ACH.000319"	"ACH.000330"	"ACH.000337"	"ACH.000356"	"ACH.000363"	"ACH.000387"	"ACH.000401"	"ACH.000403"	"ACH.000404"	"ACH.000406"	"ACH.000436"	"ACH.000461"	"ACH.000464"	"ACH.000468"	"ACH.000469"	"ACH.000486"	"ACH.000487"	"ACH.000579"	"ACH.000584"	"ACH.000591"	"ACH.000605"	"ACH.000606"	"ACH.000627"	"ACH.000661"	"ACH.000663"	"ACH.000693"	"ACH.000720"	"ACH.000734"	"ACH.000764"	"ACH.000765"	"ACH.000766"	"ACH.000773"	"ACH.000782"	"ACH.000788"	"ACH.000800"	"ACH.000810"	"ACH.000823"	"ACH.000827"	"ACH.000840"	"ACH.000841"	"ACH.000849"	"ACH.000856"	"ACH.000896"	"ACH.000912"	"ACH.000924"	"ACH.000936"	"ACH.000937"	"ACH.000946"	"ACH.000960"	"ACH.000984"	"ACH.001119"	"ACH.001205"	"ACH.001211"	"ACH.001318"	"ACH.001368"	"ACH.001431"	"ACH.001450"	"ACH.001554"	"ACH.001736"
"1173"	-0.550781808881941	-0.696797769937604	-0.720945857476	-0.78128218907397	-0.45208411762088	-0.732042971896906	-0.83369684289015	-0.604024653964581	-0.786307894797069	-0.634107189762238	-0.606969256989236	-0.620656095046482	-0.87296760846156	-0.428573084933745	-0.830259561198802	-0.724402754111574	-0.859086179555418	-0.840808182266571	-0.659656960624401	-1.17714973405323	-0.989594403368703	-1.176749003965	-0.835233013951413	-0.985570662290976	-0.585878731384531	-1.074509481808	-0.721449838876879	-0.810244407332118	-0.727914786443938	-1.00369971923553	-0.697875160916985	-0.843139712572138	-0.591125205733213	-0.830837947627475	-0.568436767396295	-0.868860971326562	-0.939652161958553	-0.605968355766622	-0.72051379523911	-0.639557853038381	-0.761691859149668	-0.886773571737025	-0.728736316530166	-0.77578803136627	-1.14817281939223	-0.994741289957685	-0.680400067966767	-0.650696570748923	-0.585725192348917	-0.757176463479271	-0.700058564880953	-0.692862267170481	-0.358951358261912	-0.705227404409938	-0.832888870562289	-0.917046300194746	-0.933829620149464	-0.716816778018695	-0.685951084688653	-0.797377217201051	-0.874821403599331	-0.941175273662658	-0.81312851006639	-0.859414525461867	-0.744549837767877	-0.581571764188799	-0.969090184778782	-1.06265015958698	-0.79214151286925	-0.832206943868791	-0.741014961069199	-0.848959620639748	-0.752562069653485	-1.00764118203794	-0.510776676527698	-0.617667674556235	-0.364726851404871	-0.767355553523227	-0.72438826070077	-0.779045731903986	-0.721310755280582	-0.558453100830415	-0.861988959382523	-0.85676191003355	-0.652772634477897	-0.585336776919753
"1175"	-0.700068815474354	-0.877037350521355	-0.933986701216572	-1.00979562321625	-1.13773197032504	-0.777943567062493	-0.85794972660633	-0.721660099066276	-0.964767938031111	-0.699871217990971	-0.886968306999486	-0.66823219255256	-0.810603469176291	-0.653225287863102	-0.829152147887776	-0.693808172551664	-0.838344567761012	-0.94250626821661	-0.947025389393588	-0.965444849605104	-1.13503968646169	-1.00906290312497	-1.09920748612836	-0.946410274898402	-0.839163078928362	-0.982589309213935	-0.641870756745036	-0.93884131174285	-0.793891324478183	-0.901957381168819	-0.983921327712423	-0.632955912664276	-1.1574990864386	-0.990375851935465	-0.659940642208198	-1.09371654520583	-0.952791491845001	-0.897650684423763	-0.617737208546867	-0.884314810038136	-0.736882077551185	-0.787299599445494	-0.957178426635404	-0.698476229954408	-0.838174823383849	-1.12749196564762	-0.854787728786129	-0.718504792725115	-0.71923960887781	-0.680694687209541	-0.950444621116979	-0.893998301353251	-0.603559764095106	-0.834742749293491	-0.812035307344669	-0.98186031818734	-1.08734191388223	-0.936593475417758	-0.603108861201323	-0.814320884699351	-0.807410357123741	-0.844434650843281	-0.888995512571178	-1.04791889503986	-0.842600489084672	-0.765339398625177	-1.07323295884183	-0.969039344333232	-1.01498919226904	-1.25466127245483	-0.668008605693136	-0.886818891185564	-1.02019555869547	-0.726140856232166	-0.595427567245458	-1.01638958005206	-0.59483125363936	-0.697342873625739	-0.510814294878512	-0.910648155446162	-0.883532785215776	-0.616015816559407	-0.722637161458866	-0.666426683248098	-0.754505255162507	-1.07179294355371
"8992"	-0.0753737109966947	0.0232214890994112	-0.420668593335993	0.116814687362903	-0.344594236963864	-0.14363103620334	-0.191627338220754	0.0809882229376653	-0.0321147362398013	-0.178342825244164	-0.124681566228615	-0.0361067888386701	-0.117239098896649	-0.122393643013786	-0.087224859222518	-0.146934812370893	-0.204763176481692	-0.174197880995585	-0.136608357588159	-0.313502716548918	-0.304081930974515	-0.143255402964138	-0.376045900138994	-0.357630337584871	-0.027734332560723	-0.187734663085768	-0.294179857310236	-0.0414176640986327	0.0333644602291605	-0.294493184907739	0.0934600722835463	-0.228509666994238	-0.302590895124218	-0.113461367224591	-0.0995936319137958	-0.176815470676864	-0.172662228496562	-0.105183821766884	-0.0670652673003519	-0.295372775093063	-0.0561042242584183	-0.0625437771298099	-0.0662374842833259	-0.25180587075863	-0.202276500710158	-0.0547416892965025	0.183311286221664	-0.0572100584817351	-0.477080854444807	-0.220430095243427	0.0890855248344481	0.0197187850045645	-0.0218854833029116	-0.00748503798226292	-0.0139105226987476	-0.168866334385938	-0.288205091407981	-0.0263526923151109	-0.150710138384197	-0.205517412255948	-0.0134675003775766	-0.147078438195408	-0.44473260983524	-0.0802107690535855	-0.019809239143214	-0.0208110912158529	-0.302614147136617	-0.0933865893671778	-0.00152246948564687	-0.403532718162107	0.0363527563937809	-0.312928590708542	0.0318654501724669	-0.101838743552284	-0.0821176846796217	-0.14661431445153	-0.0794690684901322	-0.247639067986524	0.0495263730643979	-0.10096477946992	-0.19430876537779	-0.0343496523382119	-0.148862706482006	-0.465991058948994	-0.0367175856930567	-0.111656216011776
"10286"	-0.26855910863512	-0.460524101450965	-0.488997010262014	-0.310415815738571	-0.692420209144322	-0.208705368895383	-0.164854266911442	-0.471125969888574	-0.530979093440024	-0.449902449153549	-0.388819543390787	-0.212648598699412	-0.352666936775541	-0.630168858739404	-0.433820012219989	-0.574119613649855	-0.457506401222436	-0.157389919042283	-0.336616697652741	-0.450495981679047	-0.252915911414971	-0.270389262065518	-0.604991093583145	-0.595993098116529	-0.490211812763366	-0.606984927290365	-0.510636646657394	-0.481118715760288	-0.573093910121303	-0.622885945819057	-0.898181731467431	-0.424953593509124	-0.458380350963778	-0.401623728399148	-0.600479311525829	-0.262679438429274	-0.32580067809786	-0.435642305750904	-0.558414373019918	-0.366207058986709	-0.516273563528199	-0.428528891092259	-0.294104913026161	-0.417881068025082	-0.387830759151213	-0.401705308452531	-0.392158810280738	-0.623464098058251	-0.515749397921201	-0.293151258976683	-0.224028685378051	-0.437988867454943	-0.747041764467625	-0.466027210404302	-0.530809275194697	-0.431423505656412	-0.344447729404524	-0.33855504609947	-0.416673367454787	-0.564615845986666	-0.398957466910281	-0.218611662303385	-0.504481783188973	-0.375878748768684	-0.562876861540544	-0.727409476176145	-0.451096987835796	-0.547778904261309	-0.487935733296581	-0.559333999371333	-0.797667126073574	-0.554491407616527	-0.660199501874593	-0.379497792598268	-0.689894896987879	-0.450219866011804	-0.521774736367571	-0.373949638645132	-0.27497031121306	-0.243728059828079	-0.725674847245718	-0.437889343878706	-0.512710476098305	-0.682122996963566	-0.416479008397257	-0.689039813549796
"54955"	-1.64764418220625	-1.28587385997457	-1.59107053842472	-1.39939863886809	-1.45277294653969	-1.61970258792312	-1.54141199624142	-1.26156118167858	-1.68017578903348	-1.69749327320401	-1.15817180507066	-1.31053241616562	-1.55755059109184	-1.42910057357175	-1.57127057375623	-1.46383976567391	-1.5264842046812	-1.72553172071947	-1.75333686135791	-1.36737353661726	-1.55242671524516	-2.09253291587599	-1.60994167013292	-1.23639963331604	-1.48945107074295	-1.79699559898615	-1.88114539294249	-1.48270228870311	-1.31981393146878	-1.42399040858762	-1.50819357600045	-0.854168388849917	-1.73918078996273	-1.55596199878318	-1.36514268758362	-1.76919408770704	-1.87525048256944	-1.48859954608125	-1.38425179575183	-1.44435060441876	-1.45138030675582	-1.61267872180639	-1.46640749416169	-1.52232786060937	-1.62272873532972	-1.5946453134833	-1.61302955503318	-1.66324743456588	-1.62099416245651	-1.53260131797743	-1.9785971785119	-1.67155028633514	-1.56476647534442	-1.68608546255348	-1.60594271023452	-1.20463951579211	-1.99978623119868	-1.69725749503778	-1.18664974810705	-1.57671885469937	-1.51691231134062	-2.00595299077857	-1.71652305730268	-1.50071822852861	-1.56506053459765	-1.52843950654241	-1.58667762710683	-1.55156176510118	-1.39207072928709	-1.85629617888245	-1.50391039679742	-1.33760614817661	-1.62690650471605	-1.58334446294603	-1.27851031696063	-1.64922849535714	-1.17175074225714	-1.38975738993787	-1.26499538664976	-1.13598734966154	-1.78135901605054	-1.43216422785443	-1.64829756789678	-1.59336807492518	-1.50570997965863	-1.53573569934453
"1213"	-1.04220336620018	-0.953049737508893	-1.2820799723988	-1.04455069961901	-1.30840186901246	-1.11967155790317	-0.968726701057996	-1.22872132291386	-1.07027177244016	-1.22890767193176	-1.19845891474594	-1.11825724841593	-1.07334340526113	-0.979074486209599	-1.10803457072445	-1.44635097283318	-1.25200221203232	-1.37397990169225	-0.983306839806871	-1.39508942119028	-1.28691238833277	-1.66658470078693	-1.36121781157448	-1.36115074448047	-0.980797390254114	-1.22169577099566	-1.08456185706994	-1.28215949531701	-1.16633467992404	-1.0358216568304	-1.30554061343587	-1.07318508913419	-1.39036871731738	-1.12155200008926	-0.921497446066601	-1.18745967433293	-1.33812414575241	-1.04496594428659	-1.29639695222346	-1.19167185545698	-1.38249133173831	-1.31719276923608	-1.03238722493336	-1.36812806459496	-1.27021897962779	-1.38277561167956	-1.35938082320033	-1.14425950328061	-1.28033005843364	-1.32605126091881	-1.17278294977783	-0.816989888196061	-1.16430796067619	-1.15120075948838	-1.0738121450605	-1.20301844670527	-1.35609209287839	-1.06188019251828	-1.32852536649422	-1.28291897212614	-0.984555220467508	-1.36649110822436	-1.35712566728833	-1.14992074775071	-1.03457767860371	-1.14663236541681	-1.37384622011988	-1.55281168467436	-1.06961609451702	-1.29079993371463	-1.00239979394629	-1.15863031483749	-1.18976670054897	-1.2001019133879	-1.35381416980805	-1.27071852198952	-1.21659397930403	-1.35274680422019	-0.903029990831941	-0.997729443543205	-1.19897141426973	-1.28535942227843	-0.753590318557509	-1.17657915787497	-1.14826158194615	-1.3465880884669
"9343"	-0.609550134808223	-1.03133919312441	-0.874360513813796	-0.835618150278553	-0.809299365000705	-0.628317638952941	-0.829885748132817	-0.901095953758311	-0.729101679289426	-1.01781470629587	-0.863279789844575	-0.773474708842304	-1.12099394742555	-0.917223825713173	-0.998413832966125	-1.02745430709161	-0.89301872476077	-0.998191121366687	-0.792359383956807	-0.955289735521483	-0.8347539672523	-0.592472337806555	-0.868719646822002	-1.13025760607074	-0.919310026941237	-0.924701886170133	-0.67697110194187	-1.16253840419318	-0.9272241058023	-0.813937576847843	-0.949842211824334	-0.879769799980355	-0.963080160701335	-0.806240536512626	-0.958171410238631	-0.874680038119929	-0.756902099513937	-0.702720803601832	-0.974218251998044	-0.846478757590196	-0.961929386117582	-0.998715723778243	-0.825662184204537	-0.773144112695683	-0.662184015254316	-1.01119719814354	-0.834428385558266	-1.07268806036268	-0.885320836752036	-0.746519808308725	-0.694583013178716	-0.86008565587457	-0.88760525672213	-1.04819092875806	-1.00038621371422	-0.924878849807517	-0.860315666474457	-0.962700995275717	-0.90293411351647	-0.957041300992398	-0.745820217852601	-0.966145400647783	-0.782784555221851	-1.10236191358832	-0.933007559324673	-0.939656778075202	-0.994811685246661	-1.12369637798793	-0.914980531365491	-0.785274719779557	-0.944435470282494	-0.839658888007512	-0.775875290638054	-0.927984376338561	-0.988420039241575	-1.14340224314875	-0.848338119231781	-0.842163829388715	-0.886568147175979	-0.875858686344839	-0.971470564299124	-0.758752570303278	-0.340745519114545	-0.683681279221474	-0.980742300344669	-0.982997940378027
"115548"	0.096011093915014	-0.471067909300221	0.130581410393267	-0.100605823640134	-0.0150155856495197	-0.096502293690249	0.0806749817557494	0.00384950964907977	-0.0280484221668241	-0.00657895209853516	0.0151202961397777	0.0630468448681291	0.112759124477863	0.0107833452119284	-0.156678738539858	0.139087331471106	-0.0308322000269757	-0.22161176485369	0.0687810454090165	0.146579218058611	-0.00977943946635846	0.00481880908344253	-0.0676601400607765	-0.462378276018181	0.0254727115220715	-0.0792918515385126	-0.318510363499303	-0.0891128376499585	-0.00743696815798126	0.196048551846004	-0.136329933223803	0.132585861310655	0.0606651236095259	-0.462914791478629	0.163111785348846	-0.363636641336133	0.118162840444683	0.142042624472598	-0.0673250449215482	-0.20242942146402	0.126761723685026	-0.123311994692773	0.032511000625925	-0.177209024896124	-0.325211667543686	-0.389937031191566	-0.0280834003723213	0.0931815513567747	-0.159629657997055	-0.239623567272732	-0.237654940017774	-0.307501325050506	0.0383689374754792	-0.00233414175313844	0.0306971951432315	-0.0567984486774745	-0.0670486650354887	0.0939446361502714	0.104692793805289	-0.0142611914605039	-0.354057639521165	0.00547669936769359	-0.151372841404353	-0.134896334400303	0.024294251553403	0.165457720026855	-0.00857139330322801	-0.340065898064412	-0.63981142291413	-0.617578248009278	0.12119167885049	-0.209689449834727	-0.0904162346153791	0.062554790696423	-0.0583555901643403	0.0411940544822161	-0.020905884496494	0.0126371272356946	-0.209290354165911	0.144521426678632	-0.0483091824829501	0.0853458473004688	-0.130266845659973	0.0924103430671666	-0.386716576922954	0.110259160303117
"79977"	-0.118256752297066	-0.655919755118285	-0.176162368551548	-0.0224543866322516	-0.274211287963055	-0.0641240274802697	-0.0846606961492822	-0.106757808737467	-0.282642853010818	-0.028224239199432	-0.160881130552514	-0.100792613098017	-0.168165241195437	-0.1179706079637	-0.119621819952337	-0.147927799324753	-0.0299813742289608	-0.14270280112904	-0.0424135112969447	-0.182062453135052	-0.588160891244686	-0.162749317406389	-0.0795597435148906	-0.474099854486243	-0.0885654095614389	-0.751260289584463	-0.412122447779978	-0.0344300719241167	-0.517676976725639	-0.42786949103664	-0.394851204647683	-0.0856511850727576	-0.0934476426993596	-0.168479572772539	-0.336466186588482	-0.0331166274849249	-0.0083941330940934	-0.104308982038549	0.0102693368147627	-0.148309178797901	-0.109988930534277	-0.18612016645098	-0.770004174134339	-0.105204374178203	-0.0546012581031527	-0.163281043002484	0.100625751353811	-0.317165185318207	-0.351168839530266	-0.0726853800111713	-0.199323965550171	-0.101362379637425	-0.317995111773257	0.0245495909894593	-0.168875661446223	-0.180700875363507	-0.0228230328380922	-0.0886672873284816	-0.0277963305327937	-0.00539868415770911	0.0141386504942616	-0.145907471062581	-0.202467135515852	-0.304176651189408	-0.122094643325632	-0.310599719522122	-0.148034284551764	-0.53990934514834	-0.0471810904079834	-0.171382584593144	-0.211522379332268	-0.145797256067138	-0.143764054701195	-0.137668597763598	-0.140508281178175	-0.203943079785533	-0.0738837341140998	0.0212512154397308	-0.0484641175720431	-0.0752992280993501	-0.0966843235675073	-0.0728161523870463	-0.101170183948227	-0.131556525656259	-0.0902939933845331	-0.0735462322856952
"3047"	0.0620886586224463	-0.150435817058234	0.0891328875391724	0.0162837715643365	-0.0378795556036244	-0.0924999107568394	0.0238276203235831	-0.00474648922110282	-0.020776053726321	-0.0139787397397761	0.0541986441384598	-0.016126405681454	0.00758416996515826	0.0101065943279532	-0.0782543697595619	0.0346966366555236	-0.0408654949872352	-0.00369697102249928	-0.0394900331864525	0.0455238382630831	0.0153261062487947	0.114976724781714	-0.0269902235051282	-0.0119319444439756	0.0136373535638573	0.0822502023367462	-0.117201150321908	-0.0857232532502238	0.00116341909812694	-0.0154640999018489	0.106305967955652	0.028693173943565	0.0585833409653024	-0.12019517320411	-0.0418636850486042	-0.00523378735636906	0.0119207205331942	-0.0561064866475636	0.0045235843602846	-0.0233497503299678	0.0311007111584115	9.22565416093859E-4	-0.12487661653722	0.0810299212311078	0.0127893773686425	-0.0530264628033629	0.0186470557107253	-0.0408525326778208	-0.0298479726607248	0.0294182112444054	-0.112948042658341	-0.0834027991282641	0.0137767847420758	-0.0188552709289337	-0.0041579272226271	-0.00804146864104882	8.94999493014145E-4	-0.0981117629522644	0.0400577030477794	0.0148425837605242	-0.0143191905866099	-0.146232520498904	0.00432765737710338	-0.038192526470673	-0.0373732480736683	-0.0233273338067884	0.0165490476321048	-0.0138128268143912	0.0311665142814408	0.0423014275844196	0.0326822015415302	0.0426530079214651	-0.0100589390845231	-0.00925352015253277	-0.156363340294798	-0.0429885179385922	-0.043331424209958	0.0511577924355045	0.0129758031206473	-0.0795948212309362	-0.0661018530437126	-0.0528790441687262	-0.0331936186503583	-0.0654772383422851	-0.0335057234031159	0.0382207391242486
